"PercentageofYardagecoveredbyTeeShotsPar4s_RANKTHISWEEK_2013","PercentageofYardagecoveredbyTeeShotsPar4s_RANKLASTWEEK_2013","PercentageofYardagecoveredbyTeeShotsPar4s_PLAYERNAME_2013","PercentageofYardagecoveredbyTeeShotsPar4s_ROUNDS_2013","PercentageofYardagecoveredbyTeeShotsPar4s_AVGPct_2013","PercentageofYardagecoveredbyTeeShotsPar4s_TOTALSHOTDISTANCE_2013","PercentageofYardagecoveredbyTeeShotsPar4s_TOTALDISTANCE_2013","stat_name","year"
15,15,"Jason Kokrak",78,66.69,220640.7,330866,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
16,16,"Jason Day",86,66.67,187305.7,280924,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
17,17,"Gary Woodland",94,66.61,256817.9,385533,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
18,18,"Charlie Beljan",62,66.51,167335.1,251582,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
19,19,"Jimmy Walker",84,66.49,226054.3,340000,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
20,20,"Rory Sabbatini",86,66.46,223764.7,336682,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
21,21,"Martin Flores",83,66.38,235693.9,355043,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
21,21,"Charles Howell III",87,66.38,244408.4,368205,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
23,23,"Matt Every",89,66.37,243414.2,366741,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
23,23,"Charley Hoffman",84,66.37,219000.3,329986,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
25,25,"Carl Pettersson",82,66.32,196200.8,295827,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
26,26,"Seung Yul Noh",71,66.3,188227.9,283915,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
27,27,"Ian Poulter",59,66.29,120004.5,181020,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
28,28,"Shawn Stefani",63,66.26,154956.4,233874,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
29,29,"Angel Cabrera",73,66.21,175942.4,265723,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
29,29,"Hunter Mahan",91,66.21,206634.5,312098,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
31,31,"Kevin Stadler",83,66.19,210481.2,317984,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
31,31,"Nick Watney",88,66.19,221671.5,334880,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
33,33,"Patrick Reed",83,66.16,229549.3,346971,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
34,34,"Andres Romero",63,66.15,159137.5,240571,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
35,35,"John Rollins",77,66.14,208689.4,315518,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
36,36,"Derek Ernst",58,66.12,152066.5,229991,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
37,37,"Adam Scott",61,66.11,134642,203657,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
38,38,"Harris English",95,66.1,251132.1,379917,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
39,39,"Jason Dufner",78,66.09,188382.1,285046,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
40,40,"Brian Harman",89,66.07,230809.8,349329,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
41,41,"Phil Mickelson",78,66.05,174596.3,264334,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
42,42,"Lee Westwood",70,66.04,154608.3,234114,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
43,43,"Justin Rose",62,66.01,142088.3,215260,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
43,43,"Jordan Spieth",82,66.01,205552.4,311377,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
45,45,"Tommy Gainey",84,65.98,232118.1,351785,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
46,46,"Troy Matteson",68,65.95,178287.5,270328,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
47,47,"Jim Herman",59,65.93,135669.1,205792,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
48,48,"Tag Ridings",69,65.92,176195.1,267305,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
49,49,"Boo Weekley",100,65.91,255715.3,387996,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
50,50,"Jeff Overton",78,65.9,225097.4,341563,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
51,51,"Nicholas Thompson",99,65.89,261255.9,396485,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
52,52,"Sean OHair",56,65.88,153734.3,233358,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
52,52,"Cameron Percy",68,65.88,174990.5,265622,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
54,54,"Robert Streb",75,65.85,190535.8,289366,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
55,55,"Webb Simpson",92,65.84,214619.2,325990,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
56,56,"Charl Schwartzel",69,65.83,167312.9,254173,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
57,57,"Freddie Jacobson",63,65.82,142657.1,216734,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
58,58,"Padraig Harrington",52,65.79,107492.6,163382,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
59,59,"Josh Teater",86,65.78,181545.6,276010,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
60,60,"Kevin Chappell",80,65.75,199853.7,303966,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
60,60,"Ryo Ishikawa",72,65.75,167375.9,254572,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
62,62,"Billy Horschel",96,65.73,251995.7,383392,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
62,62,"Greg Owen",73,65.73,201114.1,305987,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
64,64,"Bill Haas",85,65.72,211350.2,321615,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
65,65,"Lucas Glover",65,65.7,154586.6,235288,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
66,66,"Martin Laird",68,65.68,157207.4,239358,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
67,67,"Matt Kuchar",93,65.58,208777.5,318354,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
68,68,"Steve Stricker",51,65.55,106373.3,162290,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
69,69,"Russell Henley",80,65.54,202561.7,309069,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
70,70,"Scott Gardiner",61,65.51,156581.3,239015,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
71,71,"Scott Brown",65,65.48,162381,247982,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
72,72,"Marc Leishman",77,65.44,195637.6,298954,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
73,73,"Andrew Svoboda",46,65.37,107369.5,164237,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
74,74,"Graham DeLaet",94,65.36,245637,375850,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
75,75,"Vijay Singh",61,65.34,146037.7,223516,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
76,76,"Peter Hanson",45,65.33,103200.6,157968,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
77,77,"Steve LeBrun",66,65.32,160009.4,244974,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
78,78,"Ernie Els",63,65.31,145282.6,222466,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
78,78,"Bobby Gates",49,65.31,115037.2,176151,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
80,80,"Martin Kaymer",61,65.28,129348.8,198159,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
81,81,"DJ Trahan",48,65.27,114390.2,175257,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
82,82,"Chris Kirk",89,65.26,243134.4,372538,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
83,83,"Henrik Stenson",65,65.23,134306.1,205905,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
84,84,"Brad Fritsch",81,65.2,205100.4,314553,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
85,85,"Henrik Norlander",70,65.16,177962.6,273114,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
86,86,"Matt Jones",83,65.15,210019,322384,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
87,87,"Bud Cauley",67,65.09,167616.1,257530,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
88,88,"Bo Van Pelt",72,65.07,160913.5,247293,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
89,89,"James Hahn",78,65.06,199302.9,306338,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
90,90,"Vaughn Taylor",50,65.05,122162.5,187785,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
91,91,"Brendan Steele",86,65.03,229518.1,352934,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
92,92,"Rod Pampling",46,64.99,104504.9,160804,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
93,93,"Sergio Garcia",65,64.97,141143.7,217233,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
94,94,"Jonas Blixt",76,64.95,202554.2,311878,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
95,95,"Erik Compton",74,64.93,197208.9,303741,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
96,96,"Will Claxton",67,64.88,167727,258527,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
97,97,"Pat Perez",69,64.87,190007.9,292926,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
98,98,"Aaron Baddeley",68,64.86,171671.8,264688,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
99,99,"David Lingmerth",68,64.85,167605.3,258446,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
100,100,"Brendon de Jonge",110,64.83,291286.8,449324,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
101,101,"Rickie Fowler",75,64.82,177324.1,273583,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
101,101,"Brandt Snedeker",79,64.82,173977.3,268397,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
101,101,"Camilo Villegas",79,64.82,193412.4,298385,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
104,104,"Tim Herron",45,64.81,131789.8,203337,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
105,105,"Roberto Castro",97,64.77,250985.6,387526,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
106,106,"Ryan Moore",72,64.76,170990.6,264027,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
107,107,"Sangmoon Bae",83,64.75,216987.2,335093,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
108,108,"Fabian Gomez",65,64.74,167374.8,258527,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
108,108,"Geoff Ogilvy",57,64.74,120556,186202,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
108,108,"John Senden",79,64.74,180379.1,278640,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
108,108,"Kevin Streelman",86,64.74,204288.3,315544,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
112,112,"William McGirt",75,64.68,210731,325787,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
113,113,"Daniel Summerhays",83,64.67,228899.3,353946,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
114,114,"Alistair Presnell",59,64.64,136009.1,210407,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
115,115,"Cameron Tringale",80,64.63,222595.7,344440,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
116,116,"John Merrick",79,64.6,203184.1,314513,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
117,117,"Tom Gillis",69,64.57,182713.4,282965,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
118,118,"Robert Karlsson",56,64.56,111376.3,172511,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
119,119,"James Driscoll",76,64.54,185609.7,287604,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
119,119,"JJ Henry",83,64.54,220546.9,341740,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
121,121,"Stuart Appleby",88,64.52,234164.3,362911,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
121,121,"Stewart Cink",71,64.52,165506.7,256538,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
123,123,"YE Yang",56,64.4,126652.8,196653,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
124,124,"Ricky Barnes",74,64.39,193631.9,300739,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
125,125,"George McNeill",68,64.38,193700.7,300893,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
126,126,"Zach Johnson",84,64.29,199343.6,310056,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
127,127,"Ben Crane",62,64.27,166080.7,258414,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
128,128,"Chad Campbell",78,64.22,214995.4,334763,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
129,129,"Brandt Jobe",62,64.19,158843.2,247442,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
130,130,"Chez Reavie",72,64.12,200457.7,312641,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
131,131,"Tiger Woods",61,64.11,128574.7,200541,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
132,132,"Luke Guthrie",82,64.09,191173.9,298312,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
133,133,"KJ Choi",85,64.03,185991.5,290491,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
133,133,"Tim Clark",64,64.03,129786.9,202705,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
135,135,"Brian Davis",91,64.01,244502.1,381980,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
136,136,"Jeff Maggert",63,64,170954.7,267123,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
136,136,"Johnson Wagner",64,64,152629.1,238489,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
138,138,"John Huh",88,63.99,222178.5,347222,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
139,139,"Justin Bolli",59,63.97,135542.6,211870,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
139,139,"David Hearn",88,63.97,215093.6,336232,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
141,141,"Ben Curtis",59,63.94,136079.3,212819,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
141,141,"Ted Potter Jr",65,63.94,165805.8,259299,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
143,143,"David Mathis",71,63.91,184702.8,289017,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
144,144,"Mark Wilson",56,63.88,149429.1,233908,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
145,145,"Graeme McDowell",53,63.87,109620.1,171622,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
146,146,"David Lynn",70,63.86,162620.5,254638,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
147,147,"Casey Wittenberg",72,63.85,180094.8,282049,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
148,148,"Charlie Wi",75,63.73,194299.1,304876,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
149,149,"DH Lee",65,63.71,172140.8,270175,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
149,149,"DA Points",87,63.71,200393.9,314518,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
151,151,"Justin Hicks",79,63.62,193236.4,303720,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
152,152,"Ben Kohles",75,63.6,181571.9,285470,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
153,153,"David Toms",49,63.56,91431,143854,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
154,154,"Michael Thompson",66,63.54,156183.9,245823,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
155,155,"Brian Stuard",78,63.5,184833.8,291093,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
156,156,"Richard Lee",81,63.49,206792.3,325713,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
157,157,"Jason Bohn",70,63.44,192845,303995,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
158,158,"Scott Langley",79,63.39,185951.6,293360,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
159,159,"Chris Stroud",88,63.36,224724.9,354688,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
160,160,"Ken Duke",87,63.35,220437.3,347993,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
161,161,"Stephen Ames",49,63.34,130964.4,206755,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
162,162,"Trevor Immelman",73,63.33,180317.5,284733,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
163,163,"Greg Chalmers",77,63.3,201679.8,318621,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
164,164,"Lee Williams",62,63.29,148592.2,234774,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
165,165,"Brian Gay",79,63.27,210722.5,333044,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
166,166,"Aaron Watkins",46,63.26,103611.1,163786,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
167,167,"Justin Leonard",86,63.22,219781.8,347642,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
168,168,"Robert Allenby",58,63.18,150897.1,238828,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
168,168,"Michael Bradley",56,63.18,125028,197899,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
170,170,"Darron Stiles",51,63.14,123309,195305,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
171,171,"Bob Estes",66,63.12,180555.3,286046,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
172,172,"Doug LaBelle II",72,63.01,173513,275383,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
173,173,"Luke Donald",60,63,133046.5,211197,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
174,174,"Jerry Kelly",75,62.99,185098.6,293847,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
175,175,"Dicky Pride",71,62.93,173521.4,275746,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
176,176,"Jim Furyk",80,62.87,184297.7,293122,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
177,177,"Jin Park",52,62.58,123688,197643,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
178,178,"Colt Knost",69,62.52,166693.1,266614,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
179,179,"Bryce Molder",82,62.5,205410,328639,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
180,180,"Mike Weir",60,61.96,133467,215395,"PercentageofYardagecoveredbyTeeShotsPar4s",2013
