"ConsecutiveGIR_RANKTHISWEEK_2009","ConsecutiveGIR_RANKLASTWEEK_2009","ConsecutiveGIR_PLAYERNAME_2009","ConsecutiveGIR_EVENTS_2009","ConsecutiveGIR_STREAK_2009","ConsecutiveGIR_CURRENTSTREAK_2009","ConsecutiveGIR_ROUND_2009","ConsecutiveGIR_HOLE_2009","ConsecutiveGIR_YEARTOURN_2009","stat_name","year"
290,290,"Vance Veazey",1,9,1,4,6,2009250,"ConsecutiveGIR",2009
320,320,"Fulton Allem",1,8,NA,1,14,2009230,"ConsecutiveGIR",2009
320,320,"Josh Anderson",1,8,1,2,13,2009050,"ConsecutiveGIR",2009
320,320,"Rich Bland",1,8,1,1,8,2009260,"ConsecutiveGIR",2009
320,320,"Ryan Blaum",2,8,3,2,16,2009260,"ConsecutiveGIR",2009
320,320,"Bronson Burgoon",1,8,NA,1,2,2009260,"ConsecutiveGIR",2009
320,320,"Erik Compton",5,8,3,2,18,2009240,"ConsecutiveGIR",2009
320,320,"Robert Damron",5,8,1,2,14,2009060,"ConsecutiveGIR",2009
320,320,"Johan Edfors",3,8,NA,4,15,2009260,"ConsecutiveGIR",2009
320,320,"Philip Francis",1,8,NA,2,14,2009290,"ConsecutiveGIR",2009
320,320,"Robert Gamez",11,8,2,1,9,2009100,"ConsecutiveGIR",2009
320,320,"David Gossett",5,8,NA,1,16,2009320,"ConsecutiveGIR",2009
320,320,"Wes Heffernan",1,8,2,2,15,2009320,"ConsecutiveGIR",2009
320,320,"David Higgins",1,8,NA,1,13,2009310,"ConsecutiveGIR",2009
320,320,"Soren Kjeldsen",7,8,NA,2,14,2009120,"ConsecutiveGIR",2009
320,320,"Paul Lawrie",1,8,4,4,2,2009310,"ConsecutiveGIR",2009
320,320,"Jean Francois Lucquin",1,8,4,1,4,2009260,"ConsecutiveGIR",2009
320,320,"Eric Meierdierks",1,8,3,1,8,2009450,"ConsecutiveGIR",2009
320,320,"Mike Miles",3,8,NA,4,2,2009030,"ConsecutiveGIR",2009
320,320,"Francesco Molinari",4,8,1,1,13,2009260,"ConsecutiveGIR",2009
320,320,"Patrick Moore",4,8,1,1,5,2009480,"ConsecutiveGIR",2009
320,320,"Mark OMeara",2,8,NA,1,11,2009310,"ConsecutiveGIR",2009
320,320,"Kyle Peterman",1,8,NA,2,8,2009260,"ConsecutiveGIR",2009
320,320,"David Robinson",1,8,NA,2,2,2009370,"ConsecutiveGIR",2009
320,320,"Andrew Ruthkoski",2,8,7,2,3,2009330,"ConsecutiveGIR",2009
320,320,"Charl Schwartzel",6,8,NA,2,4,2009360,"ConsecutiveGIR",2009
320,320,"Joel Sjoholm",1,8,NA,3,9,2009060,"ConsecutiveGIR",2009
320,320,"Jeff Sluman",2,8,2,1,2,2009300,"ConsecutiveGIR",2009
320,320,"Hideto Tanihara",1,8,3,4,7,2009020,"ConsecutiveGIR",2009
320,320,"Nathan Tyler",1,8,NA,2,4,2009260,"ConsecutiveGIR",2009
320,320,"Chris Wood",2,8,1,4,5,2009310,"ConsecutiveGIR",2009
350,350,"Chris Baryla",3,7,3,1,2,2009320,"ConsecutiveGIR",2009
350,350,"Ronnie Black",3,7,2,4,9,2009300,"ConsecutiveGIR",2009
350,350,"Jeff Brehaut",1,7,1,1,17,2009260,"ConsecutiveGIR",2009
350,350,"Kelvin Burgin",1,7,NA,2,3,2009250,"ConsecutiveGIR",2009
350,350,"Jason Caron",1,7,NA,1,10,2009100,"ConsecutiveGIR",2009
350,350,"Paul Claxton",1,7,NA,1,10,2009190,"ConsecutiveGIR",2009
350,350,"Keith Dicciani",1,7,NA,2,11,2009360,"ConsecutiveGIR",2009
350,350,"Jim Gallagher Jr",2,7,1,1,3,2009210,"ConsecutiveGIR",2009
350,350,"Kyle German",1,7,3,1,2,2009320,"ConsecutiveGIR",2009
350,350,"Donnie Hammond",1,7,NA,2,17,2009030,"ConsecutiveGIR",2009
350,350,"Anders Hansen",4,7,NA,1,15,2009360,"ConsecutiveGIR",2009
350,350,"Mark Hensby",5,7,5,4,12,2009330,"ConsecutiveGIR",2009
350,350,"Brendan Jones",2,7,NA,1,6,2009360,"ConsecutiveGIR",2009
350,350,"Drew Kittleson",2,7,1,1,9,2009260,"ConsecutiveGIR",2009
350,350,"Tomohiro Kondo",2,7,NA,1,13,2009310,"ConsecutiveGIR",2009
350,350,"Kevin Larsen",1,7,2,1,13,2009050,"ConsecutiveGIR",2009
350,350,"Hugo Leon",1,7,7,2,12,2009320,"ConsecutiveGIR",2009
350,350,"Sandy Lyle",2,7,4,3,8,2009160,"ConsecutiveGIR",2009
350,350,"Ben Martin",1,7,NA,1,16,2009260,"ConsecutiveGIR",2009
350,350,"Mauricio Molina",1,7,4,1,4,2009320,"ConsecutiveGIR",2009
350,350,"Colin Montgomerie",2,7,NA,1,3,2009310,"ConsecutiveGIR",2009
350,350,"David Morland IV",1,7,NA,1,5,2009070,"ConsecutiveGIR",2009
350,350,"Jose Maria Olazabal",4,7,NA,2,1,2009160,"ConsecutiveGIR",2009
350,350,"Lee Rinker",1,7,2,1,5,2009360,"ConsecutiveGIR",2009
350,350,"Dustin Risdon",1,7,NA,2,1,2009320,"ConsecutiveGIR",2009
350,350,"Curt Sanders",1,7,NA,1,5,2009190,"ConsecutiveGIR",2009
350,350,"Reinier Saxton",2,7,NA,2,8,2009160,"ConsecutiveGIR",2009
350,350,"Anthony Smith",1,7,2,1,14,2009050,"ConsecutiveGIR",2009
350,350,"Paul Stankowski",9,7,NA,2,7,2009060,"ConsecutiveGIR",2009
350,350,"Richard Sterne",8,7,6,1,5,2009360,"ConsecutiveGIR",2009
350,350,"Grant Sturgeon",1,7,NA,1,5,2009360,"ConsecutiveGIR",2009
350,350,"Lance Ten Broeck",1,7,NA,1,8,2009210,"ConsecutiveGIR",2009
350,350,"Dean Vomacka",2,7,2,1,18,2009450,"ConsecutiveGIR",2009
350,350,"Garrett Willis",6,7,6,4,5,2009300,"ConsecutiveGIR",2009
350,350,"Michael Wright",1,7,NA,1,6,2009310,"ConsecutiveGIR",2009
385,385,"Fredrik Andersson Hed",1,6,NA,4,7,2009310,"ConsecutiveGIR",2009
385,385,"Alex Aragon",2,6,4,1,15,2009440,"ConsecutiveGIR",2009
385,385,"Ian Baker Finch",1,6,NA,1,15,2009230,"ConsecutiveGIR",2009
385,385,"Doug Batty",1,6,NA,2,3,2009260,"ConsecutiveGIR",2009
385,385,"Charlie Beljan",1,6,NA,2,11,2009260,"ConsecutiveGIR",2009
385,385,"Ryan Brehm",1,6,6,2,4,2009330,"ConsecutiveGIR",2009
385,385,"Brian Brodell",1,6,1,1,11,2009300,"ConsecutiveGIR",2009
385,385,"Mark Brown",2,6,3,1,7,2009310,"ConsecutiveGIR",2009
385,385,"Bob Burns",2,6,4,1,11,2009210,"ConsecutiveGIR",2009
385,385,"John Bushka",1,6,2,1,11,2009270,"ConsecutiveGIR",2009
385,385,"Christian Cevaer",1,6,NA,4,9,2009350,"ConsecutiveGIR",2009
385,385,"Russ Cochran",1,6,3,1,10,2009180,"ConsecutiveGIR",2009
385,385,"Steve Dartnall",1,6,6,2,4,2009210,"ConsecutiveGIR",2009
385,385,"Nick Dougherty",3,6,NA,4,14,2009310,"ConsecutiveGIR",2009
385,385,"David Drysdale",1,6,3,3,7,2009310,"ConsecutiveGIR",2009
385,385,"Simon Dyson",1,6,NA,2,17,2009260,"ConsecutiveGIR",2009
385,385,"Richard Finch",2,6,NA,4,7,2009120,"ConsecutiveGIR",2009
385,385,"Alastair Forsyth",1,6,1,2,13,2009360,"ConsecutiveGIR",2009
385,385,"Robin Freeman",5,6,1,1,13,2009340,"ConsecutiveGIR",2009
385,385,"Hiroyuki Fujita",1,6,NA,2,13,2009360,"ConsecutiveGIR",2009
385,385,"Mike Heinen",2,6,1,1,8,2009210,"ConsecutiveGIR",2009
385,385,"David Horsey",1,6,3,1,15,2009260,"ConsecutiveGIR",2009
385,385,"David Howell",1,6,NA,1,6,2009310,"ConsecutiveGIR",2009
385,385,"Tom Kalinowski",1,6,NA,1,11,2009040,"ConsecutiveGIR",2009
385,385,"James Kamte",2,6,NA,1,1,2009260,"ConsecutiveGIR",2009
385,385,"Chih Bing Lam",1,6,NA,1,14,2009350,"ConsecutiveGIR",2009
385,385,"Pablo Larrazabal",3,6,NA,1,6,2009120,"ConsecutiveGIR",2009
385,385,"Ian Leggatt",2,6,NA,2,16,2009340,"ConsecutiveGIR",2009
385,385,"Luke List",1,6,NA,3,7,2009270,"ConsecutiveGIR",2009
385,385,"Edward Loar",1,6,NA,1,2,2009250,"ConsecutiveGIR",2009
385,385,"Fernando Mechereffe",1,6,4,2,11,2009370,"ConsecutiveGIR",2009
385,385,"Larry Mize",1,6,6,4,13,2009160,"ConsecutiveGIR",2009
385,385,"Gary Orr",1,6,NA,1,1,2009310,"ConsecutiveGIR",2009
385,385,"Steve Pate",4,6,NA,1,16,2009070,"ConsecutiveGIR",2009
385,385,"Dennis Paulson",1,6,1,2,2,2009050,"ConsecutiveGIR",2009
385,385,"Brad Peck",1,6,2,1,11,2009300,"ConsecutiveGIR",2009
385,385,"Robert Rock",1,6,NA,1,17,2009310,"ConsecutiveGIR",2009
385,385,"Jason Schmuhl",2,6,2,3,12,2009060,"ConsecutiveGIR",2009
385,385,"Steve Schneiter",1,6,6,2,13,2009360,"ConsecutiveGIR",2009
385,385,"Brady Schnell",2,6,NA,2,7,2009450,"ConsecutiveGIR",2009
385,385,"Kevin Silva",1,6,2,2,4,2009260,"ConsecutiveGIR",2009
385,385,"Shawn Stefani",1,6,4,1,11,2009260,"ConsecutiveGIR",2009
385,385,"Nick Taylor",2,6,NA,2,11,2009320,"ConsecutiveGIR",2009
385,385,"Stan Utley",1,6,NA,1,8,2009450,"ConsecutiveGIR",2009
385,385,"Drew Weaver",1,6,2,3,13,2009260,"ConsecutiveGIR",2009
385,385,"Wes Weston",1,6,1,1,18,2009440,"ConsecutiveGIR",2009
385,385,"Chris Wilson",1,6,NA,2,4,2009240,"ConsecutiveGIR",2009
385,385,"Azuma Yano",4,6,3,4,14,2009020,"ConsecutiveGIR",2009
385,385,"Jake Younan",1,6,1,1,1,2009450,"ConsecutiveGIR",2009
434,434,"Gregory Bisconti",1,5,NA,4,13,2009360,"ConsecutiveGIR",2009
434,434,"Markus Brier",1,5,2,1,11,2009310,"ConsecutiveGIR",2009
434,434,"Jaxon Brigman",1,5,1,1,10,2009220,"ConsecutiveGIR",2009
434,434,"Jason Buha",1,5,1,2,7,2009180,"ConsecutiveGIR",2009
434,434,"Michael Campbell",6,5,1,2,12,2009160,"ConsecutiveGIR",2009
434,434,"Michael Carbone",1,5,1,1,7,2009420,"ConsecutiveGIR",2009
434,434,"Martin Catalioto",1,5,2,1,11,2009270,"ConsecutiveGIR",2009
434,434,"Marc Cayeux",1,5,NA,2,1,2009310,"ConsecutiveGIR",2009
434,434,"Kevin Chappell",3,5,1,1,7,2009060,"ConsecutiveGIR",2009
434,434,"Jose Coceres",6,5,NA,2,17,2009180,"ConsecutiveGIR",2009
434,434,"Steve Conway",1,5,4,1,16,2009260,"ConsecutiveGIR",2009
434,434,"Rhys Davies",1,5,3,1,15,2009310,"ConsecutiveGIR",2009
434,434,"Nick Faldo",1,5,2,1,18,2009310,"ConsecutiveGIR",2009
434,434,"Sean Farren",1,5,2,2,16,2009260,"ConsecutiveGIR",2009
434,434,"Stephen Gangluff",1,5,1,2,9,2009130,"ConsecutiveGIR",2009
434,434,"Rafael Gomez",1,5,NA,1,14,2009320,"ConsecutiveGIR",2009
434,434,"Jim Gormley",1,5,3,2,8,2009070,"ConsecutiveGIR",2009
434,434,"Richard Green",2,5,NA,3,13,2009360,"ConsecutiveGIR",2009
434,434,"Thomas Haylock",1,5,NA,2,3,2009310,"ConsecutiveGIR",2009
434,434,"Ryan Helminen",1,5,NA,2,9,2009300,"ConsecutiveGIR",2009
434,434,"Nolan Henke",1,5,NA,2,3,2009210,"ConsecutiveGIR",2009
434,434,"Raphael Jacquelin",2,5,2,1,11,2009310,"ConsecutiveGIR",2009
434,434,"Clint Jensen",2,5,1,1,8,2009060,"ConsecutiveGIR",2009
434,434,"Nickolas Jones",1,5,1,2,4,2009440,"ConsecutiveGIR",2009
434,434,"Simon Khan",1,5,NA,1,17,2009260,"ConsecutiveGIR",2009
434,434,"Patton Kizzire",1,5,1,1,15,2009270,"ConsecutiveGIR",2009
434,434,"Clark Klaasen",1,5,1,2,6,2009260,"ConsecutiveGIR",2009
434,434,"Kenny Knox",1,5,NA,2,3,2009210,"ConsecutiveGIR",2009
434,434,"JT Kohut",1,5,2,2,17,2009300,"ConsecutiveGIR",2009
434,434,"Aaron Krueger",1,5,1,1,13,2009290,"ConsecutiveGIR",2009
434,434,"Todd Lancaster",1,5,4,1,13,2009360,"ConsecutiveGIR",2009
434,434,"Richard Lee",1,5,2,2,1,2009320,"ConsecutiveGIR",2009
434,434,"Lucas Lee",1,5,1,2,1,2009320,"ConsecutiveGIR",2009
434,434,"John Lepak",1,5,3,1,7,2009020,"ConsecutiveGIR",2009
434,434,"JL Lewis",4,5,NA,1,4,2009290,"ConsecutiveGIR",2009
434,434,"John Lynch",1,5,1,1,7,2009020,"ConsecutiveGIR",2009
434,434,"Len Mattiace",1,5,3,2,6,2009060,"ConsecutiveGIR",2009
434,434,"Jim McGovern",2,5,NA,1,11,2009210,"ConsecutiveGIR",2009
434,434,"Simon McGreal",1,5,2,1,12,2009370,"ConsecutiveGIR",2009
434,434,"Spike McRoy",1,5,5,4,14,2009340,"ConsecutiveGIR",2009
434,434,"Alan Morin",2,5,NA,1,17,2009100,"ConsecutiveGIR",2009
434,434,"Tim Parun",1,5,NA,2,16,2009050,"ConsecutiveGIR",2009
434,434,"Cameron Peck",1,5,NA,1,6,2009250,"ConsecutiveGIR",2009
434,434,"Richie Ramsay",1,5,NA,1,18,2009310,"ConsecutiveGIR",2009
434,434,"Loren Roberts",3,5,5,4,14,2009300,"ConsecutiveGIR",2009
434,434,"Tony Saraceno",1,5,NA,1,4,2009420,"ConsecutiveGIR",2009
434,434,"Phil Schmitt",1,5,NA,2,1,2009180,"ConsecutiveGIR",2009
434,434,"Sal Spallone",1,5,2,2,7,2009100,"ConsecutiveGIR",2009
434,434,"Ryan Spears",1,5,3,1,13,2009260,"ConsecutiveGIR",2009
434,434,"Chris Starkjohann",1,5,NA,2,5,2009360,"ConsecutiveGIR",2009
434,434,"Graeme Storm",1,5,NA,3,16,2009310,"ConsecutiveGIR",2009
434,434,"Phil Tataurangi",2,5,NA,1,5,2009340,"ConsecutiveGIR",2009
434,434,"Tim Thelen",2,5,1,1,11,2009210,"ConsecutiveGIR",2009
434,434,"Craig Thomas",1,5,NA,1,5,2009360,"ConsecutiveGIR",2009
434,434,"Kyle Thompson",1,5,NA,2,18,2009060,"ConsecutiveGIR",2009
434,434,"Michael Thompson",2,5,1,2,17,2009060,"ConsecutiveGIR",2009
434,434,"Bruce Vaughan",1,5,2,1,1,2009310,"ConsecutiveGIR",2009
434,434,"Anthony Wall",2,5,NA,1,17,2009310,"ConsecutiveGIR",2009
434,434,"Steve Webster",1,5,NA,1,5,2009360,"ConsecutiveGIR",2009
434,434,"Tim Weinhart",1,5,2,2,6,2009360,"ConsecutiveGIR",2009
434,434,"Mike Welch",1,5,1,1,7,2009260,"ConsecutiveGIR",2009
434,434,"Steve Wheatcroft",1,5,NA,1,7,2009190,"ConsecutiveGIR",2009
434,434,"Timothy Wood",1,5,2,1,14,2009310,"ConsecutiveGIR",2009
434,434,"Ian Woosnam",1,5,1,2,12,2009160,"ConsecutiveGIR",2009
498,498,"Sam Arnold",1,4,4,2,6,2009360,"ConsecutiveGIR",2009
498,498,"Clint Avret",1,4,NA,1,7,2009130,"ConsecutiveGIR",2009
498,498,"Graham Baillargeon",1,4,1,2,13,2009320,"ConsecutiveGIR",2009
498,498,"Peter Baker",1,4,NA,2,10,2009310,"ConsecutiveGIR",2009
498,498,"Colby Beckstrom",1,4,NA,2,13,2009260,"ConsecutiveGIR",2009
498,498,"Ryan Benzel",1,4,NA,1,3,2009360,"ConsecutiveGIR",2009
498,498,"Gaganjeet Bhullar",1,4,NA,1,15,2009310,"ConsecutiveGIR",2009
498,498,"Mike Capone",1,4,1,2,2,2009270,"ConsecutiveGIR",2009
498,498,"Greg Casagranda",1,4,NA,2,11,2009050,"ConsecutiveGIR",2009
498,498,"Lorens Chan",1,4,3,2,1,2009020,"ConsecutiveGIR",2009
498,498,"Keoke Cotner",1,4,4,2,6,2009150,"ConsecutiveGIR",2009
498,498,"Trevor Dodds",1,4,3,1,13,2009210,"ConsecutiveGIR",2009
498,498,"Rafael Echenique",1,4,4,2,15,2009310,"ConsecutiveGIR",2009
498,498,"Daniel Gaunt",1,4,2,2,14,2009310,"ConsecutiveGIR",2009
498,498,"Josh Geary",1,4,NA,2,14,2009310,"ConsecutiveGIR",2009
498,498,"Stephan Gross",1,4,NA,1,15,2009310,"ConsecutiveGIR",2009
498,498,"Gregory Havret",1,4,1,3,16,2009350,"ConsecutiveGIR",2009
498,498,"Yuji Igarashi",1,4,NA,4,12,2009350,"ConsecutiveGIR",2009
498,498,"Hiroshi Iwata",1,4,4,2,15,2009020,"ConsecutiveGIR",2009
498,498,"Shintaro Kai",2,4,1,1,2,2009260,"ConsecutiveGIR",2009
498,498,"Brandon Knaub",1,4,NA,2,1,2009420,"ConsecutiveGIR",2009
498,498,"Joel Kribel",1,4,NA,2,1,2009290,"ConsecutiveGIR",2009
498,498,"Bernhard Langer",1,4,NA,1,13,2009160,"ConsecutiveGIR",2009
498,498,"Jose Manuel Lara",2,4,4,2,6,2009260,"ConsecutiveGIR",2009
498,498,"Dean Larsson",1,4,NA,1,5,2009220,"ConsecutiveGIR",2009
498,498,"Matthew Loving",1,4,3,4,11,2009210,"ConsecutiveGIR",2009
498,498,"Shane Lowry",1,4,1,3,10,2009350,"ConsecutiveGIR",2009
498,498,"Josh McCumber",1,4,NA,2,1,2009260,"ConsecutiveGIR",2009
498,498,"Damian McGrane",1,4,NA,1,1,2009310,"ConsecutiveGIR",2009
498,498,"Trevor Murphy",1,4,NA,2,15,2009260,"ConsecutiveGIR",2009
498,498,"David Ogrin",1,4,NA,2,13,2009210,"ConsecutiveGIR",2009
498,498,"Jin Park",1,4,1,2,14,2009070,"ConsecutiveGIR",2009
498,498,"Terry Pilkadaris",1,4,NA,2,10,2009310,"ConsecutiveGIR",2009
498,498,"Eduardo Romero",1,4,2,2,6,2009260,"ConsecutiveGIR",2009
498,498,"Lloyd Saltman",1,4,NA,1,15,2009310,"ConsecutiveGIR",2009
498,498,"Elliot Saltman",1,4,3,2,10,2009310,"ConsecutiveGIR",2009
498,498,"Cory Schneider",1,4,1,2,9,2009170,"ConsecutiveGIR",2009
498,498,"Ted Schulz",2,4,2,2,5,2009210,"ConsecutiveGIR",2009
498,498,"Mark Sheftic",1,4,NA,2,5,2009360,"ConsecutiveGIR",2009
498,498,"Haymes Snedeker",1,4,NA,1,17,2009480,"ConsecutiveGIR",2009
498,498,"Tim Stewart",1,4,NA,2,1,2009310,"ConsecutiveGIR",2009
498,498,"Steve Surry",1,4,NA,2,11,2009310,"ConsecutiveGIR",2009
498,498,"Andrew Svoboda",1,4,2,1,8,2009260,"ConsecutiveGIR",2009
498,498,"Junpei Takayama",1,4,3,4,7,2009020,"ConsecutiveGIR",2009
498,498,"Cameron Tringale",1,4,3,1,9,2009260,"ConsecutiveGIR",2009
498,498,"Steve Wilson",1,4,4,2,15,2009160,"ConsecutiveGIR",2009
498,498,"Cameron Yancey",1,4,NA,2,6,2009260,"ConsecutiveGIR",2009
498,498,"Kaname Yokoo",1,4,NA,1,8,2009260,"ConsecutiveGIR",2009
547,547,"Jaco Ahlers",1,3,2,2,7,2009310,"ConsecutiveGIR",2009
547,547,"Tyson Alexander",1,3,2,2,2,2009260,"ConsecutiveGIR",2009
547,547,"Doug Barron",1,3,NA,2,13,2009250,"ConsecutiveGIR",2009
547,547,"Craig Bowden",1,3,2,1,2,2009260,"ConsecutiveGIR",2009
547,547,"Joshua Brock",1,3,1,2,2,2009260,"ConsecutiveGIR",2009
547,547,"Jimmy Chestnut",1,3,NA,2,6,2009330,"ConsecutiveGIR",2009
547,547,"Ben Crenshaw",1,3,1,2,6,2009160,"ConsecutiveGIR",2009
547,547,"Peter Ellebye",1,3,NA,1,6,2009310,"ConsecutiveGIR",2009
547,547,"Oliver Fisher",1,3,NA,1,15,2009310,"ConsecutiveGIR",2009
547,547,"Raymond Floyd",1,3,NA,1,14,2009160,"ConsecutiveGIR",2009
547,547,"Robert Floyd",1,3,2,2,11,2009060,"ConsecutiveGIR",2009
547,547,"Brian Gaffney",1,3,2,2,15,2009360,"ConsecutiveGIR",2009
547,547,"Rob Garland",1,3,NA,2,15,2009250,"ConsecutiveGIR",2009
547,547,"Bob Gaus",1,3,NA,1,6,2009360,"ConsecutiveGIR",2009
547,547,"Randall Hutchison",1,3,1,2,5,2009330,"ConsecutiveGIR",2009
547,547,"Yuta Ikeda",1,3,NA,2,15,2009310,"ConsecutiveGIR",2009
547,547,"Vincent Johnson",1,3,NA,1,1,2009070,"ConsecutiveGIR",2009
547,547,"Tony Kelley",1,3,2,2,2,2009270,"ConsecutiveGIR",2009
547,547,"Steve LeBrun",1,3,NA,1,14,2009130,"ConsecutiveGIR",2009
547,547,"WC Liang",1,3,3,2,16,2009310,"ConsecutiveGIR",2009
547,547,"Matt Nagy",1,3,NA,2,4,2009260,"ConsecutiveGIR",2009
547,547,"Koumei Oda",1,3,NA,1,10,2009310,"ConsecutiveGIR",2009
547,547,"Deane Pappas",1,3,NA,2,14,2009300,"ConsecutiveGIR",2009
547,547,"Andrew Parr",2,3,NA,1,18,2009320,"ConsecutiveGIR",2009
547,547,"Angelo Que",1,3,NA,2,18,2009260,"ConsecutiveGIR",2009
547,547,"Kevin Roman",1,3,1,1,16,2009360,"ConsecutiveGIR",2009
547,547,"Michael Schachner",1,3,NA,2,1,2009220,"ConsecutiveGIR",2009
547,547,"Mike Small",1,3,NA,2,13,2009360,"ConsecutiveGIR",2009
547,547,"Vaughn Snyder",1,3,2,2,1,2009260,"ConsecutiveGIR",2009
547,547,"Craig Stadler",1,3,NA,2,15,2009160,"ConsecutiveGIR",2009
547,547,"Zack Sucher",1,3,NA,2,17,2009290,"ConsecutiveGIR",2009
547,547,"Fuzzy Zoeller",1,3,NA,2,11,2009160,"ConsecutiveGIR",2009
579,579,"Mark Anderson",1,2,NA,2,13,2009170,"ConsecutiveGIR",2009
579,579,"Tim Cantwell Jr",1,2,NA,2,2,2009300,"ConsecutiveGIR",2009
579,579,"Scott Lewis",1,2,NA,2,4,2009260,"ConsecutiveGIR",2009
579,579,"Eric Lippert",1,2,1,1,10,2009360,"ConsecutiveGIR",2009
579,579,"Mitch Lowe",1,2,1,2,14,2009360,"ConsecutiveGIR",2009
579,579,"Gary Player",1,2,1,2,15,2009160,"ConsecutiveGIR",2009
579,579,"Daniel Wardrop",1,2,2,2,17,2009310,"ConsecutiveGIR",2009
