"GIRPutting1520_RANKTHISWEEK_2012","GIRPutting1520_RANKLASTWEEK_2012","GIRPutting1520_PLAYERNAME_2012","GIRPutting1520_ROUNDS_2012","GIRPutting1520_Pct_2012","GIRPutting1520_ATTEMPTS_2012","GIRPutting1520_PUTTSMADE_2012","stat_name","year"
1,1,"YE Yang",64,28.99,69,20,"GIRPutting1520",2012
2,2,"Davis Love III",64,26.76,71,19,"GIRPutting1520",2012
3,3,"John Daly",50,25.86,58,15,"GIRPutting1520",2012
4,4,"John Senden",81,25.71,105,27,"GIRPutting1520",2012
5,5,"Luke Donald",63,25.64,78,20,"GIRPutting1520",2012
6,6,"Sung Kang",75,25.53,94,24,"GIRPutting1520",2012
7,7,"Ryuji Imada",78,25.25,99,25,"GIRPutting1520",2012
8,8,"Zach Johnson",95,25.22,115,29,"GIRPutting1520",2012
9,9,"Gary Christian",91,25.21,119,30,"GIRPutting1520",2012
10,10,"Scott Piercy",95,25.17,147,37,"GIRPutting1520",2012
11,11,"Dustin Johnson",70,25,72,18,"GIRPutting1520",2012
11,11,"Robert Karlsson",54,25,60,15,"GIRPutting1520",2012
13,13,"Ryan Moore",89,24.81,133,33,"GIRPutting1520",2012
14,14,"Matt Every",80,24.75,101,25,"GIRPutting1520",2012
15,15,"Tommy Gainey",98,24.6,126,31,"GIRPutting1520",2012
16,16,"Arjun Atwal",79,24.07,108,26,"GIRPutting1520",2012
17,17,"Charl Schwartzel",56,24,75,18,"GIRPutting1520",2012
18,18,"Bryce Molder",83,23.89,113,27,"GIRPutting1520",2012
19,19,"Sangmoon Bae",81,23.86,88,21,"GIRPutting1520",2012
20,20,"Jim Furyk",85,23.77,122,29,"GIRPutting1520",2012
21,21,"Nathan Green",73,23.53,85,20,"GIRPutting1520",2012
22,22,"Andres Romero",68,23.29,73,17,"GIRPutting1520",2012
23,23,"Josh Teater",97,23.13,134,31,"GIRPutting1520",2012
24,24,"Edward Loar",59,22.92,48,11,"GIRPutting1520",2012
25,25,"Cameron Beckman",81,22.69,119,27,"GIRPutting1520",2012
26,26,"Richard Lee",71,22.62,84,19,"GIRPutting1520",2012
27,27,"Ben Crane",73,22.58,93,21,"GIRPutting1520",2012
28,28,"Matt Jones",53,22.54,71,16,"GIRPutting1520",2012
29,29,"Phil Mickelson",79,22.47,89,20,"GIRPutting1520",2012
30,30,"Michael Thompson",80,22.11,95,21,"GIRPutting1520",2012
31,31,"Harrison Frazar",56,22.08,77,17,"GIRPutting1520",2012
32,32,"Carl Pettersson",92,22.05,127,28,"GIRPutting1520",2012
33,33,"Brian Davis",91,21.93,114,25,"GIRPutting1520",2012
34,34,"KJ Choi",71,21.88,96,21,"GIRPutting1520",2012
34,34,"Erik Compton",81,21.88,96,21,"GIRPutting1520",2012
34,34,"Brandt Snedeker",81,21.88,96,21,"GIRPutting1520",2012
37,37,"Scott Dunlap",57,21.84,87,19,"GIRPutting1520",2012
37,37,"Louis Oosthuizen",65,21.84,87,19,"GIRPutting1520",2012
39,39,"Brian Harman",101,21.6,125,27,"GIRPutting1520",2012
40,40,"Charles Howell III",98,21.49,121,26,"GIRPutting1520",2012
41,41,"Mark Anderson",75,21.43,70,15,"GIRPutting1520",2012
42,42,"Jimmy Walker",101,21.25,160,34,"GIRPutting1520",2012
43,43,"Jason Day",57,21.21,66,14,"GIRPutting1520",2012
43,43,"Rory McIlroy",60,21.21,66,14,"GIRPutting1520",2012
45,45,"Mathew Goggin",65,21.18,85,18,"GIRPutting1520",2012
46,46,"Sergio Garcia",57,21.13,71,15,"GIRPutting1520",2012
47,47,"Lee Westwood",60,21.05,57,12,"GIRPutting1520",2012
48,48,"David Toms",60,20.97,62,13,"GIRPutting1520",2012
49,49,"Daniel Chopra",55,20.75,53,11,"GIRPutting1520",2012
50,50,"Martin Flores",95,20.69,145,30,"GIRPutting1520",2012
51,51,"Bo Van Pelt",84,20.66,121,25,"GIRPutting1520",2012
52,52,"Blake Adams",107,20.59,136,28,"GIRPutting1520",2012
52,52,"Padraig Harrington",67,20.59,68,14,"GIRPutting1520",2012
52,52,"Jason Kokrak",79,20.59,102,21,"GIRPutting1520",2012
55,55,"Tommy Biershenk",74,20.51,78,16,"GIRPutting1520",2012
56,56,"Ben Curtis",62,20.43,93,19,"GIRPutting1520",2012
57,57,"Kevin Chappell",91,20.37,108,22,"GIRPutting1520",2012
58,58,"Ken Duke",104,20.27,148,30,"GIRPutting1520",2012
59,59,"Jhonattan Vegas",77,20.2,99,20,"GIRPutting1520",2012
60,60,"Justin Leonard",79,20,100,20,"GIRPutting1520",2012
60,60,"Graeme McDowell",55,20,65,13,"GIRPutting1520",2012
60,60,"DJ Trahan",73,20,95,19,"GIRPutting1520",2012
63,63,"William McGirt",96,19.57,138,27,"GIRPutting1520",2012
64,64,"Will Claxton",99,19.53,128,25,"GIRPutting1520",2012
65,65,"Chris Couch",61,19.39,98,19,"GIRPutting1520",2012
66,66,"David Mathis",83,19.23,104,20,"GIRPutting1520",2012
67,67,"Jeff Overton",101,19.18,146,28,"GIRPutting1520",2012
68,68,"Daniel Summerhays",81,19.17,120,23,"GIRPutting1520",2012
69,69,"Roland Thatcher",55,19.12,68,13,"GIRPutting1520",2012
70,70,"Brandt Jobe",57,19.05,63,12,"GIRPutting1520",2012
70,70,"Tiger Woods",69,19.05,84,16,"GIRPutting1520",2012
72,72,"Tom Gillis",75,18.97,116,22,"GIRPutting1520",2012
73,73,"Ernie Els",80,18.92,111,21,"GIRPutting1520",2012
73,73,"Hunter Haas",69,18.92,74,14,"GIRPutting1520",2012
75,75,"Scott Stallings",78,18.85,122,23,"GIRPutting1520",2012
76,76,"Vaughn Taylor",81,18.75,128,24,"GIRPutting1520",2012
77,77,"Colt Knost",79,18.69,107,20,"GIRPutting1520",2012
78,78,"Jonas Blixt",72,18.67,75,14,"GIRPutting1520",2012
79,79,"Rory Sabbatini",84,18.49,119,22,"GIRPutting1520",2012
80,80,"Ted Potter Jr",77,18.48,92,17,"GIRPutting1520",2012
81,81,"Brendon de Jonge",115,18.4,163,30,"GIRPutting1520",2012
81,81,"Nick Watney",97,18.4,125,23,"GIRPutting1520",2012
83,83,"Jonathan Byrd",69,18.39,87,16,"GIRPutting1520",2012
83,83,"Billy Hurley III",70,18.39,87,16,"GIRPutting1520",2012
85,85,"Steve Wheatcroft",56,18.29,82,15,"GIRPutting1520",2012
86,86,"Alexandre Rocha",62,18.28,93,17,"GIRPutting1520",2012
87,87,"James Driscoll",83,18.27,104,19,"GIRPutting1520",2012
88,88,"Greg Owen",90,18.25,126,23,"GIRPutting1520",2012
89,89,"Ricky Barnes",92,18.18,132,24,"GIRPutting1520",2012
90,90,"Bill Haas",79,18.09,94,17,"GIRPutting1520",2012
91,91,"Garth Mulroy",59,18.06,72,13,"GIRPutting1520",2012
92,92,"Chez Reavie",83,17.97,128,23,"GIRPutting1520",2012
