"GIRPutting510_RANKTHISWEEK_2005","GIRPutting510_RANKLASTWEEK_2005","GIRPutting510_PLAYERNAME_2005","GIRPutting510_ROUNDS_2005","GIRPutting510_Pct_2005","GIRPutting510_ATTEMPTS_2005","GIRPutting510_PUTTSMADE_2005","stat_name","year"
1,1,"Bob Heintz",67,66.12,121,80,"GIRPutting510",2005
2,2,"Ben Crane",78,65.32,124,81,"GIRPutting510",2005
3,3,"JP Hayes",63,64.77,88,57,"GIRPutting510",2005
4,4,"Luke Donald",67,63.16,76,48,"GIRPutting510",2005
5,5,"Rory Sabbatini",81,62.5,120,75,"GIRPutting510",2005
6,6,"David Toms",87,62.33,146,91,"GIRPutting510",2005
7,7,"Arjun Atwal",65,62.07,116,72,"GIRPutting510",2005
8,8,"Steve Stricker",62,61.02,118,72,"GIRPutting510",2005
9,9,"Bernhard Langer",67,60.71,84,51,"GIRPutting510",2005
10,10,"Matt Davidson",53,60.67,89,54,"GIRPutting510",2005
11,11,"Duffy Waldorf",86,60.17,118,71,"GIRPutting510",2005
12,12,"Tag Ridings",93,60,160,96,"GIRPutting510",2005
13,13,"Mark Brooks",72,59.79,97,58,"GIRPutting510",2005
14,14,"Kirk Triplett",55,59.74,77,46,"GIRPutting510",2005
15,15,"Paul Azinger",66,59.63,109,65,"GIRPutting510",2005
16,16,"Sean OHair",103,59.09,132,78,"GIRPutting510",2005
17,17,"Todd Fischer",99,58.54,164,96,"GIRPutting510",2005
18,18,"Brian Gay",101,58.28,151,88,"GIRPutting510",2005
19,19,"Olin Browne",99,58.17,153,89,"GIRPutting510",2005
20,20,"Joe Ogilvie",103,58,150,87,"GIRPutting510",2005
21,21,"Tiger Woods",76,57.89,114,66,"GIRPutting510",2005
22,22,"Jim Furyk",94,57.33,150,86,"GIRPutting510",2005
22,22,"Tim Herron",100,57.33,150,86,"GIRPutting510",2005
24,24,"Jose Maria Olazabal",55,57.32,82,47,"GIRPutting510",2005
25,25,"Stephen Ames",82,57.29,96,55,"GIRPutting510",2005
26,26,"Hunter Haas",83,57.25,131,75,"GIRPutting510",2005
27,27,"Len Mattiace",86,57.01,107,61,"GIRPutting510",2005
28,28,"KJ Choi",78,57,100,57,"GIRPutting510",2005
29,29,"Retief Goosen",71,56.96,79,45,"GIRPutting510",2005
30,30,"Dean Wilson",86,56.83,139,79,"GIRPutting510",2005
31,31,"Richard Johnson",50,56.82,88,50,"GIRPutting510",2005
32,32,"Vijay Singh",111,56.77,192,109,"GIRPutting510",2005
33,33,"Darron Stiles",78,56.62,136,77,"GIRPutting510",2005
34,34,"Bart Bryant",91,56.38,149,84,"GIRPutting510",2005
35,35,"John Rollins",97,56.33,158,89,"GIRPutting510",2005
36,36,"Hank Kuehne",84,56.06,132,74,"GIRPutting510",2005
37,37,"Corey Pavin",77,55.96,109,61,"GIRPutting510",2005
38,38,"Ian Poulter",62,55.88,68,38,"GIRPutting510",2005
39,39,"Tom Byrum",83,55.81,129,72,"GIRPutting510",2005
40,40,"Cameron Beckman",96,55.78,147,82,"GIRPutting510",2005
41,41,"Adam Scott",72,55.77,104,58,"GIRPutting510",2005
42,42,"Mark OMeara",66,55.7,79,44,"GIRPutting510",2005
43,43,"Steve Flesch",90,55.66,106,59,"GIRPutting510",2005
44,44,"Rod Pampling",89,55.47,128,71,"GIRPutting510",2005
45,45,"Davis Love III",80,55.45,101,56,"GIRPutting510",2005
46,46,"Brenden Pappas",51,55.42,83,46,"GIRPutting510",2005
47,47,"Danny Briggs",70,55.34,103,57,"GIRPutting510",2005
48,48,"Fred Couples",72,55.29,85,47,"GIRPutting510",2005
49,49,"Brian Davis",75,55.14,107,59,"GIRPutting510",2005
50,50,"Padraig Harrington",50,55.07,69,38,"GIRPutting510",2005
51,51,"Mark Calcavecchia",92,55.04,129,71,"GIRPutting510",2005
52,52,"Matt Kuchar",60,54.95,91,50,"GIRPutting510",2005
53,53,"Stewart Cink",98,54.86,144,79,"GIRPutting510",2005
54,54,"Jeff Hart",63,54.74,95,52,"GIRPutting510",2005
55,55,"Joey Snyder III",102,54.61,152,83,"GIRPutting510",2005
56,56,"Patrick Sheehan",114,54.38,160,87,"GIRPutting510",2005
57,57,"Michael Allen",90,54.35,138,75,"GIRPutting510",2005
57,57,"Scott Verplank",87,54.35,138,75,"GIRPutting510",2005
59,59,"Aaron Baddeley",84,54.33,127,69,"GIRPutting510",2005
60,60,"Phil Mickelson",81,54.31,116,63,"GIRPutting510",2005
61,61,"Bo Van Pelt",112,54.29,175,95,"GIRPutting510",2005
62,62,"Gavin Coles",70,54.05,111,60,"GIRPutting510",2005
63,63,"Stephen Leaney",89,54.03,124,67,"GIRPutting510",2005
64,64,"Kent Jones",99,53.9,154,83,"GIRPutting510",2005
65,65,"Marco Dawson",82,53.85,156,84,"GIRPutting510",2005
65,65,"John Senden",101,53.85,143,77,"GIRPutting510",2005
67,67,"Chris Smith",93,53.68,136,73,"GIRPutting510",2005
68,68,"Neal Lancaster",95,53.64,151,81,"GIRPutting510",2005
69,69,"Shigeki Maruyama",99,53.61,166,89,"GIRPutting510",2005
70,70,"Kevin Sutherland",89,53.57,112,60,"GIRPutting510",2005
71,71,"Jeff Sluman",94,53.52,142,76,"GIRPutting510",2005
72,72,"Mark Hensby",70,53.33,75,40,"GIRPutting510",2005
73,73,"Heath Slocum",103,53.3,197,105,"GIRPutting510",2005
74,74,"Doug Barron",70,53.24,139,74,"GIRPutting510",2005
75,75,"Jose Coceres",56,53.19,94,50,"GIRPutting510",2005
76,76,"JJ Henry",102,53.02,149,79,"GIRPutting510",2005
77,77,"Dan Forsman",52,53.01,83,44,"GIRPutting510",2005
78,78,"Justin Leonard",78,52.94,102,54,"GIRPutting510",2005
