"Total3Putts1520_RANKTHISWEEK_2005","Total3Putts1520_RANKLASTWEEK_2005","Total3Putts1520_PLAYERNAME_2005","Total3Putts1520_ROUNDS_2005","Total3Putts1520_TOTAL3PUTTS1520_2005","Total3Putts1520_TOTAL3PUTTS_2005","stat_name","year"
43,43,"Omar Uresti",84,3,46,"Total3Putts1520",2005
43,43,"Dean Wilson",86,3,31,"Total3Putts1520",2005
70,70,"Paul Azinger",66,2,27,"Total3Putts1520",2005
70,70,"Aaron Baddeley",84,2,33,"Total3Putts1520",2005
70,70,"Rich Beem",66,2,29,"Total3Putts1520",2005
70,70,"Danny Briggs",70,2,43,"Total3Putts1520",2005
70,70,"Bart Bryant",91,2,36,"Total3Putts1520",2005
70,70,"Tom Byrum",83,2,41,"Total3Putts1520",2005
70,70,"Alex Cejka",84,2,47,"Total3Putts1520",2005
70,70,"Stewart Cink",98,2,19,"Total3Putts1520",2005
70,70,"Tim Clark",92,2,32,"Total3Putts1520",2005
70,70,"Gavin Coles",70,2,30,"Total3Putts1520",2005
70,70,"John Daly",78,2,32,"Total3Putts1520",2005
70,70,"Robert Damron",89,2,46,"Total3Putts1520",2005
70,70,"Glen Day",80,2,39,"Total3Putts1520",2005
70,70,"Luke Donald",67,2,17,"Total3Putts1520",2005
70,70,"John Elliott",58,2,30,"Total3Putts1520",2005
70,70,"Todd Fischer",99,2,29,"Total3Putts1520",2005
70,70,"Carlos Franco",78,2,48,"Total3Putts1520",2005
70,70,"Harrison Frazar",105,2,49,"Total3Putts1520",2005
70,70,"Robert Gamez",91,2,39,"Total3Putts1520",2005
70,70,"Brian Gay",101,2,35,"Total3Putts1520",2005
70,70,"Lucas Glover",88,2,42,"Total3Putts1520",2005
70,70,"Matt Gogel",78,2,27,"Total3Putts1520",2005
70,70,"Jay Haas",54,2,18,"Total3Putts1520",2005
70,70,"Jeff Hart",63,2,37,"Total3Putts1520",2005
70,70,"Dudley Hart",84,2,34,"Total3Putts1520",2005
70,70,"JJ Henry",102,2,55,"Total3Putts1520",2005
70,70,"Lee Janzen",75,2,40,"Total3Putts1520",2005
70,70,"Zach Johnson",96,2,37,"Total3Putts1520",2005
70,70,"Jerry Kelly",101,2,32,"Total3Putts1520",2005
70,70,"Justin Leonard",78,2,26,"Total3Putts1520",2005
70,70,"Peter Lonard",85,2,27,"Total3Putts1520",2005
70,70,"Shigeki Maruyama",99,2,35,"Total3Putts1520",2005
70,70,"Billy Mayfair",114,2,64,"Total3Putts1520",2005
70,70,"Kevin Na",88,2,44,"Total3Putts1520",2005
70,70,"Greg Owen",84,2,46,"Total3Putts1520",2005
70,70,"Rod Pampling",89,2,33,"Total3Putts1520",2005
70,70,"Brenden Pappas",51,2,24,"Total3Putts1520",2005
70,70,"Craig Perks",67,2,40,"Total3Putts1520",2005
70,70,"Tim Petrovic",97,2,43,"Total3Putts1520",2005
70,70,"Ian Poulter",62,2,19,"Total3Putts1520",2005
70,70,"Brett Quigley",96,2,37,"Total3Putts1520",2005
70,70,"Rob Rashell",65,2,25,"Total3Putts1520",2005
70,70,"Chris Riley",67,2,30,"Total3Putts1520",2005
70,70,"John Rollins",97,2,49,"Total3Putts1520",2005
70,70,"Rory Sabbatini",81,2,38,"Total3Putts1520",2005
70,70,"Joey Sindelar",104,2,57,"Total3Putts1520",2005
70,70,"Vijay Singh",111,2,38,"Total3Putts1520",2005
70,70,"Chris Smith",93,2,65,"Total3Putts1520",2005
70,70,"Darron Stiles",78,2,42,"Total3Putts1520",2005
70,70,"Hideto Tanihara",50,2,22,"Total3Putts1520",2005
70,70,"Mario Tiziani",67,2,30,"Total3Putts1520",2005
70,70,"Tjaart van der Walt",56,2,33,"Total3Putts1520",2005
70,70,"Scott Verplank",87,2,31,"Total3Putts1520",2005
70,70,"Tiger Woods",76,2,21,"Total3Putts1520",2005
124,124,"Michael Allen",90,1,33,"Total3Putts1520",2005
124,124,"Billy Andrade",83,1,37,"Total3Putts1520",2005
124,124,"Arjun Atwal",65,1,22,"Total3Putts1520",2005
124,124,"Briny Baird",98,1,52,"Total3Putts1520",2005
124,124,"Craig Barlow",81,1,41,"Total3Putts1520",2005
124,124,"Doug Barron",70,1,26,"Total3Putts1520",2005
124,124,"Jeff Brehaut",71,1,26,"Total3Putts1520",2005
124,124,"KJ Choi",78,1,25,"Total3Putts1520",2005
124,124,"Paul Claxton",79,1,35,"Total3Putts1520",2005
124,124,"Ben Curtis",65,1,25,"Total3Putts1520",2005
124,124,"Matt Davidson",53,1,43,"Total3Putts1520",2005
124,124,"Marco Dawson",82,1,44,"Total3Putts1520",2005
124,124,"James Driscoll",73,1,30,"Total3Putts1520",2005
124,124,"Dan Forsman",52,1,29,"Total3Putts1520",2005
124,124,"Fred Funk",102,1,42,"Total3Putts1520",2005
124,124,"Jim Furyk",94,1,33,"Total3Putts1520",2005
124,124,"Sergio Garcia",73,1,39,"Total3Putts1520",2005
124,124,"Brent Geiberger",61,1,14,"Total3Putts1520",2005
124,124,"Bill Glasson",54,1,24,"Total3Putts1520",2005
124,124,"Retief Goosen",71,1,14,"Total3Putts1520",2005
124,124,"Mathias Gronberg",60,1,49,"Total3Putts1520",2005
124,124,"Hunter Haas",83,1,36,"Total3Putts1520",2005
124,124,"Todd Hamilton",94,1,32,"Total3Putts1520",2005
124,124,"Mark Hensby",70,1,30,"Total3Putts1520",2005
124,124,"Tim Herron",100,1,41,"Total3Putts1520",2005
124,124,"Freddie Jacobson",72,1,26,"Total3Putts1520",2005
124,124,"Brandt Jobe",96,1,43,"Total3Putts1520",2005
124,124,"Skip Kendall",80,1,39,"Total3Putts1520",2005
124,124,"Franklin Langham",91,1,35,"Total3Putts1520",2005
124,124,"JL Lewis",98,1,46,"Total3Putts1520",2005
124,124,"Davis Love III",80,1,33,"Total3Putts1520",2005
124,124,"Len Mattiace",86,1,39,"Total3Putts1520",2005
124,124,"Phil Mickelson",81,1,29,"Total3Putts1520",2005
124,124,"Larry Mize",54,1,26,"Total3Putts1520",2005
124,124,"Arron Oberholser",65,1,27,"Total3Putts1520",2005
124,124,"Geoff Ogilvy",97,1,34,"Total3Putts1520",2005
124,124,"Ryan Palmer",101,1,40,"Total3Putts1520",2005
124,124,"Dennis Paulson",63,1,33,"Total3Putts1520",2005
124,124,"Corey Pavin",77,1,26,"Total3Putts1520",2005
124,124,"Kenny Perry",82,1,45,"Total3Putts1520",2005
124,124,"Carl Pettersson",109,1,43,"Total3Putts1520",2005
124,124,"Phillip Price",77,1,25,"Total3Putts1520",2005
124,124,"Loren Roberts",54,1,20,"Total3Putts1520",2005
124,124,"Adam Scott",72,1,28,"Total3Putts1520",2005
124,124,"John Senden",101,1,41,"Total3Putts1520",2005
124,124,"Jeff Sluman",94,1,41,"Total3Putts1520",2005
124,124,"Kevin Stadler",96,1,51,"Total3Putts1520",2005
124,124,"Steve Stricker",62,1,21,"Total3Putts1520",2005
124,124,"Kevin Sutherland",89,1,46,"Total3Putts1520",2005
124,124,"Hidemichi Tanaka",106,1,53,"Total3Putts1520",2005
124,124,"Bob Tway",87,1,25,"Total3Putts1520",2005
124,124,"Duffy Waldorf",86,1,42,"Total3Putts1520",2005
124,124,"Nick Watney",91,1,38,"Total3Putts1520",2005
124,124,"Mike Weir",71,1,27,"Total3Putts1520",2005
124,124,"Lee Westwood",50,1,23,"Total3Putts1520",2005
124,124,"Charlie Wi",67,1,26,"Total3Putts1520",2005
124,124,"Jay Williamson",53,1,27,"Total3Putts1520",2005
124,124,"Mark Wilson",74,1,34,"Total3Putts1520",2005
