"GIRPutting1015_RANKTHISWEEK_2008","GIRPutting1015_RANKLASTWEEK_2008","GIRPutting1015_PLAYERNAME_2008","GIRPutting1015_ROUNDS_2008","GIRPutting1015_Pct_2008","GIRPutting1015_ATTEMPTS_2008","GIRPutting1015_PUTTSMADE_2008","stat_name","year"
1,1,"Ryan Palmer",69,39.83,118,47,"GIRPutting1015",2008
2,2,"Adam Scott",51,38.46,52,20,"GIRPutting1015",2008
3,3,"Dudley Hart",74,37.5,120,45,"GIRPutting1015",2008
4,4,"Richard Johnson",60,36.56,93,34,"GIRPutting1015",2008
5,5,"Brett Rumford",72,35.9,117,42,"GIRPutting1015",2008
6,6,"Ian Poulter",51,35.82,67,24,"GIRPutting1015",2008
7,7,"KJ Choi",74,35.19,108,38,"GIRPutting1015",2008
8,8,"Hunter Mahan",87,35.17,145,51,"GIRPutting1015",2008
9,9,"Todd Hamilton",92,35.16,128,45,"GIRPutting1015",2008
10,10,"Craig Kanada",65,34.96,123,43,"GIRPutting1015",2008
11,11,"Ben Crane",86,34.78,161,56,"GIRPutting1015",2008
12,12,"Brian Davis",108,34.57,188,65,"GIRPutting1015",2008
13,13,"Brian Gay",102,34.44,180,62,"GIRPutting1015",2008
14,14,"Nathan Green",95,34.21,152,52,"GIRPutting1015",2008
15,15,"Geoff Ogilvy",65,33.63,113,38,"GIRPutting1015",2008
16,16,"Mathias Gronberg",87,33.62,116,39,"GIRPutting1015",2008
17,17,"Parker McLachlin",88,33.56,146,49,"GIRPutting1015",2008
18,18,"Cameron Beckman",87,33.55,155,52,"GIRPutting1015",2008
19,19,"Tim Clark",90,33.33,147,49,"GIRPutting1015",2008
19,19,"Carl Pettersson",110,33.33,165,55,"GIRPutting1015",2008
19,19,"Jimmy Walker",73,33.33,114,38,"GIRPutting1015",2008
22,22,"Eric Axley",113,33.16,187,62,"GIRPutting1015",2008
23,23,"Johnson Wagner",83,33.08,130,43,"GIRPutting1015",2008
24,24,"Jason Allred",63,32.89,76,25,"GIRPutting1015",2008
25,25,"Mark Hensby",71,32.76,116,38,"GIRPutting1015",2008
26,26,"Ken Duke",116,32.55,212,69,"GIRPutting1015",2008
27,27,"Daniel Chopra",84,32.31,130,42,"GIRPutting1015",2008
28,28,"Alex Cejka",75,32.17,115,37,"GIRPutting1015",2008
29,29,"Anthony Kim",81,32.06,131,42,"GIRPutting1015",2008
30,30,"Jason Gore",94,31.96,194,62,"GIRPutting1015",2008
30,30,"Vaughn Taylor",103,31.96,194,62,"GIRPutting1015",2008
32,32,"Stephen Leaney",53,31.94,72,23,"GIRPutting1015",2008
32,32,"Tom Lehman",51,31.94,72,23,"GIRPutting1015",2008
34,34,"Woody Austin",109,31.84,201,64,"GIRPutting1015",2008
35,35,"Stephen Ames",83,31.78,129,41,"GIRPutting1015",2008
36,36,"Kent Jones",68,31.71,123,39,"GIRPutting1015",2008
37,37,"Kevin Na",97,31.55,187,59,"GIRPutting1015",2008
38,38,"Frank Lickliter II",107,31.46,178,56,"GIRPutting1015",2008
39,39,"Camilo Villegas",79,31.4,121,38,"GIRPutting1015",2008
40,40,"Shane Bertsch",96,31.22,189,59,"GIRPutting1015",2008
40,40,"Mark Wilson",107,31.22,205,64,"GIRPutting1015",2008
42,42,"Chad Collins",72,31.19,109,34,"GIRPutting1015",2008
43,43,"Sergio Garcia",72,31.13,106,33,"GIRPutting1015",2008
44,44,"JB Holmes",86,31.06,132,41,"GIRPutting1015",2008
45,45,"Freddie Jacobson",78,31.03,116,36,"GIRPutting1015",2008
46,46,"Pat Perez",93,30.99,142,44,"GIRPutting1015",2008
47,47,"George McNeill",97,30.95,168,52,"GIRPutting1015",2008
47,47,"Scott Verplank",82,30.95,126,39,"GIRPutting1015",2008
49,49,"Martin Laird",98,30.91,165,51,"GIRPutting1015",2008
50,50,"Michael Letzig",88,30.83,120,37,"GIRPutting1015",2008
51,51,"Kevin Sutherland",98,30.81,185,57,"GIRPutting1015",2008
52,52,"Jim McGovern",75,30.77,117,36,"GIRPutting1015",2008
53,53,"Jesper Parnevik",88,30.71,127,39,"GIRPutting1015",2008
54,54,"Jonathan Byrd",88,30.67,150,46,"GIRPutting1015",2008
