"ApproachesRightRoughRTPScore_RANKTHISWEEK_2015","ApproachesRightRoughRTPScore_RANKLASTWEEK_2015","ApproachesRightRoughRTPScore_PLAYERNAME_2015","ApproachesRightRoughRTPScore_ROUNDS_2015","ApproachesRightRoughRTPScore_AVGRTP_2015","stat_name","year"
22,22,"Jason Dufner",76,0.042,"ApproachesRightRoughRTPScore",2015
23,23,"Jim Furyk",71,0.047,"ApproachesRightRoughRTPScore",2015
23,23,"Brooks Koepka",84,0.047,"ApproachesRightRoughRTPScore",2015
23,23,"Robert Streb",110,0.047,"ApproachesRightRoughRTPScore",2015
26,26,"Justin Thomas",106,0.048,"ApproachesRightRoughRTPScore",2015
27,27,"Will Wilcox",58,0.051,"ApproachesRightRoughRTPScore",2015
28,28,"Jerry Kelly",79,0.052,"ApproachesRightRoughRTPScore",2015
29,29,"Jonathan Byrd",69,0.053,"ApproachesRightRoughRTPScore",2015
30,30,"Chad Collins",79,0.056,"ApproachesRightRoughRTPScore",2015
31,31,"Paul Casey",87,0.057,"ApproachesRightRoughRTPScore",2015
31,31,"Rory Sabbatini",81,0.057,"ApproachesRightRoughRTPScore",2015
33,33,"Louis Oosthuizen",68,0.06,"ApproachesRightRoughRTPScore",2015
33,33,"Mark Wilson",89,0.06,"ApproachesRightRoughRTPScore",2015
35,35,"Blayne Barber",76,0.061,"ApproachesRightRoughRTPScore",2015
36,36,"Brandt Snedeker",98,0.063,"ApproachesRightRoughRTPScore",2015
37,37,"Martin Flores",95,0.065,"ApproachesRightRoughRTPScore",2015
37,37,"Johnson Wagner",68,0.065,"ApproachesRightRoughRTPScore",2015
39,39,"Bill Lunde",50,0.066,"ApproachesRightRoughRTPScore",2015
40,40,"Robert Allenby",63,0.07,"ApproachesRightRoughRTPScore",2015
40,40,"Scott Stallings",60,0.07,"ApproachesRightRoughRTPScore",2015
42,42,"Steven Bowditch",103,0.073,"ApproachesRightRoughRTPScore",2015
43,43,"Jamie Donaldson",50,0.074,"ApproachesRightRoughRTPScore",2015
43,43,"Chris Kirk",76,0.074,"ApproachesRightRoughRTPScore",2015
45,45,"JB Holmes",89,0.075,"ApproachesRightRoughRTPScore",2015
45,45,"Ryan Palmer",80,0.075,"ApproachesRightRoughRTPScore",2015
47,47,"Brian Harman",90,0.076,"ApproachesRightRoughRTPScore",2015
48,48,"Daniel Summerhays",101,0.077,"ApproachesRightRoughRTPScore",2015
49,49,"Hideki Matsuyama",95,0.08,"ApproachesRightRoughRTPScore",2015
50,50,"Luke Guthrie",84,0.081,"ApproachesRightRoughRTPScore",2015
51,51,"Charley Hoffman",97,0.083,"ApproachesRightRoughRTPScore",2015
52,52,"Jason Bohn",95,0.085,"ApproachesRightRoughRTPScore",2015
53,53,"Andres Romero",69,0.087,"ApproachesRightRoughRTPScore",2015
54,54,"Oscar Fraustro",58,0.089,"ApproachesRightRoughRTPScore",2015
55,55,"Charl Schwartzel",67,0.093,"ApproachesRightRoughRTPScore",2015
56,56,"Jon Curran",83,0.094,"ApproachesRightRoughRTPScore",2015
56,56,"Charles Howell III",105,0.094,"ApproachesRightRoughRTPScore",2015
56,56,"Sean OHair",86,0.094,"ApproachesRightRoughRTPScore",2015
59,59,"Jonas Blixt",78,0.098,"ApproachesRightRoughRTPScore",2015
59,59,"Tyrone Van Aswegen",58,0.098,"ApproachesRightRoughRTPScore",2015
61,61,"Scott Langley",94,0.102,"ApproachesRightRoughRTPScore",2015
62,62,"Shawn Stefani",94,0.103,"ApproachesRightRoughRTPScore",2015
62,62,"Jimmy Walker",89,0.103,"ApproachesRightRoughRTPScore",2015
64,64,"Brendon de Jonge",106,0.104,"ApproachesRightRoughRTPScore",2015
64,64,"Danny Lee",120,0.104,"ApproachesRightRoughRTPScore",2015
66,66,"Erik Compton",86,0.105,"ApproachesRightRoughRTPScore",2015
66,66,"Kevin Kisner",104,0.105,"ApproachesRightRoughRTPScore",2015
66,66,"Bryce Molder",91,0.105,"ApproachesRightRoughRTPScore",2015
69,69,"Scott Brown",97,0.106,"ApproachesRightRoughRTPScore",2015
69,69,"Scott Pinckney",88,0.106,"ApproachesRightRoughRTPScore",2015
69,69,"Alex Prugh",84,0.106,"ApproachesRightRoughRTPScore",2015
72,72,"Derek Ernst",75,0.107,"ApproachesRightRoughRTPScore",2015
72,72,"Andrew Putnam",68,0.107,"ApproachesRightRoughRTPScore",2015
74,74,"SJ Park",79,0.109,"ApproachesRightRoughRTPScore",2015
75,75,"Brendon Todd",96,0.11,"ApproachesRightRoughRTPScore",2015
76,76,"Gary Woodland",81,0.111,"ApproachesRightRoughRTPScore",2015
77,77,"Daniel Berger",97,0.112,"ApproachesRightRoughRTPScore",2015
78,78,"Patrick Rodgers",57,0.113,"ApproachesRightRoughRTPScore",2015
79,79,"Ricky Barnes",82,0.114,"ApproachesRightRoughRTPScore",2015
79,79,"Ben Crane",62,0.114,"ApproachesRightRoughRTPScore",2015
79,79,"James Hahn",94,0.114,"ApproachesRightRoughRTPScore",2015
79,79,"Cameron Percy",72,0.114,"ApproachesRightRoughRTPScore",2015
83,83,"Padraig Harrington",60,0.116,"ApproachesRightRoughRTPScore",2015
83,83,"Matt Jones",89,0.116,"ApproachesRightRoughRTPScore",2015
83,83,"Marc Leishman",74,0.116,"ApproachesRightRoughRTPScore",2015
86,86,"George McNeill",93,0.117,"ApproachesRightRoughRTPScore",2015
87,87,"Greg Chalmers",58,0.118,"ApproachesRightRoughRTPScore",2015
88,88,"Ken Duke",93,0.119,"ApproachesRightRoughRTPScore",2015
88,88,"Derek Fathauer",81,0.119,"ApproachesRightRoughRTPScore",2015
90,90,"Hudson Swafford",97,0.12,"ApproachesRightRoughRTPScore",2015
91,91,"Colt Knost",90,0.123,"ApproachesRightRoughRTPScore",2015
91,91,"Martin Laird",77,0.123,"ApproachesRightRoughRTPScore",2015
93,93,"Tom Hoge",83,0.124,"ApproachesRightRoughRTPScore",2015
94,94,"Luke Donald",71,0.126,"ApproachesRightRoughRTPScore",2015
95,95,"Aaron Baddeley",76,0.127,"ApproachesRightRoughRTPScore",2015
95,95,"Chad Campbell",97,0.127,"ApproachesRightRoughRTPScore",2015
97,97,"John Peterson",84,0.128,"ApproachesRightRoughRTPScore",2015
98,98,"Billy Hurley III",83,0.129,"ApproachesRightRoughRTPScore",2015
98,98,"Carlos Ortiz",100,0.129,"ApproachesRightRoughRTPScore",2015
100,100,"Eric Axley",57,0.131,"ApproachesRightRoughRTPScore",2015
101,101,"Michael Thompson",83,0.134,"ApproachesRightRoughRTPScore",2015
102,102,"Phil Mickelson",70,0.135,"ApproachesRightRoughRTPScore",2015
103,103,"Jim Herman",88,0.136,"ApproachesRightRoughRTPScore",2015
103,103,"Russell Knox",96,0.136,"ApproachesRightRoughRTPScore",2015
105,105,"Jason Gore",76,0.138,"ApproachesRightRoughRTPScore",2015
105,105,"Carl Pettersson",106,0.138,"ApproachesRightRoughRTPScore",2015
107,107,"JJ Henry",94,0.14,"ApproachesRightRoughRTPScore",2015
107,107,"Troy Merritt",91,0.14,"ApproachesRightRoughRTPScore",2015
109,109,"Brian Davis",86,0.141,"ApproachesRightRoughRTPScore",2015
109,109,"Gonzalo Fdez Castano",81,0.141,"ApproachesRightRoughRTPScore",2015
111,111,"Charlie Beljan",76,0.143,"ApproachesRightRoughRTPScore",2015
112,112,"Zach Johnson",90,0.146,"ApproachesRightRoughRTPScore",2015
113,113,"Alex Cejka",94,0.147,"ApproachesRightRoughRTPScore",2015
113,113,"Michael Putnam",87,0.147,"ApproachesRightRoughRTPScore",2015
113,113,"Jonathan Randolph",72,0.147,"ApproachesRightRoughRTPScore",2015
116,116,"Harris English",105,0.149,"ApproachesRightRoughRTPScore",2015
116,116,"Hunter Mahan",88,0.149,"ApproachesRightRoughRTPScore",2015
118,118,"Zac Blair",108,0.151,"ApproachesRightRoughRTPScore",2015
118,118,"William McGirt",103,0.151,"ApproachesRightRoughRTPScore",2015
118,118,"Ryan Moore",81,0.151,"ApproachesRightRoughRTPScore",2015
118,118,"Vijay Singh",78,0.151,"ApproachesRightRoughRTPScore",2015
118,118,"Steve Wheatcroft",87,0.151,"ApproachesRightRoughRTPScore",2015
123,123,"Bo Van Pelt",81,0.152,"ApproachesRightRoughRTPScore",2015
123,123,"Camilo Villegas",83,0.152,"ApproachesRightRoughRTPScore",2015
125,125,"Max Homa",78,0.153,"ApproachesRightRoughRTPScore",2015
125,125,"Kevin Streelman",95,0.153,"ApproachesRightRoughRTPScore",2015
127,127,"KJ Choi",66,0.155,"ApproachesRightRoughRTPScore",2015
127,127,"Andres Gonzales",90,0.155,"ApproachesRightRoughRTPScore",2015
129,129,"Sangmoon Bae",98,0.156,"ApproachesRightRoughRTPScore",2015
130,130,"Ernie Els",57,0.157,"ApproachesRightRoughRTPScore",2015
130,130,"Whee Kim",71,0.157,"ApproachesRightRoughRTPScore",2015
132,132,"Steven Alker",62,0.158,"ApproachesRightRoughRTPScore",2015
132,132,"Nick Taylor",91,0.158,"ApproachesRightRoughRTPScore",2015
132,132,"David Toms",62,0.158,"ApproachesRightRoughRTPScore",2015
135,135,"Scott Piercy",90,0.162,"ApproachesRightRoughRTPScore",2015
136,136,"Davis Love III",51,0.164,"ApproachesRightRoughRTPScore",2015
137,137,"Greg Owen",58,0.165,"ApproachesRightRoughRTPScore",2015
138,138,"Nick Watney",91,0.167,"ApproachesRightRoughRTPScore",2015
139,139,"Sergio Garcia",59,0.169,"ApproachesRightRoughRTPScore",2015
139,139,"Jeff Overton",94,0.169,"ApproachesRightRoughRTPScore",2015
141,141,"Mark Hubbard",79,0.17,"ApproachesRightRoughRTPScore",2015
142,142,"John Huh",102,0.171,"ApproachesRightRoughRTPScore",2015
142,142,"John Senden",80,0.171,"ApproachesRightRoughRTPScore",2015
144,144,"Billy Horschel",99,0.172,"ApproachesRightRoughRTPScore",2015
145,145,"Ian Poulter",68,0.173,"ApproachesRightRoughRTPScore",2015
145,145,"Brian Stuard",97,0.173,"ApproachesRightRoughRTPScore",2015
147,147,"Justin Rose",69,0.177,"ApproachesRightRoughRTPScore",2015
148,148,"Brice Garnett",81,0.18,"ApproachesRightRoughRTPScore",2015
148,148,"Adam Hadwin",95,0.18,"ApproachesRightRoughRTPScore",2015
148,148,"Seung Yul Noh",65,0.18,"ApproachesRightRoughRTPScore",2015
151,151,"Nicholas Thompson",90,0.182,"ApproachesRightRoughRTPScore",2015
152,152,"Geoff Ogilvy",50,0.183,"ApproachesRightRoughRTPScore",2015
153,153,"Angel Cabrera",53,0.185,"ApproachesRightRoughRTPScore",2015
153,153,"David Lingmerth",90,0.185,"ApproachesRightRoughRTPScore",2015
155,155,"Kevin Chappell",86,0.187,"ApproachesRightRoughRTPScore",2015
156,156,"Chesson Hadley",101,0.19,"ApproachesRightRoughRTPScore",2015
157,157,"Jhonattan Vegas",90,0.191,"ApproachesRightRoughRTPScore",2015
158,158,"Spencer Levin",99,0.193,"ApproachesRightRoughRTPScore",2015
159,159,"David Hearn",97,0.194,"ApproachesRightRoughRTPScore",2015
160,160,"Justin Leonard",61,0.197,"ApproachesRightRoughRTPScore",2015
161,161,"Chez Reavie",56,0.203,"ApproachesRightRoughRTPScore",2015
161,161,"Heath Slocum",57,0.203,"ApproachesRightRoughRTPScore",2015
163,163,"Kyle Reifers",96,0.204,"ApproachesRightRoughRTPScore",2015
164,164,"Robert Garrigus",70,0.206,"ApproachesRightRoughRTPScore",2015
165,165,"Rickie Fowler",76,0.208,"ApproachesRightRoughRTPScore",2015
166,166,"Byron Smith",59,0.213,"ApproachesRightRoughRTPScore",2015
166,166,"Cameron Tringale",96,0.213,"ApproachesRightRoughRTPScore",2015
168,168,"Chris Stroud",84,0.214,"ApproachesRightRoughRTPScore",2015
169,169,"Graham DeLaet",65,0.216,"ApproachesRightRoughRTPScore",2015
170,170,"Jim Renner",68,0.218,"ApproachesRightRoughRTPScore",2015
171,171,"Lee Westwood",56,0.22,"ApproachesRightRoughRTPScore",2015
172,172,"Retief Goosen",81,0.227,"ApproachesRightRoughRTPScore",2015
173,173,"Sam Saunders",83,0.233,"ApproachesRightRoughRTPScore",2015
174,174,"Tim Wilkinson",73,0.24,"ApproachesRightRoughRTPScore",2015
175,175,"Adam Scott",51,0.242,"ApproachesRightRoughRTPScore",2015
176,176,"Kevin Na",98,0.243,"ApproachesRightRoughRTPScore",2015
177,177,"Fabian Gomez",83,0.248,"ApproachesRightRoughRTPScore",2015
178,178,"John Merrick",78,0.25,"ApproachesRightRoughRTPScore",2015
179,179,"Andrew Svoboda",80,0.257,"ApproachesRightRoughRTPScore",2015
180,180,"Lucas Glover",79,0.263,"ApproachesRightRoughRTPScore",2015
181,181,"Ben Martin",93,0.269,"ApproachesRightRoughRTPScore",2015
182,182,"Roberto Castro",54,0.283,"ApproachesRightRoughRTPScore",2015
183,183,"Roger Sloan",56,0.29,"ApproachesRightRoughRTPScore",2015
184,184,"Matt Every",73,0.381,"ApproachesRightRoughRTPScore",2015
