"Back9Round2ScoringAverage_RANKTHISWEEK_2010","Back9Round2ScoringAverage_RANKLASTWEEK_2010","Back9Round2ScoringAverage_PLAYERNAME_2010","Back9Round2ScoringAverage__2010","Back9Round2ScoringAverage_AVG_2010","Back9Round2ScoringAverage_TOTALSTROKES_2010","Back9Round2ScoringAverage_TOTALROUNDS_2010","stat_name","year"
57,57,"Cameron Percy",NA,35.29,847,24,"Back9Round2ScoringAverage",2010
57,57,"Jay Williamson",NA,35.29,847,24,"Back9Round2ScoringAverage",2010
59,59,"Billy Mayfair",NA,35.32,883,25,"Back9Round2ScoringAverage",2010
59,59,"Jeff Overton",NA,35.32,883,25,"Back9Round2ScoringAverage",2010
61,61,"George McNeill",NA,35.33,954,27,"Back9Round2ScoringAverage",2010
62,62,"Webb Simpson",NA,35.35,1096,31,"Back9Round2ScoringAverage",2010
63,63,"Graham DeLaet",NA,35.36,990,28,"Back9Round2ScoringAverage",2010
63,63,"Mark Wilson",NA,35.36,990,28,"Back9Round2ScoringAverage",2010
65,65,"Luke Donald",NA,35.37,672,19,"Back9Round2ScoringAverage",2010
66,66,"Brendon de Jonge",NA,35.38,1132,32,"Back9Round2ScoringAverage",2010
66,66,"Tim Herron",NA,35.38,849,24,"Back9Round2ScoringAverage",2010
66,66,"Justin Leonard",NA,35.38,920,26,"Back9Round2ScoringAverage",2010
66,66,"David Toms",NA,35.38,849,24,"Back9Round2ScoringAverage",2010
70,70,"Retief Goosen",NA,35.39,637,18,"Back9Round2ScoringAverage",2010
71,71,"Kris Blanks",NA,35.41,1027,29,"Back9Round2ScoringAverage",2010
71,71,"Chris Stroud",NA,35.41,956,27,"Back9Round2ScoringAverage",2010
71,71,"Boo Weekley",NA,35.41,956,27,"Back9Round2ScoringAverage",2010
74,74,"Freddie Jacobson",NA,35.42,850,24,"Back9Round2ScoringAverage",2010
74,74,"Sean OHair",NA,35.42,850,24,"Back9Round2ScoringAverage",2010
76,76,"Paul Casey",NA,35.44,567,16,"Back9Round2ScoringAverage",2010
76,76,"Matt Jones",NA,35.44,957,27,"Back9Round2ScoringAverage",2010
78,78,"Brandt Snedeker",NA,35.46,922,26,"Back9Round2ScoringAverage",2010
79,79,"Richard Johnson",NA,35.48,958,27,"Back9Round2ScoringAverage",2010
80,80,"Stephen Ames",NA,35.5,710,20,"Back9Round2ScoringAverage",2010
80,80,"Chad Collins",NA,35.5,923,26,"Back9Round2ScoringAverage",2010
80,80,"Davis Love III",NA,35.5,852,24,"Back9Round2ScoringAverage",2010
80,80,"Brenden Pappas",NA,35.5,852,24,"Back9Round2ScoringAverage",2010
80,80,"John Senden",NA,35.5,1065,30,"Back9Round2ScoringAverage",2010
85,85,"Stuart Appleby",NA,35.52,1101,31,"Back9Round2ScoringAverage",2010
85,85,"Jeff Maggert",NA,35.52,888,25,"Back9Round2ScoringAverage",2010
87,87,"Blake Adams",NA,35.54,924,26,"Back9Round2ScoringAverage",2010
88,88,"Josh Teater",NA,35.55,1102,31,"Back9Round2ScoringAverage",2010
89,89,"Steve Flesch",NA,35.56,889,25,"Back9Round2ScoringAverage",2010
89,89,"Bill Lunde",NA,35.56,960,27,"Back9Round2ScoringAverage",2010
89,89,"Tim Petrovic",NA,35.56,1138,32,"Back9Round2ScoringAverage",2010
92,92,"Jason Day",NA,35.57,818,23,"Back9Round2ScoringAverage",2010
92,92,"Brian Stuard",NA,35.57,996,28,"Back9Round2ScoringAverage",2010
94,94,"Martin Flores",NA,35.58,925,26,"Back9Round2ScoringAverage",2010
94,94,"Martin Laird",NA,35.58,925,26,"Back9Round2ScoringAverage",2010
94,94,"Marc Leishman",NA,35.58,925,26,"Back9Round2ScoringAverage",2010
94,94,"Chris Riley",NA,35.58,854,24,"Back9Round2ScoringAverage",2010
94,94,"Garrett Willis",NA,35.58,854,24,"Back9Round2ScoringAverage",2010
99,99,"Stewart Cink",NA,35.59,783,22,"Back9Round2ScoringAverage",2010
99,99,"Padraig Harrington",NA,35.59,605,17,"Back9Round2ScoringAverage",2010
99,99,"Scott Piercy",NA,35.59,961,27,"Back9Round2ScoringAverage",2010
99,99,"Vance Veazey",NA,35.59,783,22,"Back9Round2ScoringAverage",2010
103,103,"Rod Pampling",NA,35.62,926,26,"Back9Round2ScoringAverage",2010
104,104,"Cameron Tringale",NA,35.64,784,22,"Back9Round2ScoringAverage",2010
104,104,"Bubba Watson",NA,35.64,784,22,"Back9Round2ScoringAverage",2010
106,106,"Jonathan Byrd",NA,35.65,927,26,"Back9Round2ScoringAverage",2010
106,106,"Lee Janzen",NA,35.65,927,26,"Back9Round2ScoringAverage",2010
106,106,"Rocco Mediate",NA,35.65,820,23,"Back9Round2ScoringAverage",2010
106,106,"Vaughn Taylor",NA,35.65,927,26,"Back9Round2ScoringAverage",2010
110,110,"Ben Curtis",NA,35.67,856,24,"Back9Round2ScoringAverage",2010
110,110,"Geoff Ogilvy",NA,35.67,642,18,"Back9Round2ScoringAverage",2010
112,112,"John Daly",NA,35.68,678,19,"Back9Round2ScoringAverage",2010
112,112,"Brian Davis",NA,35.68,1106,31,"Back9Round2ScoringAverage",2010
114,114,"Brian Gay",NA,35.69,1035,29,"Back9Round2ScoringAverage",2010
114,114,"Carl Pettersson",NA,35.69,1035,29,"Back9Round2ScoringAverage",2010
114,114,"DA Points",NA,35.69,1035,29,"Back9Round2ScoringAverage",2010
117,117,"Jimmy Walker",NA,35.7,964,27,"Back9Round2ScoringAverage",2010
118,118,"Zach Johnson",NA,35.71,857,24,"Back9Round2ScoringAverage",2010
118,118,"Ian Poulter",NA,35.71,500,14,"Back9Round2ScoringAverage",2010
120,120,"Bob Estes",NA,35.73,929,26,"Back9Round2ScoringAverage",2010
120,120,"James Nitties",NA,35.73,1072,30,"Back9Round2ScoringAverage",2010
122,122,"JJ Henry",NA,35.74,965,27,"Back9Round2ScoringAverage",2010
122,122,"Trevor Immelman",NA,35.74,679,19,"Back9Round2ScoringAverage",2010
124,124,"David Duval",NA,35.75,858,24,"Back9Round2ScoringAverage",2010
125,125,"Jason Bohn",NA,35.76,894,25,"Back9Round2ScoringAverage",2010
126,126,"Will Ma Kenzie",NA,35.77,787,22,"Back9Round2ScoringAverage",2010
127,127,"Tim Clark",NA,35.78,823,23,"Back9Round2ScoringAverage",2010
127,127,"Jarrod Lyle",NA,35.78,644,18,"Back9Round2ScoringAverage",2010
129,129,"Roland Thatcher",NA,35.8,895,25,"Back9Round2ScoringAverage",2010
130,130,"Joe Ogilvie",NA,35.81,1146,32,"Back9Round2ScoringAverage",2010
131,131,"Ricky Barnes",NA,35.82,1003,28,"Back9Round2ScoringAverage",2010
132,132,"Greg Owen",NA,35.83,824,23,"Back9Round2ScoringAverage",2010
132,132,"Jeev Milkha Singh",NA,35.83,645,18,"Back9Round2ScoringAverage",2010
134,134,"Matt Bettencourt",NA,35.84,1111,31,"Back9Round2ScoringAverage",2010
134,134,"David Lutterus",NA,35.84,896,25,"Back9Round2ScoringAverage",2010
134,134,"John Merrick",NA,35.84,1111,31,"Back9Round2ScoringAverage",2010
134,134,"Rory Sabbatini",NA,35.84,896,25,"Back9Round2ScoringAverage",2010
134,134,"Michael Sim",NA,35.84,681,19,"Back9Round2ScoringAverage",2010
139,139,"Andrew McLardy",NA,35.85,717,20,"Back9Round2ScoringAverage",2010
140,140,"Sergio Garcia",NA,35.86,502,14,"Back9Round2ScoringAverage",2010
140,140,"Jerry Kelly",NA,35.86,1004,28,"Back9Round2ScoringAverage",2010
142,142,"Vijay Singh",NA,35.91,790,22,"Back9Round2ScoringAverage",2010
143,143,"Mathew Goggin",NA,35.93,1006,28,"Back9Round2ScoringAverage",2010
144,144,"James Driscoll",NA,35.96,935,26,"Back9Round2ScoringAverage",2010
144,144,"Nathan Green",NA,35.96,971,27,"Back9Round2ScoringAverage",2010
144,144,"Michael Letzig",NA,35.96,935,26,"Back9Round2ScoringAverage",2010
147,147,"Cameron Beckman",NA,36,900,25,"Back9Round2ScoringAverage",2010
147,147,"Mark Calcavecchia",NA,36,576,16,"Back9Round2ScoringAverage",2010
147,147,"Hunter Mahan",NA,36,864,24,"Back9Round2ScoringAverage",2010
147,147,"Scott McCarron",NA,36,1044,29,"Back9Round2ScoringAverage",2010
147,147,"Kenny Perry",NA,36,684,19,"Back9Round2ScoringAverage",2010
147,147,"Jeff Quinney",NA,36,1044,29,"Back9Round2ScoringAverage",2010
147,147,"Adam Scott",NA,36,684,19,"Back9Round2ScoringAverage",2010
147,147,"Kevin Streelman",NA,36,972,27,"Back9Round2ScoringAverage",2010
155,155,"Troy Merritt",NA,36.03,1045,29,"Back9Round2ScoringAverage",2010
156,156,"Kevin Stadler",NA,36.04,973,27,"Back9Round2ScoringAverage",2010
157,157,"Daniel Chopra",NA,36.07,974,27,"Back9Round2ScoringAverage",2010
158,158,"Paul Goydos",NA,36.08,866,24,"Back9Round2ScoringAverage",2010
159,159,"KJ Choi",NA,36.09,794,22,"Back9Round2ScoringAverage",2010
159,159,"Ryan Moore",NA,36.09,830,23,"Back9Round2ScoringAverage",2010
161,161,"Angel Cabrera",NA,36.11,650,18,"Back9Round2ScoringAverage",2010
162,162,"Brent Delahoussaye",NA,36.14,759,21,"Back9Round2ScoringAverage",2010
163,163,"Rich Barcelo",NA,36.16,904,25,"Back9Round2ScoringAverage",2010
164,164,"Ted Purdy",NA,36.17,1085,30,"Back9Round2ScoringAverage",2010
164,164,"Nick Watney",NA,36.17,832,23,"Back9Round2ScoringAverage",2010
166,166,"John Mallinger",NA,36.21,1014,28,"Back9Round2ScoringAverage",2010
167,167,"Steve Lowery",NA,36.24,906,25,"Back9Round2ScoringAverage",2010
167,167,"Jerod Turner",NA,36.24,616,17,"Back9Round2ScoringAverage",2010
169,169,"Michael Bradley",NA,36.25,870,24,"Back9Round2ScoringAverage",2010
169,169,"Scott Verplank",NA,36.25,725,20,"Back9Round2ScoringAverage",2010
171,171,"Steve Marino",NA,36.26,834,23,"Back9Round2ScoringAverage",2010
172,172,"Henrik Bjornstad",NA,36.27,943,26,"Back9Round2ScoringAverage",2010
173,173,"Roger Tambellini",NA,36.31,944,26,"Back9Round2ScoringAverage",2010
174,174,"Chris Couch",NA,36.33,763,21,"Back9Round2ScoringAverage",2010
174,174,"Greg Kraft",NA,36.33,763,21,"Back9Round2ScoringAverage",2010
174,174,"Charles Warren",NA,36.33,763,21,"Back9Round2ScoringAverage",2010
174,174,"Mike Weir",NA,36.33,654,18,"Back9Round2ScoringAverage",2010
178,178,"Derek Lamely",NA,36.37,982,27,"Back9Round2ScoringAverage",2010
179,179,"Nicholas Thompson",NA,36.38,1055,29,"Back9Round2ScoringAverage",2010
180,180,"Jason Dufner",NA,36.4,910,25,"Back9Round2ScoringAverage",2010
181,181,"Chris Wilson",NA,36.44,911,25,"Back9Round2ScoringAverage",2010
182,182,"Justin Bolli",NA,36.52,840,23,"Back9Round2ScoringAverage",2010
183,183,"Craig Bowden",NA,36.53,694,19,"Back9Round2ScoringAverage",2010
183,183,"Garth Mulroy",NA,36.53,694,19,"Back9Round2ScoringAverage",2010
185,185,"Ryan Palmer",NA,36.56,987,27,"Back9Round2ScoringAverage",2010
186,186,"Mathias Gronberg",NA,36.73,808,22,"Back9Round2ScoringAverage",2010
186,186,"Rory McIlroy",NA,36.73,551,15,"Back9Round2ScoringAverage",2010
188,188,"YE Yang",NA,36.75,735,20,"Back9Round2ScoringAverage",2010
189,189,"Kevin Johnson",NA,36.8,920,25,"Back9Round2ScoringAverage",2010
190,190,"Steve Wheatcroft",NA,36.85,995,27,"Back9Round2ScoringAverage",2010
191,191,"Jeff Gove",NA,36.95,813,22,"Back9Round2ScoringAverage",2010
192,192,"Brad Faxon",NA,37.36,822,22,"Back9Round2ScoringAverage",2010
