"Approaches75100yardsRghRTP_RANKTHISWEEK_2008","Approaches75100yardsRghRTP_RANKLASTWEEK_2008","Approaches75100yardsRghRTP_PLAYERNAME_2008","Approaches75100yardsRghRTP_ROUNDS_2008","Approaches75100yardsRghRTP_AVGRTP_2008","stat_name","year"
1,1,"Jonathan Byrd",88,-0.364,"Approaches75100yardsRghRTP",2008
2,2,"Kevin Na",97,-0.316,"Approaches75100yardsRghRTP",2008
3,3,"Ben Curtis",80,-0.3,"Approaches75100yardsRghRTP",2008
3,3,"Nick OHern",82,-0.3,"Approaches75100yardsRghRTP",2008
5,5,"Charles Howell III",101,-0.286,"Approaches75100yardsRghRTP",2008
6,6,"Bob Tway",70,-0.25,"Approaches75100yardsRghRTP",2008
7,7,"Shane Bertsch",96,-0.238,"Approaches75100yardsRghRTP",2008
8,8,"Gavin Coles",54,-0.222,"Approaches75100yardsRghRTP",2008
8,8,"Scott Sterling",89,-0.222,"Approaches75100yardsRghRTP",2008
8,8,"Mark Wilson",107,-0.222,"Approaches75100yardsRghRTP",2008
11,11,"Justin Leonard",101,-0.214,"Approaches75100yardsRghRTP",2008
12,12,"Doug LaBelle II",65,-0.2,"Approaches75100yardsRghRTP",2008
12,12,"Dean Wilson",109,-0.2,"Approaches75100yardsRghRTP",2008
14,14,"Padraig Harrington",52,-0.182,"Approaches75100yardsRghRTP",2008
15,15,"Greg Kraft",63,-0.167,"Approaches75100yardsRghRTP",2008
16,16,"JJ Henry",108,-0.154,"Approaches75100yardsRghRTP",2008
17,17,"Sergio Garcia",72,-0.143,"Approaches75100yardsRghRTP",2008
17,17,"Kyle Thompson",70,-0.143,"Approaches75100yardsRghRTP",2008
17,17,"YE Yang",89,-0.143,"Approaches75100yardsRghRTP",2008
20,20,"Stephen Leaney",53,-0.125,"Approaches75100yardsRghRTP",2008
21,21,"KJ Choi",74,-0.111,"Approaches75100yardsRghRTP",2008
21,21,"Brian Gay",102,-0.111,"Approaches75100yardsRghRTP",2008
21,21,"Phil Mickelson",80,-0.111,"Approaches75100yardsRghRTP",2008
21,21,"Adam Scott",51,-0.111,"Approaches75100yardsRghRTP",2008
25,25,"David Duval",51,-0.1,"Approaches75100yardsRghRTP",2008
26,26,"Daniel Chopra",84,-0.097,"Approaches75100yardsRghRTP",2008
27,27,"Rod Pampling",83,-0.095,"Approaches75100yardsRghRTP",2008
28,28,"Kenneth Ferrie",72,-0.091,"Approaches75100yardsRghRTP",2008
29,29,"Stephen Ames",83,-0.083,"Approaches75100yardsRghRTP",2008
29,29,"Scott Verplank",82,-0.083,"Approaches75100yardsRghRTP",2008
31,31,"Joe Ogilvie",100,-0.077,"Approaches75100yardsRghRTP",2008
32,32,"Ian Poulter",51,-0.071,"Approaches75100yardsRghRTP",2008
32,32,"Bubba Watson",97,-0.071,"Approaches75100yardsRghRTP",2008
34,34,"Steve Stricker",75,-0.067,"Approaches75100yardsRghRTP",2008
35,35,"Paul Goydos",78,-0.065,"Approaches75100yardsRghRTP",2008
36,36,"Billy Mayfair",103,-0.063,"Approaches75100yardsRghRTP",2008
37,37,"Harrison Frazar",73,-0.059,"Approaches75100yardsRghRTP",2008
38,38,"Jin Park",85,-0.056,"Approaches75100yardsRghRTP",2008
39,39,"Justin Bolli",87,-0.053,"Approaches75100yardsRghRTP",2008
39,39,"Tim Petrovic",97,-0.053,"Approaches75100yardsRghRTP",2008
41,41,"Ben Crane",86,-0.05,"Approaches75100yardsRghRTP",2008
42,42,"Mathias Gronberg",87,-0.048,"Approaches75100yardsRghRTP",2008
42,42,"Parker McLachlin",88,-0.048,"Approaches75100yardsRghRTP",2008
42,42,"Brett Rumford",72,-0.048,"Approaches75100yardsRghRTP",2008
45,45,"Jason Day",81,-0.045,"Approaches75100yardsRghRTP",2008
45,45,"JB Holmes",86,-0.045,"Approaches75100yardsRghRTP",2008
47,47,"Rich Beem",90,-0.042,"Approaches75100yardsRghRTP",2008
48,48,"Brian Davis",108,-0.04,"Approaches75100yardsRghRTP",2008
49,49,"Stuart Appleby",87,0,"Approaches75100yardsRghRTP",2008
49,49,"Briny Baird",113,0,"Approaches75100yardsRghRTP",2008
49,49,"Tim Clark",90,0,"Approaches75100yardsRghRTP",2008
49,49,"Glen Day",64,0,"Approaches75100yardsRghRTP",2008
49,49,"Chris DiMarco",87,0,"Approaches75100yardsRghRTP",2008
49,49,"Joe Durant",92,0,"Approaches75100yardsRghRTP",2008
49,49,"Bob Estes",90,0,"Approaches75100yardsRghRTP",2008
49,49,"JP Hayes",67,0,"Approaches75100yardsRghRTP",2008
49,49,"Ryuji Imada",80,0,"Approaches75100yardsRghRTP",2008
49,49,"Freddie Jacobson",78,0,"Approaches75100yardsRghRTP",2008
49,49,"Kent Jones",68,0,"Approaches75100yardsRghRTP",2008
