"Back9LowestRound_RANKTHISWEEK_2007","Back9LowestRound_RANKLASTWEEK_2007","Back9LowestRound_PLAYERNAME_2007","Back9LowestRound_ROUNDS_2007","Back9LowestRound_LOWRND_2007","stat_name","year"
47,47,"Ben Curtis",80,31,"Back9LowestRound",2007
47,47,"Brian Davis",101,31,"Back9LowestRound",2007
47,47,"Chris DiMarco",79,31,"Back9LowestRound",2007
47,47,"Steve Elkington",87,31,"Back9LowestRound",2007
47,47,"Ernie Els",59,31,"Back9LowestRound",2007
47,47,"Harrison Frazar",88,31,"Back9LowestRound",2007
47,47,"Fred Funk",65,31,"Back9LowestRound",2007
47,47,"Jim Furyk",84,31,"Back9LowestRound",2007
47,47,"Robert Gamez",88,31,"Back9LowestRound",2007
47,47,"Robert Garrigus",95,31,"Back9LowestRound",2007
47,47,"Lucas Glover",98,31,"Back9LowestRound",2007
47,47,"Mathew Goggin",97,31,"Back9LowestRound",2007
47,47,"Paul Goydos",60,31,"Back9LowestRound",2007
47,47,"Nathan Green",103,31,"Back9LowestRound",2007
47,47,"Mathias Gronberg",95,31,"Back9LowestRound",2007
47,47,"Bill Haas",93,31,"Back9LowestRound",2007
47,47,"Bob Heintz",85,31,"Back9LowestRound",2007
47,47,"Charles Howell III",89,31,"Back9LowestRound",2007
47,47,"Freddie Jacobson",70,31,"Back9LowestRound",2007
47,47,"Lee Janzen",66,31,"Back9LowestRound",2007
47,47,"Tom Johnson",74,31,"Back9LowestRound",2007
47,47,"Kent Jones",97,31,"Back9LowestRound",2007
47,47,"Jerry Kelly",101,31,"Back9LowestRound",2007
47,47,"Cliff Kresge",107,31,"Back9LowestRound",2007
47,47,"Matt Kuchar",85,31,"Back9LowestRound",2007
47,47,"Tom Lehman",62,31,"Back9LowestRound",2007
47,47,"Justin Leonard",95,31,"Back9LowestRound",2007
47,47,"Frank Lickliter II",95,31,"Back9LowestRound",2007
47,47,"Craig Lile",77,31,"Back9LowestRound",2007
47,47,"Steve Lowery",74,31,"Back9LowestRound",2007
47,47,"Jeff Maggert",79,31,"Back9LowestRound",2007
47,47,"John Mallinger",96,31,"Back9LowestRound",2007
47,47,"Steve Marino",106,31,"Back9LowestRound",2007
47,47,"Shigeki Maruyama",84,31,"Back9LowestRound",2007
47,47,"Billy Mayfair",98,31,"Back9LowestRound",2007
47,47,"Parker McLachlin",83,31,"Back9LowestRound",2007
47,47,"George McNeill",95,31,"Back9LowestRound",2007
47,47,"John Merrick",92,31,"Back9LowestRound",2007
47,47,"Phil Mickelson",73,31,"Back9LowestRound",2007
47,47,"Ryan Moore",92,31,"Back9LowestRound",2007
47,47,"Geoff Ogilvy",84,31,"Back9LowestRound",2007
47,47,"Ryan Palmer",91,31,"Back9LowestRound",2007
47,47,"Corey Pavin",81,31,"Back9LowestRound",2007
47,47,"Pat Perez",84,31,"Back9LowestRound",2007
47,47,"Kenny Perry",83,31,"Back9LowestRound",2007
47,47,"Tim Petrovic",106,31,"Back9LowestRound",2007
47,47,"Ian Poulter",63,31,"Back9LowestRound",2007
47,47,"Dicky Pride",71,31,"Back9LowestRound",2007
47,47,"Ted Purdy",102,31,"Back9LowestRound",2007
47,47,"Michael Putnam",96,31,"Back9LowestRound",2007
47,47,"Brett Quigley",79,31,"Back9LowestRound",2007
47,47,"Jeff Quinney",95,31,"Back9LowestRound",2007
47,47,"Kyle Reifers",71,31,"Back9LowestRound",2007
47,47,"Jason Schultz",63,31,"Back9LowestRound",2007
47,47,"John Senden",97,31,"Back9LowestRound",2007
47,47,"Michael Sim",52,31,"Back9LowestRound",2007
47,47,"Joey Sindelar",75,31,"Back9LowestRound",2007
47,47,"Vijay Singh",102,31,"Back9LowestRound",2007
47,47,"Heath Slocum",101,31,"Back9LowestRound",2007
47,47,"Darron Stiles",65,31,"Back9LowestRound",2007
47,47,"David Toms",80,31,"Back9LowestRound",2007
47,47,"DJ Trahan",99,31,"Back9LowestRound",2007
47,47,"Bob Tway",103,31,"Back9LowestRound",2007
47,47,"Bo Van Pelt",104,31,"Back9LowestRound",2007
47,47,"Johnson Wagner",97,31,"Back9LowestRound",2007
47,47,"Boo Weekley",101,31,"Back9LowestRound",2007
47,47,"Mike Weir",82,31,"Back9LowestRound",2007
47,47,"Dean Wilson",92,31,"Back9LowestRound",2007
47,47,"Tiger Woods",63,31,"Back9LowestRound",2007
133,133,"Steve Allan",63,32,"Back9LowestRound",2007
133,133,"Robert Allenby",90,32,"Back9LowestRound",2007
133,133,"Stephen Ames",81,32,"Back9LowestRound",2007
133,133,"Briny Baird",115,32,"Back9LowestRound",2007
133,133,"Rich Barcelo",80,32,"Back9LowestRound",2007
133,133,"Craig Bowden",78,32,"Back9LowestRound",2007
133,133,"Jeff Brehaut",59,32,"Back9LowestRound",2007
133,133,"Jonathan Byrd",73,32,"Back9LowestRound",2007
133,133,"Jose Coceres",50,32,"Back9LowestRound",2007
133,133,"Glen Day",85,32,"Back9LowestRound",2007
133,133,"Bubba Dickerson",51,32,"Back9LowestRound",2007
133,133,"Luke Donald",69,32,"Back9LowestRound",2007
133,133,"Ken Duke",112,32,"Back9LowestRound",2007
133,133,"Joe Durant",88,32,"Back9LowestRound",2007
133,133,"Bob Estes",88,32,"Back9LowestRound",2007
133,133,"Brian Gay",107,32,"Back9LowestRound",2007
133,133,"Paul Gow",70,32,"Back9LowestRound",2007
133,133,"Scott Gutschewski",67,32,"Back9LowestRound",2007
133,133,"Todd Hamilton",76,32,"Back9LowestRound",2007
133,133,"Anders Hansen",55,32,"Back9LowestRound",2007
133,133,"Matt Hendrix",63,32,"Back9LowestRound",2007
133,133,"JJ Henry",86,32,"Back9LowestRound",2007
133,133,"Charley Hoffman",97,32,"Back9LowestRound",2007
133,133,"Trevor Immelman",74,32,"Back9LowestRound",2007
133,133,"Tripp Isenhour",86,32,"Back9LowestRound",2007
133,133,"Richard Johnson",93,32,"Back9LowestRound",2007
133,133,"Craig Kanada",109,32,"Back9LowestRound",2007
133,133,"Doug LaBelle II",104,32,"Back9LowestRound",2007
133,133,"Stephen Leaney",82,32,"Back9LowestRound",2007
133,133,"Peter Lonard",85,32,"Back9LowestRound",2007
133,133,"Daisuke Maruyama",86,32,"Back9LowestRound",2007
133,133,"Rocco Mediate",72,32,"Back9LowestRound",2007
133,133,"Shaun Micheel",91,32,"Back9LowestRound",2007
133,133,"Bryce Molder",56,32,"Back9LowestRound",2007
133,133,"Kevin Na",84,32,"Back9LowestRound",2007
133,133,"Sean OHair",98,32,"Back9LowestRound",2007
133,133,"Jose Maria Olazabal",52,32,"Back9LowestRound",2007
133,133,"Jeff Overton",60,32,"Back9LowestRound",2007
133,133,"Greg Owen",81,32,"Back9LowestRound",2007
133,133,"Rod Pampling",92,32,"Back9LowestRound",2007
133,133,"Tag Ridings",52,32,"Back9LowestRound",2007
133,133,"Chris Riley",59,32,"Back9LowestRound",2007
133,133,"Justin Rose",63,32,"Back9LowestRound",2007
133,133,"Jim Rutledge",59,32,"Back9LowestRound",2007
133,133,"Jeff Sluman",60,32,"Back9LowestRound",2007
133,133,"Kevin Stadler",95,32,"Back9LowestRound",2007
133,133,"Paul Stankowski",52,32,"Back9LowestRound",2007
133,133,"Henrik Stenson",52,32,"Back9LowestRound",2007
133,133,"Steve Stricker",81,32,"Back9LowestRound",2007
133,133,"Vaughn Taylor",91,32,"Back9LowestRound",2007
133,133,"Chris Tidland",59,32,"Back9LowestRound",2007
133,133,"Kirk Triplett",77,32,"Back9LowestRound",2007
133,133,"Duffy Waldorf",69,32,"Back9LowestRound",2007
133,133,"Brett Wetterich",88,32,"Back9LowestRound",2007
133,133,"Charlie Wi",90,32,"Back9LowestRound",2007
133,133,"Jay Williamson",50,32,"Back9LowestRound",2007
133,133,"Mark Wilson",87,32,"Back9LowestRound",2007
190,190,"Mark Brooks",53,33,"Back9LowestRound",2007
190,190,"Tom Byrum",50,33,"Back9LowestRound",2007
190,190,"Alex Cejka",80,33,"Back9LowestRound",2007
190,190,"Retief Goosen",50,33,"Back9LowestRound",2007
190,190,"Davis Love III",66,33,"Back9LowestRound",2007
190,190,"Steve Wheatcroft",73,33,"Back9LowestRound",2007
196,196,"Jaco Van Zyl",51,34,"Back9LowestRound",2007
