"Front9Round5ScoringAverage_RANKTHISWEEK_2010","Front9Round5ScoringAverage_RANKLASTWEEK_2010","Front9Round5ScoringAverage_PLAYERNAME_2010","Front9Round5ScoringAverage__2010","Front9Round5ScoringAverage_AVG_2010","Front9Round5ScoringAverage_TOTALSTROKES_2010","Front9Round5ScoringAverage_TOTALROUNDS_2010","stat_name","year"
1,1,"Henrik Bjornstad",NA,30,30,1,"Front9Round5ScoringAverage",2010
1,1,"Matt Kuchar",NA,30,30,1,"Front9Round5ScoringAverage",2010
3,3,"Graham DeLaet",NA,31,31,1,"Front9Round5ScoringAverage",2010
3,3,"Bill Haas",NA,31,31,1,"Front9Round5ScoringAverage",2010
3,3,"Bo Van Pelt",NA,31,31,1,"Front9Round5ScoringAverage",2010
6,6,"Chris Couch",NA,32,32,1,"Front9Round5ScoringAverage",2010
6,6,"Jason Dufner",NA,32,32,1,"Front9Round5ScoringAverage",2010
6,6,"Brian Gay",NA,32,32,1,"Front9Round5ScoringAverage",2010
6,6,"Rod Pampling",NA,32,32,1,"Front9Round5ScoringAverage",2010
6,6,"Pat Perez",NA,32,32,1,"Front9Round5ScoringAverage",2010
6,6,"Vaughn Taylor",NA,32,32,1,"Front9Round5ScoringAverage",2010
6,6,"Mike Weir",NA,32,32,1,"Front9Round5ScoringAverage",2010
13,13,"Ricky Barnes",NA,33,33,1,"Front9Round5ScoringAverage",2010
13,13,"Jason Bohn",NA,33,33,1,"Front9Round5ScoringAverage",2010
13,13,"Brendon de Jonge",NA,33,33,1,"Front9Round5ScoringAverage",2010
13,13,"Joe Durant",NA,33,33,1,"Front9Round5ScoringAverage",2010
13,13,"Steve Elkington",NA,33,33,1,"Front9Round5ScoringAverage",2010
13,13,"Bob Estes",NA,33,33,1,"Front9Round5ScoringAverage",2010
13,13,"Tom Gillis",NA,33,33,1,"Front9Round5ScoringAverage",2010
13,13,"Ryuji Imada",NA,33,33,1,"Front9Round5ScoringAverage",2010
13,13,"Jeff Quinney",NA,33,33,1,"Front9Round5ScoringAverage",2010
13,13,"Heath Slocum",NA,33,33,1,"Front9Round5ScoringAverage",2010
13,13,"Kevin Stadler",NA,33,33,1,"Front9Round5ScoringAverage",2010
13,13,"DJ Trahan",NA,33,33,1,"Front9Round5ScoringAverage",2010
25,25,"Michael Bradley",NA,34,34,1,"Front9Round5ScoringAverage",2010
25,25,"Tim Clark",NA,34,34,1,"Front9Round5ScoringAverage",2010
25,25,"JP Hayes",NA,34,34,1,"Front9Round5ScoringAverage",2010
25,25,"Charles Howell III",NA,34,34,1,"Front9Round5ScoringAverage",2010
25,25,"Lee Janzen",NA,34,34,1,"Front9Round5ScoringAverage",2010
25,25,"Matt Jones",NA,34,34,1,"Front9Round5ScoringAverage",2010
25,25,"Derek Lamely",NA,34,34,1,"Front9Round5ScoringAverage",2010
25,25,"Billy Mayfair",NA,34,34,1,"Front9Round5ScoringAverage",2010
