"Puttingfrom25_RANKTHISWEEK_2010","Puttingfrom25_RANKLASTWEEK_2010","Puttingfrom25_PLAYERNAME_2010","Puttingfrom25_ROUNDS_2010","Puttingfrom25_PctMADE_2010","Puttingfrom25_ATTEMPTS_2010","Puttingfrom25_PUTTSMADE_2010","stat_name","year"
1,1,"Paul Stankowski",62,10.46,239,25,"Puttingfrom25",2010
2,2,"Mark Calcavecchia",50,10,140,14,"Puttingfrom25",2010
3,3,"Boo Weekley",88,9.54,346,33,"Puttingfrom25",2010
4,4,"Jerod Turner",54,9.04,166,15,"Puttingfrom25",2010
5,5,"KJ Choi",82,8.74,286,25,"Puttingfrom25",2010
6,6,"Chad Collins",87,8.68,334,29,"Puttingfrom25",2010
7,7,"Richard Johnson",90,8.52,352,30,"Puttingfrom25",2010
7,7,"Scott Piercy",88,8.52,364,31,"Puttingfrom25",2010
9,9,"Brad Faxon",58,8.49,212,18,"Puttingfrom25",2010
10,10,"Freddie Jacobson",83,8.38,334,28,"Puttingfrom25",2010
11,11,"Luke Donald",71,8.37,239,20,"Puttingfrom25",2010
12,12,"Troy Merritt",86,8.36,347,29,"Puttingfrom25",2010
13,13,"Blake Adams",84,8.33,372,31,"Puttingfrom25",2010
14,14,"Kevin Na",94,8.2,317,26,"Puttingfrom25",2010
15,15,"Shaun Micheel",70,8.12,234,19,"Puttingfrom25",2010
16,16,"Carl Pettersson",99,8.07,347,28,"Puttingfrom25",2010
17,17,"Johnson Wagner",85,8,350,28,"Puttingfrom25",2010
18,18,"David Lutterus",69,7.78,257,20,"Puttingfrom25",2010
19,19,"Steve Stricker",73,7.76,232,18,"Puttingfrom25",2010
20,20,"Andres Romero",73,7.69,325,25,"Puttingfrom25",2010
21,21,"Dustin Johnson",83,7.49,267,20,"Puttingfrom25",2010
22,22,"Derek Lamely",81,7.47,281,21,"Puttingfrom25",2010
23,23,"Stephen Ames",75,7.21,305,22,"Puttingfrom25",2010
24,24,"Robert Allenby",76,7.17,293,21,"Puttingfrom25",2010
24,24,"JP Hayes",79,7.17,265,19,"Puttingfrom25",2010
26,26,"Greg Chalmers",93,7.05,397,28,"Puttingfrom25",2010
27,27,"Brian Gay",101,6.97,330,23,"Puttingfrom25",2010
28,28,"JB Holmes",100,6.96,388,27,"Puttingfrom25",2010
29,29,"Jason Day",82,6.95,302,21,"Puttingfrom25",2010
30,30,"Pat Perez",90,6.74,341,23,"Puttingfrom25",2010
31,31,"Chris Tidland",77,6.73,312,21,"Puttingfrom25",2010
32,32,"Charlie Wi",95,6.67,375,25,"Puttingfrom25",2010
33,33,"Steve Elkington",74,6.62,287,19,"Puttingfrom25",2010
34,34,"Dean Wilson",54,6.6,212,14,"Puttingfrom25",2010
35,35,"Stewart Cink",84,6.58,304,20,"Puttingfrom25",2010
35,35,"Chris DiMarco",88,6.58,319,21,"Puttingfrom25",2010
37,37,"Webb Simpson",98,6.52,399,26,"Puttingfrom25",2010
38,38,"Jason Bohn",84,6.51,307,20,"Puttingfrom25",2010
38,38,"Geoff Ogilvy",62,6.51,215,14,"Puttingfrom25",2010
40,40,"Matt Every",60,6.5,200,13,"Puttingfrom25",2010
40,40,"Zach Johnson",93,6.5,323,21,"Puttingfrom25",2010
42,42,"Vaughn Taylor",87,6.49,339,22,"Puttingfrom25",2010
43,43,"Jeff Overton",89,6.44,295,19,"Puttingfrom25",2010
43,43,"Camilo Villegas",78,6.44,233,15,"Puttingfrom25",2010
45,45,"John Daly",63,6.42,187,12,"Puttingfrom25",2010
45,45,"Brian Stuard",81,6.42,296,19,"Puttingfrom25",2010
47,47,"Brett Quigley",96,6.38,423,27,"Puttingfrom25",2010
48,48,"Tom Gillis",97,6.35,394,25,"Puttingfrom25",2010
49,49,"Ben Crane",85,6.29,302,19,"Puttingfrom25",2010
49,49,"Jeff Quinney",91,6.29,286,18,"Puttingfrom25",2010
51,51,"Adam Scott",70,6.28,207,13,"Puttingfrom25",2010
52,52,"Chris Couch",66,6.27,255,16,"Puttingfrom25",2010
52,52,"Lee Janzen",77,6.27,287,18,"Puttingfrom25",2010
54,54,"Charley Hoffman",85,6.25,304,19,"Puttingfrom25",2010
55,55,"Bill Lunde",79,6.23,337,21,"Puttingfrom25",2010
56,56,"Padraig Harrington",57,6.13,163,10,"Puttingfrom25",2010
56,56,"Scott Verplank",74,6.13,212,13,"Puttingfrom25",2010
58,58,"DA Points",90,6.12,376,23,"Puttingfrom25",2010
59,59,"Bob Estes",79,6.09,312,19,"Puttingfrom25",2010
60,60,"Mathew Goggin",85,6.08,362,22,"Puttingfrom25",2010
61,61,"Daniel Chopra",74,6.04,331,20,"Puttingfrom25",2010
62,62,"Paul Casey",64,6.03,199,12,"Puttingfrom25",2010
63,63,"Bryce Molder",84,6.02,332,20,"Puttingfrom25",2010
63,63,"John Senden",103,6.02,415,25,"Puttingfrom25",2010
65,65,"Brendon de Jonge",114,6.01,383,23,"Puttingfrom25",2010
66,66,"Tim Herron",79,5.97,335,20,"Puttingfrom25",2010
67,67,"Aaron Baddeley",94,5.96,386,23,"Puttingfrom25",2010
68,68,"James Nitties",92,5.9,339,20,"Puttingfrom25",2010
69,69,"Matt Jones",89,5.88,374,22,"Puttingfrom25",2010
70,70,"Jay Williamson",76,5.84,257,15,"Puttingfrom25",2010
70,70,"Mark Wilson",87,5.84,394,23,"Puttingfrom25",2010
72,72,"Brent Delahoussaye",57,5.83,206,12,"Puttingfrom25",2010
73,73,"Rory McIlroy",54,5.77,156,9,"Puttingfrom25",2010
74,74,"Trevor Immelman",55,5.76,191,11,"Puttingfrom25",2010
75,75,"Nathan Green",86,5.71,350,20,"Puttingfrom25",2010
76,76,"Cliff Kresge",50,5.7,193,11,"Puttingfrom25",2010
77,77,"David Toms",86,5.65,301,17,"Puttingfrom25",2010
78,78,"Joe Ogilvie",99,5.64,390,22,"Puttingfrom25",2010
79,79,"Steve Marino",81,5.62,267,15,"Puttingfrom25",2010
80,80,"Rich Barcelo",70,5.6,250,14,"Puttingfrom25",2010
81,81,"Heath Slocum",97,5.59,304,17,"Puttingfrom25",2010
82,82,"Steve Wheatcroft",74,5.58,251,14,"Puttingfrom25",2010
83,83,"Stuart Appleby",101,5.56,360,20,"Puttingfrom25",2010
83,83,"Michael Connell",89,5.56,324,18,"Puttingfrom25",2010
83,83,"Michael Letzig",84,5.56,342,19,"Puttingfrom25",2010
83,83,"Ryan Palmer",84,5.56,288,16,"Puttingfrom25",2010
87,87,"Phil Mickelson",76,5.53,217,12,"Puttingfrom25",2010
87,87,"Jeev Milkha Singh",59,5.53,217,12,"Puttingfrom25",2010
89,89,"Graham DeLaet",88,5.52,362,20,"Puttingfrom25",2010
89,89,"Roger Tambellini",77,5.52,290,16,"Puttingfrom25",2010
