"AveragePuttingDistanceAll3putts_RANKTHISWEEK_2013","AveragePuttingDistanceAll3putts_RANKLASTWEEK_2013","AveragePuttingDistanceAll3putts_PLAYERNAME_2013","AveragePuttingDistanceAll3putts_ROUNDS_2013","AveragePuttingDistanceAll3putts_AVG_2013","AveragePuttingDistanceAll3putts_DISTANCEFEET_2013","AveragePuttingDistanceAll3putts_TOTALPUTTS_2013","stat_name","year"
24,24,"Charles Howell III",87,NA,1719.583,39,"AveragePuttingDistanceAll3putts",2013
24,24,"Dustin Johnson",71,NA,1322.667,30,"AveragePuttingDistanceAll3putts",2013
24,24,"Greg Owen",73,NA,2334.917,53,"AveragePuttingDistanceAll3putts",2013
24,24,"Chez Reavie",72,NA,1191.083,27,"AveragePuttingDistanceAll3putts",2013
28,28,"Mike Weir",60,NA,791.75,18,"AveragePuttingDistanceAll3putts",2013
29,29,"Peter Hanson",45,NA,439.5,10,"AveragePuttingDistanceAll3putts",2013
30,30,"John Senden",79,NA,1535.25,35,"AveragePuttingDistanceAll3putts",2013
31,31,"Michael Bradley",56,NA,1488.25,34,"AveragePuttingDistanceAll3putts",2013
31,31,"Ernie Els",63,NA,962.083,22,"AveragePuttingDistanceAll3putts",2013
31,31,"John Rollins",77,NA,1488.417,34,"AveragePuttingDistanceAll3putts",2013
34,34,"Martin Kaymer",61,NA,1090.083,25,"AveragePuttingDistanceAll3putts",2013
35,35,"Martin Flores",83,NA,2042.917,47,"AveragePuttingDistanceAll3putts",2013
36,36,"Dicky Pride",71,NA,1259.417,29,"AveragePuttingDistanceAll3putts",2013
36,36,"Michael Thompson",66,NA,1388.083,32,"AveragePuttingDistanceAll3putts",2013
38,38,"Harris English",95,NA,1819.5,42,"AveragePuttingDistanceAll3putts",2013
39,39,"Cameron Percy",68,NA,1377.917,32,"AveragePuttingDistanceAll3putts",2013
40,40,"Aaron Watkins",46,NA,645.417,15,"AveragePuttingDistanceAll3putts",2013
41,41,"Eric Meierdierks",48,NA,1460.25,34,"AveragePuttingDistanceAll3putts",2013
41,41,"Jeff Overton",78,NA,1374.333,32,"AveragePuttingDistanceAll3putts",2013
43,43,"William McGirt",75,NA,1370.75,32,"AveragePuttingDistanceAll3putts",2013
44,44,"James Driscoll",76,NA,1411.917,33,"AveragePuttingDistanceAll3putts",2013
45,45,"Charlie Beljan",62,NA,1618.667,38,"AveragePuttingDistanceAll3putts",2013
46,46,"Robert Karlsson",56,NA,1145.417,27,"AveragePuttingDistanceAll3putts",2013
47,47,"Tag Ridings",69,NA,889.667,21,"AveragePuttingDistanceAll3putts",2013
48,48,"Johnson Wagner",64,NA,1559.833,37,"AveragePuttingDistanceAll3putts",2013
49,49,"Doug LaBelle II",72,NA,1263.167,30,"AveragePuttingDistanceAll3putts",2013
50,50,"Rod Pampling",46,NA,588.5,14,"AveragePuttingDistanceAll3putts",2013
51,51,"Daniel Summerhays",83,NA,1384.167,33,"AveragePuttingDistanceAll3putts",2013
52,52,"Brendan Steele",86,NA,1883.75,45,"AveragePuttingDistanceAll3putts",2013
53,53,"Stuart Appleby",88,NA,1838.667,44,"AveragePuttingDistanceAll3putts",2013
53,53,"Lee Williams",62,NA,1085.167,26,"AveragePuttingDistanceAll3putts",2013
55,55,"Chad Campbell",78,NA,1792.5,43,"AveragePuttingDistanceAll3putts",2013
56,56,"Hunter Mahan",91,NA,1328.833,32,"AveragePuttingDistanceAll3putts",2013
57,57,"Brandt Jobe",62,NA,1202.25,29,"AveragePuttingDistanceAll3putts",2013
58,58,"Roberto Castro",97,NA,1815.167,44,"AveragePuttingDistanceAll3putts",2013
58,58,"Tim Herron",45,NA,989.833,24,"AveragePuttingDistanceAll3putts",2013
58,58,"Steve LeBrun",66,NA,1444.667,35,"AveragePuttingDistanceAll3putts",2013
58,58,"David Toms",49,NA,742.5,18,"AveragePuttingDistanceAll3putts",2013
62,62,"Martin Laird",68,NA,1564.583,38,"AveragePuttingDistanceAll3putts",2013
62,62,"Josh Teater",86,NA,1069.417,26,"AveragePuttingDistanceAll3putts",2013
64,64,"Luke List",65,NA,1684.333,41,"AveragePuttingDistanceAll3putts",2013
64,64,"Sean OHair",56,NA,1355.833,33,"AveragePuttingDistanceAll3putts",2013
66,66,"Bud Cauley",67,NA,1394,34,"AveragePuttingDistanceAll3putts",2013
66,66,"Jimmy Walker",84,NA,1393.417,34,"AveragePuttingDistanceAll3putts",2013
68,68,"Kevin Stadler",83,NA,1433.25,35,"AveragePuttingDistanceAll3putts",2013
68,68,"Bo Van Pelt",72,NA,1226.333,30,"AveragePuttingDistanceAll3putts",2013
70,70,"Jason Bohn",70,NA,1181.417,29,"AveragePuttingDistanceAll3putts",2013
70,70,"Mark Wilson",56,NA,1303,32,"AveragePuttingDistanceAll3putts",2013
72,72,"Jonas Blixt",76,NA,1138.167,28,"AveragePuttingDistanceAll3putts",2013
73,73,"Gary Woodland",94,NA,1538,38,"AveragePuttingDistanceAll3putts",2013
74,74,"Brad Fritsch",81,NA,1576,39,"AveragePuttingDistanceAll3putts",2013
74,74,"Nick Watney",88,NA,1941.917,48,"AveragePuttingDistanceAll3putts",2013
76,76,"Henrik Stenson",65,NA,1082.333,27,"AveragePuttingDistanceAll3putts",2013
77,77,"David Mathis",71,NA,1438.5,36,"AveragePuttingDistanceAll3putts",2013
77,77,"George McNeill",68,NA,1559.583,39,"AveragePuttingDistanceAll3putts",2013
77,77,"Adam Scott",61,NA,719.25,18,"AveragePuttingDistanceAll3putts",2013
77,77,"Nicholas Thompson",99,NA,2159.667,54,"AveragePuttingDistanceAll3putts",2013
81,81,"Luke Donald",60,NA,598.75,15,"AveragePuttingDistanceAll3putts",2013
82,82,"Justin Bolli",59,NA,1192.083,30,"AveragePuttingDistanceAll3putts",2013
82,82,"Brian Davis",91,NA,1550.333,39,"AveragePuttingDistanceAll3putts",2013
82,82,"Morgan Hoffmann",64,NA,1072.583,27,"AveragePuttingDistanceAll3putts",2013
82,82,"David Lingmerth",68,NA,1350.417,34,"AveragePuttingDistanceAll3putts",2013
82,82,"Jin Park",52,NA,1073.833,27,"AveragePuttingDistanceAll3putts",2013
87,87,"Stewart Cink",71,NA,1428.5,36,"AveragePuttingDistanceAll3putts",2013
87,87,"Jim Herman",59,NA,1309.583,33,"AveragePuttingDistanceAll3putts",2013
87,87,"Billy Horschel",96,NA,1585.75,40,"AveragePuttingDistanceAll3putts",2013
90,90,"Patrick Reed",83,NA,1693.333,43,"AveragePuttingDistanceAll3putts",2013
91,91,"John Merrick",79,NA,1299.25,33,"AveragePuttingDistanceAll3putts",2013
92,92,"Bryce Molder",82,NA,1135.667,29,"AveragePuttingDistanceAll3putts",2013
92,92,"Robert Streb",75,NA,1371.5,35,"AveragePuttingDistanceAll3putts",2013
94,94,"Colt Knost",69,NA,1016.667,26,"AveragePuttingDistanceAll3putts",2013
94,94,"Boo Weekley",100,NA,2264.75,58,"AveragePuttingDistanceAll3putts",2013
96,96,"Jason Kokrak",78,NA,1834.417,47,"AveragePuttingDistanceAll3putts",2013
96,96,"Phil Mickelson",78,NA,818.917,21,"AveragePuttingDistanceAll3putts",2013
98,98,"Shawn Stefani",63,NA,740.167,19,"AveragePuttingDistanceAll3putts",2013
98,98,"DJ Trahan",48,NA,933.083,24,"AveragePuttingDistanceAll3putts",2013
98,98,"Casey Wittenberg",72,NA,1090.25,28,"AveragePuttingDistanceAll3putts",2013
101,101,"Jason Dufner",78,NA,1748.583,45,"AveragePuttingDistanceAll3putts",2013
101,101,"Marc Leishman",77,NA,1397.083,36,"AveragePuttingDistanceAll3putts",2013
103,103,"Chris Kirk",89,NA,1471.583,38,"AveragePuttingDistanceAll3putts",2013
104,104,"Graham DeLaet",94,NA,1896.5,49,"AveragePuttingDistanceAll3putts",2013
105,105,"Henrik Norlander",70,NA,1388.833,36,"AveragePuttingDistanceAll3putts",2013
106,106,"Robert Garrigus",69,NA,808.583,21,"AveragePuttingDistanceAll3putts",2013
106,106,"Seung Yul Noh",71,NA,1653.833,43,"AveragePuttingDistanceAll3putts",2013
108,108,"Charley Hoffman",84,NA,1613.417,42,"AveragePuttingDistanceAll3putts",2013
108,108,"John Huh",88,NA,1959.5,51,"AveragePuttingDistanceAll3putts",2013
108,108,"Matt Jones",83,NA,1460.917,38,"AveragePuttingDistanceAll3putts",2013
111,111,"Steven Bowditch",67,NA,1303.667,34,"AveragePuttingDistanceAll3putts",2013
112,112,"Scott Piercy",78,NA,1331.583,35,"AveragePuttingDistanceAll3putts",2013
112,112,"Cameron Tringale",80,NA,1561.5,41,"AveragePuttingDistanceAll3putts",2013
114,114,"Scott Brown",65,NA,798,21,"AveragePuttingDistanceAll3putts",2013
114,114,"Ryo Ishikawa",72,NA,1480.667,39,"AveragePuttingDistanceAll3putts",2013
114,114,"David Lynn",70,NA,912.333,24,"AveragePuttingDistanceAll3putts",2013
114,114,"Steve Stricker",51,NA,646.167,17,"AveragePuttingDistanceAll3putts",2013
118,118,"Kyle Stanley",71,NA,1971.333,52,"AveragePuttingDistanceAll3putts",2013
119,119,"Brian Harman",89,NA,1210.833,32,"AveragePuttingDistanceAll3putts",2013
120,120,"Bobby Gates",49,NA,604.417,16,"AveragePuttingDistanceAll3putts",2013
120,120,"Luke Guthrie",82,NA,1810.667,48,"AveragePuttingDistanceAll3putts",2013
120,120,"Scott Langley",79,NA,1018.667,27,"AveragePuttingDistanceAll3putts",2013
123,123,"Jason Day",86,NA,1092.5,29,"AveragePuttingDistanceAll3putts",2013
123,123,"Zach Johnson",84,NA,1318.167,35,"AveragePuttingDistanceAll3putts",2013
123,123,"DH Lee",65,NA,1395,37,"AveragePuttingDistanceAll3putts",2013
123,123,"Justin Rose",62,NA,979.25,26,"AveragePuttingDistanceAll3putts",2013
123,123,"Charlie Wi",75,NA,1430.75,38,"AveragePuttingDistanceAll3putts",2013
128,128,"Ryan Palmer",79,NA,1086.833,29,"AveragePuttingDistanceAll3putts",2013
129,129,"Jim Furyk",80,NA,933.667,25,"AveragePuttingDistanceAll3putts",2013
129,129,"Freddie Jacobson",63,NA,747.25,20,"AveragePuttingDistanceAll3putts",2013
129,129,"Richard Lee",81,NA,1343,36,"AveragePuttingDistanceAll3putts",2013
132,132,"Brandt Snedeker",79,NA,1304.167,35,"AveragePuttingDistanceAll3putts",2013
133,133,"Jerry Kelly",75,NA,1002.667,27,"AveragePuttingDistanceAll3putts",2013
134,134,"Justin Hicks",79,NA,1781.833,48,"AveragePuttingDistanceAll3putts",2013
135,135,"Graeme McDowell",53,NA,776.583,21,"AveragePuttingDistanceAll3putts",2013
135,135,"DA Points",87,NA,1592.083,43,"AveragePuttingDistanceAll3putts",2013
137,137,"James Hahn",78,NA,1143.167,31,"AveragePuttingDistanceAll3putts",2013
138,138,"Erik Compton",74,NA,1472.75,40,"AveragePuttingDistanceAll3putts",2013
139,139,"Lucas Glover",65,NA,1618,44,"AveragePuttingDistanceAll3putts",2013
140,140,"Kevin Chappell",80,NA,1576.667,43,"AveragePuttingDistanceAll3putts",2013
140,140,"Pat Perez",69,NA,1355.833,37,"AveragePuttingDistanceAll3putts",2013
142,142,"Matt Every",89,NA,1820.833,50,"AveragePuttingDistanceAll3putts",2013
143,143,"Kevin Streelman",86,NA,943.667,26,"AveragePuttingDistanceAll3putts",2013
144,144,"Sangmoon Bae",83,NA,1942.083,54,"AveragePuttingDistanceAll3putts",2013
144,144,"Tim Clark",64,NA,612.25,17,"AveragePuttingDistanceAll3putts",2013
144,144,"Tommy Gainey",84,NA,1584.917,44,"AveragePuttingDistanceAll3putts",2013
147,147,"Brian Gay",79,NA,754.75,21,"AveragePuttingDistanceAll3putts",2013
147,147,"Carl Pettersson",82,NA,1077.167,30,"AveragePuttingDistanceAll3putts",2013
149,149,"Tom Gillis",69,NA,1289.5,36,"AveragePuttingDistanceAll3putts",2013
149,149,"Jeff Maggert",63,NA,1541.333,43,"AveragePuttingDistanceAll3putts",2013
151,151,"Ricky Barnes",74,NA,1462,41,"AveragePuttingDistanceAll3putts",2013
152,152,"Ken Duke",87,NA,1531.667,43,"AveragePuttingDistanceAll3putts",2013
152,152,"Andres Romero",63,NA,925.417,26,"AveragePuttingDistanceAll3putts",2013
152,152,"Brian Stuard",78,NA,1102.917,31,"AveragePuttingDistanceAll3putts",2013
155,155,"Nicolas Colsaerts",50,NA,992.917,28,"AveragePuttingDistanceAll3putts",2013
156,156,"Ryan Moore",72,NA,1236.833,35,"AveragePuttingDistanceAll3putts",2013
157,157,"Geoff Ogilvy",57,NA,1372.167,39,"AveragePuttingDistanceAll3putts",2013
158,158,"Lee Westwood",70,NA,1119.917,32,"AveragePuttingDistanceAll3putts",2013
159,159,"Robert Allenby",58,NA,1117,32,"AveragePuttingDistanceAll3putts",2013
159,159,"Ian Poulter",59,NA,594.25,17,"AveragePuttingDistanceAll3putts",2013
159,159,"Scott Stallings",79,NA,1221.333,35,"AveragePuttingDistanceAll3putts",2013
162,162,"Bob Estes",66,NA,797.833,23,"AveragePuttingDistanceAll3putts",2013
162,162,"Rickie Fowler",75,NA,832.5,24,"AveragePuttingDistanceAll3putts",2013
162,162,"Rory Sabbatini",86,NA,1801.5,52,"AveragePuttingDistanceAll3putts",2013
165,165,"Darron Stiles",51,NA,929.167,27,"AveragePuttingDistanceAll3putts",2013
165,165,"YE Yang",56,NA,688.417,20,"AveragePuttingDistanceAll3putts",2013
167,167,"Troy Matteson",68,NA,887.833,26,"AveragePuttingDistanceAll3putts",2013
168,168,"Rory McIlroy",56,NA,715.667,21,"AveragePuttingDistanceAll3putts",2013
169,169,"David Hearn",88,NA,849,25,"AveragePuttingDistanceAll3putts",2013
170,170,"Camilo Villegas",79,NA,1179.75,35,"AveragePuttingDistanceAll3putts",2013
171,171,"Sergio Garcia",65,NA,668.417,20,"AveragePuttingDistanceAll3putts",2013
172,172,"Stephen Ames",49,NA,695.333,21,"AveragePuttingDistanceAll3putts",2013
172,172,"Charl Schwartzel",69,NA,528.667,16,"AveragePuttingDistanceAll3putts",2013
174,174,"Ben Kohles",75,NA,1260.75,39,"AveragePuttingDistanceAll3putts",2013
175,175,"Webb Simpson",92,NA,737,23,"AveragePuttingDistanceAll3putts",2013
176,176,"Vijay Singh",61,NA,918.333,29,"AveragePuttingDistanceAll3putts",2013
177,177,"Jordan Spieth",82,NA,1030.333,33,"AveragePuttingDistanceAll3putts",2013
178,178,"Russell Henley",80,NA,953.583,31,"AveragePuttingDistanceAll3putts",2013
179,179,"Ted Potter Jr",65,NA,1249.667,41,"AveragePuttingDistanceAll3putts",2013
180,180,"Tiger Woods",61,NA,468.25,16,"AveragePuttingDistanceAll3putts",2013
