"BestYTDStreakwoa3Putt_RANKTHISWEEK_2009","BestYTDStreakwoa3Putt_RANKLASTWEEK_2009","BestYTDStreakwoa3Putt_PLAYERNAME_2009","BestYTDStreakwoa3Putt_EVENTS_2009","BestYTDStreakwoa3Putt_BESTSTREAK_2009","BestYTDStreakwoa3Putt_CURRENTSTREAK_2009","stat_name","year"
134,134,"Cameron Beckman",26,122,NA,"BestYTDStreakwoa3Putt",2009
136,136,"David Berganio Jr",15,121,16,"BestYTDStreakwoa3Putt",2009
137,137,"Ross Fisher",10,120,9,"BestYTDStreakwoa3Putt",2009
137,137,"Marc Turnesa",30,120,24,"BestYTDStreakwoa3Putt",2009
139,139,"Brad Adamonis",25,119,33,"BestYTDStreakwoa3Putt",2009
139,139,"Robert Garrigus",25,119,10,"BestYTDStreakwoa3Putt",2009
139,139,"Heath Slocum",30,119,12,"BestYTDStreakwoa3Putt",2009
142,142,"Briny Baird",28,118,5,"BestYTDStreakwoa3Putt",2009
142,142,"Stewart Cink",22,118,59,"BestYTDStreakwoa3Putt",2009
142,142,"James Nitties",27,118,68,"BestYTDStreakwoa3Putt",2009
145,145,"Luke Donald",21,117,78,"BestYTDStreakwoa3Putt",2009
145,145,"Brett Quigley",28,117,1,"BestYTDStreakwoa3Putt",2009
145,145,"Jeff Quinney",26,117,10,"BestYTDStreakwoa3Putt",2009
148,148,"Jeff Maggert",28,116,2,"BestYTDStreakwoa3Putt",2009
148,148,"DA Points",29,116,3,"BestYTDStreakwoa3Putt",2009
148,148,"Justin Rose",22,116,38,"BestYTDStreakwoa3Putt",2009
148,148,"Webb Simpson",30,116,10,"BestYTDStreakwoa3Putt",2009
148,148,"Mike Weir",24,116,77,"BestYTDStreakwoa3Putt",2009
153,153,"Lucas Glover",26,115,32,"BestYTDStreakwoa3Putt",2009
153,153,"Gary Woodland",18,115,19,"BestYTDStreakwoa3Putt",2009
155,155,"David Mathis",27,114,14,"BestYTDStreakwoa3Putt",2009
156,156,"Angel Cabrera",17,112,9,"BestYTDStreakwoa3Putt",2009
156,156,"Brendon de Jonge",29,112,22,"BestYTDStreakwoa3Putt",2009
156,156,"Vijay Singh",21,112,1,"BestYTDStreakwoa3Putt",2009
159,159,"Hunter Mahan",25,111,111,"BestYTDStreakwoa3Putt",2009
160,160,"Tom Lehman",16,110,39,"BestYTDStreakwoa3Putt",2009
160,160,"Sean OHair",23,110,43,"BestYTDStreakwoa3Putt",2009
160,160,"Peter Tomasulo",25,110,15,"BestYTDStreakwoa3Putt",2009
160,160,"YE Yang",23,110,85,"BestYTDStreakwoa3Putt",2009
164,164,"Stephen Ames",23,109,10,"BestYTDStreakwoa3Putt",2009
164,164,"Notah Begay III",15,109,1,"BestYTDStreakwoa3Putt",2009
164,164,"Darron Stiles",20,109,2,"BestYTDStreakwoa3Putt",2009
167,167,"Jay Delsing",7,108,33,"BestYTDStreakwoa3Putt",2009
167,167,"Paul Goydos",25,108,27,"BestYTDStreakwoa3Putt",2009
167,167,"Colt Knost",24,108,6,"BestYTDStreakwoa3Putt",2009
167,167,"Martin Laird",24,108,7,"BestYTDStreakwoa3Putt",2009
167,167,"Wen Tang Lin",3,108,108,"BestYTDStreakwoa3Putt",2009
167,167,"Jimmy Walker",24,108,1,"BestYTDStreakwoa3Putt",2009
173,173,"Trevor Immelman",13,107,72,"BestYTDStreakwoa3Putt",2009
173,173,"Phil Mickelson",18,107,57,"BestYTDStreakwoa3Putt",2009
173,173,"Kenny Perry",24,107,30,"BestYTDStreakwoa3Putt",2009
173,173,"Scott Piercy",28,107,23,"BestYTDStreakwoa3Putt",2009
173,173,"Scott Sterling",16,107,16,"BestYTDStreakwoa3Putt",2009
178,178,"Richard Sterne",8,106,NA,"BestYTDStreakwoa3Putt",2009
179,179,"Jeev Milkha Singh",15,105,27,"BestYTDStreakwoa3Putt",2009
179,179,"Charles Warren",20,105,9,"BestYTDStreakwoa3Putt",2009
181,181,"Tadd Fujikawa",4,104,1,"BestYTDStreakwoa3Putt",2009
181,181,"Andres Romero",20,104,28,"BestYTDStreakwoa3Putt",2009
183,183,"Charl Schwartzel",6,103,7,"BestYTDStreakwoa3Putt",2009
183,183,"Johnson Wagner",26,103,NA,"BestYTDStreakwoa3Putt",2009
185,185,"Matt Bettencourt",31,102,6,"BestYTDStreakwoa3Putt",2009
185,185,"Ernie Els",19,102,102,"BestYTDStreakwoa3Putt",2009
185,185,"Matt Jones",17,102,80,"BestYTDStreakwoa3Putt",2009
188,188,"Wil Collins",18,101,11,"BestYTDStreakwoa3Putt",2009
188,188,"Soren Hansen",8,101,53,"BestYTDStreakwoa3Putt",2009
188,188,"Bill Lunde",27,101,101,"BestYTDStreakwoa3Putt",2009
188,188,"Will Ma Kenzie",24,101,26,"BestYTDStreakwoa3Putt",2009
188,188,"Camilo Villegas",21,101,48,"BestYTDStreakwoa3Putt",2009
193,193,"Kevin Stadler",20,100,83,"BestYTDStreakwoa3Putt",2009
194,194,"Miguel Angel Jimenez",8,99,2,"BestYTDStreakwoa3Putt",2009
194,194,"DJ Trahan",30,99,8,"BestYTDStreakwoa3Putt",2009
196,196,"Ricky Barnes",23,98,NA,"BestYTDStreakwoa3Putt",2009
197,197,"Fred Couples",16,97,10,"BestYTDStreakwoa3Putt",2009
197,197,"Tommy Gainey",15,97,1,"BestYTDStreakwoa3Putt",2009
197,197,"Anders Hansen",4,97,4,"BestYTDStreakwoa3Putt",2009
197,197,"Mark Hensby",5,97,13,"BestYTDStreakwoa3Putt",2009
197,197,"Henrik Stenson",10,97,1,"BestYTDStreakwoa3Putt",2009
197,197,"Kevin Streelman",29,97,56,"BestYTDStreakwoa3Putt",2009
203,203,"Carlos Franco",10,96,8,"BestYTDStreakwoa3Putt",2009
203,203,"Troy Kelly",17,96,7,"BestYTDStreakwoa3Putt",2009
205,205,"Steve Allan",17,95,17,"BestYTDStreakwoa3Putt",2009
205,205,"Tom Pernice Jr",26,95,18,"BestYTDStreakwoa3Putt",2009
205,205,"Alvaro Quiros",9,95,36,"BestYTDStreakwoa3Putt",2009
205,205,"Aaron Watkins",18,95,4,"BestYTDStreakwoa3Putt",2009
209,209,"Dudley Hart",13,94,38,"BestYTDStreakwoa3Putt",2009
209,209,"Greg Kraft",21,94,17,"BestYTDStreakwoa3Putt",2009
209,209,"Steve Lowery",27,94,13,"BestYTDStreakwoa3Putt",2009
212,212,"Jason Dufner",26,93,16,"BestYTDStreakwoa3Putt",2009
212,212,"Peter Hanson",5,93,5,"BestYTDStreakwoa3Putt",2009
212,212,"Aron Price",27,93,8,"BestYTDStreakwoa3Putt",2009
212,212,"David Smail",3,93,25,"BestYTDStreakwoa3Putt",2009
216,216,"Derek Fathauer",25,92,1,"BestYTDStreakwoa3Putt",2009
216,216,"Nicholas Thompson",31,92,14,"BestYTDStreakwoa3Putt",2009
218,218,"James Driscoll",17,91,47,"BestYTDStreakwoa3Putt",2009
218,218,"Thongchai Jaidee",4,91,39,"BestYTDStreakwoa3Putt",2009
218,218,"Loren Roberts",3,91,88,"BestYTDStreakwoa3Putt",2009
218,218,"Lee Westwood",8,91,12,"BestYTDStreakwoa3Putt",2009
222,222,"Jonathan Byrd",25,90,29,"BestYTDStreakwoa3Putt",2009
222,222,"Marco Dawson",6,90,16,"BestYTDStreakwoa3Putt",2009
224,224,"Leif Olson",21,89,20,"BestYTDStreakwoa3Putt",2009
225,225,"Bobby Clampett",2,88,1,"BestYTDStreakwoa3Putt",2009
225,225,"Jamie Lovemark",5,88,25,"BestYTDStreakwoa3Putt",2009
227,227,"Glen Day",26,87,9,"BestYTDStreakwoa3Putt",2009
227,227,"Shingo Katayama",6,87,49,"BestYTDStreakwoa3Putt",2009
227,227,"Boo Weekley",22,87,25,"BestYTDStreakwoa3Putt",2009
230,230,"Ronnie Black",3,86,16,"BestYTDStreakwoa3Putt",2009
230,230,"Matthew Borchert",19,86,16,"BestYTDStreakwoa3Putt",2009
230,230,"Joe Durant",20,86,9,"BestYTDStreakwoa3Putt",2009
230,230,"Richard Green",2,86,19,"BestYTDStreakwoa3Putt",2009
234,234,"JL Lewis",4,85,10,"BestYTDStreakwoa3Putt",2009
235,235,"Nick Dougherty",3,84,7,"BestYTDStreakwoa3Putt",2009
235,235,"Rick Price",21,84,NA,"BestYTDStreakwoa3Putt",2009
235,235,"Azuma Yano",4,84,1,"BestYTDStreakwoa3Putt",2009
238,238,"Paul McGinley",2,83,83,"BestYTDStreakwoa3Putt",2009
238,238,"Tom Watson",2,83,83,"BestYTDStreakwoa3Putt",2009
240,240,"Rory McIlroy",11,82,12,"BestYTDStreakwoa3Putt",2009
240,240,"David Peoples",6,82,36,"BestYTDStreakwoa3Putt",2009
242,242,"Jose Coceres",6,81,6,"BestYTDStreakwoa3Putt",2009
242,242,"Omar Uresti",9,81,30,"BestYTDStreakwoa3Putt",2009
244,244,"Jason Gore",24,80,31,"BestYTDStreakwoa3Putt",2009
244,244,"David Gossett",5,80,36,"BestYTDStreakwoa3Putt",2009
246,246,"Scott Gutschewski",19,79,20,"BestYTDStreakwoa3Putt",2009
246,246,"James Oh",21,79,NA,"BestYTDStreakwoa3Putt",2009
246,246,"Adam Scott",19,79,3,"BestYTDStreakwoa3Putt",2009
249,249,"Jesper Parnevik",14,78,67,"BestYTDStreakwoa3Putt",2009
250,250,"Shigeki Maruyama",5,77,10,"BestYTDStreakwoa3Putt",2009
250,250,"Matt Weibring",22,77,10,"BestYTDStreakwoa3Putt",2009
252,252,"Olin Browne",9,76,9,"BestYTDStreakwoa3Putt",2009
252,252,"Rodney Butcher",3,76,6,"BestYTDStreakwoa3Putt",2009
254,254,"Robert Karlsson",6,75,13,"BestYTDStreakwoa3Putt",2009
254,254,"Michael Sim",3,75,5,"BestYTDStreakwoa3Putt",2009
254,254,"Roland Thatcher",16,75,7,"BestYTDStreakwoa3Putt",2009
257,257,"Brian Vranesh",20,74,28,"BestYTDStreakwoa3Putt",2009
258,258,"Brent Geiberger",6,72,3,"BestYTDStreakwoa3Putt",2009
258,258,"David Howell",1,72,72,"BestYTDStreakwoa3Putt",2009
258,258,"James Kamte",2,72,72,"BestYTDStreakwoa3Putt",2009
258,258,"Frank Lickliter II",14,72,17,"BestYTDStreakwoa3Putt",2009
258,258,"Rod Perry",1,72,72,"BestYTDStreakwoa3Putt",2009
263,263,"Rocco Mediate",22,71,NA,"BestYTDStreakwoa3Putt",2009
264,264,"Arjun Atwal",12,70,70,"BestYTDStreakwoa3Putt",2009
264,264,"JP Hayes",15,70,9,"BestYTDStreakwoa3Putt",2009
264,264,"Soren Kjeldsen",7,70,8,"BestYTDStreakwoa3Putt",2009
264,264,"Paul Stankowski",9,70,3,"BestYTDStreakwoa3Putt",2009
268,268,"Paul Azinger",8,69,2,"BestYTDStreakwoa3Putt",2009
268,268,"Chris Baryla",3,69,4,"BestYTDStreakwoa3Putt",2009
270,270,"Jonathan Kaye",17,68,37,"BestYTDStreakwoa3Putt",2009
271,271,"Scott Hoch",1,67,67,"BestYTDStreakwoa3Putt",2009
271,271,"Prayad Marksaeng",6,67,19,"BestYTDStreakwoa3Putt",2009
273,273,"Danny Lee",12,66,7,"BestYTDStreakwoa3Putt",2009
274,274,"Michael Bradley",17,65,29,"BestYTDStreakwoa3Putt",2009
274,274,"John Daly",6,65,17,"BestYTDStreakwoa3Putt",2009
274,274,"Arron Oberholser",4,65,19,"BestYTDStreakwoa3Putt",2009
274,274,"Jeff Sluman",2,65,65,"BestYTDStreakwoa3Putt",2009
278,278,"Darren Clarke",7,64,9,"BestYTDStreakwoa3Putt",2009
278,278,"Skip Kendall",3,64,25,"BestYTDStreakwoa3Putt",2009
278,278,"Spike McRoy",1,64,64,"BestYTDStreakwoa3Putt",2009
281,281,"Pablo Larrazabal",3,63,18,"BestYTDStreakwoa3Putt",2009
282,282,"Christian Cevaer",1,62,9,"BestYTDStreakwoa3Putt",2009
282,282,"Ryo Ishikawa",6,62,14,"BestYTDStreakwoa3Putt",2009
282,282,"Wes Short Jr",3,62,2,"BestYTDStreakwoa3Putt",2009
282,282,"Kirk Triplett",20,62,NA,"BestYTDStreakwoa3Putt",2009
286,286,"Raphael Jacquelin",2,61,5,"BestYTDStreakwoa3Putt",2009
286,286,"Garth Mulroy",1,61,10,"BestYTDStreakwoa3Putt",2009
288,288,"Rich Barcelo",1,60,9,"BestYTDStreakwoa3Putt",2009
288,288,"Gonzalo Fdez Castano",5,60,22,"BestYTDStreakwoa3Putt",2009
290,290,"Thomas Aiken",3,59,59,"BestYTDStreakwoa3Putt",2009
290,290,"Michael Campbell",6,59,14,"BestYTDStreakwoa3Putt",2009
290,290,"Reinier Saxton",2,59,16,"BestYTDStreakwoa3Putt",2009
293,293,"John Huston",13,58,22,"BestYTDStreakwoa3Putt",2009
293,293,"Anthony Kang",1,58,13,"BestYTDStreakwoa3Putt",2009
293,293,"Jack Newman",2,58,36,"BestYTDStreakwoa3Putt",2009
296,296,"Jeff Brehaut",1,56,3,"BestYTDStreakwoa3Putt",2009
296,296,"Bobby Gates",1,56,1,"BestYTDStreakwoa3Putt",2009
296,296,"Mike Miles",3,56,3,"BestYTDStreakwoa3Putt",2009
299,299,"Todd Fischer",3,55,16,"BestYTDStreakwoa3Putt",2009
299,299,"Robin Freeman",5,55,28,"BestYTDStreakwoa3Putt",2009
301,301,"Craig Barlow",5,54,30,"BestYTDStreakwoa3Putt",2009
301,301,"Erik Compton",5,54,10,"BestYTDStreakwoa3Putt",2009
303,303,"Mark Brown",2,53,8,"BestYTDStreakwoa3Putt",2009
303,303,"Mike Grob",1,53,4,"BestYTDStreakwoa3Putt",2009
303,303,"Francesco Molinari",4,53,12,"BestYTDStreakwoa3Putt",2009
306,306,"Greg Norman",3,52,21,"BestYTDStreakwoa3Putt",2009
307,307,"Fredrik Andersson Hed",1,51,NA,"BestYTDStreakwoa3Putt",2009
307,307,"Ian Leggatt",2,51,20,"BestYTDStreakwoa3Putt",2009
307,307,"Andrew Magee",2,51,8,"BestYTDStreakwoa3Putt",2009
307,307,"Matteo Manassero",1,51,2,"BestYTDStreakwoa3Putt",2009
307,307,"Joel Sjoholm",1,51,2,"BestYTDStreakwoa3Putt",2009
312,312,"Richard Finch",2,50,18,"BestYTDStreakwoa3Putt",2009
312,312,"Sandy Lyle",2,50,50,"BestYTDStreakwoa3Putt",2009
312,312,"Mark OMeara",2,50,50,"BestYTDStreakwoa3Putt",2009
312,312,"Chris Wood",2,50,21,"BestYTDStreakwoa3Putt",2009
316,316,"Junpei Takayama",1,49,8,"BestYTDStreakwoa3Putt",2009
317,317,"Fred Funk",6,48,22,"BestYTDStreakwoa3Putt",2009
317,317,"Robert Gamez",11,48,14,"BestYTDStreakwoa3Putt",2009
317,317,"Kenichi Kuboya",1,48,19,"BestYTDStreakwoa3Putt",2009
317,317,"Drew Weaver",1,48,1,"BestYTDStreakwoa3Putt",2009
321,321,"Louis Oosthuizen",6,47,15,"BestYTDStreakwoa3Putt",2009
321,321,"Steve Pate",4,47,23,"BestYTDStreakwoa3Putt",2009
323,323,"James Kingston",2,46,1,"BestYTDStreakwoa3Putt",2009
323,323,"Matthew Loving",1,46,8,"BestYTDStreakwoa3Putt",2009
323,323,"Cortland Lowe",2,46,12,"BestYTDStreakwoa3Putt",2009
326,326,"Matt Hill",3,45,3,"BestYTDStreakwoa3Putt",2009
326,326,"Andrew Parr",2,45,45,"BestYTDStreakwoa3Putt",2009
328,328,"Matt Harmon",1,44,12,"BestYTDStreakwoa3Putt",2009
328,328,"Andrew Ruthkoski",2,44,16,"BestYTDStreakwoa3Putt",2009
330,330,"Kevin Chappell",3,43,18,"BestYTDStreakwoa3Putt",2009
330,330,"Ernie Gonzalez",1,43,21,"BestYTDStreakwoa3Putt",2009
330,330,"Scott Hebert",5,43,4,"BestYTDStreakwoa3Putt",2009
330,330,"Ryan Helminen",1,43,43,"BestYTDStreakwoa3Putt",2009
330,330,"Colin Montgomerie",2,43,28,"BestYTDStreakwoa3Putt",2009
330,330,"Vance Veazey",1,43,28,"BestYTDStreakwoa3Putt",2009
336,336,"Tom Byrum",4,42,2,"BestYTDStreakwoa3Putt",2009
336,336,"Daniel Gaunt",1,42,3,"BestYTDStreakwoa3Putt",2009
336,336,"Andres Gonzales",1,42,29,"BestYTDStreakwoa3Putt",2009
336,336,"Drew Kittleson",2,42,NA,"BestYTDStreakwoa3Putt",2009
336,336,"Jean Francois Lucquin",1,42,14,"BestYTDStreakwoa3Putt",2009
341,341,"Alex Aragon",2,41,5,"BestYTDStreakwoa3Putt",2009
341,341,"Martin Piller",1,41,41,"BestYTDStreakwoa3Putt",2009
341,341,"Justin Thomas",1,41,3,"BestYTDStreakwoa3Putt",2009
344,344,"Graham DeLaet",1,40,13,"BestYTDStreakwoa3Putt",2009
344,344,"Shane Lowry",1,40,13,"BestYTDStreakwoa3Putt",2009
344,344,"Graeme Storm",1,40,22,"BestYTDStreakwoa3Putt",2009
