"GIRPutting25_RANKTHISWEEK_2013","GIRPutting25_RANKLASTWEEK_2013","GIRPutting25_PLAYERNAME_2013","GIRPutting25_ROUNDS_2013","GIRPutting25_Pct_2013","GIRPutting25_ATTEMPTS_2013","GIRPutting25_PUTTSMADE_2013","stat_name","year"
1,1,"Padraig Harrington",52,9.24,119,11,"GIRPutting25",2013
2,2,"Peter Hanson",45,9.09,110,10,"GIRPutting25",2013
3,3,"Zach Johnson",84,8.71,264,23,"GIRPutting25",2013
4,4,"Phil Mickelson",78,8.7,207,18,"GIRPutting25",2013
5,5,"Steve Stricker",51,8.51,141,12,"GIRPutting25",2013
6,6,"Brandt Snedeker",79,8.37,215,18,"GIRPutting25",2013
7,7,"Colt Knost",69,8.3,241,20,"GIRPutting25",2013
8,8,"Graeme McDowell",53,8.03,137,11,"GIRPutting25",2013
9,9,"Rickie Fowler",75,7.93,227,18,"GIRPutting25",2013
10,10,"Sergio Garcia",65,7.84,204,16,"GIRPutting25",2013
11,11,"DJ Trahan",48,7.78,167,13,"GIRPutting25",2013
12,12,"Ryan Palmer",79,7.69,247,19,"GIRPutting25",2013
13,13,"Ken Duke",87,7.58,277,21,"GIRPutting25",2013
13,13,"Ted Potter Jr",65,7.58,211,16,"GIRPutting25",2013
15,15,"Luke Guthrie",82,7.57,251,19,"GIRPutting25",2013
16,16,"Aaron Baddeley",68,7.55,212,16,"GIRPutting25",2013
17,17,"Chris Kirk",89,7.36,258,19,"GIRPutting25",2013
18,18,"Tim Herron",45,7.27,165,12,"GIRPutting25",2013
19,19,"Charlie Wi",75,7.17,237,17,"GIRPutting25",2013
20,20,"Greg Chalmers",77,7.01,271,19,"GIRPutting25",2013
21,21,"Roberto Castro",97,6.95,331,23,"GIRPutting25",2013
22,22,"Russell Henley",80,6.94,288,20,"GIRPutting25",2013
23,23,"Aaron Watkins",46,6.9,145,10,"GIRPutting25",2013
24,24,"Stephen Ames",49,6.86,175,12,"GIRPutting25",2013
25,25,"Carl Pettersson",82,6.85,248,17,"GIRPutting25",2013
26,26,"Scott Langley",79,6.84,234,16,"GIRPutting25",2013
27,27,"Tommy Gainey",84,6.79,265,18,"GIRPutting25",2013
28,28,"Richard Lee",81,6.77,325,22,"GIRPutting25",2013
29,29,"Jason Bohn",70,6.76,222,15,"GIRPutting25",2013
30,30,"Gary Woodland",94,6.73,327,22,"GIRPutting25",2013
31,31,"Jim Herman",59,6.67,195,13,"GIRPutting25",2013
31,31,"Jordan Spieth",82,6.67,210,14,"GIRPutting25",2013
33,33,"Charl Schwartzel",69,6.63,196,13,"GIRPutting25",2013
34,34,"Bill Haas",85,6.62,302,20,"GIRPutting25",2013
34,34,"Mike Weir",60,6.62,151,10,"GIRPutting25",2013
36,36,"George McNeill",68,6.54,260,17,"GIRPutting25",2013
37,37,"Tim Clark",64,6.52,138,9,"GIRPutting25",2013
38,38,"Jin Park",52,6.49,185,12,"GIRPutting25",2013
39,39,"DH Lee",65,6.46,263,17,"GIRPutting25",2013
40,40,"Freddie Jacobson",63,6.4,172,11,"GIRPutting25",2013
41,41,"Doug LaBelle II",72,6.35,252,16,"GIRPutting25",2013
