"Approachesfrom50125yardsRgh_RANKTHISWEEK_2005","Approachesfrom50125yardsRgh_RANKLASTWEEK_2005","Approachesfrom50125yardsRgh_PLAYERNAME_2005","Approachesfrom50125yardsRgh_ROUNDS_2005","Approachesfrom50125yardsRgh_AVG_2005","Approachesfrom50125yardsRgh_TOTALDISTANCEFEET_2005","Approachesfrom50125yardsRgh_OFATTEMPTS_2005","Approachesfrom50125yardsRgh_RELATIVETOPAR_2005","stat_name","year"
1,1,"Dan Forsman",52,NA,862.417,42,-2,"Approachesfrom50125yardsRgh",2005
2,2,"Tommy Armour III",103,NA,1847.25,87,0,"Approachesfrom50125yardsRgh",2005
3,3,"John Cook",72,NA,1198.667,56,9,"Approachesfrom50125yardsRgh",2005
3,3,"Luke Donald",67,NA,641.917,30,-2,"Approachesfrom50125yardsRgh",2005
5,5,"Tim Clark",92,NA,1465.083,66,-7,"Approachesfrom50125yardsRgh",2005
5,5,"Chris DiMarco",83,NA,1306.25,59,7,"Approachesfrom50125yardsRgh",2005
7,7,"Fred Couples",72,NA,1216.667,54,-5,"Approachesfrom50125yardsRgh",2005
8,8,"Brian Davis",75,NA,1210.417,53,0,"Approachesfrom50125yardsRgh",2005
9,9,"Jose Coceres",56,NA,987.083,43,-1,"Approachesfrom50125yardsRgh",2005
10,10,"Arron Oberholser",65,NA,1040.833,45,4,"Approachesfrom50125yardsRgh",2005
11,11,"Bill Glasson",54,NA,1160.417,50,5,"Approachesfrom50125yardsRgh",2005
12,12,"Glen Hnatiuk",59,NA,1175.917,50,-3,"Approachesfrom50125yardsRgh",2005
13,13,"Phil Mickelson",81,NA,1371.833,58,-6,"Approachesfrom50125yardsRgh",2005
13,13,"Justin Rose",99,NA,2198.833,93,-5,"Approachesfrom50125yardsRgh",2005
15,15,"Jeff Hart",63,NA,1193.167,50,-2,"Approachesfrom50125yardsRgh",2005
16,16,"Heath Slocum",103,NA,1922.25,80,-7,"Approachesfrom50125yardsRgh",2005
16,16,"Mario Tiziani",67,NA,1464.5,61,-2,"Approachesfrom50125yardsRgh",2005
18,18,"Darron Stiles",78,NA,1787.5,74,3,"Approachesfrom50125yardsRgh",2005
19,19,"Justin Leonard",78,NA,801.083,33,1,"Approachesfrom50125yardsRgh",2005
19,19,"Shigeki Maruyama",99,NA,2035.917,84,1,"Approachesfrom50125yardsRgh",2005
19,19,"Vijay Singh",111,NA,2716.333,112,-7,"Approachesfrom50125yardsRgh",2005
22,22,"Jay Haas",54,NA,613.167,25,1,"Approachesfrom50125yardsRgh",2005
23,23,"Glen Day",80,NA,1891.667,77,8,"Approachesfrom50125yardsRgh",2005
23,23,"Rory Sabbatini",81,NA,2092.583,85,8,"Approachesfrom50125yardsRgh",2005
25,25,"Daniel Chopra",108,NA,2562.75,104,3,"Approachesfrom50125yardsRgh",2005
25,25,"Dudley Hart",84,NA,1406.75,57,10,"Approachesfrom50125yardsRgh",2005
27,27,"Chris Anderson",66,NA,1495.333,60,0,"Approachesfrom50125yardsRgh",2005
27,27,"Doug Barron",70,NA,1645.25,66,8,"Approachesfrom50125yardsRgh",2005
27,27,"Joe Durant",81,NA,1046.167,42,-2,"Approachesfrom50125yardsRgh",2005
27,27,"Freddie Jacobson",72,NA,1668,67,-3,"Approachesfrom50125yardsRgh",2005
31,31,"Kenny Perry",82,NA,1323.25,53,-7,"Approachesfrom50125yardsRgh",2005
32,32,"Kevin Na",88,NA,1806.167,72,-3,"Approachesfrom50125yardsRgh",2005
