"Total3Putts2025_RANKTHISWEEK_2006","Total3Putts2025_RANKLASTWEEK_2006","Total3Putts2025_PLAYERNAME_2006","Total3Putts2025_ROUNDS_2006","Total3Putts2025_TOTAL3PUTTS2025_2006","Total3Putts2025_TOTAL3PUTTS_2006","stat_name","year"
1,1,"Wes Short Jr",96,10,80,"Total3Putts2025",2006
2,2,"Mark Calcavecchia",94,9,66,"Total3Putts2025",2006
3,3,"Joe Durant",101,8,61,"Total3Putts2025",2006
3,3,"Carlos Franco",86,8,59,"Total3Putts2025",2006
5,5,"Woody Austin",107,7,65,"Total3Putts2025",2006
5,5,"Jason Gore",86,7,55,"Total3Putts2025",2006
5,5,"Charley Hoffman",100,7,45,"Total3Putts2025",2006
5,5,"Jonathan Kaye",95,7,65,"Total3Putts2025",2006
5,5,"Frank Lickliter II",99,7,44,"Total3Putts2025",2006
5,5,"John Rollins",93,7,38,"Total3Putts2025",2006
5,5,"Jerry Smith",94,7,59,"Total3Putts2025",2006
5,5,"David Toms",76,7,37,"Total3Putts2025",2006
5,5,"Charles Warren",93,7,51,"Total3Putts2025",2006
14,14,"Lee Janzen",79,6,47,"Total3Putts2025",2006
14,14,"Stephen Leaney",84,6,32,"Total3Putts2025",2006
14,14,"Thomas Levet",53,6,42,"Total3Putts2025",2006
14,14,"JL Lewis",57,6,30,"Total3Putts2025",2006
14,14,"David McKenzie",82,6,42,"Total3Putts2025",2006
14,14,"Tim Petrovic",95,6,44,"Total3Putts2025",2006
14,14,"Vijay Singh",103,6,47,"Total3Putts2025",2006
21,21,"Shane Bertsch",104,5,47,"Total3Putts2025",2006
21,21,"Henrik Bjornstad",97,5,54,"Total3Putts2025",2006
21,21,"David Branshaw",98,5,59,"Total3Putts2025",2006
21,21,"Tim Clark",80,5,38,"Total3Putts2025",2006
21,21,"Mathias Gronberg",92,5,43,"Total3Putts2025",2006
21,21,"Matt Hansen",68,5,61,"Total3Putts2025",2006
21,21,"John Huston",74,5,51,"Total3Putts2025",2006
21,21,"Ryan Palmer",101,5,43,"Total3Putts2025",2006
21,21,"Tag Ridings",103,5,47,"Total3Putts2025",2006
21,21,"Nicholas Thompson",96,5,74,"Total3Putts2025",2006
21,21,"Brett Wetterich",82,5,38,"Total3Putts2025",2006
32,32,"Briny Baird",81,4,39,"Total3Putts2025",2006
32,32,"Jason Bohn",104,4,54,"Total3Putts2025",2006
32,32,"Chad Campbell",91,4,36,"Total3Putts2025",2006
32,32,"Alex Cejka",93,4,41,"Total3Putts2025",2006
32,32,"John Cook",67,4,34,"Total3Putts2025",2006
32,32,"Fred Couples",52,4,31,"Total3Putts2025",2006
32,32,"Robert Damron",91,4,49,"Total3Putts2025",2006
32,32,"Bubba Dickerson",98,4,53,"Total3Putts2025",2006
32,32,"Chris DiMarco",83,4,32,"Total3Putts2025",2006
32,32,"James Driscoll",80,4,63,"Total3Putts2025",2006
32,32,"Jeff Gove",91,4,50,"Total3Putts2025",2006
32,32,"Nathan Green",108,4,55,"Total3Putts2025",2006
32,32,"JP Hayes",55,4,40,"Total3Putts2025",2006
32,32,"JB Holmes",81,4,58,"Total3Putts2025",2006
32,32,"Steve Lowery",99,4,44,"Total3Putts2025",2006
32,32,"Will Ma Kenzie",91,4,58,"Total3Putts2025",2006
32,32,"Hunter Mahan",98,4,58,"Total3Putts2025",2006
32,32,"Troy Matteson",101,4,54,"Total3Putts2025",2006
32,32,"Billy Mayfair",94,4,41,"Total3Putts2025",2006
32,32,"Shaun Micheel",96,4,31,"Total3Putts2025",2006
32,32,"Joe Ogilvie",95,4,39,"Total3Putts2025",2006
32,32,"Ted Purdy",103,4,52,"Total3Putts2025",2006
32,32,"Justin Rose",98,4,40,"Total3Putts2025",2006
32,32,"Adam Scott",70,4,34,"Total3Putts2025",2006
32,32,"Mike Sposa",68,4,42,"Total3Putts2025",2006
32,32,"DJ Trahan",92,4,47,"Total3Putts2025",2006
58,58,"Billy Andrade",78,3,39,"Total3Putts2025",2006
58,58,"Arjun Atwal",97,3,44,"Total3Putts2025",2006
58,58,"Rich Beem",85,3,39,"Total3Putts2025",2006
58,58,"Bart Bryant",87,3,39,"Total3Putts2025",2006
58,58,"Greg Chalmers",71,3,31,"Total3Putts2025",2006
58,58,"Kris Cox",83,3,45,"Total3Putts2025",2006
58,58,"Ben Curtis",86,3,33,"Total3Putts2025",2006
58,58,"John Daly",51,3,37,"Total3Putts2025",2006
58,58,"Brian Davis",92,3,55,"Total3Putts2025",2006
58,58,"David Duval",71,3,34,"Total3Putts2025",2006
58,58,"Steve Elkington",52,3,37,"Total3Putts2025",2006
58,58,"Bob Estes",85,3,35,"Total3Putts2025",2006
58,58,"Harrison Frazar",95,3,32,"Total3Putts2025",2006
58,58,"Sergio Garcia",59,3,31,"Total3Putts2025",2006
58,58,"Robert Garrigus",85,3,55,"Total3Putts2025",2006
58,58,"Brent Geiberger",99,3,44,"Total3Putts2025",2006
58,58,"Paul Goydos",72,3,41,"Total3Putts2025",2006
58,58,"Bill Haas",99,3,41,"Total3Putts2025",2006
58,58,"Charles Howell III",96,3,48,"Total3Putts2025",2006
58,58,"Skip Kendall",72,3,25,"Total3Putts2025",2006
58,58,"Greg Kraft",79,3,30,"Total3Putts2025",2006
58,58,"Davis Love III",85,3,26,"Total3Putts2025",2006
58,58,"Daisuke Maruyama",83,3,41,"Total3Putts2025",2006
58,58,"Phil Mickelson",74,3,20,"Total3Putts2025",2006
58,58,"Larry Mize",53,3,17,"Total3Putts2025",2006
58,58,"Sean OHair",100,3,54,"Total3Putts2025",2006
58,58,"Carl Pettersson",95,3,47,"Total3Putts2025",2006
58,58,"Brett Quigley",109,3,49,"Total3Putts2025",2006
58,58,"Rory Sabbatini",84,3,39,"Total3Putts2025",2006
58,58,"Heath Slocum",96,3,40,"Total3Putts2025",2006
58,58,"Paul Stankowski",70,3,40,"Total3Putts2025",2006
58,58,"Kevin Sutherland",100,3,48,"Total3Putts2025",2006
58,58,"Roger Tambellini",64,3,45,"Total3Putts2025",2006
58,58,"Kirk Triplett",58,3,26,"Total3Putts2025",2006
58,58,"Omar Uresti",61,3,35,"Total3Putts2025",2006
58,58,"Bo Van Pelt",102,3,58,"Total3Putts2025",2006
58,58,"Camilo Villegas",95,3,48,"Total3Putts2025",2006
58,58,"Bubba Watson",83,3,45,"Total3Putts2025",2006
58,58,"Mike Weir",88,3,36,"Total3Putts2025",2006
58,58,"Ron Whittaker",81,3,38,"Total3Putts2025",2006
58,58,"Dean Wilson",115,3,45,"Total3Putts2025",2006
58,58,"Mark Wilson",79,3,39,"Total3Putts2025",2006
100,100,"Stuart Appleby",83,2,28,"Total3Putts2025",2006
100,100,"Eric Axley",91,2,30,"Total3Putts2025",2006
