"Approachesfrom200225yardsRgh_RANKTHISWEEK_2015","Approachesfrom200225yardsRgh_RANKLASTWEEK_2015","Approachesfrom200225yardsRgh_PLAYERNAME_2015","Approachesfrom200225yardsRgh_ROUNDS_2015","Approachesfrom200225yardsRgh_AVG_2015","Approachesfrom200225yardsRgh_TOTALDISTANCEFEET_2015","Approachesfrom200225yardsRgh_OFATTEMPTS_2015","Approachesfrom200225yardsRgh_RELATIVETOPAR_2015","stat_name","year"
1,1,"Justin Rose",69,NA,328.667,8,1,"Approachesfrom200225yardsRgh",2015
2,2,"John Merrick",78,NA,546.583,12,1,"Approachesfrom200225yardsRgh",2015
3,3,"Ryo Ishikawa",90,NA,776.25,17,-3,"Approachesfrom200225yardsRgh",2015
4,4,"Andrew Putnam",68,NA,1347.917,27,2,"Approachesfrom200225yardsRgh",2015
5,5,"Charl Schwartzel",67,NA,450.833,9,2,"Approachesfrom200225yardsRgh",2015
6,6,"Max Homa",78,NA,1260.417,25,-5,"Approachesfrom200225yardsRgh",2015
7,7,"George McNeill",93,NA,1615.667,32,-3,"Approachesfrom200225yardsRgh",2015
8,8,"Daniel Berger",97,NA,1127.5,22,-1,"Approachesfrom200225yardsRgh",2015
8,8,"Ben Crane",62,NA,769.25,15,7,"Approachesfrom200225yardsRgh",2015
10,10,"Louis Oosthuizen",68,NA,620.083,12,-3,"Approachesfrom200225yardsRgh",2015
11,11,"Geoff Ogilvy",50,NA,886.417,17,0,"Approachesfrom200225yardsRgh",2015
12,12,"Jim Herman",88,NA,1151,22,3,"Approachesfrom200225yardsRgh",2015
13,13,"Charley Hoffman",97,NA,891,17,-3,"Approachesfrom200225yardsRgh",2015
14,14,"Ryan Moore",81,NA,1063.917,20,5,"Approachesfrom200225yardsRgh",2015
15,15,"Zac Blair",108,NA,1126.75,21,1,"Approachesfrom200225yardsRgh",2015
16,16,"Kevin Streelman",95,NA,914,17,1,"Approachesfrom200225yardsRgh",2015
17,17,"Justin Thomas",106,NA,1237.25,23,6,"Approachesfrom200225yardsRgh",2015
18,18,"Ben Martin",93,NA,651.167,12,5,"Approachesfrom200225yardsRgh",2015
19,19,"Eric Axley",57,NA,978.917,18,3,"Approachesfrom200225yardsRgh",2015
20,20,"Martin Flores",95,NA,1147.333,21,-3,"Approachesfrom200225yardsRgh",2015
21,21,"Charlie Beljan",76,NA,931.583,17,-2,"Approachesfrom200225yardsRgh",2015
22,22,"Angel Cabrera",53,NA,940.833,17,-1,"Approachesfrom200225yardsRgh",2015
22,22,"Jim Furyk",71,NA,940.917,17,2,"Approachesfrom200225yardsRgh",2015
24,24,"Tom Hoge",83,NA,1390.917,25,-5,"Approachesfrom200225yardsRgh",2015
24,24,"Andres Romero",69,NA,1001.833,18,2,"Approachesfrom200225yardsRgh",2015
26,26,"Jon Curran",83,NA,1453.75,26,11,"Approachesfrom200225yardsRgh",2015
27,27,"Danny Lee",120,NA,1177.583,21,3,"Approachesfrom200225yardsRgh",2015
28,28,"Ricky Barnes",82,NA,1855.75,33,8,"Approachesfrom200225yardsRgh",2015
29,29,"Andres Gonzales",90,NA,1188.917,21,7,"Approachesfrom200225yardsRgh",2015
29,29,"Heath Slocum",57,NA,791.75,14,3,"Approachesfrom200225yardsRgh",2015
31,31,"Johnson Wagner",68,NA,795.75,14,1,"Approachesfrom200225yardsRgh",2015
32,32,"Spencer Levin",99,NA,1370.917,24,3,"Approachesfrom200225yardsRgh",2015
33,33,"Billy Hurley III",83,NA,1327.75,23,1,"Approachesfrom200225yardsRgh",2015
33,33,"Nick Taylor",91,NA,1327.333,23,2,"Approachesfrom200225yardsRgh",2015
35,35,"Keegan Bradley",87,NA,520.5,9,1,"Approachesfrom200225yardsRgh",2015
36,36,"Kyle Reifers",96,NA,985.5,17,2,"Approachesfrom200225yardsRgh",2015
37,37,"John Senden",80,NA,697.333,12,3,"Approachesfrom200225yardsRgh",2015
38,38,"Byron Smith",59,NA,1163.417,20,3,"Approachesfrom200225yardsRgh",2015
39,39,"Michael Putnam",87,NA,1806.25,31,11,"Approachesfrom200225yardsRgh",2015
39,39,"Brendon Todd",96,NA,1631.583,28,3,"Approachesfrom200225yardsRgh",2015
41,41,"Greg Chalmers",58,NA,584.5,10,4,"Approachesfrom200225yardsRgh",2015
42,42,"Michael Thompson",83,NA,1533.083,26,7,"Approachesfrom200225yardsRgh",2015
43,43,"Martin Laird",77,NA,953.75,16,-1,"Approachesfrom200225yardsRgh",2015
44,44,"Brendon de Jonge",106,NA,1615.5,27,-3,"Approachesfrom200225yardsRgh",2015
45,45,"Graham DeLaet",65,NA,720.25,12,-4,"Approachesfrom200225yardsRgh",2015
45,45,"Rickie Fowler",76,NA,900.083,15,2,"Approachesfrom200225yardsRgh",2015
45,45,"Pat Perez",96,NA,1439.833,24,1,"Approachesfrom200225yardsRgh",2015
48,48,"Brendan Steele",88,NA,1382.25,23,1,"Approachesfrom200225yardsRgh",2015
49,49,"John Huh",102,NA,1445,24,11,"Approachesfrom200225yardsRgh",2015
49,49,"Vijay Singh",78,NA,1505.583,25,-1,"Approachesfrom200225yardsRgh",2015
51,51,"Chris Stroud",84,NA,1392.333,23,6,"Approachesfrom200225yardsRgh",2015
52,52,"Will Wilcox",58,NA,667,11,0,"Approachesfrom200225yardsRgh",2015
53,53,"Adam Hadwin",95,NA,1216.583,20,1,"Approachesfrom200225yardsRgh",2015
54,54,"Paul Casey",87,NA,1097.75,18,-4,"Approachesfrom200225yardsRgh",2015
55,55,"Oscar Fraustro",58,NA,794.583,13,-6,"Approachesfrom200225yardsRgh",2015
56,56,"Stewart Cink",77,NA,1100.5,18,2,"Approachesfrom200225yardsRgh",2015
57,57,"Mark Wilson",89,NA,1978.667,32,7,"Approachesfrom200225yardsRgh",2015
58,58,"Justin Leonard",61,NA,1053.417,17,3,"Approachesfrom200225yardsRgh",2015
59,59,"Whee Kim",71,NA,869.583,14,7,"Approachesfrom200225yardsRgh",2015
59,59,"Kevin Na",98,NA,2172.167,35,7,"Approachesfrom200225yardsRgh",2015
59,59,"Jim Renner",68,NA,1428.25,23,4,"Approachesfrom200225yardsRgh",2015
62,62,"Sergio Garcia",59,NA,621.5,10,3,"Approachesfrom200225yardsRgh",2015
63,63,"Chad Collins",79,NA,1621.333,26,7,"Approachesfrom200225yardsRgh",2015
64,64,"Cameron Percy",72,NA,1186.667,19,7,"Approachesfrom200225yardsRgh",2015
65,65,"Robert Allenby",63,NA,812.917,13,3,"Approachesfrom200225yardsRgh",2015
65,65,"Harris English",105,NA,2187.083,35,0,"Approachesfrom200225yardsRgh",2015
65,65,"JB Holmes",89,NA,1062.667,17,-4,"Approachesfrom200225yardsRgh",2015
65,65,"Nicholas Thompson",90,NA,749.667,12,3,"Approachesfrom200225yardsRgh",2015
69,69,"Jason Dufner",76,NA,813.75,13,2,"Approachesfrom200225yardsRgh",2015
70,70,"Morgan Hoffmann",85,NA,1442.25,23,-1,"Approachesfrom200225yardsRgh",2015
71,71,"Colt Knost",90,NA,1571,25,6,"Approachesfrom200225yardsRgh",2015
71,71,"Ian Poulter",68,NA,1005.583,16,6,"Approachesfrom200225yardsRgh",2015
71,71,"Brian Stuard",97,NA,1194.083,19,3,"Approachesfrom200225yardsRgh",2015
74,74,"Blayne Barber",76,NA,944.083,15,-1,"Approachesfrom200225yardsRgh",2015
74,74,"JJ Henry",94,NA,1383.5,22,5,"Approachesfrom200225yardsRgh",2015
76,76,"Brian Davis",86,NA,1452.75,23,7,"Approachesfrom200225yardsRgh",2015
77,77,"Tony Finau",106,NA,1835.25,29,-4,"Approachesfrom200225yardsRgh",2015
77,77,"Adam Scott",51,NA,379.667,6,5,"Approachesfrom200225yardsRgh",2015
79,79,"Bill Haas",89,NA,1331,21,3,"Approachesfrom200225yardsRgh",2015
80,80,"Fabian Gomez",83,NA,1652.583,26,10,"Approachesfrom200225yardsRgh",2015
80,80,"Carl Pettersson",106,NA,1780,28,11,"Approachesfrom200225yardsRgh",2015
82,82,"Alex Prugh",84,NA,1336.667,21,9,"Approachesfrom200225yardsRgh",2015
83,83,"Dustin Johnson",75,NA,640.917,10,0,"Approachesfrom200225yardsRgh",2015
83,83,"Troy Merritt",91,NA,2372.583,37,8,"Approachesfrom200225yardsRgh",2015
85,85,"Shawn Stefani",94,NA,1670.75,26,-1,"Approachesfrom200225yardsRgh",2015
86,86,"SJ Park",79,NA,903.333,14,0,"Approachesfrom200225yardsRgh",2015
87,87,"Scott Stallings",60,NA,1097.25,17,2,"Approachesfrom200225yardsRgh",2015
88,88,"Luke Guthrie",84,NA,1615.917,25,-2,"Approachesfrom200225yardsRgh",2015
88,88,"Gary Woodland",81,NA,970,15,-1,"Approachesfrom200225yardsRgh",2015
90,90,"DA Points",72,NA,2200.917,34,4,"Approachesfrom200225yardsRgh",2015
91,91,"Luke Donald",71,NA,1557.417,24,5,"Approachesfrom200225yardsRgh",2015
92,92,"Scott Brown",97,NA,910.167,14,8,"Approachesfrom200225yardsRgh",2015
92,92,"Matt Jones",89,NA,1429.667,22,2,"Approachesfrom200225yardsRgh",2015
92,92,"Scott Piercy",90,NA,974.417,15,3,"Approachesfrom200225yardsRgh",2015
95,95,"Jason Kokrak",88,NA,1890.833,29,2,"Approachesfrom200225yardsRgh",2015
96,96,"Tim Wilkinson",73,NA,1240.25,19,4,"Approachesfrom200225yardsRgh",2015
97,97,"KJ Choi",66,NA,2155,33,13,"Approachesfrom200225yardsRgh",2015
97,97,"Gonzalo Fdez Castano",81,NA,1044.75,16,2,"Approachesfrom200225yardsRgh",2015
99,99,"Matt Every",73,NA,2029.083,31,11,"Approachesfrom200225yardsRgh",2015
100,100,"Patrick Rodgers",57,NA,917,14,0,"Approachesfrom200225yardsRgh",2015
101,101,"Chad Campbell",97,NA,2033.25,31,7,"Approachesfrom200225yardsRgh",2015
102,102,"Jhonattan Vegas",90,NA,1378.917,21,5,"Approachesfrom200225yardsRgh",2015
103,103,"Jason Bohn",95,NA,921.75,14,4,"Approachesfrom200225yardsRgh",2015
103,103,"Scott Langley",94,NA,1580.75,24,4,"Approachesfrom200225yardsRgh",2015
103,103,"David Toms",62,NA,1447.917,22,9,"Approachesfrom200225yardsRgh",2015
