"RoughProximity_RANKTHISWEEK_2006","RoughProximity_RANKLASTWEEK_2006","RoughProximity_PLAYERNAME_2006","RoughProximity_ROUNDS_2006","RoughProximity_AVG_2006","RoughProximity_TOTALDISTANCEINCHES_2006","RoughProximity_ATTEMPTS_2006","RoughProximity_TOTALDISTANCEFEET_2006","RoughProximity_RELATIVETOPAR_2006","stat_name","year"
96,96,"Rod Pampling",89,NA,112592,213,9382.667,27,"RoughProximity",2006
100,100,"Retief Goosen",68,NA,98134,185,8177.833,17,"RoughProximity",2006
100,100,"Jon Mills",68,NA,101679,192,8473.25,43,"RoughProximity",2006
102,102,"Robert Allenby",79,NA,92095,173,7674.583,8,"RoughProximity",2006
102,102,"Shane Bertsch",104,NA,148433,279,12369.417,49,"RoughProximity",2006
102,102,"Bubba Dickerson",98,NA,151757,285,12646.417,61,"RoughProximity",2006
102,102,"Danny Ellis",68,NA,112219,211,9351.583,27,"RoughProximity",2006
102,102,"John Huston",74,NA,128848,242,10737.333,45,"RoughProximity",2006
107,107,"Steve Flesch",119,NA,172173,323,14347.75,33,"RoughProximity",2006
107,107,"Jerry Smith",94,NA,125718,236,10476.5,37,"RoughProximity",2006
107,107,"DJ Trahan",92,NA,138562,260,11546.833,56,"RoughProximity",2006
110,110,"Jason Bohn",104,NA,137177,257,11431.417,43,"RoughProximity",2006
110,110,"Chris Couch",75,NA,136059,255,11338.25,40,"RoughProximity",2006
110,110,"Dudley Hart",83,NA,149006,279,12417.167,32,"RoughProximity",2006
110,110,"Bernhard Langer",77,NA,99404,186,8283.667,20,"RoughProximity",2006
114,114,"Ben Curtis",86,NA,110291,206,9190.917,41,"RoughProximity",2006
114,114,"Harrison Frazar",95,NA,151951,284,12662.583,44,"RoughProximity",2006
114,114,"Lee Janzen",79,NA,138065,258,11505.417,60,"RoughProximity",2006
114,114,"David McKenzie",82,NA,113388,212,9449,30,"RoughProximity",2006
118,118,"Troy Matteson",101,NA,192511,359,16042.583,41,"RoughProximity",2006
118,118,"Shaun Micheel",96,NA,154330,288,12860.833,29,"RoughProximity",2006
118,118,"Phil Mickelson",74,NA,99737,186,8311.417,18,"RoughProximity",2006
121,121,"Adam Scott",70,NA,94715,176,7892.917,25,"RoughProximity",2006
122,122,"Olin Browne",108,NA,130534,242,10877.833,56,"RoughProximity",2006
122,122,"Michael Connell",51,NA,80252,149,6687.667,30,"RoughProximity",2006
122,122,"Geoff Ogilvy",76,NA,97506,181,8125.5,44,"RoughProximity",2006
122,122,"Ron Whittaker",81,NA,118593,220,9882.75,62,"RoughProximity",2006
126,126,"Paul Goydos",72,NA,92951,172,7745.917,33,"RoughProximity",2006
126,126,"Duffy Waldorf",96,NA,133314,247,11109.5,29,"RoughProximity",2006
128,128,"Ryan Palmer",101,NA,150528,278,12544,42,"RoughProximity",2006
128,128,"Nick Watney",97,NA,170481,315,14206.75,34,"RoughProximity",2006
130,130,"Steve Elkington",52,NA,68813,127,5734.417,10,"RoughProximity",2006
130,130,"Vance Veazey",59,NA,105622,195,8801.833,15,"RoughProximity",2006
132,132,"John Rollins",93,NA,122759,226,10229.917,28,"RoughProximity",2006
133,133,"Tommy Armour III",65,NA,92411,170,7700.917,24,"RoughProximity",2006
133,133,"Greg Chalmers",71,NA,128447,236,10703.917,54,"RoughProximity",2006
133,133,"Jeff Gove",91,NA,143654,264,11971.167,23,"RoughProximity",2006
133,133,"Hunter Mahan",98,NA,148436,273,12369.667,47,"RoughProximity",2006
137,137,"Brett Quigley",109,NA,185944,341,15495.333,29,"RoughProximity",2006
138,138,"Mark Brooks",90,NA,126057,231,10504.75,40,"RoughProximity",2006
138,138,"David Howell",52,NA,46974,86,3914.5,23,"RoughProximity",2006
138,138,"Charles Howell III",96,NA,182396,334,15199.667,25,"RoughProximity",2006
138,138,"Corey Pavin",74,NA,91105,167,7592.083,37,"RoughProximity",2006
138,138,"Roger Tambellini",64,NA,120728,221,10060.667,37,"RoughProximity",2006
143,143,"JJ Henry",96,NA,153908,281,12825.667,36,"RoughProximity",2006
143,143,"Steve Lowery",99,NA,156588,286,13049,53,"RoughProximity",2006
143,143,"Carl Pettersson",95,NA,150822,275,12568.5,28,"RoughProximity",2006
146,146,"DA Points",82,NA,138272,252,11522.667,55,"RoughProximity",2006
147,147,"Jimmy Walker",60,NA,131913,240,10992.75,41,"RoughProximity",2006
148,148,"Jason Schultz",77,NA,143312,260,11942.667,43,"RoughProximity",2006
149,149,"Stewart Cink",93,NA,147974,268,12331.167,34,"RoughProximity",2006
149,149,"Jim Furyk",89,NA,87160,158,7263.333,15,"RoughProximity",2006
149,149,"Will Ma Kenzie",91,NA,132516,240,11043,48,"RoughProximity",2006
149,149,"John Senden",96,NA,141228,256,11769,18,"RoughProximity",2006
153,153,"Jerry Kelly",100,NA,131535,238,10961.25,48,"RoughProximity",2006
153,153,"Arron Oberholser",82,NA,127787,231,10648.917,29,"RoughProximity",2006
155,155,"Stephen Ames",63,NA,86616,156,7218,21,"RoughProximity",2006
155,155,"Aaron Baddeley",78,NA,147050,265,12254.167,39,"RoughProximity",2006
155,155,"Tom Lehman",70,NA,90429,163,7535.75,15,"RoughProximity",2006
155,155,"JL Lewis",57,NA,89862,162,7488.5,25,"RoughProximity",2006
159,159,"James Driscoll",80,NA,200560,360,16713.333,46,"RoughProximity",2006
159,159,"Scott Gutschewski",53,NA,74632,134,6219.333,26,"RoughProximity",2006
159,159,"Billy Mayfair",94,NA,110923,199,9243.583,5,"RoughProximity",2006
159,159,"Tom Pernice Jr",108,NA,170423,306,14201.917,39,"RoughProximity",2006
163,163,"Mike Sposa",68,NA,105515,189,8792.917,34,"RoughProximity",2006
164,164,"Craig Barlow",77,NA,121224,217,10102,36,"RoughProximity",2006
164,164,"Mark OMeara",52,NA,91702,164,7641.833,16,"RoughProximity",2006
166,166,"Luke Donald",66,NA,69968,125,5830.667,22,"RoughProximity",2006
166,166,"Dean Wilson",115,NA,178791,319,14899.25,27,"RoughProximity",2006
168,168,"Kevin Sutherland",100,NA,164753,293,13729.417,46,"RoughProximity",2006
168,168,"Mike Weir",88,NA,121413,216,10117.75,27,"RoughProximity",2006
170,170,"Sean OHair",100,NA,139259,247,11604.917,31,"RoughProximity",2006
170,170,"Jesper Parnevik",84,NA,155765,276,12980.417,14,"RoughProximity",2006
170,170,"Vaughn Taylor",88,NA,133080,236,11090,35,"RoughProximity",2006
173,173,"Stuart Appleby",83,NA,144480,255,12040,10,"RoughProximity",2006
173,173,"Thomas Levet",53,NA,90171,159,7514.25,41,"RoughProximity",2006
175,175,"Stephen Leaney",84,NA,134626,237,11218.833,48,"RoughProximity",2006
175,175,"Chris Smith",67,NA,108521,191,9043.417,37,"RoughProximity",2006
177,177,"Scott Verplank",88,NA,91041,160,7586.75,29,"RoughProximity",2006
178,178,"Ryan Hietala",61,NA,133935,235,11161.25,47,"RoughProximity",2006
179,179,"Chad Campbell",91,NA,144271,251,12022.583,33,"RoughProximity",2006
179,179,"Richard Johnson",94,NA,151264,263,12605.333,63,"RoughProximity",2006
179,179,"Ryan Moore",68,NA,109206,190,9100.5,43,"RoughProximity",2006
182,182,"Arjun Atwal",97,NA,158033,273,13169.417,51,"RoughProximity",2006
182,182,"Brent Geiberger",99,NA,156288,270,13024,61,"RoughProximity",2006
182,182,"Jeff Maggert",81,NA,112909,195,9409.083,62,"RoughProximity",2006
185,185,"Brad Faxon",78,NA,171387,295,14282.25,49,"RoughProximity",2006
185,185,"Mark Wilson",79,NA,115035,198,9586.25,34,"RoughProximity",2006
187,187,"Ernie Els",69,NA,108223,186,9018.583,16,"RoughProximity",2006
188,188,"Tim Petrovic",95,NA,161367,277,13447.25,36,"RoughProximity",2006
189,189,"Mathew Goggin",72,NA,122598,210,10216.5,53,"RoughProximity",2006
190,190,"KJ Choi",93,NA,154437,262,12869.75,31,"RoughProximity",2006
191,191,"John Engler Jr",69,NA,140643,238,11720.25,59,"RoughProximity",2006
191,191,"Steve Jones",83,NA,126541,214,10545.083,45,"RoughProximity",2006
191,191,"Jose Maria Olazabal",62,NA,70860,120,5905,17,"RoughProximity",2006
194,194,"Ben Crane",85,NA,111103,185,9258.583,25,"RoughProximity",2006
195,195,"Brandt Jobe",91,NA,142560,237,11880,46,"RoughProximity",2006
196,196,"Todd Hamilton",72,NA,125934,209,10494.5,54,"RoughProximity",2006
