"Approaches225250yardsRghRTP_RANKTHISWEEK_2005","Approaches225250yardsRghRTP_RANKLASTWEEK_2005","Approaches225250yardsRghRTP_PLAYERNAME_2005","Approaches225250yardsRghRTP_ROUNDS_2005","Approaches225250yardsRghRTP_AVGRTP_2005","stat_name","year"
1,1,"Jeff Brehaut",71,-1,"Approaches225250yardsRghRTP",2005
1,1,"Hideto Tanihara",50,-1,"Approaches225250yardsRghRTP",2005
3,3,"Charles Warren",89,-0.857,"Approaches225250yardsRghRTP",2005
4,4,"Fred Couples",72,-0.833,"Approaches225250yardsRghRTP",2005
5,5,"John Rollins",97,-0.818,"Approaches225250yardsRghRTP",2005
6,6,"Mark Hensby",70,-0.8,"Approaches225250yardsRghRTP",2005
6,6,"Brenden Pappas",51,-0.8,"Approaches225250yardsRghRTP",2005
8,8,"Joe Durant",81,-0.778,"Approaches225250yardsRghRTP",2005
8,8,"Scott Gutschewski",86,-0.778,"Approaches225250yardsRghRTP",2005
10,10,"Bradley Hughes",52,-0.714,"Approaches225250yardsRghRTP",2005
11,11,"John Senden",101,-0.7,"Approaches225250yardsRghRTP",2005
12,12,"Matt Gogel",78,-0.667,"Approaches225250yardsRghRTP",2005
12,12,"Padraig Harrington",50,-0.667,"Approaches225250yardsRghRTP",2005
12,12,"Charles Howell III",95,-0.667,"Approaches225250yardsRghRTP",2005
12,12,"Skip Kendall",80,-0.667,"Approaches225250yardsRghRTP",2005
12,12,"Jose Maria Olazabal",55,-0.667,"Approaches225250yardsRghRTP",2005
17,17,"Daniel Chopra",108,-0.625,"Approaches225250yardsRghRTP",2005
17,17,"Phillip Price",77,-0.625,"Approaches225250yardsRghRTP",2005
19,19,"Kevin Stadler",96,-0.615,"Approaches225250yardsRghRTP",2005
20,20,"Stewart Cink",98,-0.6,"Approaches225250yardsRghRTP",2005
20,20,"Matt Davidson",53,-0.6,"Approaches225250yardsRghRTP",2005
20,20,"Harrison Frazar",105,-0.6,"Approaches225250yardsRghRTP",2005
20,20,"Sergio Garcia",73,-0.6,"Approaches225250yardsRghRTP",2005
