"FirstTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2008","FirstTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2008","FirstTeeEarlyPar4ScoringAverage_PLAYERNAME_2008","FirstTeeEarlyPar4ScoringAverage_ROUNDS_2008","FirstTeeEarlyPar4ScoringAverage_AVG_2008","FirstTeeEarlyPar4ScoringAverage_TOTALSTROKES_2008","FirstTeeEarlyPar4ScoringAverage_TOTALHOLES_2008","stat_name","year"
44,44,"John Rollins",94,4.03,1273,316,"FirstTeeEarlyPar4ScoringAverage",2008
44,44,"Omar Uresti",74,4.03,980,243,"FirstTeeEarlyPar4ScoringAverage",2008
44,44,"Bo Van Pelt",101,4.03,1633,405,"FirstTeeEarlyPar4ScoringAverage",2008
44,44,"Mike Weir",88,4.03,834,207,"FirstTeeEarlyPar4ScoringAverage",2008
44,44,"Charlie Wi",97,4.03,1546,384,"FirstTeeEarlyPar4ScoringAverage",2008
56,56,"Chad Campbell",94,4.04,1476,365,"FirstTeeEarlyPar4ScoringAverage",2008
56,56,"Kenneth Ferrie",72,4.04,1083,268,"FirstTeeEarlyPar4ScoringAverage",2008
56,56,"Jason Gore",94,4.04,974,241,"FirstTeeEarlyPar4ScoringAverage",2008
56,56,"Jeff Gove",50,4.04,703,174,"FirstTeeEarlyPar4ScoringAverage",2008
56,56,"Mathias Gronberg",87,4.04,1444,357,"FirstTeeEarlyPar4ScoringAverage",2008
56,56,"JB Holmes",86,4.04,860,213,"FirstTeeEarlyPar4ScoringAverage",2008
56,56,"Zach Johnson",85,4.04,1286,318,"FirstTeeEarlyPar4ScoringAverage",2008
56,56,"Kent Jones",68,4.04,759,188,"FirstTeeEarlyPar4ScoringAverage",2008
56,56,"Michael Letzig",88,4.04,1196,296,"FirstTeeEarlyPar4ScoringAverage",2008
56,56,"David Lutterus",59,4.04,828,205,"FirstTeeEarlyPar4ScoringAverage",2008
56,56,"Joe Ogilvie",100,4.04,1682,416,"FirstTeeEarlyPar4ScoringAverage",2008
56,56,"Bob Sowards",61,4.04,966,239,"FirstTeeEarlyPar4ScoringAverage",2008
56,56,"Scott Sterling",89,4.04,1399,346,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Ryan Armour",87,4.05,975,241,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Woody Austin",109,4.05,1681,415,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Bart Bryant",81,4.05,1190,294,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Daniel Chopra",84,4.05,1203,297,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Jason Day",81,4.05,774,191,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Bob Estes",90,4.05,1202,297,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Mathew Goggin",91,4.05,1258,311,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Nathan Green",95,4.05,1441,356,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Richard Johnson",60,4.05,963,238,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Martin Laird",98,4.05,1661,410,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Phil Mickelson",80,4.05,612,151,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Ryan Moore",72,4.05,684,169,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Kenny Perry",97,4.05,1155,285,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Carl Pettersson",110,4.05,1469,363,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"John Riegger",73,4.05,1252,309,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Adam Scott",51,4.05,672,166,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Patrick Sheehan",124,4.05,2009,496,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Brandt Snedeker",85,4.05,1151,284,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Camilo Villegas",79,4.05,988,244,"FirstTeeEarlyPar4ScoringAverage",2008
69,69,"Boo Weekley",86,4.05,1417,350,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Brad Adamonis",87,4.06,832,205,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Shane Bertsch",96,4.06,1227,302,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Alejandro Canizares",52,4.06,588,145,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Glen Day",64,4.06,816,201,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Robert Gamez",79,4.06,1262,311,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Retief Goosen",59,4.06,982,242,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Trevor Immelman",70,4.06,943,232,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Doug LaBelle II",65,4.06,925,228,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Davis Love III",78,4.06,1306,322,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Will Ma Kenzie",62,4.06,730,180,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Kevin Na",97,4.06,1511,372,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Nick OHern",82,4.06,1292,318,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Pat Perez",93,4.06,1300,320,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Rory Sabbatini",77,4.06,788,194,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"Marc Turnesa",87,4.06,1023,252,"FirstTeeEarlyPar4ScoringAverage",2008
89,89,"YE Yang",89,4.06,1213,299,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Eric Axley",113,4.07,1266,311,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Rich Beem",90,4.07,1662,408,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Jonathan Byrd",88,4.07,1311,322,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Tim Clark",90,4.07,1047,257,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Brian Gay",102,4.07,1167,287,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Mark Hensby",71,4.07,822,202,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Dustin Johnson",92,4.07,1581,388,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Matt Jones",95,4.07,1262,310,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Frank Lickliter II",107,4.07,1798,442,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Peter Lonard",92,4.07,1403,345,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Hunter Mahan",87,4.07,1482,364,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Billy Mayfair",103,4.07,1549,381,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Jim McGovern",75,4.07,1050,258,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"George McNeill",97,4.07,1642,403,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Rocco Mediate",87,4.07,1316,323,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Sean OHair",81,4.07,1201,295,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Tag Ridings",88,4.07,1180,290,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"John Senden",93,4.07,1820,447,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Chris Stroud",81,4.07,1262,310,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Johnson Wagner",83,4.07,1401,344,"FirstTeeEarlyPar4ScoringAverage",2008
106,106,"Charles Warren",79,4.07,993,244,"FirstTeeEarlyPar4ScoringAverage",2008
127,127,"Robert Allenby",108,4.08,1410,346,"FirstTeeEarlyPar4ScoringAverage",2008
127,127,"Cameron Beckman",87,4.08,1327,325,"FirstTeeEarlyPar4ScoringAverage",2008
127,127,"Brian Davis",108,4.08,1176,288,"FirstTeeEarlyPar4ScoringAverage",2008
127,127,"Carlos Franco",73,4.08,1129,277,"FirstTeeEarlyPar4ScoringAverage",2008
127,127,"Cody Freeman",66,4.08,739,181,"FirstTeeEarlyPar4ScoringAverage",2008
127,127,"Lee Janzen",89,4.08,943,231,"FirstTeeEarlyPar4ScoringAverage",2008
127,127,"Brandt Jobe",52,4.08,848,208,"FirstTeeEarlyPar4ScoringAverage",2008
127,127,"Matt Kuchar",88,4.08,1037,254,"FirstTeeEarlyPar4ScoringAverage",2008
127,127,"Troy Matteson",94,4.08,1044,256,"FirstTeeEarlyPar4ScoringAverage",2008
127,127,"Ryan Palmer",69,4.08,836,205,"FirstTeeEarlyPar4ScoringAverage",2008
127,127,"Tim Petrovic",97,4.08,1315,322,"FirstTeeEarlyPar4ScoringAverage",2008
127,127,"David Toms",70,4.08,1127,276,"FirstTeeEarlyPar4ScoringAverage",2008
127,127,"Nick Watney",96,4.08,1706,418,"FirstTeeEarlyPar4ScoringAverage",2008
127,127,"Bubba Watson",97,4.08,1076,264,"FirstTeeEarlyPar4ScoringAverage",2008
141,141,"Stephen Ames",83,4.09,1031,252,"FirstTeeEarlyPar4ScoringAverage",2008
141,141,"Paul Casey",55,4.09,761,186,"FirstTeeEarlyPar4ScoringAverage",2008
141,141,"Fred Couples",60,4.09,850,208,"FirstTeeEarlyPar4ScoringAverage",2008
141,141,"Todd Demsey",80,4.09,1169,286,"FirstTeeEarlyPar4ScoringAverage",2008
141,141,"Chris DiMarco",87,4.09,1325,324,"FirstTeeEarlyPar4ScoringAverage",2008
141,141,"James Driscoll",85,4.09,1268,310,"FirstTeeEarlyPar4ScoringAverage",2008
141,141,"Ernie Els",51,4.09,614,150,"FirstTeeEarlyPar4ScoringAverage",2008
141,141,"Steve Flesch",95,4.09,1283,314,"FirstTeeEarlyPar4ScoringAverage",2008
141,141,"Anthony Kim",81,4.09,944,231,"FirstTeeEarlyPar4ScoringAverage",2008
141,141,"Brenden Pappas",66,4.09,1015,248,"FirstTeeEarlyPar4ScoringAverage",2008
141,141,"Ian Poulter",51,4.09,671,164,"FirstTeeEarlyPar4ScoringAverage",2008
141,141,"Ted Purdy",68,4.09,872,213,"FirstTeeEarlyPar4ScoringAverage",2008
141,141,"Vaughn Taylor",103,4.09,1369,335,"FirstTeeEarlyPar4ScoringAverage",2008
141,141,"Scott Verplank",82,4.09,817,200,"FirstTeeEarlyPar4ScoringAverage",2008
155,155,"Paul Claxton",63,4.1,930,227,"FirstTeeEarlyPar4ScoringAverage",2008
155,155,"Harrison Frazar",73,4.1,1070,261,"FirstTeeEarlyPar4ScoringAverage",2008
155,155,"John Merrick",98,4.1,1226,299,"FirstTeeEarlyPar4ScoringAverage",2008
155,155,"Jon Mills",95,4.1,1313,320,"FirstTeeEarlyPar4ScoringAverage",2008
155,155,"Geoff Ogilvy",65,4.1,869,212,"FirstTeeEarlyPar4ScoringAverage",2008
155,155,"Jesper Parnevik",88,4.1,1332,325,"FirstTeeEarlyPar4ScoringAverage",2008
155,155,"Vijay Singh",82,4.1,946,231,"FirstTeeEarlyPar4ScoringAverage",2008
155,155,"Kyle Thompson",70,4.1,725,177,"FirstTeeEarlyPar4ScoringAverage",2008
163,163,"Olin Browne",77,4.11,1166,284,"FirstTeeEarlyPar4ScoringAverage",2008
163,163,"Marco Dawson",64,4.11,850,207,"FirstTeeEarlyPar4ScoringAverage",2008
163,163,"Paul Goydos",78,4.11,1142,278,"FirstTeeEarlyPar4ScoringAverage",2008
163,163,"Jeff Quinney",87,4.11,1292,314,"FirstTeeEarlyPar4ScoringAverage",2008
163,163,"DJ Trahan",94,4.11,1440,350,"FirstTeeEarlyPar4ScoringAverage",2008
163,163,"Jay Williamson",96,4.11,1205,293,"FirstTeeEarlyPar4ScoringAverage",2008
169,169,"Angel Cabrera",55,4.12,895,217,"FirstTeeEarlyPar4ScoringAverage",2008
169,169,"Mark Calcavecchia",67,4.12,1096,266,"FirstTeeEarlyPar4ScoringAverage",2008
169,169,"Brad Elder",67,4.12,857,208,"FirstTeeEarlyPar4ScoringAverage",2008
169,169,"Todd Hamilton",92,4.12,1358,330,"FirstTeeEarlyPar4ScoringAverage",2008
169,169,"Charles Howell III",101,4.12,1449,352,"FirstTeeEarlyPar4ScoringAverage",2008
169,169,"Ryuji Imada",80,4.12,1080,262,"FirstTeeEarlyPar4ScoringAverage",2008
169,169,"Craig Kanada",65,4.12,862,209,"FirstTeeEarlyPar4ScoringAverage",2008
169,169,"Cliff Kresge",84,4.12,1225,297,"FirstTeeEarlyPar4ScoringAverage",2008
169,169,"Steve Lowery",74,4.12,1335,324,"FirstTeeEarlyPar4ScoringAverage",2008
169,169,"Andres Romero",69,4.12,1380,335,"FirstTeeEarlyPar4ScoringAverage",2008
179,179,"Jason Allred",63,4.13,1017,246,"FirstTeeEarlyPar4ScoringAverage",2008
179,179,"Lucas Glover",91,4.13,1362,330,"FirstTeeEarlyPar4ScoringAverage",2008
179,179,"Jerry Kelly",89,4.13,1119,271,"FirstTeeEarlyPar4ScoringAverage",2008
179,179,"Jin Park",85,4.13,1108,268,"FirstTeeEarlyPar4ScoringAverage",2008
179,179,"Kevin Stadler",90,4.13,1029,249,"FirstTeeEarlyPar4ScoringAverage",2008
184,184,"Heath Slocum",104,4.14,1428,345,"FirstTeeEarlyPar4ScoringAverage",2008
184,184,"Jimmy Walker",73,4.14,1224,296,"FirstTeeEarlyPar4ScoringAverage",2008
186,186,"Tommy Armour III",77,4.15,701,169,"FirstTeeEarlyPar4ScoringAverage",2008
186,186,"JP Hayes",67,4.15,934,225,"FirstTeeEarlyPar4ScoringAverage",2008
186,186,"Ron Whittaker",54,4.15,842,203,"FirstTeeEarlyPar4ScoringAverage",2008
189,189,"Alex Cejka",75,4.16,608,146,"FirstTeeEarlyPar4ScoringAverage",2008
189,189,"Stephen Leaney",53,4.16,749,180,"FirstTeeEarlyPar4ScoringAverage",2008
189,189,"Brett Rumford",72,4.16,1037,249,"FirstTeeEarlyPar4ScoringAverage",2008
189,189,"Tom Scherrer",56,4.16,558,134,"FirstTeeEarlyPar4ScoringAverage",2008
193,193,"Tommy Gainey",60,4.18,643,154,"FirstTeeEarlyPar4ScoringAverage",2008
194,194,"Justin Bolli",87,4.19,1199,286,"FirstTeeEarlyPar4ScoringAverage",2008
194,194,"Shigeki Maruyama",50,4.19,545,130,"FirstTeeEarlyPar4ScoringAverage",2008
196,196,"Travis Perkins",53,4.21,649,154,"FirstTeeEarlyPar4ScoringAverage",2008
197,197,"David Duval",51,4.22,587,139,"FirstTeeEarlyPar4ScoringAverage",2008
