"GIRPutting2025_RANKTHISWEEK_2008","GIRPutting2025_RANKLASTWEEK_2008","GIRPutting2025_PLAYERNAME_2008","GIRPutting2025_ROUNDS_2008","GIRPutting2025_Pct_2008","GIRPutting2025_ATTEMPTS_2008","GIRPutting2025_PUTTSMADE_2008","stat_name","year"
82,82,"KJ Choi",74,12.5,88,11,"GIRPutting2025",2008
82,82,"Todd Demsey",80,12.5,72,9,"GIRPutting2025",2008
82,82,"Charles Howell III",101,12.5,120,15,"GIRPutting2025",2008
82,82,"John Mallinger",95,12.5,88,11,"GIRPutting2025",2008
82,82,"Brenden Pappas",66,12.5,72,9,"GIRPutting2025",2008
82,82,"Kenny Perry",97,12.5,112,14,"GIRPutting2025",2008
88,88,"Joe Durant",92,12.37,97,12,"GIRPutting2025",2008
89,89,"Chad Collins",72,12.36,89,11,"GIRPutting2025",2008
90,90,"Steve Flesch",95,12.28,114,14,"GIRPutting2025",2008
91,91,"Steve Allan",58,12.12,66,8,"GIRPutting2025",2008
92,92,"Ryan Palmer",69,12,75,9,"GIRPutting2025",2008
93,93,"Brett Quigley",80,11.76,85,10,"GIRPutting2025",2008
93,93,"Marc Turnesa",87,11.76,102,12,"GIRPutting2025",2008
95,95,"Mike Weir",88,11.7,94,11,"GIRPutting2025",2008
96,96,"Davis Love III",78,11.69,77,9,"GIRPutting2025",2008
97,97,"Chez Reavie",102,11.67,120,14,"GIRPutting2025",2008
98,98,"Charlie Wi",97,11.61,112,13,"GIRPutting2025",2008
99,99,"Jimmy Walker",73,11.59,69,8,"GIRPutting2025",2008
100,100,"Stephen Ames",83,11.58,95,11,"GIRPutting2025",2008
101,101,"Lucas Glover",91,11.54,104,12,"GIRPutting2025",2008
101,101,"George McNeill",97,11.54,130,15,"GIRPutting2025",2008
101,101,"Travis Perkins",53,11.54,52,6,"GIRPutting2025",2008
101,101,"David Toms",70,11.54,78,9,"GIRPutting2025",2008
105,105,"Bo Van Pelt",101,11.32,106,12,"GIRPutting2025",2008
106,106,"Chris Stroud",81,11.22,98,11,"GIRPutting2025",2008
107,107,"Ernie Els",51,11.11,45,5,"GIRPutting2025",2008
107,107,"Bob Sowards",61,11.11,72,8,"GIRPutting2025",2008
109,109,"Troy Matteson",94,10.91,110,12,"GIRPutting2025",2008
110,110,"Olin Browne",77,10.81,111,12,"GIRPutting2025",2008
110,110,"JP Hayes",67,10.81,74,8,"GIRPutting2025",2008
110,110,"Bob Tway",70,10.81,74,8,"GIRPutting2025",2008
113,113,"Trevor Immelman",70,10.67,75,8,"GIRPutting2025",2008
114,114,"Brandt Jobe",52,10.61,66,7,"GIRPutting2025",2008
114,114,"Steve Stricker",75,10.61,66,7,"GIRPutting2025",2008
114,114,"Camilo Villegas",79,10.61,66,7,"GIRPutting2025",2008
117,117,"Eric Axley",113,10.57,123,13,"GIRPutting2025",2008
118,118,"Bill Haas",99,10.48,105,11,"GIRPutting2025",2008
119,119,"Dean Wilson",109,10.45,134,14,"GIRPutting2025",2008
120,120,"JB Holmes",86,10.39,77,8,"GIRPutting2025",2008
121,121,"Ryan Armour",87,10.2,98,10,"GIRPutting2025",2008
122,122,"Peter Lonard",92,10.19,108,11,"GIRPutting2025",2008
123,123,"Kyle Thompson",70,10.13,79,8,"GIRPutting2025",2008
124,124,"Boo Weekley",86,10.11,89,9,"GIRPutting2025",2008
125,125,"DJ Trahan",94,10.1,99,10,"GIRPutting2025",2008
126,126,"Tim Wilkinson",95,10.09,109,11,"GIRPutting2025",2008
127,127,"Mathew Goggin",91,10,120,12,"GIRPutting2025",2008
127,127,"Kevin Na",97,10,120,12,"GIRPutting2025",2008
127,127,"Chris Riley",51,10,50,5,"GIRPutting2025",2008
130,130,"Briny Baird",113,9.93,151,15,"GIRPutting2025",2008
131,131,"Matt Kuchar",88,9.89,91,9,"GIRPutting2025",2008
132,132,"Brian Gay",102,9.82,112,11,"GIRPutting2025",2008
133,133,"Sergio Garcia",72,9.57,94,9,"GIRPutting2025",2008
133,133,"John Senden",93,9.57,115,11,"GIRPutting2025",2008
135,135,"Nicholas Thompson",113,9.43,106,10,"GIRPutting2025",2008
136,136,"Robert Gamez",79,9.41,85,8,"GIRPutting2025",2008
137,137,"Glen Day",64,9.38,64,6,"GIRPutting2025",2008
137,137,"Justin Leonard",101,9.38,96,9,"GIRPutting2025",2008
139,139,"Billy Mayfair",103,9.35,139,13,"GIRPutting2025",2008
140,140,"Stewart Cink",87,9.3,86,8,"GIRPutting2025",2008
141,141,"Doug LaBelle II",65,9.21,76,7,"GIRPutting2025",2008
142,142,"Heath Slocum",104,9.15,142,13,"GIRPutting2025",2008
143,143,"Alex Cejka",75,9.09,77,7,"GIRPutting2025",2008
143,143,"Fred Couples",60,9.09,66,6,"GIRPutting2025",2008
143,143,"Jerry Kelly",89,9.09,99,9,"GIRPutting2025",2008
146,146,"JJ Henry",108,9.03,144,13,"GIRPutting2025",2008
147,147,"Sean OHair",81,8.99,89,8,"GIRPutting2025",2008
148,148,"Rod Pampling",83,8.97,78,7,"GIRPutting2025",2008
148,148,"Brett Rumford",72,8.97,78,7,"GIRPutting2025",2008
150,150,"Jason Allred",63,8.96,67,6,"GIRPutting2025",2008
151,151,"Robert Allenby",108,8.93,112,10,"GIRPutting2025",2008
152,152,"Brad Adamonis",87,8.86,79,7,"GIRPutting2025",2008
153,153,"Ryuji Imada",80,8.82,68,6,"GIRPutting2025",2008
153,153,"Phil Mickelson",80,8.82,68,6,"GIRPutting2025",2008
156,156,"Shigeki Maruyama",50,8.77,57,5,"GIRPutting2025",2008
157,157,"Vaughn Taylor",103,8.7,115,10,"GIRPutting2025",2008
158,158,"Stephen Leaney",53,8.47,59,5,"GIRPutting2025",2008
159,159,"Ron Whittaker",54,8.45,71,6,"GIRPutting2025",2008
160,160,"Kevin Streelman",114,8.26,109,9,"GIRPutting2025",2008
161,161,"Justin Bolli",87,8.25,97,8,"GIRPutting2025",2008
161,161,"Bubba Watson",97,8.25,97,8,"GIRPutting2025",2008
163,163,"Scott Sterling",89,7.83,115,9,"GIRPutting2025",2008
164,164,"Cliff Kresge",84,7.79,77,6,"GIRPutting2025",2008
165,165,"Jason Gore",94,7.76,116,9,"GIRPutting2025",2008
166,166,"Jeff Maggert",86,7.69,117,9,"GIRPutting2025",2008
166,166,"John Riegger",73,7.69,78,6,"GIRPutting2025",2008
168,168,"James Driscoll",85,7.62,105,8,"GIRPutting2025",2008
169,169,"Jim McGovern",75,7.61,92,7,"GIRPutting2025",2008
169,169,"Omar Uresti",74,7.61,92,7,"GIRPutting2025",2008
171,171,"Mark Calcavecchia",67,7.59,79,6,"GIRPutting2025",2008
172,172,"Tom Lehman",51,7.55,53,4,"GIRPutting2025",2008
173,173,"Jay Williamson",96,7.52,133,10,"GIRPutting2025",2008
174,174,"Rory Sabbatini",77,7.5,80,6,"GIRPutting2025",2008
175,175,"Rocco Mediate",87,7.22,97,7,"GIRPutting2025",2008
176,176,"Carl Pettersson",110,7.2,125,9,"GIRPutting2025",2008
177,177,"Angel Cabrera",55,7.14,42,3,"GIRPutting2025",2008
178,178,"Brandt Snedeker",85,7.06,85,6,"GIRPutting2025",2008
179,179,"Adam Scott",51,7.02,57,4,"GIRPutting2025",2008
180,180,"John Merrick",98,6.93,101,7,"GIRPutting2025",2008
181,181,"Brian Davis",108,6.9,145,10,"GIRPutting2025",2008
182,182,"Rich Beem",90,6.54,107,7,"GIRPutting2025",2008
183,183,"Ian Poulter",51,6.52,46,3,"GIRPutting2025",2008
184,184,"Harrison Frazar",73,6.41,78,5,"GIRPutting2025",2008
185,185,"Paul Goydos",78,6.17,81,5,"GIRPutting2025",2008
186,186,"Geoff Ogilvy",65,5.71,70,4,"GIRPutting2025",2008
187,187,"Charley Hoffman",94,5.62,89,5,"GIRPutting2025",2008
188,188,"Vijay Singh",82,5.49,91,5,"GIRPutting2025",2008
189,189,"Martin Laird",98,5.43,92,5,"GIRPutting2025",2008
190,190,"Marco Dawson",64,5,60,3,"GIRPutting2025",2008
190,190,"David Lutterus",59,5,60,3,"GIRPutting2025",2008
192,192,"Kevin Stadler",90,4.95,101,5,"GIRPutting2025",2008
193,193,"Ted Purdy",68,4.6,87,4,"GIRPutting2025",2008
194,194,"Scott Verplank",82,4.4,91,4,"GIRPutting2025",2008
195,195,"Kent Jones",68,4.35,69,3,"GIRPutting2025",2008
196,196,"Charles Warren",79,4.12,97,4,"GIRPutting2025",2008
197,197,"Gavin Coles",54,3.13,64,2,"GIRPutting2025",2008
