"Approachesfrom275yards_RANKTHISWEEK_2010","Approachesfrom275yards_RANKLASTWEEK_2010","Approachesfrom275yards_PLAYERNAME_2010","Approachesfrom275yards_ROUNDS_2010","Approachesfrom275yards_AVG_2010","Approachesfrom275yards_TOTALDISTANCEFEET_2010","Approachesfrom275yards_OFATTEMPTS_2010","Approachesfrom275yards_RELATIVETOPAR_2010","stat_name","year"
1,1,"Lee Janzen",77,NA,124.333,2,0,"Approachesfrom275yards",2010
2,2,"Kevin Streelman",90,NA,1091.667,17,-9,"Approachesfrom275yards",2010
3,3,"Mark Calcavecchia",50,NA,278.917,4,0,"Approachesfrom275yards",2010
4,4,"Daniel Chopra",74,NA,855.25,12,-7,"Approachesfrom275yards",2010
5,5,"Ian Poulter",55,NA,358.25,5,-1,"Approachesfrom275yards",2010
6,6,"Kenny Perry",69,NA,503.083,7,-3,"Approachesfrom275yards",2010
7,7,"Robert Garrigus",71,NA,289.333,4,-3,"Approachesfrom275yards",2010
8,8,"Brett Wetterich",54,NA,726.417,10,-2,"Approachesfrom275yards",2010
9,9,"David Duval",71,NA,1026.083,14,-5,"Approachesfrom275yards",2010
10,10,"Steve Flesch",78,NA,1329,18,-11,"Approachesfrom275yards",2010
11,11,"Martin Laird",91,NA,1406.25,19,-13,"Approachesfrom275yards",2010
12,12,"Chris Tidland",77,NA,1260.25,17,-10,"Approachesfrom275yards",2010
13,13,"Mathew Goggin",85,NA,1576.583,21,-7,"Approachesfrom275yards",2010
14,14,"Troy Matteson",84,NA,979.083,13,-5,"Approachesfrom275yards",2010
14,14,"Andrew McLardy",52,NA,753.583,10,-6,"Approachesfrom275yards",2010
16,16,"Ted Purdy",86,NA,1591.25,21,-9,"Approachesfrom275yards",2010
17,17,"Marc Leishman",87,NA,920.333,12,-7,"Approachesfrom275yards",2010
18,18,"Tim Herron",79,NA,928.417,12,-8,"Approachesfrom275yards",2010
18,18,"Charles Warren",64,NA,927.833,12,-6,"Approachesfrom275yards",2010
20,20,"Phil Mickelson",76,NA,774.25,10,-4,"Approachesfrom275yards",2010
21,21,"Charley Hoffman",85,NA,1861.583,24,-11,"Approachesfrom275yards",2010
22,22,"Jerod Turner",54,NA,233.833,3,-1,"Approachesfrom275yards",2010
23,23,"Cliff Kresge",50,NA,941.917,12,-6,"Approachesfrom275yards",2010
23,23,"Troy Merritt",86,NA,1490.917,19,-8,"Approachesfrom275yards",2010
25,25,"Kris Blanks",91,NA,1894.417,24,-7,"Approachesfrom275yards",2010
26,26,"Jimmy Walker",82,NA,1031.833,13,-2,"Approachesfrom275yards",2010
27,27,"Graham DeLaet",88,NA,1512.917,19,-7,"Approachesfrom275yards",2010
27,27,"Jay Williamson",76,NA,477.833,6,-3,"Approachesfrom275yards",2010
29,29,"Joe Ogilvie",99,NA,1594.417,20,-12,"Approachesfrom275yards",2010
30,30,"John Daly",63,NA,1119.833,14,-8,"Approachesfrom275yards",2010
31,31,"Jeev Milkha Singh",59,NA,1139.417,14,-5,"Approachesfrom275yards",2010
32,32,"Brent Delahoussaye",57,NA,571.667,7,-2,"Approachesfrom275yards",2010
33,33,"Angel Cabrera",64,NA,818.083,10,-4,"Approachesfrom275yards",2010
34,34,"Tim Clark",88,NA,82,1,0,"Approachesfrom275yards",2010
35,35,"Sergio Garcia",58,NA,986.667,12,-6,"Approachesfrom275yards",2010
36,36,"Brad Faxon",58,NA,412.833,5,2,"Approachesfrom275yards",2010
37,37,"Jason Bohn",84,NA,993.917,12,-8,"Approachesfrom275yards",2010
38,38,"James Driscoll",78,NA,1829.833,22,-10,"Approachesfrom275yards",2010
38,38,"Jason Dufner",87,NA,1164.333,14,-8,"Approachesfrom275yards",2010
40,40,"JB Holmes",100,NA,918.083,11,-7,"Approachesfrom275yards",2010
41,41,"Chris Riley",73,NA,670.583,8,-6,"Approachesfrom275yards",2010
41,41,"Justin Rose",78,NA,1258,15,-3,"Approachesfrom275yards",2010
43,43,"Shaun Micheel",70,NA,759.5,9,-2,"Approachesfrom275yards",2010
44,44,"Brett Quigley",96,NA,1689.583,20,-13,"Approachesfrom275yards",2010
45,45,"Jarrod Lyle",54,NA,930.667,11,-5,"Approachesfrom275yards",2010
45,45,"Cameron Tringale",55,NA,1268.333,15,-3,"Approachesfrom275yards",2010
47,47,"Josh Teater",101,NA,1524.25,18,-7,"Approachesfrom275yards",2010
