"3PuttAvoidanceRound5_RANKTHISWEEK_2010","3PuttAvoidanceRound5_RANKLASTWEEK_2010","3PuttAvoidanceRound5_PLAYERNAME_2010","3PuttAvoidanceRound5__2010","3PuttAvoidanceRound5_Pct_2010","3PuttAvoidanceRound5_TOTAL3PUTTS_2010","3PuttAvoidanceRound5_TOTALHOLES_2010","stat_name","year"
1,1,"Greg Chalmers",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
1,1,"Chad Collins",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
1,1,"Brian Davis",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
1,1,"Joe Durant",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
1,1,"Martin Flores",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
1,1,"Brian Gay",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
1,1,"Lee Janzen",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
1,1,"Billy Mayfair",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
1,1,"Ryan Moore",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
1,1,"Pat Perez",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
1,1,"Vaughn Taylor",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
1,1,"Josh Teater",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
1,1,"Jerod Turner",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
1,1,"Bo Van Pelt",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
1,1,"Garrett Willis",NA,5.56,1,18,"3PuttAvoidanceRound5",2010
16,16,"Ben Crane",NA,11.11,2,18,"3PuttAvoidanceRound5",2010
16,16,"Ryuji Imada",NA,11.11,2,18,"3PuttAvoidanceRound5",2010
16,16,"John Merrick",NA,11.11,2,18,"3PuttAvoidanceRound5",2010
16,16,"Brett Quigley",NA,11.11,2,18,"3PuttAvoidanceRound5",2010
16,16,"John Senden",NA,11.11,2,18,"3PuttAvoidanceRound5",2010
