"3PuttsperRound_RANKTHISWEEK_2014","3PuttsperRound_RANKLASTWEEK_2014","3PuttsperRound_PLAYERNAME_2014","3PuttsperRound_ROUNDS_2014","3PuttsperRound_AVG_2014","3PuttsperRound_TOTAL3PUTTS_2014","3PuttsperRound_TOTALROUNDS_2014","stat_name","year"
42,42,"Scott Stallings",77,0.59,45,76,"3PuttsperRound",2014
42,42,"Brendan Steele",89,0.59,50,85,"3PuttsperRound",2014
42,42,"Hudson Swafford",75,0.59,42,71,"3PuttsperRound",2014
48,48,"Stewart Cink",91,0.58,53,91,"3PuttsperRound",2014
48,48,"James Hahn",82,0.58,46,80,"3PuttsperRound",2014
48,48,"Justin Hicks",103,0.58,57,99,"3PuttsperRound",2014
48,48,"Billy Horschel",92,0.58,52,90,"3PuttsperRound",2014
48,48,"Bo Van Pelt",83,0.58,48,83,"3PuttsperRound",2014
48,48,"Camilo Villegas",95,0.58,55,95,"3PuttsperRound",2014
54,54,"Chesson Hadley",84,0.57,48,84,"3PuttsperRound",2014
55,55,"Matt Every",85,0.56,48,85,"3PuttsperRound",2014
55,55,"Gonzalo Fdez Castano",83,0.56,46,82,"3PuttsperRound",2014
55,55,"George McNeill",79,0.56,44,79,"3PuttsperRound",2014
55,55,"Robert Streb",75,0.56,40,71,"3PuttsperRound",2014
59,59,"Brian Davis",93,0.55,51,93,"3PuttsperRound",2014
59,59,"JJ Henry",91,0.55,48,87,"3PuttsperRound",2014
59,59,"Charley Hoffman",93,0.55,51,93,"3PuttsperRound",2014
59,59,"Danny Lee",84,0.55,44,80,"3PuttsperRound",2014
59,59,"Jeff Overton",80,0.55,42,76,"3PuttsperRound",2014
59,59,"Ryan Palmer",85,0.55,47,85,"3PuttsperRound",2014
59,59,"Andrew Svoboda",77,0.55,42,77,"3PuttsperRound",2014
59,59,"Lee Westwood",57,0.55,31,56,"3PuttsperRound",2014
67,67,"Bud Cauley",56,0.54,30,56,"3PuttsperRound",2014
67,67,"Ernie Els",85,0.54,43,79,"3PuttsperRound",2014
67,67,"Harris English",95,0.54,50,92,"3PuttsperRound",2014
67,67,"Luke Guthrie",85,0.54,46,85,"3PuttsperRound",2014
67,67,"John Huh",87,0.54,45,83,"3PuttsperRound",2014
67,67,"DH Lee",54,0.54,27,50,"3PuttsperRound",2014
67,67,"John Merrick",87,0.54,45,83,"3PuttsperRound",2014
67,67,"Phil Mickelson",71,0.54,38,71,"3PuttsperRound",2014
67,67,"Ian Poulter",57,0.54,30,56,"3PuttsperRound",2014
67,67,"Charlie Wi",72,0.54,38,70,"3PuttsperRound",2014
77,77,"Woody Austin",63,0.53,31,59,"3PuttsperRound",2014
77,77,"Brian Gay",81,0.53,42,79,"3PuttsperRound",2014
77,77,"Kevin Stadler",90,0.53,47,89,"3PuttsperRound",2014
80,80,"Brad Fritsch",50,0.52,25,48,"3PuttsperRound",2014
80,80,"Charles Howell III",106,0.52,55,106,"3PuttsperRound",2014
80,80,"Carl Pettersson",91,0.52,47,91,"3PuttsperRound",2014
80,80,"Patrick Reed",92,0.52,47,90,"3PuttsperRound",2014
80,80,"Webb Simpson",87,0.52,44,84,"3PuttsperRound",2014
85,85,"Charlie Beljan",76,0.51,37,72,"3PuttsperRound",2014
85,85,"Scott Brown",100,0.51,51,100,"3PuttsperRound",2014
85,85,"David Lingmerth",80,0.51,39,76,"3PuttsperRound",2014
85,85,"Ted Potter Jr",68,0.51,35,68,"3PuttsperRound",2014
89,89,"Ricky Barnes",92,0.5,44,88,"3PuttsperRound",2014
89,89,"Jim Furyk",84,0.5,40,80,"3PuttsperRound",2014
89,89,"Brice Garnett",92,0.5,44,88,"3PuttsperRound",2014
89,89,"Martin Kaymer",65,0.5,32,64,"3PuttsperRound",2014
89,89,"Brooks Koepka",56,0.5,28,56,"3PuttsperRound",2014
89,89,"Martin Laird",66,0.5,31,62,"3PuttsperRound",2014
89,89,"Will Ma Kenzie",82,0.5,41,82,"3PuttsperRound",2014
89,89,"Pat Perez",84,0.5,42,84,"3PuttsperRound",2014
89,89,"John Rollins",84,0.5,40,80,"3PuttsperRound",2014
89,89,"Shawn Stefani",60,0.5,30,60,"3PuttsperRound",2014
89,89,"Henrik Stenson",56,0.5,27,54,"3PuttsperRound",2014
89,89,"YE Yang",79,0.5,39,78,"3PuttsperRound",2014
101,101,"Roberto Castro",76,0.49,36,74,"3PuttsperRound",2014
101,101,"Bill Haas",107,0.49,51,105,"3PuttsperRound",2014
101,101,"Billy Hurley III",86,0.49,42,86,"3PuttsperRound",2014
101,101,"Adam Scott",68,0.49,33,68,"3PuttsperRound",2014
101,101,"Josh Teater",90,0.49,43,88,"3PuttsperRound",2014
106,106,"Kevin Chappell",100,0.48,46,96,"3PuttsperRound",2014
106,106,"Tim Clark",75,0.48,36,75,"3PuttsperRound",2014
106,106,"JB Holmes",86,0.48,41,86,"3PuttsperRound",2014
106,106,"Ryan Moore",86,0.48,40,84,"3PuttsperRound",2014
106,106,"Charl Schwartzel",64,0.48,30,62,"3PuttsperRound",2014
106,106,"Jordan Spieth",102,0.48,47,98,"3PuttsperRound",2014
106,106,"Mike Weir",69,0.48,31,65,"3PuttsperRound",2014
113,113,"Stuart Appleby",92,0.47,42,90,"3PuttsperRound",2014
113,113,"Retief Goosen",94,0.47,42,90,"3PuttsperRound",2014
113,113,"Russell Henley",92,0.47,43,92,"3PuttsperRound",2014
113,113,"Morgan Hoffmann",103,0.47,47,99,"3PuttsperRound",2014
113,113,"Chris Kirk",105,0.47,49,104,"3PuttsperRound",2014
113,113,"Richard Lee",80,0.47,37,78,"3PuttsperRound",2014
113,113,"Sean OHair",77,0.47,36,77,"3PuttsperRound",2014
120,120,"Jonathan Byrd",76,0.46,33,72,"3PuttsperRound",2014
120,120,"James Driscoll",71,0.46,33,71,"3PuttsperRound",2014
120,120,"Spencer Levin",59,0.46,27,59,"3PuttsperRound",2014
120,120,"Justin Rose",70,0.46,31,68,"3PuttsperRound",2014
120,120,"Tyrone Van Aswegen",79,0.46,36,78,"3PuttsperRound",2014
120,120,"Gary Woodland",93,0.46,42,92,"3PuttsperRound",2014
126,126,"Paul Casey",56,0.45,25,56,"3PuttsperRound",2014
126,126,"Luke Donald",57,0.45,25,56,"3PuttsperRound",2014
126,126,"Sergio Garcia",61,0.45,26,58,"3PuttsperRound",2014
126,126,"Brandt Snedeker",89,0.45,39,87,"3PuttsperRound",2014
126,126,"Will Wilcox",51,0.45,22,49,"3PuttsperRound",2014
131,131,"Ben Curtis",77,0.44,32,73,"3PuttsperRound",2014
131,131,"Hunter Mahan",88,0.44,37,85,"3PuttsperRound",2014
131,131,"Troy Merritt",62,0.44,27,62,"3PuttsperRound",2014
131,131,"David Toms",64,0.44,27,62,"3PuttsperRound",2014
131,131,"Cameron Tringale",111,0.44,49,111,"3PuttsperRound",2014
136,136,"Matt Jones",83,0.43,36,83,"3PuttsperRound",2014
136,136,"Russell Knox",92,0.43,40,92,"3PuttsperRound",2014
136,136,"Kevin Na",94,0.43,40,94,"3PuttsperRound",2014
139,139,"Jason Kokrak",65,0.42,27,65,"3PuttsperRound",2014
139,139,"Johnson Wagner",69,0.42,27,65,"3PuttsperRound",2014
141,141,"Rickie Fowler",91,0.41,35,85,"3PuttsperRound",2014
141,141,"Marc Leishman",81,0.41,33,80,"3PuttsperRound",2014
141,141,"Ben Martin",80,0.41,33,80,"3PuttsperRound",2014
144,144,"Keegan Bradley",89,0.4,35,88,"3PuttsperRound",2014
144,144,"KJ Choi",80,0.4,32,80,"3PuttsperRound",2014
144,144,"Erik Compton",88,0.4,35,88,"3PuttsperRound",2014
144,144,"Ryo Ishikawa",75,0.4,30,75,"3PuttsperRound",2014
144,144,"Brian Stuard",91,0.4,35,87,"3PuttsperRound",2014
144,144,"Daniel Summerhays",98,0.4,39,98,"3PuttsperRound",2014
150,150,"Chad Collins",78,0.39,29,74,"3PuttsperRound",2014
150,150,"Scott Langley",95,0.39,36,93,"3PuttsperRound",2014
150,150,"Tim Wilkinson",86,0.39,32,82,"3PuttsperRound",2014
153,153,"Aaron Baddeley",74,0.38,27,72,"3PuttsperRound",2014
153,153,"Brendon de Jonge",109,0.38,41,109,"3PuttsperRound",2014
153,153,"Chris Stroud",88,0.38,33,88,"3PuttsperRound",2014
153,153,"Brendon Todd",108,0.38,41,108,"3PuttsperRound",2014
153,153,"Jimmy Walker",98,0.38,36,96,"3PuttsperRound",2014
158,158,"Greg Chalmers",85,0.37,30,81,"3PuttsperRound",2014
158,158,"Ben Crane",81,0.37,30,81,"3PuttsperRound",2014
158,158,"David Hearn",97,0.37,36,97,"3PuttsperRound",2014
158,158,"Dustin Johnson",58,0.37,21,57,"3PuttsperRound",2014
162,162,"John Senden",99,0.36,36,99,"3PuttsperRound",2014
162,162,"Bubba Watson",76,0.36,26,73,"3PuttsperRound",2014
164,164,"Zach Johnson",97,0.35,34,96,"3PuttsperRound",2014
164,164,"William McGirt",96,0.35,34,96,"3PuttsperRound",2014
166,166,"Jerry Kelly",80,0.34,27,80,"3PuttsperRound",2014
166,166,"Matt Kuchar",91,0.34,30,88,"3PuttsperRound",2014
166,166,"Graeme McDowell",66,0.34,21,62,"3PuttsperRound",2014
166,166,"Bryce Molder",77,0.34,25,73,"3PuttsperRound",2014
170,170,"Jason Bohn",81,0.33,27,81,"3PuttsperRound",2014
170,170,"Brian Harman",111,0.33,37,111,"3PuttsperRound",2014
170,170,"Rory McIlroy",66,0.33,21,64,"3PuttsperRound",2014
173,173,"Jonas Blixt",64,0.32,20,62,"3PuttsperRound",2014
173,173,"Kevin Kisner",85,0.32,27,85,"3PuttsperRound",2014
173,173,"Justin Leonard",75,0.32,24,75,"3PuttsperRound",2014
176,176,"Freddie Jacobson",91,0.3,27,91,"3PuttsperRound",2014
177,177,"Jason Day",54,0.29,14,48,"3PuttsperRound",2014
