"Approach250275yardsRTP_RANKTHISWEEK_2014","Approach250275yardsRTP_RANKLASTWEEK_2014","Approach250275yardsRTP_PLAYERNAME_2014","Approach250275yardsRTP_ROUNDS_2014","Approach250275yardsRTP_AVGRTP_2014","stat_name","year"
63,63,"Chesson Hadley",84,-0.524,"Approach250275yardsRTP",2014
63,63,"Pat Perez",84,-0.524,"Approach250275yardsRTP",2014
66,66,"Hunter Mahan",88,-0.519,"Approach250275yardsRTP",2014
67,67,"Nicholas Thompson",85,-0.517,"Approach250275yardsRTP",2014
68,68,"Sangmoon Bae",76,-0.516,"Approach250275yardsRTP",2014
69,69,"Briny Baird",50,-0.5,"Approach250275yardsRTP",2014
69,69,"Jonas Blixt",64,-0.5,"Approach250275yardsRTP",2014
69,69,"Tim Clark",75,-0.5,"Approach250275yardsRTP",2014
69,69,"Jason Day",54,-0.5,"Approach250275yardsRTP",2014
69,69,"Luke Donald",57,-0.5,"Approach250275yardsRTP",2014
69,69,"Brad Fritsch",50,-0.5,"Approach250275yardsRTP",2014
69,69,"Charley Hoffman",93,-0.5,"Approach250275yardsRTP",2014
69,69,"Richard Lee",80,-0.5,"Approach250275yardsRTP",2014
69,69,"Charl Schwartzel",64,-0.5,"Approach250275yardsRTP",2014
69,69,"Brendan Steele",89,-0.5,"Approach250275yardsRTP",2014
69,69,"Bo Van Pelt",83,-0.5,"Approach250275yardsRTP",2014
69,69,"Jimmy Walker",98,-0.5,"Approach250275yardsRTP",2014
69,69,"Nick Watney",80,-0.5,"Approach250275yardsRTP",2014
82,82,"Russell Knox",92,-0.478,"Approach250275yardsRTP",2014
82,82,"Josh Teater",90,-0.478,"Approach250275yardsRTP",2014
84,84,"Adam Scott",68,-0.476,"Approach250275yardsRTP",2014
84,84,"Lee Westwood",57,-0.476,"Approach250275yardsRTP",2014
86,86,"Sean OHair",77,-0.474,"Approach250275yardsRTP",2014
87,87,"Bud Cauley",56,-0.471,"Approach250275yardsRTP",2014
87,87,"Jhonattan Vegas",77,-0.471,"Approach250275yardsRTP",2014
89,89,"Greg Chalmers",85,-0.467,"Approach250275yardsRTP",2014
89,89,"Jim Renner",61,-0.467,"Approach250275yardsRTP",2014
91,91,"Martin Kaymer",65,-0.462,"Approach250275yardsRTP",2014
92,92,"Michael Putnam",106,-0.459,"Approach250275yardsRTP",2014
93,93,"Will Ma Kenzie",82,-0.455,"Approach250275yardsRTP",2014
94,94,"Daniel Summerhays",98,-0.452,"Approach250275yardsRTP",2014
94,94,"Mark Wilson",69,-0.452,"Approach250275yardsRTP",2014
96,96,"Ernie Els",85,-0.448,"Approach250275yardsRTP",2014
97,97,"Kyle Stanley",87,-0.447,"Approach250275yardsRTP",2014
98,98,"John Huh",87,-0.444,"Approach250275yardsRTP",2014
99,99,"Robert Allenby",83,-0.44,"Approach250275yardsRTP",2014
99,99,"Stewart Cink",91,-0.44,"Approach250275yardsRTP",2014
101,101,"Matt Kuchar",91,-0.438,"Approach250275yardsRTP",2014
102,102,"Bill Haas",107,-0.436,"Approach250275yardsRTP",2014
103,103,"Wes Roach",67,-0.435,"Approach250275yardsRTP",2014
103,103,"Robert Streb",75,-0.435,"Approach250275yardsRTP",2014
103,103,"Andrew Svoboda",77,-0.435,"Approach250275yardsRTP",2014
106,106,"JJ Henry",91,-0.433,"Approach250275yardsRTP",2014
107,107,"Billy Hurley III",86,-0.429,"Approach250275yardsRTP",2014
107,107,"Dustin Johnson",58,-0.429,"Approach250275yardsRTP",2014
107,107,"Hideki Matsuyama",82,-0.429,"Approach250275yardsRTP",2014
107,107,"Louis Oosthuizen",50,-0.429,"Approach250275yardsRTP",2014
107,107,"Tim Wilkinson",86,-0.429,"Approach250275yardsRTP",2014
112,112,"Angel Cabrera",69,-0.423,"Approach250275yardsRTP",2014
113,113,"Ricky Barnes",92,-0.421,"Approach250275yardsRTP",2014
113,113,"Jason Dufner",57,-0.421,"Approach250275yardsRTP",2014
115,115,"Brian Harman",111,-0.419,"Approach250275yardsRTP",2014
116,116,"Jeff Overton",80,-0.412,"Approach250275yardsRTP",2014
117,117,"Graham DeLaet",80,-0.409,"Approach250275yardsRTP",2014
118,118,"William McGirt",96,-0.407,"Approach250275yardsRTP",2014
119,119,"Woody Austin",63,-0.4,"Approach250275yardsRTP",2014
119,119,"Aaron Baddeley",74,-0.4,"Approach250275yardsRTP",2014
119,119,"Matt Jones",83,-0.4,"Approach250275yardsRTP",2014
119,119,"Jamie Lovemark",64,-0.4,"Approach250275yardsRTP",2014
119,119,"Phil Mickelson",71,-0.4,"Approach250275yardsRTP",2014
119,119,"Seung Yul Noh",92,-0.4,"Approach250275yardsRTP",2014
119,119,"Geoff Ogilvy",84,-0.4,"Approach250275yardsRTP",2014
126,126,"John Merrick",87,-0.394,"Approach250275yardsRTP",2014
127,127,"Derek Ernst",80,-0.393,"Approach250275yardsRTP",2014
128,128,"Brandt Snedeker",89,-0.391,"Approach250275yardsRTP",2014
128,128,"Camilo Villegas",95,-0.391,"Approach250275yardsRTP",2014
130,130,"Stuart Appleby",92,-0.389,"Approach250275yardsRTP",2014
130,130,"Johnson Wagner",69,-0.389,"Approach250275yardsRTP",2014
132,132,"Erik Compton",88,-0.387,"Approach250275yardsRTP",2014
132,132,"Justin Hicks",103,-0.387,"Approach250275yardsRTP",2014
132,132,"John Senden",99,-0.387,"Approach250275yardsRTP",2014
135,135,"Rickie Fowler",91,-0.385,"Approach250275yardsRTP",2014
135,135,"Kevin Kisner",85,-0.385,"Approach250275yardsRTP",2014
135,135,"Jeff Maggert",54,-0.385,"Approach250275yardsRTP",2014
135,135,"Bryce Molder",77,-0.385,"Approach250275yardsRTP",2014
139,139,"Boo Weekley",73,-0.381,"Approach250275yardsRTP",2014
140,140,"Chad Collins",78,-0.368,"Approach250275yardsRTP",2014
140,140,"Bubba Watson",76,-0.368,"Approach250275yardsRTP",2014
142,142,"John Peterson",62,-0.364,"Approach250275yardsRTP",2014
143,143,"Zach Johnson",97,-0.361,"Approach250275yardsRTP",2014
144,144,"Ryan Palmer",85,-0.36,"Approach250275yardsRTP",2014
145,145,"Lucas Glover",68,-0.357,"Approach250275yardsRTP",2014
145,145,"Andrew Loupe",65,-0.357,"Approach250275yardsRTP",2014
147,147,"Rory McIlroy",66,-0.353,"Approach250275yardsRTP",2014
147,147,"John Rollins",84,-0.353,"Approach250275yardsRTP",2014
149,149,"Scott Stallings",77,-0.348,"Approach250275yardsRTP",2014
150,150,"Ted Potter Jr",68,-0.346,"Approach250275yardsRTP",2014
150,150,"Gary Woodland",93,-0.346,"Approach250275yardsRTP",2014
152,152,"Gonzalo Fdez Castano",83,-0.343,"Approach250275yardsRTP",2014
153,153,"Scott Brown",100,-0.333,"Approach250275yardsRTP",2014
153,153,"Sergio Garcia",61,-0.333,"Approach250275yardsRTP",2014
153,153,"Ryan Moore",86,-0.333,"Approach250275yardsRTP",2014
153,153,"Rory Sabbatini",82,-0.333,"Approach250275yardsRTP",2014
157,157,"Kevin Streelman",79,-0.323,"Approach250275yardsRTP",2014
158,158,"Ben Crane",81,-0.32,"Approach250275yardsRTP",2014
159,159,"Russell Henley",92,-0.318,"Approach250275yardsRTP",2014
159,159,"Patrick Reed",92,-0.318,"Approach250275yardsRTP",2014
161,161,"Spencer Levin",59,-0.313,"Approach250275yardsRTP",2014
162,162,"Davis Love III",74,-0.308,"Approach250275yardsRTP",2014
163,163,"DH Lee",54,-0.3,"Approach250275yardsRTP",2014
163,163,"Carl Pettersson",91,-0.3,"Approach250275yardsRTP",2014
163,163,"Henrik Stenson",56,-0.3,"Approach250275yardsRTP",2014
166,166,"JB Holmes",86,-0.292,"Approach250275yardsRTP",2014
166,166,"Andres Romero",81,-0.292,"Approach250275yardsRTP",2014
168,168,"Brian Gay",81,-0.278,"Approach250275yardsRTP",2014
169,169,"Kevin Tway",64,-0.25,"Approach250275yardsRTP",2014
170,170,"Jim Herman",62,-0.238,"Approach250275yardsRTP",2014
171,171,"Troy Merritt",62,-0.231,"Approach250275yardsRTP",2014
172,172,"Martin Flores",85,-0.208,"Approach250275yardsRTP",2014
173,173,"Chad Campbell",57,-0.2,"Approach250275yardsRTP",2014
174,174,"Freddie Jacobson",91,-0.192,"Approach250275yardsRTP",2014
175,175,"Jim Furyk",84,-0.136,"Approach250275yardsRTP",2014
176,176,"DA Points",75,-0.125,"Approach250275yardsRTP",2014
177,177,"Bronson La Cassie",51,-0.077,"Approach250275yardsRTP",2014
