"TenthTeeEarlyRound3ScoringAverage_RANKTHISWEEK_2015","TenthTeeEarlyRound3ScoringAverage_RANKLASTWEEK_2015","TenthTeeEarlyRound3ScoringAverage_PLAYERNAME_2015","TenthTeeEarlyRound3ScoringAverage__2015","TenthTeeEarlyRound3ScoringAverage_AVG_2015","TenthTeeEarlyRound3ScoringAverage_TOTALSTROKES_2015","TenthTeeEarlyRound3ScoringAverage_TOTALROUNDS_2015","stat_name","year"
1,1,"Brandt Snedeker",NA,64,64,1,"TenthTeeEarlyRound3ScoringAverage",2015
2,2,"Keegan Bradley",NA,66,66,1,"TenthTeeEarlyRound3ScoringAverage",2015
2,2,"George McNeill",NA,66,66,1,"TenthTeeEarlyRound3ScoringAverage",2015
2,2,"Vijay Singh",NA,66,66,1,"TenthTeeEarlyRound3ScoringAverage",2015
5,5,"Stewart Cink",NA,66.25,265,4,"TenthTeeEarlyRound3ScoringAverage",2015
6,6,"Jason Dufner",NA,66.5,133,2,"TenthTeeEarlyRound3ScoringAverage",2015
6,6,"Daniel Summerhays",NA,66.5,133,2,"TenthTeeEarlyRound3ScoringAverage",2015
8,8,"Max Homa",NA,66.67,200,3,"TenthTeeEarlyRound3ScoringAverage",2015
9,9,"Brooks Koepka",NA,67,134,2,"TenthTeeEarlyRound3ScoringAverage",2015
9,9,"Bill Lunde",NA,67,67,1,"TenthTeeEarlyRound3ScoringAverage",2015
9,9,"David Toms",NA,67,67,1,"TenthTeeEarlyRound3ScoringAverage",2015
12,12,"Martin Flores",NA,67.5,135,2,"TenthTeeEarlyRound3ScoringAverage",2015
12,12,"Andres Gonzales",NA,67.5,135,2,"TenthTeeEarlyRound3ScoringAverage",2015
12,12,"Zach Johnson",NA,67.5,135,2,"TenthTeeEarlyRound3ScoringAverage",2015
12,12,"Patrick Reed",NA,67.5,135,2,"TenthTeeEarlyRound3ScoringAverage",2015
12,12,"Kevin Streelman",NA,67.5,270,4,"TenthTeeEarlyRound3ScoringAverage",2015
17,17,"Jonathan Byrd",NA,67.67,203,3,"TenthTeeEarlyRound3ScoringAverage",2015
18,18,"Nicholas Thompson",NA,67.75,271,4,"TenthTeeEarlyRound3ScoringAverage",2015
19,19,"Eric Axley",NA,68,136,2,"TenthTeeEarlyRound3ScoringAverage",2015
19,19,"Jon Curran",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2015
19,19,"Brendon de Jonge",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2015
19,19,"Jamie Donaldson",NA,68,136,2,"TenthTeeEarlyRound3ScoringAverage",2015
19,19,"Brian Harman",NA,68,136,2,"TenthTeeEarlyRound3ScoringAverage",2015
19,19,"Spencer Levin",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2015
19,19,"Troy Merritt",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2015
19,19,"Sam Saunders",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2015
19,19,"Scott Stallings",NA,68,204,3,"TenthTeeEarlyRound3ScoringAverage",2015
19,19,"Tyrone Van Aswegen",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2015
19,19,"Camilo Villegas",NA,68,136,2,"TenthTeeEarlyRound3ScoringAverage",2015
19,19,"Jimmy Walker",NA,68,204,3,"TenthTeeEarlyRound3ScoringAverage",2015
31,31,"Kyle Reifers",NA,68.33,205,3,"TenthTeeEarlyRound3ScoringAverage",2015
32,32,"James Hahn",NA,68.67,206,3,"TenthTeeEarlyRound3ScoringAverage",2015
33,33,"Ricky Barnes",NA,69,138,2,"TenthTeeEarlyRound3ScoringAverage",2015
33,33,"Zac Blair",NA,69,345,5,"TenthTeeEarlyRound3ScoringAverage",2015
33,33,"JJ Henry",NA,69,69,1,"TenthTeeEarlyRound3ScoringAverage",2015
33,33,"Morgan Hoffmann",NA,69,207,3,"TenthTeeEarlyRound3ScoringAverage",2015
33,33,"Ben Martin",NA,69,69,1,"TenthTeeEarlyRound3ScoringAverage",2015
