"3PuttAvoidance2025_RANKTHISWEEK_2005","3PuttAvoidance2025_RANKLASTWEEK_2005","3PuttAvoidance2025_PLAYERNAME_2005","3PuttAvoidance2025_ROUNDS_2005","3PuttAvoidance2025_Pct_2005","3PuttAvoidance2025_TOTAL3PUTTS_2005","3PuttAvoidance2025_ATTEMPTS_2005","3PuttAvoidance2025_2PUTTORBETTERPct_2005","stat_name","year"
1,1,"Jim Carter",62,0,NA,80,100,"3PuttAvoidance2025",2005
1,1,"Ben Crane",78,0,NA,88,100,"3PuttAvoidance2025",2005
1,1,"Ben Curtis",65,0,NA,85,100,"3PuttAvoidance2025",2005
1,1,"Bill Glasson",54,0,NA,54,100,"3PuttAvoidance2025",2005
1,1,"Jay Haas",54,0,NA,61,100,"3PuttAvoidance2025",2005
1,1,"Mark Hensby",70,0,NA,59,100,"3PuttAvoidance2025",2005
1,1,"Matt Kuchar",60,0,NA,77,100,"3PuttAvoidance2025",2005
1,1,"Neal Lancaster",95,0,NA,102,100,"3PuttAvoidance2025",2005
1,1,"Franklin Langham",91,0,NA,108,100,"3PuttAvoidance2025",2005
1,1,"Shaun Micheel",81,0,NA,110,100,"3PuttAvoidance2025",2005
1,1,"Brenden Pappas",51,0,NA,73,100,"3PuttAvoidance2025",2005
1,1,"Jesper Parnevik",84,0,NA,98,100,"3PuttAvoidance2025",2005
1,1,"Kenny Perry",82,0,NA,81,100,"3PuttAvoidance2025",2005
1,1,"Tim Petrovic",97,0,NA,112,100,"3PuttAvoidance2025",2005
1,1,"John Senden",101,0,NA,141,100,"3PuttAvoidance2025",2005
1,1,"Tjaart van der Walt",56,0,NA,83,100,"3PuttAvoidance2025",2005
1,1,"Lee Westwood",50,0,NA,41,100,"3PuttAvoidance2025",2005
18,18,"Vaughn Taylor",99,0.67,1,150,99.3,"3PuttAvoidance2025",2005
19,19,"Carl Pettersson",109,0.72,1,138,99.2,"3PuttAvoidance2025",2005
20,20,"Bo Van Pelt",112,0.73,1,137,99.2,"3PuttAvoidance2025",2005
21,21,"Tom Pernice Jr",111,0.74,1,135,99.2,"3PuttAvoidance2025",2005
22,22,"Stewart Cink",98,0.75,1,133,99.2,"3PuttAvoidance2025",2005
23,23,"Bart Bryant",91,0.81,1,123,99.1,"3PuttAvoidance2025",2005
23,23,"Todd Hamilton",94,0.81,1,124,99.1,"3PuttAvoidance2025",2005
25,25,"Stephen Leaney",89,0.84,1,119,99.1,"3PuttAvoidance2025",2005
26,26,"Kevin Na",88,0.85,1,117,99.1,"3PuttAvoidance2025",2005
27,27,"Michael Allen",90,0.88,1,114,99.1,"3PuttAvoidance2025",2005
27,27,"Tim Herron",100,0.88,1,113,99.1,"3PuttAvoidance2025",2005
29,29,"Jerry Kelly",101,0.94,1,106,99,"3PuttAvoidance2025",2005
29,29,"David Toms",87,0.94,1,106,99,"3PuttAvoidance2025",2005
31,31,"Michael Long",72,0.96,1,104,99,"3PuttAvoidance2025",2005
32,32,"Doug Barron",70,0.98,1,102,99,"3PuttAvoidance2025",2005
32,32,"Paul Claxton",79,0.98,1,102,99,"3PuttAvoidance2025",2005
