"PuttingfromGrtr10_RANKTHISWEEK_2007","PuttingfromGrtr10_RANKLASTWEEK_2007","PuttingfromGrtr10_PLAYERNAME_2007","PuttingfromGrtr10_ROUNDS_2007","PuttingfromGrtr10_PctMADE_2007","PuttingfromGrtr10_ATTEMPTS_2007","PuttingfromGrtr10_PUTTSMADE_2007","stat_name","year"
35,35,"Nathan Green",103,16.84,885,149,"PuttingfromGrtr10",2007
35,35,"Carl Pettersson",111,16.84,938,158,"PuttingfromGrtr10",2007
37,37,"Dicky Pride",71,16.79,661,111,"PuttingfromGrtr10",2007
38,38,"Rich Barcelo",80,16.78,721,121,"PuttingfromGrtr10",2007
39,39,"Zach Johnson",76,16.77,638,107,"PuttingfromGrtr10",2007
40,40,"Eric Axley",107,16.73,986,165,"PuttingfromGrtr10",2007
40,40,"Bob Estes",88,16.73,825,138,"PuttingfromGrtr10",2007
42,42,"Mark Hensby",81,16.71,730,122,"PuttingfromGrtr10",2007
43,43,"Charley Hoffman",97,16.65,841,140,"PuttingfromGrtr10",2007
43,43,"George McNeill",95,16.65,865,144,"PuttingfromGrtr10",2007
45,45,"Brian Davis",101,16.57,905,150,"PuttingfromGrtr10",2007
46,46,"JP Hayes",89,16.56,809,134,"PuttingfromGrtr10",2007
46,46,"John Mallinger",96,16.56,900,149,"PuttingfromGrtr10",2007
48,48,"Andrew Buckle",77,16.55,695,115,"PuttingfromGrtr10",2007
48,48,"Brian Gay",107,16.55,997,165,"PuttingfromGrtr10",2007
50,50,"Steve Allan",63,16.5,594,98,"PuttingfromGrtr10",2007
50,50,"Justin Rose",63,16.5,394,65,"PuttingfromGrtr10",2007
52,52,"Brendon de Jonge",76,16.43,712,117,"PuttingfromGrtr10",2007
52,52,"Fred Funk",65,16.43,572,94,"PuttingfromGrtr10",2007
54,54,"Ryan Palmer",91,16.39,897,147,"PuttingfromGrtr10",2007
54,54,"Joey Sindelar",75,16.39,787,129,"PuttingfromGrtr10",2007
56,56,"Marco Dawson",73,16.34,655,107,"PuttingfromGrtr10",2007
57,57,"Brandt Snedeker",105,16.29,896,146,"PuttingfromGrtr10",2007
58,58,"Daisuke Maruyama",86,16.13,806,130,"PuttingfromGrtr10",2007
59,59,"Sergio Garcia",68,16.12,552,89,"PuttingfromGrtr10",2007
60,60,"Todd Hamilton",76,16.1,584,94,"PuttingfromGrtr10",2007
61,61,"Billy Mayfair",98,16.06,903,145,"PuttingfromGrtr10",2007
62,62,"Rich Beem",89,16.04,742,119,"PuttingfromGrtr10",2007
63,63,"Ernie Els",59,16.02,462,74,"PuttingfromGrtr10",2007
64,64,"Steve Elkington",87,15.98,751,120,"PuttingfromGrtr10",2007
64,64,"Will Ma Kenzie",100,15.98,989,158,"PuttingfromGrtr10",2007
66,66,"Jason Gore",86,15.97,839,134,"PuttingfromGrtr10",2007
67,67,"Charles Howell III",89,15.96,733,117,"PuttingfromGrtr10",2007
68,68,"Ken Duke",112,15.91,993,158,"PuttingfromGrtr10",2007
68,68,"Craig Lile",77,15.91,723,115,"PuttingfromGrtr10",2007
68,68,"Jeff Maggert",79,15.91,855,136,"PuttingfromGrtr10",2007
71,71,"Stuart Appleby",74,15.89,579,92,"PuttingfromGrtr10",2007
72,72,"Stephen Ames",81,15.88,680,108,"PuttingfromGrtr10",2007
72,72,"Jarrod Lyle",77,15.88,699,111,"PuttingfromGrtr10",2007
72,72,"Jeff Quinney",95,15.88,932,148,"PuttingfromGrtr10",2007
75,75,"Robert Gamez",88,15.86,851,135,"PuttingfromGrtr10",2007
75,75,"Arron Oberholser",69,15.86,555,88,"PuttingfromGrtr10",2007
77,77,"Robert Garrigus",95,15.84,966,153,"PuttingfromGrtr10",2007
78,78,"Ryan Armour",107,15.74,1023,161,"PuttingfromGrtr10",2007
79,79,"Woody Austin",95,15.73,871,137,"PuttingfromGrtr10",2007
80,80,"Michael Sim",52,15.69,529,83,"PuttingfromGrtr10",2007
81,81,"Lucas Glover",98,15.67,836,131,"PuttingfromGrtr10",2007
82,82,"Scott Gutschewski",67,15.64,652,102,"PuttingfromGrtr10",2007
83,83,"David Toms",80,15.63,640,100,"PuttingfromGrtr10",2007
84,84,"Jose Maria Olazabal",52,15.62,365,57,"PuttingfromGrtr10",2007
85,85,"Glen Day",85,15.61,807,126,"PuttingfromGrtr10",2007
86,86,"Lee Janzen",66,15.54,560,87,"PuttingfromGrtr10",2007
87,87,"KJ Choi",87,15.53,721,112,"PuttingfromGrtr10",2007
87,87,"Pat Perez",84,15.53,676,105,"PuttingfromGrtr10",2007
89,89,"Heath Slocum",101,15.52,986,153,"PuttingfromGrtr10",2007
90,90,"Michael Allen",74,15.49,697,108,"PuttingfromGrtr10",2007
91,91,"Jason Dufner",100,15.46,938,145,"PuttingfromGrtr10",2007
92,92,"Steve Lowery",74,15.45,770,119,"PuttingfromGrtr10",2007
93,93,"Bart Bryant",87,15.44,803,124,"PuttingfromGrtr10",2007
93,93,"Stewart Cink",91,15.44,790,122,"PuttingfromGrtr10",2007
95,95,"Bob Tway",103,15.42,960,148,"PuttingfromGrtr10",2007
96,96,"Chris Couch",76,15.41,785,121,"PuttingfromGrtr10",2007
96,96,"Craig Kanada",109,15.41,980,151,"PuttingfromGrtr10",2007
98,98,"Troy Matteson",87,15.39,812,125,"PuttingfromGrtr10",2007
99,99,"Adam Scott",69,15.38,572,88,"PuttingfromGrtr10",2007
99,99,"Boo Weekley",101,15.38,845,130,"PuttingfromGrtr10",2007
101,101,"Briny Baird",115,15.37,1184,182,"PuttingfromGrtr10",2007
101,101,"Scott Verplank",82,15.37,566,87,"PuttingfromGrtr10",2007
103,103,"Shaun Micheel",91,15.3,778,119,"PuttingfromGrtr10",2007
103,103,"Bubba Watson",80,15.3,706,108,"PuttingfromGrtr10",2007
105,105,"Steve Flesch",100,15.27,943,144,"PuttingfromGrtr10",2007
106,106,"Craig Bowden",78,15.26,688,105,"PuttingfromGrtr10",2007
107,107,"Chad Campbell",96,15.24,794,121,"PuttingfromGrtr10",2007
108,108,"Kent Jones",97,15.2,941,143,"PuttingfromGrtr10",2007
108,108,"Jeff Overton",60,15.2,592,90,"PuttingfromGrtr10",2007
110,110,"Charlie Wi",90,15.17,903,137,"PuttingfromGrtr10",2007
111,111,"Steve Marino",106,15.14,984,149,"PuttingfromGrtr10",2007
112,112,"DJ Brigman",67,15.13,608,92,"PuttingfromGrtr10",2007
113,113,"Jason Bohn",57,15.1,563,85,"PuttingfromGrtr10",2007
113,113,"Bill Haas",93,15.1,874,132,"PuttingfromGrtr10",2007
115,115,"Camilo Villegas",82,15.03,732,110,"PuttingfromGrtr10",2007
116,116,"Richard Johnson",93,15.02,952,143,"PuttingfromGrtr10",2007
117,117,"Jaco Van Zyl",51,15.01,473,71,"PuttingfromGrtr10",2007
118,118,"Corey Pavin",81,15,720,108,"PuttingfromGrtr10",2007
119,119,"Michael Boyd",61,14.95,555,83,"PuttingfromGrtr10",2007
120,120,"Rod Pampling",92,14.94,803,120,"PuttingfromGrtr10",2007
121,121,"Tommy Armour III",81,14.92,784,117,"PuttingfromGrtr10",2007
122,122,"Matt Hendrix",63,14.91,617,92,"PuttingfromGrtr10",2007
123,123,"Ben Curtis",80,14.89,665,99,"PuttingfromGrtr10",2007
123,123,"Paul Stankowski",52,14.89,450,67,"PuttingfromGrtr10",2007
123,123,"Chris Stroud",66,14.89,611,91,"PuttingfromGrtr10",2007
126,126,"Tripp Isenhour",86,14.78,758,112,"PuttingfromGrtr10",2007
127,127,"Anthony Kim",93,14.77,826,122,"PuttingfromGrtr10",2007
127,127,"Steve Stricker",81,14.77,650,96,"PuttingfromGrtr10",2007
129,129,"Jerry Kelly",101,14.76,759,112,"PuttingfromGrtr10",2007
130,130,"Tim Herron",98,14.74,875,129,"PuttingfromGrtr10",2007
131,131,"Brett Quigley",79,14.71,666,98,"PuttingfromGrtr10",2007
132,132,"John Daly",59,14.7,517,76,"PuttingfromGrtr10",2007
133,133,"Gavin Coles",87,14.67,818,120,"PuttingfromGrtr10",2007
133,133,"Matt Kuchar",85,14.67,743,109,"PuttingfromGrtr10",2007
135,135,"Jay Williamson",50,14.66,498,73,"PuttingfromGrtr10",2007
136,136,"Mike Weir",82,14.63,588,86,"PuttingfromGrtr10",2007
137,137,"Cameron Beckman",96,14.61,924,135,"PuttingfromGrtr10",2007
138,138,"Harrison Frazar",88,14.59,754,110,"PuttingfromGrtr10",2007
139,139,"Nick Watney",87,14.56,735,107,"PuttingfromGrtr10",2007
140,140,"Paul Gow",70,14.45,616,89,"PuttingfromGrtr10",2007
141,141,"Bo Van Pelt",104,14.42,1033,149,"PuttingfromGrtr10",2007
142,142,"Chris Tidland",59,14.41,562,81,"PuttingfromGrtr10",2007
143,143,"Jose Coceres",50,14.39,410,59,"PuttingfromGrtr10",2007
144,144,"Vijay Singh",102,14.37,835,120,"PuttingfromGrtr10",2007
145,145,"Michael Putnam",96,14.35,920,132,"PuttingfromGrtr10",2007
146,146,"Jeff Sluman",60,14.16,452,64,"PuttingfromGrtr10",2007
147,147,"Bubba Dickerson",51,14.12,439,62,"PuttingfromGrtr10",2007
148,148,"Anders Hansen",55,14.09,369,52,"PuttingfromGrtr10",2007
149,149,"Mathias Gronberg",95,14.08,916,129,"PuttingfromGrtr10",2007
150,150,"Mark Wilson",87,14.07,782,110,"PuttingfromGrtr10",2007
151,151,"Charles Warren",101,14.04,1026,144,"PuttingfromGrtr10",2007
152,152,"Robert Allenby",90,14.03,827,116,"PuttingfromGrtr10",2007
153,153,"Jeff Brehaut",59,13.99,529,74,"PuttingfromGrtr10",2007
154,154,"Kyle Reifers",71,13.96,702,98,"PuttingfromGrtr10",2007
155,155,"Craig Barlow",52,13.95,466,65,"PuttingfromGrtr10",2007
156,156,"Ted Purdy",102,13.83,962,133,"PuttingfromGrtr10",2007
156,156,"John Rollins",102,13.83,875,121,"PuttingfromGrtr10",2007
158,158,"John Senden",97,13.82,955,132,"PuttingfromGrtr10",2007
159,159,"JB Holmes",71,13.8,674,93,"PuttingfromGrtr10",2007
159,159,"Steve Wheatcroft",73,13.8,652,90,"PuttingfromGrtr10",2007
161,161,"JJ Henry",86,13.79,754,104,"PuttingfromGrtr10",2007
162,162,"Brett Wetterich",88,13.78,740,102,"PuttingfromGrtr10",2007
163,163,"Peter Lonard",85,13.73,801,110,"PuttingfromGrtr10",2007
164,164,"Nick OHern",72,13.72,554,76,"PuttingfromGrtr10",2007
165,165,"Billy Andrade",88,13.7,861,118,"PuttingfromGrtr10",2007
165,165,"Alex Cejka",80,13.7,759,104,"PuttingfromGrtr10",2007
165,165,"Tom Johnson",74,13.7,664,91,"PuttingfromGrtr10",2007
168,168,"Stephen Leaney",82,13.66,820,112,"PuttingfromGrtr10",2007
169,169,"Jim Furyk",84,13.62,705,96,"PuttingfromGrtr10",2007
170,170,"Phil Mickelson",73,13.6,522,71,"PuttingfromGrtr10",2007
171,171,"Tom Byrum",50,13.58,464,63,"PuttingfromGrtr10",2007
172,172,"Mathew Goggin",97,13.54,975,132,"PuttingfromGrtr10",2007
173,173,"John Merrick",92,13.44,900,121,"PuttingfromGrtr10",2007
174,174,"Duffy Waldorf",69,13.42,663,89,"PuttingfromGrtr10",2007
175,175,"Cliff Kresge",107,13.4,1067,143,"PuttingfromGrtr10",2007
176,176,"Kirk Triplett",77,13.34,727,97,"PuttingfromGrtr10",2007
177,177,"Greg Owen",81,13.27,746,99,"PuttingfromGrtr10",2007
178,178,"Mark Brooks",53,13.19,455,60,"PuttingfromGrtr10",2007
179,179,"Brian Bateman",55,13.16,456,60,"PuttingfromGrtr10",2007
179,179,"Chris DiMarco",79,13.16,646,85,"PuttingfromGrtr10",2007
179,179,"Kevin Sutherland",85,13.16,737,97,"PuttingfromGrtr10",2007
182,182,"Retief Goosen",50,13.12,343,45,"PuttingfromGrtr10",2007
183,183,"Hunter Mahan",91,13.1,786,103,"PuttingfromGrtr10",2007
184,184,"David Branshaw",83,13.05,820,107,"PuttingfromGrtr10",2007
185,185,"DJ Trahan",99,13.03,944,123,"PuttingfromGrtr10",2007
186,186,"Kenny Perry",83,12.81,796,102,"PuttingfromGrtr10",2007
187,187,"Doug LaBelle II",104,12.76,995,127,"PuttingfromGrtr10",2007
188,188,"Johnson Wagner",97,12.61,920,116,"PuttingfromGrtr10",2007
189,189,"Davis Love III",66,12.54,574,72,"PuttingfromGrtr10",2007
190,190,"Jeff Gove",103,12.28,1034,127,"PuttingfromGrtr10",2007
191,191,"Darron Stiles",65,12.23,556,68,"PuttingfromGrtr10",2007
192,192,"Tom Lehman",62,12.13,536,65,"PuttingfromGrtr10",2007
193,193,"Joe Durant",88,11.96,811,97,"PuttingfromGrtr10",2007
194,194,"Trevor Immelman",74,11.64,584,68,"PuttingfromGrtr10",2007
195,195,"Kevin Stadler",95,11.53,850,98,"PuttingfromGrtr10",2007
196,196,"Jim Rutledge",59,11.4,535,61,"PuttingfromGrtr10",2007
