"ApproachPuttPerformance_RANKTHISWEEK_2015","ApproachPuttPerformance_RANKLASTWEEK_2015","ApproachPuttPerformance_PLAYERNAME_2015","ApproachPuttPerformance_ROUNDS_2015","ApproachPuttPerformance_VALUE_2015","ApproachPuttPerformance_ATTEMPTS_2015","ApproachPuttPerformance_TOTALDISTANCEFEET_2015","stat_name","year"
24,24,"James Hahn",94,NA,820,1790.167,"ApproachPuttPerformance",2015
24,24,"Brian Harman",90,NA,833,1837,"ApproachPuttPerformance",2015
24,24,"Charley Hoffman",97,NA,798,1759.083,"ApproachPuttPerformance",2015
24,24,"Jerry Kelly",79,NA,676,1485.333,"ApproachPuttPerformance",2015
24,24,"Russell Knox",96,NA,976,2104.5,"ApproachPuttPerformance",2015
24,24,"Scott Langley",94,NA,863,1863.083,"ApproachPuttPerformance",2015
24,24,"Marc Leishman",74,NA,571,1247.25,"ApproachPuttPerformance",2015
24,24,"Spencer Levin",99,NA,941,2032.333,"ApproachPuttPerformance",2015
24,24,"Ben Martin",93,NA,856,1878.333,"ApproachPuttPerformance",2015
24,24,"Seung Yul Noh",65,NA,579,1269.25,"ApproachPuttPerformance",2015
24,24,"Carlos Ortiz",100,NA,901,1945.833,"ApproachPuttPerformance",2015
24,24,"Greg Owen",58,NA,451,973.75,"ApproachPuttPerformance",2015
24,24,"Cameron Percy",72,NA,638,1363.833,"ApproachPuttPerformance",2015
24,24,"Alex Prugh",84,NA,846,1830.833,"ApproachPuttPerformance",2015
24,24,"Chez Reavie",56,NA,555,1215.5,"ApproachPuttPerformance",2015
24,24,"Kevin Streelman",95,NA,835,1818.083,"ApproachPuttPerformance",2015
24,24,"Daniel Summerhays",101,NA,927,1984.333,"ApproachPuttPerformance",2015
24,24,"Nicholas Thompson",90,NA,790,1715.75,"ApproachPuttPerformance",2015
24,24,"Bubba Watson",71,NA,581,1243.583,"ApproachPuttPerformance",2015
24,24,"Tim Wilkinson",73,NA,624,1369.167,"ApproachPuttPerformance",2015
49,49,"Robert Allenby",63,NA,588,1307,"ApproachPuttPerformance",2015
49,49,"Keegan Bradley",87,NA,674,1523,"ApproachPuttPerformance",2015
49,49,"Chad Campbell",97,NA,1016,2322.667,"ApproachPuttPerformance",2015
49,49,"Paul Casey",87,NA,702,1597.333,"ApproachPuttPerformance",2015
49,49,"Roberto Castro",54,NA,409,908.167,"ApproachPuttPerformance",2015
49,49,"Alex Cejka",94,NA,851,1883.583,"ApproachPuttPerformance",2015
49,49,"Stewart Cink",77,NA,745,1700,"ApproachPuttPerformance",2015
49,49,"Chad Collins",79,NA,648,1483.583,"ApproachPuttPerformance",2015
49,49,"Ben Crane",62,NA,540,1215.917,"ApproachPuttPerformance",2015
49,49,"Graham DeLaet",65,NA,588,1302.667,"ApproachPuttPerformance",2015
49,49,"Jason Dufner",76,NA,529,1196.25,"ApproachPuttPerformance",2015
49,49,"Gonzalo Fdez Castano",81,NA,696,1544.667,"ApproachPuttPerformance",2015
49,49,"Tony Finau",106,NA,1002,2263,"ApproachPuttPerformance",2015
49,49,"Andres Gonzales",90,NA,818,1830,"ApproachPuttPerformance",2015
49,49,"Retief Goosen",81,NA,624,1386.583,"ApproachPuttPerformance",2015
49,49,"Bill Haas",89,NA,796,1798.583,"ApproachPuttPerformance",2015
49,49,"Padraig Harrington",60,NA,519,1187.667,"ApproachPuttPerformance",2015
49,49,"Jim Herman",88,NA,909,2079.583,"ApproachPuttPerformance",2015
49,49,"Ryo Ishikawa",90,NA,792,1780.75,"ApproachPuttPerformance",2015
49,49,"Matt Kuchar",97,NA,768,1712.5,"ApproachPuttPerformance",2015
49,49,"Davis Love III",51,NA,475,1083.5,"ApproachPuttPerformance",2015
49,49,"Hideki Matsuyama",95,NA,711,1620.333,"ApproachPuttPerformance",2015
49,49,"William McGirt",103,NA,1041,2300,"ApproachPuttPerformance",2015
49,49,"Bryce Molder",91,NA,810,1829.417,"ApproachPuttPerformance",2015
49,49,"Geoff Ogilvy",50,NA,399,887.583,"ApproachPuttPerformance",2015
49,49,"SJ Park",79,NA,687,1551.75,"ApproachPuttPerformance",2015
49,49,"Pat Perez",96,NA,881,1982.833,"ApproachPuttPerformance",2015
49,49,"Carl Pettersson",106,NA,973,2170.333,"ApproachPuttPerformance",2015
49,49,"Patrick Rodgers",57,NA,505,1149,"ApproachPuttPerformance",2015
49,49,"Justin Rose",69,NA,511,1136.333,"ApproachPuttPerformance",2015
49,49,"Sam Saunders",83,NA,676,1543.417,"ApproachPuttPerformance",2015
49,49,"Vijay Singh",78,NA,738,1652.083,"ApproachPuttPerformance",2015
49,49,"Byron Smith",59,NA,505,1115.5,"ApproachPuttPerformance",2015
49,49,"Michael Thompson",83,NA,821,1872.417,"ApproachPuttPerformance",2015
49,49,"David Toms",62,NA,580,1283.333,"ApproachPuttPerformance",2015
49,49,"Jhonattan Vegas",90,NA,785,1756,"ApproachPuttPerformance",2015
49,49,"Lee Westwood",56,NA,327,730,"ApproachPuttPerformance",2015
86,86,"Eric Axley",57,NA,456,1062,"ApproachPuttPerformance",2015
86,86,"Daniel Berger",97,NA,902,2140.167,"ApproachPuttPerformance",2015
86,86,"Jonas Blixt",78,NA,546,1259.083,"ApproachPuttPerformance",2015
86,86,"Scott Brown",97,NA,834,1968.583,"ApproachPuttPerformance",2015
86,86,"Angel Cabrera",53,NA,483,1144,"ApproachPuttPerformance",2015
86,86,"Kevin Chappell",86,NA,770,1815.25,"ApproachPuttPerformance",2015
86,86,"Erik Compton",86,NA,707,1625.25,"ApproachPuttPerformance",2015
86,86,"Jon Curran",83,NA,720,1700.833,"ApproachPuttPerformance",2015
86,86,"Brendon de Jonge",106,NA,984,2261.917,"ApproachPuttPerformance",2015
86,86,"Ken Duke",93,NA,832,1958.417,"ApproachPuttPerformance",2015
86,86,"Matt Every",73,NA,572,1329.25,"ApproachPuttPerformance",2015
86,86,"Rickie Fowler",76,NA,572,1317,"ApproachPuttPerformance",2015
86,86,"Robert Garrigus",70,NA,601,1410.583,"ApproachPuttPerformance",2015
86,86,"Fabian Gomez",83,NA,715,1684.833,"ApproachPuttPerformance",2015
86,86,"Jason Gore",76,NA,635,1456.083,"ApproachPuttPerformance",2015
86,86,"David Hearn",97,NA,904,2133.083,"ApproachPuttPerformance",2015
86,86,"Russell Henley",87,NA,723,1692.583,"ApproachPuttPerformance",2015
86,86,"JB Holmes",89,NA,647,1494.25,"ApproachPuttPerformance",2015
86,86,"Mark Hubbard",79,NA,668,1580.583,"ApproachPuttPerformance",2015
86,86,"Billy Hurley III",83,NA,661,1546.25,"ApproachPuttPerformance",2015
86,86,"Kevin Kisner",104,NA,990,2282.167,"ApproachPuttPerformance",2015
86,86,"Jason Kokrak",88,NA,871,2002.25,"ApproachPuttPerformance",2015
86,86,"Hunter Mahan",88,NA,693,1628.333,"ApproachPuttPerformance",2015
86,86,"Kevin Na",98,NA,704,1613.833,"ApproachPuttPerformance",2015
86,86,"Jeff Overton",94,NA,806,1909.333,"ApproachPuttPerformance",2015
86,86,"John Peterson",84,NA,858,2025.75,"ApproachPuttPerformance",2015
86,86,"Scott Piercy",90,NA,878,2036.083,"ApproachPuttPerformance",2015
86,86,"Michael Putnam",87,NA,773,1796.833,"ApproachPuttPerformance",2015
86,86,"Jim Renner",68,NA,641,1475.917,"ApproachPuttPerformance",2015
86,86,"Adam Scott",51,NA,349,807.917,"ApproachPuttPerformance",2015
86,86,"Webb Simpson",81,NA,684,1610.667,"ApproachPuttPerformance",2015
86,86,"Shawn Stefani",94,NA,963,2209.083,"ApproachPuttPerformance",2015
86,86,"Chris Stroud",84,NA,728,1678.25,"ApproachPuttPerformance",2015
86,86,"Nick Taylor",91,NA,874,2067.833,"ApproachPuttPerformance",2015
86,86,"Justin Thomas",106,NA,996,2305.417,"ApproachPuttPerformance",2015
86,86,"Cameron Tringale",96,NA,814,1878.833,"ApproachPuttPerformance",2015
86,86,"Johnson Wagner",68,NA,627,1459.667,"ApproachPuttPerformance",2015
86,86,"Will Wilcox",58,NA,454,1053.25,"ApproachPuttPerformance",2015
124,124,"Aaron Baddeley",76,NA,668,1612.083,"ApproachPuttPerformance",2015
124,124,"Zac Blair",108,NA,931,2284,"ApproachPuttPerformance",2015
124,124,"Brian Davis",86,NA,733,1749.333,"ApproachPuttPerformance",2015
124,124,"Jamie Donaldson",50,NA,333,813.333,"ApproachPuttPerformance",2015
124,124,"Harris English",105,NA,921,2244.75,"ApproachPuttPerformance",2015
124,124,"Derek Fathauer",81,NA,668,1630.583,"ApproachPuttPerformance",2015
124,124,"Martin Flores",95,NA,894,2185.167,"ApproachPuttPerformance",2015
124,124,"Oscar Fraustro",58,NA,440,1073.083,"ApproachPuttPerformance",2015
124,124,"Brice Garnett",81,NA,733,1771.25,"ApproachPuttPerformance",2015
124,124,"Luke Guthrie",84,NA,713,1715.667,"ApproachPuttPerformance",2015
124,124,"Chesson Hadley",101,NA,908,2205,"ApproachPuttPerformance",2015
124,124,"Morgan Hoffmann",85,NA,690,1654.583,"ApproachPuttPerformance",2015
124,124,"Billy Horschel",99,NA,786,1894.917,"ApproachPuttPerformance",2015
124,124,"Whee Kim",71,NA,616,1476.333,"ApproachPuttPerformance",2015
124,124,"Chris Kirk",76,NA,579,1384.417,"ApproachPuttPerformance",2015
124,124,"Brooks Koepka",84,NA,679,1665.083,"ApproachPuttPerformance",2015
124,124,"Martin Laird",77,NA,790,1907.917,"ApproachPuttPerformance",2015
124,124,"David Lingmerth",90,NA,755,1806.833,"ApproachPuttPerformance",2015
124,124,"George McNeill",93,NA,942,2285.083,"ApproachPuttPerformance",2015
124,124,"Louis Oosthuizen",68,NA,500,1190.667,"ApproachPuttPerformance",2015
124,124,"Scott Pinckney",88,NA,829,2007.583,"ApproachPuttPerformance",2015
124,124,"Ian Poulter",68,NA,474,1138.667,"ApproachPuttPerformance",2015
124,124,"Andrew Putnam",68,NA,548,1322,"ApproachPuttPerformance",2015
124,124,"Kyle Reifers",96,NA,856,2073.083,"ApproachPuttPerformance",2015
124,124,"Rory Sabbatini",81,NA,690,1688.083,"ApproachPuttPerformance",2015
124,124,"Charl Schwartzel",67,NA,442,1051.25,"ApproachPuttPerformance",2015
124,124,"John Senden",80,NA,553,1356.833,"ApproachPuttPerformance",2015
124,124,"Brandt Snedeker",98,NA,742,1780.417,"ApproachPuttPerformance",2015
124,124,"Andrew Svoboda",80,NA,772,1854,"ApproachPuttPerformance",2015
124,124,"Hudson Swafford",97,NA,915,2178.333,"ApproachPuttPerformance",2015
124,124,"Brendon Todd",96,NA,754,1815,"ApproachPuttPerformance",2015
124,124,"Jimmy Walker",89,NA,639,1563.417,"ApproachPuttPerformance",2015
124,124,"Boo Weekley",79,NA,725,1732.75,"ApproachPuttPerformance",2015
124,124,"Steve Wheatcroft",87,NA,747,1828.667,"ApproachPuttPerformance",2015
124,124,"Gary Woodland",81,NA,576,1385.167,"ApproachPuttPerformance",2015
159,159,"Sangmoon Bae",98,NA,891,2215.75,"ApproachPuttPerformance",2015
159,159,"Blayne Barber",76,NA,661,1666.417,"ApproachPuttPerformance",2015
159,159,"Charlie Beljan",76,NA,630,1591.25,"ApproachPuttPerformance",2015
159,159,"Derek Ernst",75,NA,699,1750,"ApproachPuttPerformance",2015
159,159,"Adam Hadwin",95,NA,882,2193.667,"ApproachPuttPerformance",2015
159,159,"Tom Hoge",83,NA,679,1671.167,"ApproachPuttPerformance",2015
159,159,"John Huh",102,NA,939,2309.917,"ApproachPuttPerformance",2015
159,159,"Danny Lee",120,NA,982,2431.833,"ApproachPuttPerformance",2015
159,159,"Phil Mickelson",70,NA,528,1304.917,"ApproachPuttPerformance",2015
159,159,"Sean OHair",86,NA,841,2106.667,"ApproachPuttPerformance",2015
159,159,"Ryan Palmer",80,NA,566,1417.583,"ApproachPuttPerformance",2015
159,159,"DA Points",72,NA,613,1510.083,"ApproachPuttPerformance",2015
159,159,"Heath Slocum",57,NA,422,1059.417,"ApproachPuttPerformance",2015
159,159,"Brendan Steele",88,NA,821,2063.833,"ApproachPuttPerformance",2015
159,159,"Henrik Stenson",63,NA,465,1151.5,"ApproachPuttPerformance",2015
159,159,"Bo Van Pelt",81,NA,715,1767.583,"ApproachPuttPerformance",2015
159,159,"Camilo Villegas",83,NA,763,1886.25,"ApproachPuttPerformance",2015
159,159,"Nick Watney",91,NA,895,2234.5,"ApproachPuttPerformance",2015
177,177,"Greg Chalmers",58,NA,369,942.167,"ApproachPuttPerformance",2015
177,177,"Max Homa",78,NA,657,1681.417,"ApproachPuttPerformance",2015
177,177,"Bill Lunde",50,NA,418,1086.417,"ApproachPuttPerformance",2015
177,177,"Troy Merritt",91,NA,851,2195.167,"ApproachPuttPerformance",2015
177,177,"Jonathan Randolph",72,NA,616,1614.583,"ApproachPuttPerformance",2015
177,177,"Roger Sloan",56,NA,444,1137.833,"ApproachPuttPerformance",2015
177,177,"Scott Stallings",60,NA,537,1374.917,"ApproachPuttPerformance",2015
184,184,"Andres Romero",69,NA,559,1507.75,"ApproachPuttPerformance",2015
