"EarlyRound2ScoringAverage_RANKTHISWEEK_2012","EarlyRound2ScoringAverage_RANKLASTWEEK_2012","EarlyRound2ScoringAverage_PLAYERNAME_2012","EarlyRound2ScoringAverage__2012","EarlyRound2ScoringAverage_AVG_2012","EarlyRound2ScoringAverage_TOTALSTROKES_2012","EarlyRound2ScoringAverage_TOTALROUNDS_2012","stat_name","year"
66,66,"Ted Potter Jr",NA,70.23,913,13,"EarlyRound2ScoringAverage",2012
67,67,"Chris Couch",NA,70.25,562,8,"EarlyRound2ScoringAverage",2012
67,67,"Seung Yul Noh",NA,70.25,1124,16,"EarlyRound2ScoringAverage",2012
69,69,"Martin Flores",NA,70.27,1054,15,"EarlyRound2ScoringAverage",2012
70,70,"Kris Blanks",NA,70.3,703,10,"EarlyRound2ScoringAverage",2012
70,70,"Bubba Watson",NA,70.3,703,10,"EarlyRound2ScoringAverage",2012
72,72,"Scott Piercy",NA,70.31,914,13,"EarlyRound2ScoringAverage",2012
73,73,"Webb Simpson",NA,70.33,633,9,"EarlyRound2ScoringAverage",2012
73,73,"Lee Westwood",NA,70.33,422,6,"EarlyRound2ScoringAverage",2012
75,75,"Bo Van Pelt",NA,70.36,774,11,"EarlyRound2ScoringAverage",2012
76,76,"Bill Haas",NA,70.38,563,8,"EarlyRound2ScoringAverage",2012
77,77,"Charlie Beljan",NA,70.4,704,10,"EarlyRound2ScoringAverage",2012
77,77,"Bill Lunde",NA,70.4,704,10,"EarlyRound2ScoringAverage",2012
79,79,"Patrick Sheehan",NA,70.45,775,11,"EarlyRound2ScoringAverage",2012
80,80,"David Hearn",NA,70.46,916,13,"EarlyRound2ScoringAverage",2012
81,81,"Ryuji Imada",NA,70.5,987,14,"EarlyRound2ScoringAverage",2012
81,81,"Ryan Palmer",NA,70.5,705,10,"EarlyRound2ScoringAverage",2012
81,81,"Dicky Pride",NA,70.5,705,10,"EarlyRound2ScoringAverage",2012
81,81,"Kevin Streelman",NA,70.5,987,14,"EarlyRound2ScoringAverage",2012
81,81,"Chris Stroud",NA,70.5,846,12,"EarlyRound2ScoringAverage",2012
86,86,"Daniel Summerhays",NA,70.54,917,13,"EarlyRound2ScoringAverage",2012
87,87,"Scott Brown",NA,70.55,776,11,"EarlyRound2ScoringAverage",2012
87,87,"Spencer Levin",NA,70.55,776,11,"EarlyRound2ScoringAverage",2012
89,89,"Vaughn Taylor",NA,70.57,988,14,"EarlyRound2ScoringAverage",2012
90,90,"Brian Harman",NA,70.58,1341,19,"EarlyRound2ScoringAverage",2012
91,91,"George McNeill",NA,70.6,1059,15,"EarlyRound2ScoringAverage",2012
92,92,"Keegan Bradley",NA,70.63,565,8,"EarlyRound2ScoringAverage",2012
93,93,"Danny Lee",NA,70.64,777,11,"EarlyRound2ScoringAverage",2012
94,94,"Charley Hoffman",NA,70.71,990,14,"EarlyRound2ScoringAverage",2012
94,94,"JB Holmes",NA,70.71,990,14,"EarlyRound2ScoringAverage",2012
96,96,"Arjun Atwal",NA,70.75,849,12,"EarlyRound2ScoringAverage",2012
96,96,"Nathan Green",NA,70.75,849,12,"EarlyRound2ScoringAverage",2012
96,96,"Freddie Jacobson",NA,70.75,566,8,"EarlyRound2ScoringAverage",2012
99,99,"Hunter Haas",NA,70.77,920,13,"EarlyRound2ScoringAverage",2012
100,100,"Kevin Chappell",NA,70.79,991,14,"EarlyRound2ScoringAverage",2012
100,100,"Bobby Gates",NA,70.79,991,14,"EarlyRound2ScoringAverage",2012
102,102,"Kyle Reifers",NA,70.8,1062,15,"EarlyRound2ScoringAverage",2012
103,103,"Jim Furyk",NA,70.82,779,11,"EarlyRound2ScoringAverage",2012
103,103,"Jerry Kelly",NA,70.82,779,11,"EarlyRound2ScoringAverage",2012
103,103,"Brandt Snedeker",NA,70.82,779,11,"EarlyRound2ScoringAverage",2012
103,103,"Kyle Stanley",NA,70.82,779,11,"EarlyRound2ScoringAverage",2012
107,107,"James Driscoll",NA,70.83,850,12,"EarlyRound2ScoringAverage",2012
107,107,"Ian Poulter",NA,70.83,425,6,"EarlyRound2ScoringAverage",2012
109,109,"Rod Pampling",NA,70.85,921,13,"EarlyRound2ScoringAverage",2012
110,110,"Martin Laird",NA,70.86,992,14,"EarlyRound2ScoringAverage",2012
111,111,"Sergio Garcia",NA,70.88,567,8,"EarlyRound2ScoringAverage",2012
112,112,"Justin Rose",NA,70.89,638,9,"EarlyRound2ScoringAverage",2012
113,113,"Geoff Ogilvy",NA,70.92,851,12,"EarlyRound2ScoringAverage",2012
113,113,"Andres Romero",NA,70.92,922,13,"EarlyRound2ScoringAverage",2012
115,115,"Ernie Els",NA,70.93,993,14,"EarlyRound2ScoringAverage",2012
115,115,"DA Points",NA,70.93,993,14,"EarlyRound2ScoringAverage",2012
115,115,"Heath Slocum",NA,70.93,993,14,"EarlyRound2ScoringAverage",2012
115,115,"Cameron Tringale",NA,70.93,1064,15,"EarlyRound2ScoringAverage",2012
119,119,"Jason Bohn",NA,71,781,11,"EarlyRound2ScoringAverage",2012
119,119,"Tim Clark",NA,71,568,8,"EarlyRound2ScoringAverage",2012
121,121,"Josh Teater",NA,71.07,995,14,"EarlyRound2ScoringAverage",2012
122,122,"Matt Bettencourt",NA,71.08,853,12,"EarlyRound2ScoringAverage",2012
122,122,"Justin Leonard",NA,71.08,853,12,"EarlyRound2ScoringAverage",2012
124,124,"Stuart Appleby",NA,71.09,782,11,"EarlyRound2ScoringAverage",2012
125,125,"Mathew Goggin",NA,71.1,711,10,"EarlyRound2ScoringAverage",2012
126,126,"William McGirt",NA,71.13,1067,15,"EarlyRound2ScoringAverage",2012
127,127,"Michael Thompson",NA,71.15,925,13,"EarlyRound2ScoringAverage",2012
128,128,"Charlie Wi",NA,71.17,854,12,"EarlyRound2ScoringAverage",2012
129,129,"Garth Mulroy",NA,71.2,712,10,"EarlyRound2ScoringAverage",2012
130,130,"Kyle Thompson",NA,71.25,855,12,"EarlyRound2ScoringAverage",2012
131,131,"JJ Killeen",NA,71.26,1354,19,"EarlyRound2ScoringAverage",2012
132,132,"Stephen Gangluff",NA,71.33,856,12,"EarlyRound2ScoringAverage",2012
132,132,"Padraig Harrington",NA,71.33,428,6,"EarlyRound2ScoringAverage",2012
134,134,"Aaron Baddeley",NA,71.36,785,11,"EarlyRound2ScoringAverage",2012
134,134,"JJ Henry",NA,71.36,999,14,"EarlyRound2ScoringAverage",2012
136,136,"David Mathis",NA,71.38,928,13,"EarlyRound2ScoringAverage",2012
137,137,"Gary Woodland",NA,71.4,714,10,"EarlyRound2ScoringAverage",2012
138,138,"Jason Kokrak",NA,71.42,857,12,"EarlyRound2ScoringAverage",2012
139,139,"Davis Love III",NA,71.44,643,9,"EarlyRound2ScoringAverage",2012
140,140,"Nick OHern",NA,71.5,858,12,"EarlyRound2ScoringAverage",2012
140,140,"Tom Pernice Jr",NA,71.5,715,10,"EarlyRound2ScoringAverage",2012
142,142,"Troy Matteson",NA,71.53,1073,15,"EarlyRound2ScoringAverage",2012
143,143,"Ricky Barnes",NA,71.54,930,13,"EarlyRound2ScoringAverage",2012
143,143,"Chris DiMarco",NA,71.54,930,13,"EarlyRound2ScoringAverage",2012
145,145,"Miguel Angel Carballo",NA,71.56,1145,16,"EarlyRound2ScoringAverage",2012
146,146,"Alexandre Rocha",NA,71.58,859,12,"EarlyRound2ScoringAverage",2012
147,147,"Robert Allenby",NA,71.6,1074,15,"EarlyRound2ScoringAverage",2012
147,147,"Roland Thatcher",NA,71.6,716,10,"EarlyRound2ScoringAverage",2012
149,149,"Kevin Stadler",NA,71.62,931,13,"EarlyRound2ScoringAverage",2012
150,150,"Matt Kuchar",NA,71.63,573,8,"EarlyRound2ScoringAverage",2012
151,151,"Kevin Kisner",NA,71.64,788,11,"EarlyRound2ScoringAverage",2012
151,151,"Edward Loar",NA,71.64,788,11,"EarlyRound2ScoringAverage",2012
153,153,"Ben Curtis",NA,71.7,717,10,"EarlyRound2ScoringAverage",2012
154,154,"Robert Karlsson",NA,71.71,502,7,"EarlyRound2ScoringAverage",2012
154,154,"Hunter Mahan",NA,71.71,1004,14,"EarlyRound2ScoringAverage",2012
156,156,"Stewart Cink",NA,71.75,574,8,"EarlyRound2ScoringAverage",2012
157,157,"Rickie Fowler",NA,71.83,862,12,"EarlyRound2ScoringAverage",2012
158,158,"Mark Wilson",NA,71.85,934,13,"EarlyRound2ScoringAverage",2012
159,159,"Ryo Ishikawa",NA,71.88,575,8,"EarlyRound2ScoringAverage",2012
160,160,"Harrison Frazar",NA,71.89,647,9,"EarlyRound2ScoringAverage",2012
161,161,"Jonathan Byrd",NA,71.91,791,11,"EarlyRound2ScoringAverage",2012
162,162,"Mark Anderson",NA,71.92,935,13,"EarlyRound2ScoringAverage",2012
163,163,"Troy Kelly",NA,71.93,1007,14,"EarlyRound2ScoringAverage",2012
164,164,"Stephen Ames",NA,72,432,6,"EarlyRound2ScoringAverage",2012
164,164,"Sangmoon Bae",NA,72,1080,15,"EarlyRound2ScoringAverage",2012
164,164,"Trevor Immelman",NA,72,792,11,"EarlyRound2ScoringAverage",2012
164,164,"Jeff Maggert",NA,72,936,13,"EarlyRound2ScoringAverage",2012
164,164,"Steve Wheatcroft",NA,72,720,10,"EarlyRound2ScoringAverage",2012
169,169,"Matt Every",NA,72.08,865,12,"EarlyRound2ScoringAverage",2012
170,170,"Daniel Chopra",NA,72.13,577,8,"EarlyRound2ScoringAverage",2012
171,171,"Nick Watney",NA,72.15,938,13,"EarlyRound2ScoringAverage",2012
172,172,"Derek Lamely",NA,72.2,722,10,"EarlyRound2ScoringAverage",2012
173,173,"Erik Compton",NA,72.23,939,13,"EarlyRound2ScoringAverage",2012
174,174,"Marco Dawson",NA,72.3,723,10,"EarlyRound2ScoringAverage",2012
175,175,"Colt Knost",NA,72.31,940,13,"EarlyRound2ScoringAverage",2012
175,175,"Chez Reavie",NA,72.31,1157,16,"EarlyRound2ScoringAverage",2012
177,177,"John Daly",NA,72.33,434,6,"EarlyRound2ScoringAverage",2012
177,177,"Adam Scott",NA,72.33,217,3,"EarlyRound2ScoringAverage",2012
179,179,"Jhonattan Vegas",NA,72.46,942,13,"EarlyRound2ScoringAverage",2012
180,180,"Brendon Todd",NA,72.53,1088,15,"EarlyRound2ScoringAverage",2012
181,181,"Billy Hurley III",NA,72.57,1016,14,"EarlyRound2ScoringAverage",2012
182,182,"Bryce Molder",NA,72.6,726,10,"EarlyRound2ScoringAverage",2012
183,183,"Scott Stallings",NA,72.62,944,13,"EarlyRound2ScoringAverage",2012
184,184,"Brandt Jobe",NA,72.63,581,8,"EarlyRound2ScoringAverage",2012
185,185,"John Rollins",NA,72.64,799,11,"EarlyRound2ScoringAverage",2012
186,186,"Cameron Beckman",NA,72.73,800,11,"EarlyRound2ScoringAverage",2012
187,187,"KJ Choi",NA,72.89,656,9,"EarlyRound2ScoringAverage",2012
188,188,"Sung Kang",NA,73,1022,14,"EarlyRound2ScoringAverage",2012
189,189,"Brendan Steele",NA,73.08,877,12,"EarlyRound2ScoringAverage",2012
190,190,"Rory Sabbatini",NA,73.21,1025,14,"EarlyRound2ScoringAverage",2012
191,191,"Angel Cabrera",NA,73.5,735,10,"EarlyRound2ScoringAverage",2012
