"CurrentStreakwithouta3Putt_RANKTHISWEEK_2016","CurrentStreakwithouta3Putt_RANKLASTWEEK_2016","CurrentStreakwithouta3Putt_PLAYERNAME_2016","CurrentStreakwithouta3Putt_EVENTS_2016","CurrentStreakwithouta3Putt_VALUE_2016","stat_name","year"
73,106,"Branden Grace",9,25,"CurrentStreakwithouta3Putt",2016
73,67,"Scott Langley",13,25,"CurrentStreakwithouta3Putt",2016
73,158,"Brendan Steele",14,25,"CurrentStreakwithouta3Putt",2016
73,39,"Chris Stroud",17,25,"CurrentStreakwithouta3Putt",2016
77,108,"John Huh",16,24,"CurrentStreakwithouta3Putt",2016
77,115,"Patton Kizzire",16,24,"CurrentStreakwithouta3Putt",2016
77,34,"Sean OHair",14,24,"CurrentStreakwithouta3Putt",2016
77,183,"Kyle Reifers",19,24,"CurrentStreakwithouta3Putt",2016
81,4,"Luke Donald",13,23,"CurrentStreakwithouta3Putt",2016
81,153,"Mark Hubbard",20,23,"CurrentStreakwithouta3Putt",2016
81,133,"DH Lee",13,23,"CurrentStreakwithouta3Putt",2016
81,110,"Scott Pinckney",18,23,"CurrentStreakwithouta3Putt",2016
81,59,"Patrick Reed",14,23,"CurrentStreakwithouta3Putt",2016
81,55,"Vaughn Taylor",11,23,"CurrentStreakwithouta3Putt",2016
87,158,"Will Ma Kenzie",17,22,"CurrentStreakwithouta3Putt",2016
87,130,"Hunter Mahan",14,22,"CurrentStreakwithouta3Putt",2016
87,193,"Rory McIlroy",9,22,"CurrentStreakwithouta3Putt",2016
87,179,"Carlos Ortiz",17,22,"CurrentStreakwithouta3Putt",2016
91,112,"Pat Perez",11,21,"CurrentStreakwithouta3Putt",2016
91,112,"Scott Piercy",12,21,"CurrentStreakwithouta3Putt",2016
91,112,"Bernd Wiesberger",7,21,"CurrentStreakwithouta3Putt",2016
94,93,"Derek Ernst",12,20,"CurrentStreakwithouta3Putt",2016
94,175,"Jason Gore",15,20,"CurrentStreakwithouta3Putt",2016
94,55,"Jim Herman",17,20,"CurrentStreakwithouta3Putt",2016
94,199,"Whee Kim",18,20,"CurrentStreakwithouta3Putt",2016
94,115,"Charl Schwartzel",8,20,"CurrentStreakwithouta3Putt",2016
99,80,"Martin Laird",13,19,"CurrentStreakwithouta3Putt",2016
100,125,"Miguel Angel Carballo",11,18,"CurrentStreakwithouta3Putt",2016
100,15,"David Lingmerth",15,18,"CurrentStreakwithouta3Putt",2016
100,15,"Andrew Loupe",16,18,"CurrentStreakwithouta3Putt",2016
100,179,"Davis Love III",11,18,"CurrentStreakwithouta3Putt",2016
100,18,"William McGirt",15,18,"CurrentStreakwithouta3Putt",2016
100,125,"Jordan Spieth",9,18,"CurrentStreakwithouta3Putt",2016
100,31,"Daniel Summerhays",15,18,"CurrentStreakwithouta3Putt",2016
100,125,"Bubba Watson",8,18,"CurrentStreakwithouta3Putt",2016
108,115,"Hideki Matsuyama",12,17,"CurrentStreakwithouta3Putt",2016
108,93,"Geoff Ogilvy",14,17,"CurrentStreakwithouta3Putt",2016
108,153,"Webb Simpson",10,17,"CurrentStreakwithouta3Putt",2016
108,NA,"Dawie van der Walt",16,17,"CurrentStreakwithouta3Putt",2016
112,45,"Kelly Kraft",12,16,"CurrentStreakwithouta3Putt",2016
112,90,"Rob Oppenheim",11,16,"CurrentStreakwithouta3Putt",2016
112,143,"Jeff Overton",17,16,"CurrentStreakwithouta3Putt",2016
112,9,"Brian Stuard",8,16,"CurrentStreakwithouta3Putt",2016
112,133,"Hudson Swafford",17,16,"CurrentStreakwithouta3Putt",2016
117,74,"JJ Henry",14,15,"CurrentStreakwithouta3Putt",2016
117,24,"Anirban Lahiri",13,15,"CurrentStreakwithouta3Putt",2016
117,64,"David Toms",11,15,"CurrentStreakwithouta3Putt",2016
117,2,"Boo Weekley",17,15,"CurrentStreakwithouta3Putt",2016
121,22,"Charles Howell III",17,14,"CurrentStreakwithouta3Putt",2016
121,199,"Kevin Kisner",14,14,"CurrentStreakwithouta3Putt",2016
121,137,"Brooks Koepka",11,14,"CurrentStreakwithouta3Putt",2016
124,143,"Keegan Bradley",14,13,"CurrentStreakwithouta3Putt",2016
124,143,"KJ Choi",14,13,"CurrentStreakwithouta3Putt",2016
124,143,"Sergio Garcia",8,13,"CurrentStreakwithouta3Putt",2016
124,115,"JB Holmes",10,13,"CurrentStreakwithouta3Putt",2016
124,143,"Smylie Kaufman",16,13,"CurrentStreakwithouta3Putt",2016
124,102,"Si Woo Kim",19,13,"CurrentStreakwithouta3Putt",2016
124,186,"Danny Lee",16,13,"CurrentStreakwithouta3Putt",2016
124,143,"Louis Oosthuizen",6,13,"CurrentStreakwithouta3Putt",2016
124,115,"Cameron Smith",14,13,"CurrentStreakwithouta3Putt",2016
124,143,"Darron Stiles",10,13,"CurrentStreakwithouta3Putt",2016
124,143,"Andy Sullivan",7,13,"CurrentStreakwithouta3Putt",2016
124,109,"Tim Wilkinson",11,13,"CurrentStreakwithouta3Putt",2016
136,41,"Tyler Aldridge",18,12,"CurrentStreakwithouta3Putt",2016
136,22,"Matt Jones",15,12,"CurrentStreakwithouta3Putt",2016
136,11,"Colt Knost",15,12,"CurrentStreakwithouta3Putt",2016
139,29,"Daniel Berger",15,11,"CurrentStreakwithouta3Putt",2016
139,163,"Ben Crane",17,11,"CurrentStreakwithouta3Putt",2016
139,158,"Jason Dufner",15,11,"CurrentStreakwithouta3Putt",2016
139,137,"Michael Kim",18,11,"CurrentStreakwithouta3Putt",2016
139,137,"Henrik Norlander",13,11,"CurrentStreakwithouta3Putt",2016
139,193,"Adam Scott",10,11,"CurrentStreakwithouta3Putt",2016
139,153,"Justin Thomas",15,11,"CurrentStreakwithouta3Putt",2016
139,166,"Gary Woodland",12,11,"CurrentStreakwithouta3Putt",2016
147,163,"Abraham Ancer",11,10,"CurrentStreakwithouta3Putt",2016
147,99,"Alex Cejka",15,10,"CurrentStreakwithouta3Putt",2016
147,84,"Tony Finau",15,10,"CurrentStreakwithouta3Putt",2016
147,163,"Matthew Fitzpatrick",7,10,"CurrentStreakwithouta3Putt",2016
147,5,"Padraig Harrington",11,10,"CurrentStreakwithouta3Putt",2016
147,179,"Jason Kokrak",17,10,"CurrentStreakwithouta3Putt",2016
147,93,"Phil Mickelson",11,10,"CurrentStreakwithouta3Putt",2016
147,193,"Sam Saunders",15,10,"CurrentStreakwithouta3Putt",2016
147,199,"Ollie Schniederjans",7,10,"CurrentStreakwithouta3Putt",2016
147,186,"Vijay Singh",13,10,"CurrentStreakwithouta3Putt",2016
147,124,"Michael Thompson",14,10,"CurrentStreakwithouta3Putt",2016
147,67,"Camilo Villegas",16,10,"CurrentStreakwithouta3Putt",2016
159,67,"Zac Blair",18,9,"CurrentStreakwithouta3Putt",2016
159,166,"Jon Curran",18,9,"CurrentStreakwithouta3Putt",2016
159,115,"Graham DeLaet",14,9,"CurrentStreakwithouta3Putt",2016
159,183,"Henrik Stenson",8,9,"CurrentStreakwithouta3Putt",2016
163,175,"Matt Every",14,8,"CurrentStreakwithouta3Putt",2016
163,186,"Hiroshi Iwata",18,8,"CurrentStreakwithouta3Putt",2016
163,169,"Andrew Landry",9,8,"CurrentStreakwithouta3Putt",2016
163,186,"Martin Piller",12,8,"CurrentStreakwithouta3Putt",2016
167,41,"Jonas Blixt",16,7,"CurrentStreakwithouta3Putt",2016
167,79,"Angel Cabrera",13,7,"CurrentStreakwithouta3Putt",2016
167,173,"Russell Henley",14,7,"CurrentStreakwithouta3Putt",2016
167,80,"Ian Poulter",10,7,"CurrentStreakwithouta3Putt",2016
171,143,"Chad Collins",16,6,"CurrentStreakwithouta3Putt",2016
171,175,"Ken Duke",9,6,"CurrentStreakwithouta3Putt",2016
171,50,"George McNeill",13,6,"CurrentStreakwithouta3Putt",2016
171,115,"Kyle Stanley",17,6,"CurrentStreakwithouta3Putt",2016
171,175,"Robert Streb",16,6,"CurrentStreakwithouta3Putt",2016
171,193,"Johnson Wagner",14,6,"CurrentStreakwithouta3Putt",2016
177,84,"Jamie Donaldson",8,5,"CurrentStreakwithouta3Putt",2016
177,173,"Derek Fathauer",18,5,"CurrentStreakwithouta3Putt",2016
177,NA,"Ben Martin",14,5,"CurrentStreakwithouta3Putt",2016
177,179,"Rory Sabbatini",14,5,"CurrentStreakwithouta3Putt",2016
177,169,"Shawn Stefani",16,5,"CurrentStreakwithouta3Putt",2016
182,7,"Andres Gonzales",17,4,"CurrentStreakwithouta3Putt",2016
182,158,"Justin Hicks",10,4,"CurrentStreakwithouta3Putt",2016
182,199,"Shane Lowry",10,4,"CurrentStreakwithouta3Putt",2016
185,10,"Scott Brown",17,3,"CurrentStreakwithouta3Putt",2016
185,186,"Zach Johnson",12,3,"CurrentStreakwithouta3Putt",2016
185,64,"Luke List",17,3,"CurrentStreakwithouta3Putt",2016
185,153,"Harold Varner III",18,3,"CurrentStreakwithouta3Putt",2016
189,125,"Robert Allenby",16,2,"CurrentStreakwithouta3Putt",2016
189,34,"Paul Casey",11,2,"CurrentStreakwithouta3Putt",2016
189,13,"Kevin Chappell",14,2,"CurrentStreakwithouta3Putt",2016
189,166,"Brian Harman",18,2,"CurrentStreakwithouta3Putt",2016
189,137,"Steve Marino",14,2,"CurrentStreakwithouta3Putt",2016
189,130,"Greg Owen",18,2,"CurrentStreakwithouta3Putt",2016
189,106,"Justin Rose",10,2,"CurrentStreakwithouta3Putt",2016
189,99,"Jhonattan Vegas",14,2,"CurrentStreakwithouta3Putt",2016
197,199,"Charlie Beljan",13,1,"CurrentStreakwithouta3Putt",2016
197,48,"Chad Campbell",18,1,"CurrentStreakwithouta3Putt",2016
197,67,"Morgan Hoffmann",15,1,"CurrentStreakwithouta3Putt",2016
197,169,"DA Points",11,1,"CurrentStreakwithouta3Putt",2016
197,115,"Mark Wilson",13,1,"CurrentStreakwithouta3Putt",2016
