"Approachesfrom150175yardsRgh_RANKTHISWEEK_2007","Approachesfrom150175yardsRgh_RANKLASTWEEK_2007","Approachesfrom150175yardsRgh_PLAYERNAME_2007","Approachesfrom150175yardsRgh_ROUNDS_2007","Approachesfrom150175yardsRgh_AVG_2007","Approachesfrom150175yardsRgh_TOTALDISTANCEFEET_2007","Approachesfrom150175yardsRgh_OFATTEMPTS_2007","Approachesfrom150175yardsRgh_RELATIVETOPAR_2007","stat_name","year"
1,1,"Justin Rose",63,NA,945.917,28,4,"Approachesfrom150175yardsRgh",2007
2,2,"Steve Flesch",100,NA,1877.5,53,10,"Approachesfrom150175yardsRgh",2007
3,3,"Steve Wheatcroft",73,NA,1537,43,13,"Approachesfrom150175yardsRgh",2007
4,4,"Paul Stankowski",52,NA,1164.167,32,5,"Approachesfrom150175yardsRgh",2007
5,5,"Craig Barlow",52,NA,1098.333,30,4,"Approachesfrom150175yardsRgh",2007
6,6,"Jeff Sluman",60,NA,1580,43,14,"Approachesfrom150175yardsRgh",2007
7,7,"Jose Coceres",50,NA,592.25,16,4,"Approachesfrom150175yardsRgh",2007
8,8,"Tiger Woods",63,NA,1603.75,43,0,"Approachesfrom150175yardsRgh",2007
9,9,"Ryan Moore",92,NA,1761.417,47,6,"Approachesfrom150175yardsRgh",2007
10,10,"Stephen Leaney",82,NA,2111.833,56,-1,"Approachesfrom150175yardsRgh",2007
11,11,"Davis Love III",66,NA,2200,58,9,"Approachesfrom150175yardsRgh",2007
12,12,"Heath Slocum",101,NA,2278.167,60,9,"Approachesfrom150175yardsRgh",2007
13,13,"Arron Oberholser",69,NA,1877.333,49,3,"Approachesfrom150175yardsRgh",2007
14,14,"Stephen Ames",81,NA,1997.917,52,8,"Approachesfrom150175yardsRgh",2007
15,15,"Jeff Brehaut",59,NA,770.417,20,0,"Approachesfrom150175yardsRgh",2007
15,15,"Steve Lowery",74,NA,2231.917,58,8,"Approachesfrom150175yardsRgh",2007
17,17,"Cameron Beckman",96,NA,1930.25,50,9,"Approachesfrom150175yardsRgh",2007
17,17,"Anders Hansen",55,NA,1003.25,26,5,"Approachesfrom150175yardsRgh",2007
19,19,"Greg Owen",81,NA,1746,45,12,"Approachesfrom150175yardsRgh",2007
20,20,"Joey Sindelar",75,NA,2334.25,60,10,"Approachesfrom150175yardsRgh",2007
20,20,"Kevin Stadler",95,NA,2410.583,62,8,"Approachesfrom150175yardsRgh",2007
22,22,"Ted Purdy",102,NA,1950.75,50,6,"Approachesfrom150175yardsRgh",2007
23,23,"Jason Bohn",57,NA,1835.25,47,12,"Approachesfrom150175yardsRgh",2007
23,23,"Ernie Els",59,NA,1446.417,37,5,"Approachesfrom150175yardsRgh",2007
25,25,"Brian Davis",101,NA,1764.833,45,10,"Approachesfrom150175yardsRgh",2007
26,26,"Robert Allenby",90,NA,2868.667,73,14,"Approachesfrom150175yardsRgh",2007
26,26,"John Senden",97,NA,2677.333,68,13,"Approachesfrom150175yardsRgh",2007
28,28,"Charles Howell III",89,NA,2531.75,64,13,"Approachesfrom150175yardsRgh",2007
29,29,"Jason Gore",86,NA,1944.583,49,7,"Approachesfrom150175yardsRgh",2007
30,30,"Bill Haas",93,NA,2542.417,64,6,"Approachesfrom150175yardsRgh",2007
31,31,"Ken Duke",112,NA,2615.333,65,7,"Approachesfrom150175yardsRgh",2007
32,32,"Kevin Na",84,NA,2216.417,55,6,"Approachesfrom150175yardsRgh",2007
33,33,"Brett Wetterich",88,NA,2424.5,60,14,"Approachesfrom150175yardsRgh",2007
34,34,"Pat Perez",84,NA,2471.583,61,13,"Approachesfrom150175yardsRgh",2007
35,35,"Carl Pettersson",111,NA,2922.75,72,17,"Approachesfrom150175yardsRgh",2007
36,36,"Sergio Garcia",68,NA,2170.75,53,11,"Approachesfrom150175yardsRgh",2007
36,36,"Todd Hamilton",76,NA,1963.167,48,11,"Approachesfrom150175yardsRgh",2007
36,36,"Freddie Jacobson",70,NA,2005.75,49,9,"Approachesfrom150175yardsRgh",2007
39,39,"Vijay Singh",102,NA,2886.833,70,8,"Approachesfrom150175yardsRgh",2007
40,40,"Daniel Chopra",106,NA,3515.75,85,16,"Approachesfrom150175yardsRgh",2007
40,40,"Duffy Waldorf",69,NA,1365.167,33,9,"Approachesfrom150175yardsRgh",2007
40,40,"Charlie Wi",90,NA,1902.583,46,5,"Approachesfrom150175yardsRgh",2007
43,43,"Ryan Armour",107,NA,2363.5,57,9,"Approachesfrom150175yardsRgh",2007
43,43,"Ian Poulter",63,NA,996.25,24,6,"Approachesfrom150175yardsRgh",2007
45,45,"Bubba Watson",80,NA,2427.25,58,17,"Approachesfrom150175yardsRgh",2007
