"AveragePuttingDistanceAll2putts_RANKTHISWEEK_2016","AveragePuttingDistanceAll2putts_RANKLASTWEEK_2016","AveragePuttingDistanceAll2putts_PLAYERNAME_2016","AveragePuttingDistanceAll2putts_ROUNDS_2016","AveragePuttingDistanceAll2putts_AVG_2016","AveragePuttingDistanceAll2putts_DISTANCEFEET_2016","AveragePuttingDistanceAll2putts_TOTALPUTTS_2016","stat_name","year"
1,1,"Jamie Donaldson",28,NA,5289.417,197,"AveragePuttingDistanceAll2putts",2016
2,3,"Harris English",51,NA,8875.417,343,"AveragePuttingDistanceAll2putts",2016
3,4,"Matthew Fitzpatrick",23,NA,2926.917,114,"AveragePuttingDistanceAll2putts",2016
3,2,"Patton Kizzire",57,NA,11136.5,434,"AveragePuttingDistanceAll2putts",2016
5,5,"Andy Sullivan",25,NA,4079,161,"AveragePuttingDistanceAll2putts",2016
6,6,"Retief Goosen",37,NA,7975.333,319,"AveragePuttingDistanceAll2putts",2016
6,7,"Martin Laird",46,NA,9533.917,381,"AveragePuttingDistanceAll2putts",2016
8,10,"Louis Oosthuizen",25,NA,2866.333,115,"AveragePuttingDistanceAll2putts",2016
9,7,"Rickie Fowler",42,NA,8231.167,331,"AveragePuttingDistanceAll2putts",2016
10,14,"Brian Harman",60,NA,11174.167,451,"AveragePuttingDistanceAll2putts",2016
11,7,"Patrick Rodgers",49,NA,10327.5,418,"AveragePuttingDistanceAll2putts",2016
12,17,"Brice Garnett",29,NA,3812.25,155,"AveragePuttingDistanceAll2putts",2016
12,18,"Bill Haas",42,NA,7444.167,303,"AveragePuttingDistanceAll2putts",2016
14,10,"Charles Howell III",63,NA,12774.167,521,"AveragePuttingDistanceAll2putts",2016
14,13,"Sean OHair",45,NA,9813,401,"AveragePuttingDistanceAll2putts",2016
16,14,"Sung Kang",51,NA,10098.417,414,"AveragePuttingDistanceAll2putts",2016
16,30,"John Senden",48,NA,10067.833,413,"AveragePuttingDistanceAll2putts",2016
18,20,"Stewart Cink",45,NA,8802.417,362,"AveragePuttingDistanceAll2putts",2016
18,20,"Sergio Garcia",28,NA,3425.667,141,"AveragePuttingDistanceAll2putts",2016
18,20,"Billy Horschel",45,NA,8347.583,343,"AveragePuttingDistanceAll2putts",2016
18,20,"Jordan Spieth",34,NA,4573.583,188,"AveragePuttingDistanceAll2putts",2016
18,18,"Henrik Stenson",30,NA,4593.583,189,"AveragePuttingDistanceAll2putts",2016
23,33,"Thomas Aiken",42,NA,6857.583,284,"AveragePuttingDistanceAll2putts",2016
23,30,"Jason Day",36,NA,5059.333,209,"AveragePuttingDistanceAll2putts",2016
23,26,"Brendon de Jonge",55,NA,10490.083,434,"AveragePuttingDistanceAll2putts",2016
23,36,"Kevin Kisner",49,NA,8195,339,"AveragePuttingDistanceAll2putts",2016
23,14,"Jamie Lovemark",57,NA,11739,486,"AveragePuttingDistanceAll2putts",2016
23,20,"Johnson Wagner",44,NA,8536.5,353,"AveragePuttingDistanceAll2putts",2016
29,33,"Jon Curran",55,NA,9602.417,399,"AveragePuttingDistanceAll2putts",2016
29,26,"Morgan Hoffmann",43,NA,8104.25,337,"AveragePuttingDistanceAll2putts",2016
29,36,"Ben Martin",48,NA,9790.5,406,"AveragePuttingDistanceAll2putts",2016
29,10,"Ollie Schniederjans",23,NA,4897,203,"AveragePuttingDistanceAll2putts",2016
33,36,"Aaron Baddeley",51,NA,7828.333,326,"AveragePuttingDistanceAll2putts",2016
33,36,"Adam Hadwin",53,NA,11796.917,492,"AveragePuttingDistanceAll2putts",2016
33,36,"Charl Schwartzel",29,NA,4608.667,192,"AveragePuttingDistanceAll2putts",2016
36,26,"Andrew Loupe",50,NA,9442.5,395,"AveragePuttingDistanceAll2putts",2016
37,42,"Andres Gonzales",46,NA,8701.5,365,"AveragePuttingDistanceAll2putts",2016
37,44,"Branden Grace",31,NA,4434.167,186,"AveragePuttingDistanceAll2putts",2016
37,44,"Matt Kuchar",46,NA,7612.5,319,"AveragePuttingDistanceAll2putts",2016
37,33,"Scott Langley",41,NA,7566.167,317,"AveragePuttingDistanceAll2putts",2016
37,51,"Hunter Mahan",43,NA,7318.083,307,"AveragePuttingDistanceAll2putts",2016
37,44,"Andres Romero",22,NA,3023.75,127,"AveragePuttingDistanceAll2putts",2016
37,44,"Brandt Snedeker",47,NA,7753.083,325,"AveragePuttingDistanceAll2putts",2016
37,44,"Steve Stricker",25,NA,4617.833,194,"AveragePuttingDistanceAll2putts",2016
37,44,"Mark Wilson",42,NA,8781,369,"AveragePuttingDistanceAll2putts",2016
46,51,"Bernd Wiesberger",23,NA,3259.083,137,"AveragePuttingDistanceAll2putts",2016
47,60,"Luke Donald",49,NA,8081,342,"AveragePuttingDistanceAll2putts",2016
47,55,"Russell Knox",48,NA,7359.667,311,"AveragePuttingDistanceAll2putts",2016
47,36,"Scott Pinckney",53,NA,9704.167,410,"AveragePuttingDistanceAll2putts",2016
47,71,"Daniel Summerhays",55,NA,10190.333,430,"AveragePuttingDistanceAll2putts",2016
47,26,"Gary Woodland",45,NA,8959.417,378,"AveragePuttingDistanceAll2putts",2016
52,65,"Luke List",51,NA,8969.167,380,"AveragePuttingDistanceAll2putts",2016
52,89,"Brian Stuard",24,NA,3817.417,162,"AveragePuttingDistanceAll2putts",2016
52,42,"Jhonattan Vegas",49,NA,8953.333,380,"AveragePuttingDistanceAll2putts",2016
52,60,"Jimmy Walker",43,NA,7300.583,310,"AveragePuttingDistanceAll2putts",2016
56,65,"Zac Blair",56,NA,9596.583,409,"AveragePuttingDistanceAll2putts",2016
56,55,"Fabian Gomez",49,NA,10064.583,428,"AveragePuttingDistanceAll2putts",2016
56,65,"Russell Henley",42,NA,9070.667,386,"AveragePuttingDistanceAll2putts",2016
56,65,"Billy Hurley III",22,NA,3899,166,"AveragePuttingDistanceAll2putts",2016
