"Approaches100yardsRghRTP_RANKTHISWEEK_2006","Approaches100yardsRghRTP_RANKLASTWEEK_2006","Approaches100yardsRghRTP_PLAYERNAME_2006","Approaches100yardsRghRTP_ROUNDS_2006","Approaches100yardsRghRTP_AVGRTP_2006","stat_name","year"
1,1,"Tiger Woods",55,-0.08,"Approaches100yardsRghRTP",2006
2,2,"Vijay Singh",103,-0.004,"Approaches100yardsRghRTP",2006
3,3,"Fred Couples",52,0,"Approaches100yardsRghRTP",2006
4,4,"Billy Mayfair",94,0.006,"Approaches100yardsRghRTP",2006
5,5,"Bob Estes",85,0.024,"Approaches100yardsRghRTP",2006
6,6,"Bob May",65,0.025,"Approaches100yardsRghRTP",2006
7,7,"Bo Van Pelt",102,0.036,"Approaches100yardsRghRTP",2006
8,8,"Vance Veazey",59,0.042,"Approaches100yardsRghRTP",2006
9,9,"Jeff Brehaut",100,0.043,"Approaches100yardsRghRTP",2006
10,10,"Ian Poulter",53,0.044,"Approaches100yardsRghRTP",2006
11,11,"Retief Goosen",68,0.046,"Approaches100yardsRghRTP",2006
12,12,"Daniel Chopra",110,0.047,"Approaches100yardsRghRTP",2006
13,13,"Stuart Appleby",83,0.049,"Approaches100yardsRghRTP",2006
14,14,"Davis Love III",85,0.054,"Approaches100yardsRghRTP",2006
15,15,"Trevor Immelman",86,0.057,"Approaches100yardsRghRTP",2006
16,16,"Bubba Watson",83,0.059,"Approaches100yardsRghRTP",2006
17,17,"Chris DiMarco",83,0.06,"Approaches100yardsRghRTP",2006
17,17,"Charles Howell III",96,0.06,"Approaches100yardsRghRTP",2006
17,17,"Steve Stricker",64,0.06,"Approaches100yardsRghRTP",2006
20,20,"Phil Mickelson",74,0.063,"Approaches100yardsRghRTP",2006
21,21,"Briny Baird",81,0.066,"Approaches100yardsRghRTP",2006
21,21,"Jeff Gove",91,0.066,"Approaches100yardsRghRTP",2006
23,23,"John Senden",96,0.067,"Approaches100yardsRghRTP",2006
24,24,"Bill Haas",99,0.068,"Approaches100yardsRghRTP",2006
25,25,"Padraig Harrington",54,0.069,"Approaches100yardsRghRTP",2006
25,25,"Greg Owen",79,0.069,"Approaches100yardsRghRTP",2006
27,27,"Brett Quigley",109,0.07,"Approaches100yardsRghRTP",2006
