"Approachesfrom150175yardsRgh_RANKTHISWEEK_2010","Approachesfrom150175yardsRgh_RANKLASTWEEK_2010","Approachesfrom150175yardsRgh_PLAYERNAME_2010","Approachesfrom150175yardsRgh_ROUNDS_2010","Approachesfrom150175yardsRgh_AVG_2010","Approachesfrom150175yardsRgh_TOTALDISTANCEFEET_2010","Approachesfrom150175yardsRgh_OFATTEMPTS_2010","Approachesfrom150175yardsRgh_RELATIVETOPAR_2010","stat_name","year"
1,1,"Sergio Garcia",58,NA,643.667,22,5,"Approachesfrom150175yardsRgh",2010
2,2,"Chris Wilson",65,NA,1460.333,43,6,"Approachesfrom150175yardsRgh",2010
3,3,"Kevin Streelman",90,NA,1672,49,1,"Approachesfrom150175yardsRgh",2010
4,4,"Angel Cabrera",64,NA,1417.417,41,4,"Approachesfrom150175yardsRgh",2010
5,5,"Phil Mickelson",76,NA,1632.667,47,6,"Approachesfrom150175yardsRgh",2010
6,6,"Retief Goosen",75,NA,1292.583,37,-1,"Approachesfrom150175yardsRgh",2010
7,7,"Steve Flesch",78,NA,1611,46,5,"Approachesfrom150175yardsRgh",2010
8,8,"Craig Bowden",56,NA,632.167,18,4,"Approachesfrom150175yardsRgh",2010
9,9,"Geoff Ogilvy",62,NA,1201.417,34,5,"Approachesfrom150175yardsRgh",2010
10,10,"YE Yang",72,NA,1240.417,35,8,"Approachesfrom150175yardsRgh",2010
11,11,"Brenden Pappas",66,NA,1454.75,41,3,"Approachesfrom150175yardsRgh",2010
12,12,"Henrik Bjornstad",72,NA,1709.917,48,7,"Approachesfrom150175yardsRgh",2010
13,13,"Jeff Overton",89,NA,2197.167,61,4,"Approachesfrom150175yardsRgh",2010
14,14,"Garth Mulroy",53,NA,975.333,27,8,"Approachesfrom150175yardsRgh",2010
15,15,"Robert Garrigus",71,NA,1736.167,48,12,"Approachesfrom150175yardsRgh",2010
16,16,"Trevor Immelman",55,NA,1236.25,34,2,"Approachesfrom150175yardsRgh",2010
17,17,"Greg Chalmers",93,NA,2729.667,75,11,"Approachesfrom150175yardsRgh",2010
17,17,"Adam Scott",70,NA,1530.25,42,8,"Approachesfrom150175yardsRgh",2010
19,19,"Bill Haas",87,NA,2125.25,58,4,"Approachesfrom150175yardsRgh",2010
20,20,"Mike Weir",59,NA,959,26,2,"Approachesfrom150175yardsRgh",2010
21,21,"Jeff Maggert",76,NA,2083.25,56,8,"Approachesfrom150175yardsRgh",2010
21,21,"Rod Pampling",77,NA,2155.583,58,9,"Approachesfrom150175yardsRgh",2010
