"TenthTeeLateRound4ScoringAverage_RANKTHISWEEK_2013","TenthTeeLateRound4ScoringAverage_RANKLASTWEEK_2013","TenthTeeLateRound4ScoringAverage_PLAYERNAME_2013","TenthTeeLateRound4ScoringAverage__2013","TenthTeeLateRound4ScoringAverage_AVG_2013","TenthTeeLateRound4ScoringAverage_TOTALSTROKES_2013","TenthTeeLateRound4ScoringAverage_TOTALROUNDS_2013","stat_name","year"
1,1,"Peter Hanson",NA,66,66,1,"TenthTeeLateRound4ScoringAverage",2013
1,1,"Charles Howell III",NA,66,66,1,"TenthTeeLateRound4ScoringAverage",2013
1,1,"Justin Leonard",NA,66,66,1,"TenthTeeLateRound4ScoringAverage",2013
1,1,"Michael Thompson",NA,66,66,1,"TenthTeeLateRound4ScoringAverage",2013
5,5,"Jason Day",NA,66.5,133,2,"TenthTeeLateRound4ScoringAverage",2013
5,5,"George McNeill",NA,66.5,133,2,"TenthTeeLateRound4ScoringAverage",2013
7,7,"Sangmoon Bae",NA,67,67,1,"TenthTeeLateRound4ScoringAverage",2013
7,7,"Tim Clark",NA,67,134,2,"TenthTeeLateRound4ScoringAverage",2013
7,7,"Lucas Glover",NA,67,67,1,"TenthTeeLateRound4ScoringAverage",2013
7,7,"Tag Ridings",NA,67,67,1,"TenthTeeLateRound4ScoringAverage",2013
7,7,"Brendan Steele",NA,67,67,1,"TenthTeeLateRound4ScoringAverage",2013
12,12,"Jeff Overton",NA,67.25,269,4,"TenthTeeLateRound4ScoringAverage",2013
13,13,"David Toms",NA,67.33,202,3,"TenthTeeLateRound4ScoringAverage",2013
14,14,"James Driscoll",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2013
14,14,"Brandt Jobe",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2013
14,14,"Matt Jones",NA,68,136,2,"TenthTeeLateRound4ScoringAverage",2013
14,14,"Marc Leishman",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2013
14,14,"Greg Owen",NA,68,136,2,"TenthTeeLateRound4ScoringAverage",2013
14,14,"John Rollins",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2013
14,14,"Rory Sabbatini",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2013
14,14,"Jordan Spieth",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2013
14,14,"Robert Streb",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2013
23,23,"Scott Brown",NA,68.5,137,2,"TenthTeeLateRound4ScoringAverage",2013
23,23,"Graham DeLaet",NA,68.5,137,2,"TenthTeeLateRound4ScoringAverage",2013
23,23,"DH Lee",NA,68.5,137,2,"TenthTeeLateRound4ScoringAverage",2013
26,26,"Nicolas Colsaerts",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2013
26,26,"Jim Furyk",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2013
26,26,"Martin Kaymer",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2013
26,26,"Jerry Kelly",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2013
26,26,"John Merrick",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2013
26,26,"Seung Yul Noh",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2013
26,26,"Ian Poulter",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2013
26,26,"Patrick Reed",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2013
26,26,"Kevin Streelman",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2013
35,35,"Derek Ernst",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2013
35,35,"David Mathis",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2013
37,37,"Aaron Baddeley",NA,70,140,2,"TenthTeeLateRound4ScoringAverage",2013
37,37,"Jason Bohn",NA,70,140,2,"TenthTeeLateRound4ScoringAverage",2013
37,37,"Scott Gardiner",NA,70,140,2,"TenthTeeLateRound4ScoringAverage",2013
37,37,"Bobby Gates",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2013
37,37,"Fabian Gomez",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2013
37,37,"Luke List",NA,70,140,2,"TenthTeeLateRound4ScoringAverage",2013
37,37,"Jeff Maggert",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2013
37,37,"William McGirt",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2013
37,37,"Phil Mickelson",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2013
