"TenthTeeEarlyLowestRound_RANKTHISWEEK_2010","TenthTeeEarlyLowestRound_RANKLASTWEEK_2010","TenthTeeEarlyLowestRound_PLAYERNAME_2010","TenthTeeEarlyLowestRound_ROUNDS_2010","TenthTeeEarlyLowestRound_LOWRND_2010","stat_name","year"
44,44,"Stewart Cink",84,65,"TenthTeeEarlyLowestRound",2010
44,44,"Brendon de Jonge",114,65,"TenthTeeEarlyLowestRound",2010
44,44,"Luke Donald",71,65,"TenthTeeEarlyLowestRound",2010
44,44,"Martin Flores",75,65,"TenthTeeEarlyLowestRound",2010
44,44,"Rickie Fowler",98,65,"TenthTeeEarlyLowestRound",2010
44,44,"Jim Furyk",76,65,"TenthTeeEarlyLowestRound",2010
44,44,"Brian Gay",101,65,"TenthTeeEarlyLowestRound",2010
44,44,"Lucas Glover",75,65,"TenthTeeEarlyLowestRound",2010
44,44,"Nathan Green",86,65,"TenthTeeEarlyLowestRound",2010
44,44,"JB Holmes",100,65,"TenthTeeEarlyLowestRound",2010
44,44,"Charles Howell III",103,65,"TenthTeeEarlyLowestRound",2010
44,44,"Ryuji Imada",90,65,"TenthTeeEarlyLowestRound",2010
44,44,"Freddie Jacobson",83,65,"TenthTeeEarlyLowestRound",2010
44,44,"Kevin Johnson",62,65,"TenthTeeEarlyLowestRound",2010
44,44,"Matt Jones",89,65,"TenthTeeEarlyLowestRound",2010
44,44,"Skip Kendall",58,65,"TenthTeeEarlyLowestRound",2010
44,44,"James Kingston",4,65,"TenthTeeEarlyLowestRound",2010
44,44,"Marc Leishman",87,65,"TenthTeeEarlyLowestRound",2010
44,44,"Jarrod Lyle",54,65,"TenthTeeEarlyLowestRound",2010
44,44,"Steve Marino",81,65,"TenthTeeEarlyLowestRound",2010
44,44,"Scott McCarron",90,65,"TenthTeeEarlyLowestRound",2010
44,44,"Rocco Mediate",71,65,"TenthTeeEarlyLowestRound",2010
44,44,"Troy Merritt",86,65,"TenthTeeEarlyLowestRound",2010
44,44,"Shaun Micheel",70,65,"TenthTeeEarlyLowestRound",2010
44,44,"Phil Mickelson",76,65,"TenthTeeEarlyLowestRound",2010
44,44,"Sean OHair",84,65,"TenthTeeEarlyLowestRound",2010
44,44,"DA Points",90,65,"TenthTeeEarlyLowestRound",2010
44,44,"Aron Price",70,65,"TenthTeeEarlyLowestRound",2010
44,44,"Andres Romero",73,65,"TenthTeeEarlyLowestRound",2010
44,44,"Rory Sabbatini",79,65,"TenthTeeEarlyLowestRound",2010
44,44,"Webb Simpson",98,65,"TenthTeeEarlyLowestRound",2010
44,44,"Steve Stricker",73,65,"TenthTeeEarlyLowestRound",2010
44,44,"Brian Stuard",81,65,"TenthTeeEarlyLowestRound",2010
44,44,"Vaughn Taylor",87,65,"TenthTeeEarlyLowestRound",2010
44,44,"Cameron Tringale",55,65,"TenthTeeEarlyLowestRound",2010
44,44,"Bo Van Pelt",104,65,"TenthTeeEarlyLowestRound",2010
44,44,"Scott Verplank",74,65,"TenthTeeEarlyLowestRound",2010
44,44,"Charles Warren",64,65,"TenthTeeEarlyLowestRound",2010
44,44,"Bubba Watson",77,65,"TenthTeeEarlyLowestRound",2010
44,44,"Jay Williamson",76,65,"TenthTeeEarlyLowestRound",2010
44,44,"Mark Wilson",87,65,"TenthTeeEarlyLowestRound",2010
90,90,"Michael Allen",49,66,"TenthTeeEarlyLowestRound",2010
90,90,"Stuart Appleby",101,66,"TenthTeeEarlyLowestRound",2010
90,90,"Arjun Atwal",47,66,"TenthTeeEarlyLowestRound",2010
90,90,"Craig Barlow",35,66,"TenthTeeEarlyLowestRound",2010
90,90,"Ricky Barnes",103,66,"TenthTeeEarlyLowestRound",2010
90,90,"Jonathan Byrd",85,66,"TenthTeeEarlyLowestRound",2010
90,90,"Angel Cabrera",64,66,"TenthTeeEarlyLowestRound",2010
90,90,"Chad Collins",87,66,"TenthTeeEarlyLowestRound",2010
90,90,"Michael Connell",89,66,"TenthTeeEarlyLowestRound",2010
90,90,"Brent Delahoussaye",57,66,"TenthTeeEarlyLowestRound",2010
90,90,"James Driscoll",78,66,"TenthTeeEarlyLowestRound",2010
90,90,"Jason Dufner",87,66,"TenthTeeEarlyLowestRound",2010
90,90,"Steve Elkington",74,66,"TenthTeeEarlyLowestRound",2010
90,90,"Ernie Els",72,66,"TenthTeeEarlyLowestRound",2010
90,90,"Steve Flesch",78,66,"TenthTeeEarlyLowestRound",2010
90,90,"Harrison Frazar",44,66,"TenthTeeEarlyLowestRound",2010
90,90,"Mathew Goggin",85,66,"TenthTeeEarlyLowestRound",2010
90,90,"Jason Gore",29,66,"TenthTeeEarlyLowestRound",2010
90,90,"Mathias Gronberg",61,66,"TenthTeeEarlyLowestRound",2010
90,90,"Bill Haas",87,66,"TenthTeeEarlyLowestRound",2010
90,90,"Alex Hamilton",6,66,"TenthTeeEarlyLowestRound",2010
90,90,"Peter Hanson",25,66,"TenthTeeEarlyLowestRound",2010
90,90,"Lee Janzen",77,66,"TenthTeeEarlyLowestRound",2010
90,90,"Richard Johnson",90,66,"TenthTeeEarlyLowestRound",2010
90,90,"Robert Karlsson",40,66,"TenthTeeEarlyLowestRound",2010
90,90,"Anthony Kim",45,66,"TenthTeeEarlyLowestRound",2010
90,90,"Greg Kraft",52,66,"TenthTeeEarlyLowestRound",2010
90,90,"Cliff Kresge",50,66,"TenthTeeEarlyLowestRound",2010
90,90,"Martin Laird",91,66,"TenthTeeEarlyLowestRound",2010
90,90,"Justin Leonard",89,66,"TenthTeeEarlyLowestRound",2010
90,90,"Michael Letzig",84,66,"TenthTeeEarlyLowestRound",2010
90,90,"Davis Love III",79,66,"TenthTeeEarlyLowestRound",2010
90,90,"Will Ma Kenzie",72,66,"TenthTeeEarlyLowestRound",2010
90,90,"Jeff Maggert",76,66,"TenthTeeEarlyLowestRound",2010
90,90,"John Mallinger",78,66,"TenthTeeEarlyLowestRound",2010
90,90,"Shigeki Maruyama",10,66,"TenthTeeEarlyLowestRound",2010
90,90,"Troy Matteson",84,66,"TenthTeeEarlyLowestRound",2010
90,90,"Billy Mayfair",78,66,"TenthTeeEarlyLowestRound",2010
90,90,"Rory McIlroy",54,66,"TenthTeeEarlyLowestRound",2010
90,90,"John Merrick",109,66,"TenthTeeEarlyLowestRound",2010
90,90,"Kevin Na",94,66,"TenthTeeEarlyLowestRound",2010
90,90,"Joe Ogilvie",99,66,"TenthTeeEarlyLowestRound",2010
90,90,"Geoff Ogilvy",62,66,"TenthTeeEarlyLowestRound",2010
90,90,"Rod Pampling",77,66,"TenthTeeEarlyLowestRound",2010
90,90,"Brenden Pappas",66,66,"TenthTeeEarlyLowestRound",2010
90,90,"Cameron Percy",73,66,"TenthTeeEarlyLowestRound",2010
90,90,"Pat Perez",90,66,"TenthTeeEarlyLowestRound",2010
90,90,"Tom Pernice Jr",74,66,"TenthTeeEarlyLowestRound",2010
90,90,"Kenny Perry",69,66,"TenthTeeEarlyLowestRound",2010
90,90,"Carl Pettersson",99,66,"TenthTeeEarlyLowestRound",2010
90,90,"Brett Quigley",96,66,"TenthTeeEarlyLowestRound",2010
90,90,"Jeff Quinney",91,66,"TenthTeeEarlyLowestRound",2010
90,90,"Chez Reavie",44,66,"TenthTeeEarlyLowestRound",2010
90,90,"Jerry Richardson Jr",4,66,"TenthTeeEarlyLowestRound",2010
90,90,"John Rollins",81,66,"TenthTeeEarlyLowestRound",2010
90,90,"Vijay Singh",75,66,"TenthTeeEarlyLowestRound",2010
90,90,"Heath Slocum",97,66,"TenthTeeEarlyLowestRound",2010
90,90,"Kevin Stadler",86,66,"TenthTeeEarlyLowestRound",2010
90,90,"Paul Stankowski",62,66,"TenthTeeEarlyLowestRound",2010
90,90,"Kevin Sutherland",86,66,"TenthTeeEarlyLowestRound",2010
90,90,"Roger Tambellini",77,66,"TenthTeeEarlyLowestRound",2010
90,90,"Phil Tataurangi",11,66,"TenthTeeEarlyLowestRound",2010
90,90,"Josh Teater",101,66,"TenthTeeEarlyLowestRound",2010
90,90,"David Toms",86,66,"TenthTeeEarlyLowestRound",2010
90,90,"Vance Veazey",58,66,"TenthTeeEarlyLowestRound",2010
90,90,"Nick Watney",91,66,"TenthTeeEarlyLowestRound",2010
90,90,"Charlie Wi",95,66,"TenthTeeEarlyLowestRound",2010
90,90,"Garrett Willis",82,66,"TenthTeeEarlyLowestRound",2010
90,90,"Dean Wilson",54,66,"TenthTeeEarlyLowestRound",2010
159,159,"Robert Allenby",76,67,"TenthTeeEarlyLowestRound",2010
159,159,"Woody Austin",93,67,"TenthTeeEarlyLowestRound",2010
159,159,"Matt Bettencourt",91,67,"TenthTeeEarlyLowestRound",2010
159,159,"Henrik Bjornstad",72,67,"TenthTeeEarlyLowestRound",2010
159,159,"Kevin Chappell",7,67,"TenthTeeEarlyLowestRound",2010
159,159,"KJ Choi",82,67,"TenthTeeEarlyLowestRound",2010
159,159,"Chris Couch",66,67,"TenthTeeEarlyLowestRound",2010
159,159,"Ben Crane",85,67,"TenthTeeEarlyLowestRound",2010
159,159,"Ben Curtis",78,67,"TenthTeeEarlyLowestRound",2010
159,159,"Graham DeLaet",88,67,"TenthTeeEarlyLowestRound",2010
159,159,"Chris DiMarco",88,67,"TenthTeeEarlyLowestRound",2010
159,159,"David Duval",71,67,"TenthTeeEarlyLowestRound",2010
159,159,"Sergio Garcia",58,67,"TenthTeeEarlyLowestRound",2010
159,159,"Retief Goosen",75,67,"TenthTeeEarlyLowestRound",2010
159,159,"Bob Heintz",12,67,"TenthTeeEarlyLowestRound",2010
159,159,"Miguel Angel Jimenez",21,67,"TenthTeeEarlyLowestRound",2010
159,159,"Spencer Levin",110,67,"TenthTeeEarlyLowestRound",2010
159,159,"George McNeill",79,67,"TenthTeeEarlyLowestRound",2010
159,159,"Bryce Molder",84,67,"TenthTeeEarlyLowestRound",2010
159,159,"Jeff Overton",89,67,"TenthTeeEarlyLowestRound",2010
159,159,"Corey Pavin",27,67,"TenthTeeEarlyLowestRound",2010
159,159,"Tim Petrovic",105,67,"TenthTeeEarlyLowestRound",2010
159,159,"Sam Saunders",21,67,"TenthTeeEarlyLowestRound",2010
159,159,"Charl Schwartzel",39,67,"TenthTeeEarlyLowestRound",2010
159,159,"John Senden",103,67,"TenthTeeEarlyLowestRound",2010
159,159,"Jeev Milkha Singh",59,67,"TenthTeeEarlyLowestRound",2010
159,159,"Mike Small",22,67,"TenthTeeEarlyLowestRound",2010
159,159,"Henrik Stenson",45,67,"TenthTeeEarlyLowestRound",2010
159,159,"Roland Thatcher",72,67,"TenthTeeEarlyLowestRound",2010
159,159,"Chris Tidland",77,67,"TenthTeeEarlyLowestRound",2010
159,159,"Omar Uresti",74,67,"TenthTeeEarlyLowestRound",2010
159,159,"Jimmy Walker",82,67,"TenthTeeEarlyLowestRound",2010
159,159,"Drew Weaver",6,67,"TenthTeeEarlyLowestRound",2010
159,159,"Brett Wetterich",54,67,"TenthTeeEarlyLowestRound",2010
159,159,"Steve Wheatcroft",74,67,"TenthTeeEarlyLowestRound",2010
159,159,"Tim Wilkinson",35,67,"TenthTeeEarlyLowestRound",2010
159,159,"Chris Wilson",65,67,"TenthTeeEarlyLowestRound",2010
159,159,"YE Yang",72,67,"TenthTeeEarlyLowestRound",2010
197,197,"Stephen Ames",75,68,"TenthTeeEarlyLowestRound",2010
197,197,"Rich Barcelo",70,68,"TenthTeeEarlyLowestRound",2010
197,197,"Chris Baryla",19,68,"TenthTeeEarlyLowestRound",2010
197,197,"Rich Beem",31,68,"TenthTeeEarlyLowestRound",2010
197,197,"Gregory Bourdy",8,68,"TenthTeeEarlyLowestRound",2010
197,197,"Craig Bowden",56,68,"TenthTeeEarlyLowestRound",2010
197,197,"Mark Brooks",39,68,"TenthTeeEarlyLowestRound",2010
197,197,"Mark Calcavecchia",50,68,"TenthTeeEarlyLowestRound",2010
197,197,"Fred Couples",22,68,"TenthTeeEarlyLowestRound",2010
197,197,"John Daly",63,68,"TenthTeeEarlyLowestRound",2010
197,197,"Marco Dawson",30,68,"TenthTeeEarlyLowestRound",2010
197,197,"Glen Day",38,68,"TenthTeeEarlyLowestRound",2010
197,197,"Joe Durant",67,68,"TenthTeeEarlyLowestRound",2010
197,197,"Simon Dyson",25,68,"TenthTeeEarlyLowestRound",2010
197,197,"Bob Estes",79,68,"TenthTeeEarlyLowestRound",2010
197,197,"Brad Faxon",58,68,"TenthTeeEarlyLowestRound",2010
197,197,"Robert Gamez",18,68,"TenthTeeEarlyLowestRound",2010
197,197,"Derek Gillespie",2,68,"TenthTeeEarlyLowestRound",2010
197,197,"Jeff Gove",57,68,"TenthTeeEarlyLowestRound",2010
197,197,"Todd Hamilton",49,68,"TenthTeeEarlyLowestRound",2010
197,197,"Trevor Immelman",55,68,"TenthTeeEarlyLowestRound",2010
197,197,"Ryo Ishikawa",32,68,"TenthTeeEarlyLowestRound",2010
197,197,"Jeff Klauk",40,68,"TenthTeeEarlyLowestRound",2010
197,197,"JL Lewis",10,68,"TenthTeeEarlyLowestRound",2010
197,197,"Frank Lickliter II",19,68,"TenthTeeEarlyLowestRound",2010
197,197,"Jamie Lovemark",14,68,"TenthTeeEarlyLowestRound",2010
197,197,"Graeme McDowell",31,68,"TenthTeeEarlyLowestRound",2010
197,197,"Parker McLachlin",45,68,"TenthTeeEarlyLowestRound",2010
197,197,"Andrew McLardy",52,68,"TenthTeeEarlyLowestRound",2010
197,197,"Francesco Molinari",25,68,"TenthTeeEarlyLowestRound",2010
197,197,"Patrick Moore",8,68,"TenthTeeEarlyLowestRound",2010
197,197,"Garth Mulroy",53,68,"TenthTeeEarlyLowestRound",2010
197,197,"Jesper Parnevik",13,68,"TenthTeeEarlyLowestRound",2010
197,197,"Ted Purdy",86,68,"TenthTeeEarlyLowestRound",2010
197,197,"Michael Sim",64,68,"TenthTeeEarlyLowestRound",2010
197,197,"Chris Stroud",90,68,"TenthTeeEarlyLowestRound",2010
197,197,"Nicholas Thompson",88,68,"TenthTeeEarlyLowestRound",2010
197,197,"Kirk Triplett",36,68,"TenthTeeEarlyLowestRound",2010
197,197,"Matt Weibring",28,68,"TenthTeeEarlyLowestRound",2010
197,197,"Chris Wood",9,68,"TenthTeeEarlyLowestRound",2010
197,197,"Tiger Woods",45,68,"TenthTeeEarlyLowestRound",2010
238,238,"Joe Affrunti",2,69,"TenthTeeEarlyLowestRound",2010
238,238,"Daniel Barbetti",4,69,"TenthTeeEarlyLowestRound",2010
238,238,"Shane Bertsch",15,69,"TenthTeeEarlyLowestRound",2010
238,238,"Alejandro Canizares",8,69,"TenthTeeEarlyLowestRound",2010
238,238,"Wil Collins",2,69,"TenthTeeEarlyLowestRound",2010
238,238,"Nick Dougherty",2,69,"TenthTeeEarlyLowestRound",2010
238,238,"Ken Duke",16,69,"TenthTeeEarlyLowestRound",2010
238,238,"Ross Fisher",29,69,"TenthTeeEarlyLowestRound",2010
238,238,"Jim Gallagher Jr",7,69,"TenthTeeEarlyLowestRound",2010
238,238,"Brendan Gielow",2,69,"TenthTeeEarlyLowestRound",2010
238,238,"Tom Gillis",97,69,"TenthTeeEarlyLowestRound",2010
238,238,"Peter Gustafsson",4,69,"TenthTeeEarlyLowestRound",2010
238,238,"JJ Henry",92,69,"TenthTeeEarlyLowestRound",2010
238,238,"Mark Hensby",39,69,"TenthTeeEarlyLowestRound",2010
238,238,"David Horsey",8,69,"TenthTeeEarlyLowestRound",2010
238,238,"John Huston",31,69,"TenthTeeEarlyLowestRound",2010
238,238,"Kent Jones",28,69,"TenthTeeEarlyLowestRound",2010
238,238,"Jonathan Kaye",17,69,"TenthTeeEarlyLowestRound",2010
238,238,"Chris Kirk",4,69,"TenthTeeEarlyLowestRound",2010
238,238,"David Lutterus",69,69,"TenthTeeEarlyLowestRound",2010
238,238,"Ross McGowan",20,69,"TenthTeeEarlyLowestRound",2010
238,238,"Nick OHern",33,69,"TenthTeeEarlyLowestRound",2010
238,238,"Dicky Pride",13,69,"TenthTeeEarlyLowestRound",2010
238,238,"Fran Quinn",19,69,"TenthTeeEarlyLowestRound",2010
238,238,"Alvaro Quiros",27,69,"TenthTeeEarlyLowestRound",2010
238,238,"Warren Schutte",4,69,"TenthTeeEarlyLowestRound",2010
238,238,"Jerod Turner",54,69,"TenthTeeEarlyLowestRound",2010
238,238,"Marc Turnesa",19,69,"TenthTeeEarlyLowestRound",2010
238,238,"Manuel Villegas",6,69,"TenthTeeEarlyLowestRound",2010
238,238,"Danny Wax",4,69,"TenthTeeEarlyLowestRound",2010
238,238,"Gary Woodland",22,69,"TenthTeeEarlyLowestRound",2010
269,269,"Brad Adamonis",11,70,"TenthTeeEarlyLowestRound",2010
269,269,"Mark Anderson",3,70,"TenthTeeEarlyLowestRound",2010
269,269,"Eric Axley",16,70,"TenthTeeEarlyLowestRound",2010
269,269,"Notah Begay III",19,70,"TenthTeeEarlyLowestRound",2010
269,269,"Rafa Cabrera Bello",4,70,"TenthTeeEarlyLowestRound",2010
269,269,"Jorge Campillo",2,70,"TenthTeeEarlyLowestRound",2010
269,269,"Michael Clark II",16,70,"TenthTeeEarlyLowestRound",2010
269,269,"Darren Clarke",8,70,"TenthTeeEarlyLowestRound",2010
269,269,"John Ellis",4,70,"TenthTeeEarlyLowestRound",2010
269,269,"Todd Fischer",4,70,"TenthTeeEarlyLowestRound",2010
269,269,"Carlos Franco",29,70,"TenthTeeEarlyLowestRound",2010
269,269,"Robin Freeman",12,70,"TenthTeeEarlyLowestRound",2010
269,269,"Fred Funk",20,70,"TenthTeeEarlyLowestRound",2010
269,269,"Tom Gleeton",2,70,"TenthTeeEarlyLowestRound",2010
269,269,"Aaron Goldberg",7,70,"TenthTeeEarlyLowestRound",2010
269,269,"Matt Hill",12,70,"TenthTeeEarlyLowestRound",2010
269,269,"Martin Kaymer",32,70,"TenthTeeEarlyLowestRound",2010
269,269,"Tom Lehman",30,70,"TenthTeeEarlyLowestRound",2010
269,269,"Gregory Main",2,70,"TenthTeeEarlyLowestRound",2010
269,269,"Daniel Miernicki",2,70,"TenthTeeEarlyLowestRound",2010
269,269,"Edoardo Molinari",27,70,"TenthTeeEarlyLowestRound",2010
269,269,"David Morland IV",4,70,"TenthTeeEarlyLowestRound",2010
269,269,"Michael ONeal",7,70,"TenthTeeEarlyLowestRound",2010
269,269,"Greg Owen",69,70,"TenthTeeEarlyLowestRound",2010
269,269,"Jason Preeo",4,70,"TenthTeeEarlyLowestRound",2010
269,269,"Brian Rowell",2,70,"TenthTeeEarlyLowestRound",2010
269,269,"Curt Sanders",2,70,"TenthTeeEarlyLowestRound",2010
269,269,"Chris Smith",22,70,"TenthTeeEarlyLowestRound",2010
269,269,"Johnson Wagner",85,70,"TenthTeeEarlyLowestRound",2010
269,269,"Oliver Wilson",28,70,"TenthTeeEarlyLowestRound",2010
269,269,"Willie Wood",6,70,"TenthTeeEarlyLowestRound",2010
300,300,"Justin Bolli",55,71,"TenthTeeEarlyLowestRound",2010
300,300,"Jim Carter",16,71,"TenthTeeEarlyLowestRound",2010
300,300,"Rocky Cleland",2,71,"TenthTeeEarlyLowestRound",2010
300,300,"Robert Damron",10,71,"TenthTeeEarlyLowestRound",2010
300,300,"Barry Evans",2,71,"TenthTeeEarlyLowestRound",2010
300,300,"Jay Haas",2,71,"TenthTeeEarlyLowestRound",2010
300,300,"Seungsu Han",4,71,"TenthTeeEarlyLowestRound",2010
300,300,"Anders Hansen",14,71,"TenthTeeEarlyLowestRound",2010
300,300,"Steve Holmes",2,71,"TenthTeeEarlyLowestRound",2010
300,300,"Billy Horschel",11,71,"TenthTeeEarlyLowestRound",2010
300,300,"Simon Khan",14,71,"TenthTeeEarlyLowestRound",2010
300,300,"Soren Kjeldsen",23,71,"TenthTeeEarlyLowestRound",2010
300,300,"Grant Leaver",2,71,"TenthTeeEarlyLowestRound",2010
300,300,"Colin Montgomerie",10,71,"TenthTeeEarlyLowestRound",2010
300,300,"John Morse",11,71,"TenthTeeEarlyLowestRound",2010
315,315,"Tommy Armour III",11,72,"TenthTeeEarlyLowestRound",2010
315,315,"Guy Boros",18,72,"TenthTeeEarlyLowestRound",2010
315,315,"Jeff Burns",4,72,"TenthTeeEarlyLowestRound",2010
315,315,"Erik Compton",24,72,"TenthTeeEarlyLowestRound",2010
315,315,"Trevor Fisher Jr",2,72,"TenthTeeEarlyLowestRound",2010
315,315,"Benjamin Fox",10,72,"TenthTeeEarlyLowestRound",2010
315,315,"Tadd Fujikawa",2,72,"TenthTeeEarlyLowestRound",2010
315,315,"Bret Guetz",2,72,"TenthTeeEarlyLowestRound",2010
315,315,"Brian Harman",2,72,"TenthTeeEarlyLowestRound",2010
315,315,"Bobby Hutcherson",2,72,"TenthTeeEarlyLowestRound",2010
315,315,"Thongchai Jaidee",23,72,"TenthTeeEarlyLowestRound",2010
315,315,"Cortland Lowe",2,72,"TenthTeeEarlyLowestRound",2010
315,315,"Santiago Luna",4,72,"TenthTeeEarlyLowestRound",2010
315,315,"Sandy Lyle",7,72,"TenthTeeEarlyLowestRound",2010
315,315,"Nick Mason",2,72,"TenthTeeEarlyLowestRound",2010
315,315,"Dick Mast",4,72,"TenthTeeEarlyLowestRound",2010
315,315,"Louis Oosthuizen",14,72,"TenthTeeEarlyLowestRound",2010
315,315,"Brett Stegmaier",2,72,"TenthTeeEarlyLowestRound",2010
315,315,"Tim Thelen",6,72,"TenthTeeEarlyLowestRound",2010
315,315,"Esteban Toledo",2,72,"TenthTeeEarlyLowestRound",2010
315,315,"Jose Trauwitz",2,72,"TenthTeeEarlyLowestRound",2010
315,315,"Grant Waite",8,72,"TenthTeeEarlyLowestRound",2010
315,315,"Gene Williams",2,72,"TenthTeeEarlyLowestRound",2010
338,338,"Byeong Hun An",18,73,"TenthTeeEarlyLowestRound",2010
338,338,"Bob Burns",2,73,"TenthTeeEarlyLowestRound",2010
338,338,"Gonzalo Fdez Castano",10,73,"TenthTeeEarlyLowestRound",2010
338,338,"David Frost",2,73,"TenthTeeEarlyLowestRound",2010
338,338,"Dustin Garza",2,73,"TenthTeeEarlyLowestRound",2010
338,338,"Ernie Gonzalez",4,73,"TenthTeeEarlyLowestRound",2010
338,338,"Ty Harris",2,73,"TenthTeeEarlyLowestRound",2010
338,338,"Yuta Ikeda",32,73,"TenthTeeEarlyLowestRound",2010
338,338,"Kenny Kim",4,73,"TenthTeeEarlyLowestRound",2010
338,338,"Chris Marin",2,73,"TenthTeeEarlyLowestRound",2010
338,338,"Andy Matthews",4,73,"TenthTeeEarlyLowestRound",2010
338,338,"Len Mattiace",14,73,"TenthTeeEarlyLowestRound",2010
338,338,"Spike McRoy",10,73,"TenthTeeEarlyLowestRound",2010
338,338,"Rod Perry",4,73,"TenthTeeEarlyLowestRound",2010
338,338,"Chris Rogers",6,73,"TenthTeeEarlyLowestRound",2010
338,338,"Tom Scherrer",2,73,"TenthTeeEarlyLowestRound",2010
338,338,"Jordan Spieth",6,73,"TenthTeeEarlyLowestRound",2010
338,338,"Andrew Svoboda",3,73,"TenthTeeEarlyLowestRound",2010
356,356,"Billy Andrade",2,74,"TenthTeeEarlyLowestRound",2010
356,356,"Brian Bateman",6,74,"TenthTeeEarlyLowestRound",2010
356,356,"Christopher Brown",2,74,"TenthTeeEarlyLowestRound",2010
356,356,"Tom Byrum",8,74,"TenthTeeEarlyLowestRound",2010
356,356,"Estanislao Guerrero",2,74,"TenthTeeEarlyLowestRound",2010
356,356,"Tetsuji Hiratsuka",2,74,"TenthTeeEarlyLowestRound",2010
356,356,"Michael Jonzon",4,74,"TenthTeeEarlyLowestRound",2010
356,356,"TJ Kua",2,74,"TenthTeeEarlyLowestRound",2010
356,356,"Rob Labritz",4,74,"TenthTeeEarlyLowestRound",2010
356,356,"Perry Moss",2,74,"TenthTeeEarlyLowestRound",2010
356,356,"Troy Pare",2,74,"TenthTeeEarlyLowestRound",2010
356,356,"Danny Willett",2,74,"TenthTeeEarlyLowestRound",2010
