"ProximitytoHolefromOtherLocations_RANKTHISWEEK_2012","ProximitytoHolefromOtherLocations_RANKLASTWEEK_2012","ProximitytoHolefromOtherLocations_PLAYERNAME_2012","ProximitytoHolefromOtherLocations_ROUNDS_2012","ProximitytoHolefromOtherLocations_AVGDTP_2012","ProximitytoHolefromOtherLocations_TOTALDISTANCEFEET_2012","ProximitytoHolefromOtherLocations_OFSHOTS_2012","ProximitytoHolefromOtherLocations_SCRAMBLINGRANK_2012","stat_name","year"
62,62,"Ted Potter Jr",77,NA,8.13,102,132,"ProximitytoHolefromOtherLocations",2012
67,67,"Jason Day",57,NA,6.639,82,19,"ProximitytoHolefromOtherLocations",2012
67,67,"Chris DiMarco",83,NA,12.308,152,103,"ProximitytoHolefromOtherLocations",2012
67,67,"Ernie Els",80,NA,8.808,109,24,"ProximitytoHolefromOtherLocations",2012
67,67,"Robert Karlsson",54,NA,6.571,81,172,"ProximitytoHolefromOtherLocations",2012
67,67,"John Merrick",83,NA,13.136,162,146,"ProximitytoHolefromOtherLocations",2012
67,67,"Greg Owen",90,NA,11.864,147,154,"ProximitytoHolefromOtherLocations",2012
67,67,"Boo Weekley",74,NA,8.23,102,168,"ProximitytoHolefromOtherLocations",2012
67,67,"YE Yang",64,NA,8.952,110,87,"ProximitytoHolefromOtherLocations",2012
75,75,"Ben Curtis",62,NA,7.083,86,66,"ProximitytoHolefromOtherLocations",2012
75,75,"Graham DeLaet",79,NA,13.501,164,86,"ProximitytoHolefromOtherLocations",2012
75,75,"Luke Donald",63,NA,6.938,85,5,"ProximitytoHolefromOtherLocations",2012
75,75,"Tom Gillis",75,NA,10.787,131,68,"ProximitytoHolefromOtherLocations",2012
75,75,"Zach Johnson",95,NA,10.283,126,30,"ProximitytoHolefromOtherLocations",2012
75,75,"Jerry Kelly",84,NA,12.182,148,41,"ProximitytoHolefromOtherLocations",2012
75,75,"Davis Love III",64,NA,6.489,79,147,"ProximitytoHolefromOtherLocations",2012
75,75,"John Mallinger",74,NA,7.89,96,53,"ProximitytoHolefromOtherLocations",2012
75,75,"Nick OHern",78,NA,11.502,141,62,"ProximitytoHolefromOtherLocations",2012
75,75,"Adam Scott",59,NA,5.514,67,128,"ProximitytoHolefromOtherLocations",2012
85,85,"Tommy Gainey",98,NA,14.085,169,162,"ProximitytoHolefromOtherLocations",2012
85,85,"John Huh",99,NA,15.401,186,134,"ProximitytoHolefromOtherLocations",2012
85,85,"Russell Knox",72,NA,8.37,101,76,"ProximitytoHolefromOtherLocations",2012
85,85,"Scott Piercy",95,NA,14.328,173,35,"ProximitytoHolefromOtherLocations",2012
85,85,"John Senden",81,NA,8.033,97,94,"ProximitytoHolefromOtherLocations",2012
90,90,"Stephen Ames",54,NA,6.324,75,112,"ProximitytoHolefromOtherLocations",2012
90,90,"Aaron Baddeley",73,NA,10.426,124,37,"ProximitytoHolefromOtherLocations",2012
90,90,"Bud Cauley",99,NA,13.339,158,8,"ProximitytoHolefromOtherLocations",2012
90,90,"Marco Dawson",60,NA,6.623,79,176,"ProximitytoHolefromOtherLocations",2012
90,90,"Matt Jones",53,NA,9.62,115,61,"ProximitytoHolefromOtherLocations",2012
90,90,"Rocco Mediate",70,NA,11.529,138,22,"ProximitytoHolefromOtherLocations",2012
90,90,"DA Points",88,NA,14.042,168,112,"ProximitytoHolefromOtherLocations",2012
90,90,"John Rollins",81,NA,12.279,147,80,"ProximitytoHolefromOtherLocations",2012
90,90,"Henrik Stenson",51,NA,7.851,94,47,"ProximitytoHolefromOtherLocations",2012
99,99,"Tommy Biershenk",74,NA,10.947,129,184,"ProximitytoHolefromOtherLocations",2012
99,99,"Gary Christian",91,NA,11.189,132,139,"ProximitytoHolefromOtherLocations",2012
99,99,"Chris Couch",61,NA,10.484,123,72,"ProximitytoHolefromOtherLocations",2012
99,99,"Bobby Gates",87,NA,13.762,162,127,"ProximitytoHolefromOtherLocations",2012
99,99,"Billy Horschel",63,NA,9.466,112,36,"ProximitytoHolefromOtherLocations",2012
99,99,"Richard Lee",71,NA,9.871,116,143,"ProximitytoHolefromOtherLocations",2012
99,99,"George McNeill",85,NA,10.758,127,96,"ProximitytoHolefromOtherLocations",2012
99,99,"Rory Sabbatini",84,NA,11.19,132,55,"ProximitytoHolefromOtherLocations",2012
99,99,"Gary Woodland",70,NA,9.032,106,171,"ProximitytoHolefromOtherLocations",2012
99,99,"Tiger Woods",69,NA,5.205,61,4,"ProximitytoHolefromOtherLocations",2012
109,109,"Stuart Appleby",75,NA,12.957,150,29,"ProximitytoHolefromOtherLocations",2012
109,109,"Scott Brown",65,NA,9.492,110,185,"ProximitytoHolefromOtherLocations",2012
109,109,"Miguel Angel Carballo",73,NA,9.67,112,178,"ProximitytoHolefromOtherLocations",2012
109,109,"Tim Clark",60,NA,7.111,83,79,"ProximitytoHolefromOtherLocations",2012
109,109,"Ben Crane",73,NA,9.857,114,97,"ProximitytoHolefromOtherLocations",2012
109,109,"John Daly",50,NA,6.9,80,174,"ProximitytoHolefromOtherLocations",2012
109,109,"James Driscoll",83,NA,13.98,162,153,"ProximitytoHolefromOtherLocations",2012
109,109,"David Mathis",83,NA,13.354,156,85,"ProximitytoHolefromOtherLocations",2012
109,109,"Garth Mulroy",59,NA,8.897,103,180,"ProximitytoHolefromOtherLocations",2012
109,109,"Kyle Reifers",86,NA,12.448,145,100,"ProximitytoHolefromOtherLocations",2012
109,109,"DJ Trahan",73,NA,11.907,138,164,"ProximitytoHolefromOtherLocations",2012
109,109,"Jimmy Walker",101,NA,14.28,166,78,"ProximitytoHolefromOtherLocations",2012
121,121,"Robert Allenby",76,NA,9.79,113,183,"ProximitytoHolefromOtherLocations",2012
121,121,"Mark Anderson",75,NA,11.518,133,163,"ProximitytoHolefromOtherLocations",2012
121,121,"Daniel Chopra",55,NA,8.546,98,165,"ProximitytoHolefromOtherLocations",2012
121,121,"Martin Flores",95,NA,12.831,147,47,"ProximitytoHolefromOtherLocations",2012
121,121,"Rory McIlroy",60,NA,4.884,56,33,"ProximitytoHolefromOtherLocations",2012
121,121,"Bryce Molder",83,NA,12.518,144,20,"ProximitytoHolefromOtherLocations",2012
121,121,"Jeff Overton",101,NA,15.923,184,42,"ProximitytoHolefromOtherLocations",2012
121,121,"Dicky Pride",62,NA,7.199,83,93,"ProximitytoHolefromOtherLocations",2012
121,121,"David Toms",60,NA,7.858,90,13,"ProximitytoHolefromOtherLocations",2012
121,121,"Jhonattan Vegas",77,NA,11.511,132,187,"ProximitytoHolefromOtherLocations",2012
131,131,"Charley Hoffman",88,NA,14.436,164,181,"ProximitytoHolefromOtherLocations",2012
131,131,"Billy Hurley III",70,NA,10.675,121,90,"ProximitytoHolefromOtherLocations",2012
131,131,"Martin Laird",77,NA,8.732,99,125,"ProximitytoHolefromOtherLocations",2012
131,131,"Spencer Levin",81,NA,11.766,134,82,"ProximitytoHolefromOtherLocations",2012
131,131,"Tom Pernice Jr",62,NA,9.774,111,117,"ProximitytoHolefromOtherLocations",2012
131,131,"Heath Slocum",93,NA,11.628,132,70,"ProximitytoHolefromOtherLocations",2012
137,137,"Jason Bohn",81,NA,11.064,125,119,"ProximitytoHolefromOtherLocations",2012
137,137,"Michael Bradley",63,NA,8.6,97,156,"ProximitytoHolefromOtherLocations",2012
137,137,"Brendon de Jonge",115,NA,15.19,171,59,"ProximitytoHolefromOtherLocations",2012
137,137,"Harris English",98,NA,15.137,171,159,"ProximitytoHolefromOtherLocations",2012
137,137,"Colt Knost",79,NA,11.71,131,140,"ProximitytoHolefromOtherLocations",2012
137,137,"Jeff Maggert",83,NA,12.922,146,64,"ProximitytoHolefromOtherLocations",2012
137,137,"Troy Matteson",100,NA,14.503,163,114,"ProximitytoHolefromOtherLocations",2012
137,137,"Billy Mayfair",90,NA,14.646,165,15,"ProximitytoHolefromOtherLocations",2012
137,137,"Ryan Moore",89,NA,13.458,152,107,"ProximitytoHolefromOtherLocations",2012
137,137,"Chez Reavie",83,NA,12.508,141,111,"ProximitytoHolefromOtherLocations",2012
137,137,"Vijay Singh",99,NA,11.469,129,43,"ProximitytoHolefromOtherLocations",2012
137,137,"Scott Stallings",78,NA,11.417,128,175,"ProximitytoHolefromOtherLocations",2012
137,137,"Kyle Thompson",51,NA,7.086,80,189,"ProximitytoHolefromOtherLocations",2012
150,150,"Matt Bettencourt",80,NA,11.097,123,179,"ProximitytoHolefromOtherLocations",2012
150,150,"KJ Choi",71,NA,8.943,99,150,"ProximitytoHolefromOtherLocations",2012
150,150,"Kevin Stadler",85,NA,10.821,120,58,"ProximitytoHolefromOtherLocations",2012
150,150,"Brendon Todd",78,NA,10.393,115,129,"ProximitytoHolefromOtherLocations",2012
150,150,"Nick Watney",97,NA,10.854,120,141,"ProximitytoHolefromOtherLocations",2012
155,155,"Ryo Ishikawa",54,NA,6.678,73,152,"ProximitytoHolefromOtherLocations",2012
155,155,"Ryan Palmer",81,NA,11.325,125,73,"ProximitytoHolefromOtherLocations",2012
155,155,"Rod Pampling",88,NA,11.334,125,98,"ProximitytoHolefromOtherLocations",2012
155,155,"Johnson Wagner",88,NA,13.507,149,104,"ProximitytoHolefromOtherLocations",2012
159,159,"Stewart Cink",71,NA,7.817,85,169,"ProximitytoHolefromOtherLocations",2012
159,159,"Andres Romero",68,NA,9.724,106,124,"ProximitytoHolefromOtherLocations",2012
159,159,"Daniel Summerhays",81,NA,12.817,140,122,"ProximitytoHolefromOtherLocations",2012
162,162,"Brendan Steele",77,NA,10.469,112,135,"ProximitytoHolefromOtherLocations",2012
162,162,"Roland Thatcher",55,NA,7.783,84,186,"ProximitytoHolefromOtherLocations",2012
162,162,"Camilo Villegas",79,NA,11.175,120,151,"ProximitytoHolefromOtherLocations",2012
162,162,"Bubba Watson",68,NA,7.422,80,110,"ProximitytoHolefromOtherLocations",2012
166,166,"Keegan Bradley",90,NA,12.407,132,91,"ProximitytoHolefromOtherLocations",2012
166,166,"Gavin Coles",72,NA,11.418,121,38,"ProximitytoHolefromOtherLocations",2012
166,166,"Hunter Mahan",88,NA,8.724,93,157,"ProximitytoHolefromOtherLocations",2012
166,166,"Kevin Streelman",89,NA,12.695,135,77,"ProximitytoHolefromOtherLocations",2012
170,170,"Erik Compton",81,NA,12.244,129,161,"ProximitytoHolefromOtherLocations",2012
170,170,"Stephen Gangluff",57,NA,8.916,94,166,"ProximitytoHolefromOtherLocations",2012
170,170,"Edward Loar",59,NA,10.97,115,190,"ProximitytoHolefromOtherLocations",2012
170,170,"Michael Thompson",80,NA,9.914,104,136,"ProximitytoHolefromOtherLocations",2012
170,170,"Cameron Tringale",88,NA,13.537,142,52,"ProximitytoHolefromOtherLocations",2012
175,175,"Jonathan Byrd",69,NA,9.758,102,56,"ProximitytoHolefromOtherLocations",2012
175,175,"Louis Oosthuizen",65,NA,7.569,79,137,"ProximitytoHolefromOtherLocations",2012
177,177,"Harrison Frazar",56,NA,9.86,102,155,"ProximitytoHolefromOtherLocations",2012
178,178,"Blake Adams",107,NA,17.682,180,123,"ProximitytoHolefromOtherLocations",2012
178,178,"Alexandre Rocha",62,NA,9.194,94,160,"ProximitytoHolefromOtherLocations",2012
178,178,"Patrick Sheehan",58,NA,7.359,75,131,"ProximitytoHolefromOtherLocations",2012
178,178,"Kyle Stanley",86,NA,11.128,114,173,"ProximitytoHolefromOtherLocations",2012
182,182,"Jason Kokrak",79,NA,12.966,131,115,"ProximitytoHolefromOtherLocations",2012
183,183,"Brandt Jobe",57,NA,9.815,98,157,"ProximitytoHolefromOtherLocations",2012
184,184,"Will Claxton",99,NA,17.129,170,102,"ProximitytoHolefromOtherLocations",2012
184,184,"Nathan Green",73,NA,12.066,119,88,"ProximitytoHolefromOtherLocations",2012
186,186,"Derek Lamely",64,NA,13.71,134,95,"ProximitytoHolefromOtherLocations",2012
187,187,"Charlie Beljan",61,NA,8.614,84,167,"ProximitytoHolefromOtherLocations",2012
188,188,"Scott Dunlap",57,NA,8.692,83,65,"ProximitytoHolefromOtherLocations",2012
188,188,"Robert Garrigus",89,NA,12.255,117,133,"ProximitytoHolefromOtherLocations",2012
190,190,"Sangmoon Bae",81,NA,9.041,82,182,"ProximitytoHolefromOtherLocations",2012
191,191,"Lee Westwood",60,NA,5.25,44,191,"ProximitytoHolefromOtherLocations",2012
