"Front9Par3ScoringAverage_RANKTHISWEEK_2016","Front9Par3ScoringAverage_RANKLASTWEEK_2016","Front9Par3ScoringAverage_PLAYERNAME_2016","Front9Par3ScoringAverage_ROUNDS_2016","Front9Par3ScoringAverage_AVG_2016","Front9Par3ScoringAverage_TOTALSTROKES_2016","Front9Par3ScoringAverage_TOTALHOLES_2016","stat_name","year"
1,1,"Jon Curran",55,2.88,320,111,"Front9Par3ScoringAverage",2016
2,2,"Alex Cejka",47,2.91,276,95,"Front9Par3ScoringAverage",2016
2,3,"Pat Perez",28,2.91,166,57,"Front9Par3ScoringAverage",2016
4,6,"Jerry Kelly",44,2.92,260,89,"Front9Par3ScoringAverage",2016
5,8,"KJ Choi",47,2.93,278,95,"Front9Par3ScoringAverage",2016
5,8,"David Hearn",55,2.93,325,111,"Front9Par3ScoringAverage",2016
5,8,"Troy Merritt",41,2.93,243,83,"Front9Par3ScoringAverage",2016
8,6,"Phil Mickelson",37,2.94,203,69,"Front9Par3ScoringAverage",2016
8,3,"Adam Scott",39,2.94,212,72,"Front9Par3ScoringAverage",2016
8,11,"Brandt Snedeker",47,2.94,256,87,"Front9Par3ScoringAverage",2016
8,11,"Steve Stricker",25,2.94,150,51,"Front9Par3ScoringAverage",2016
12,13,"Brice Garnett",29,2.95,174,59,"Front9Par3ScoringAverage",2016
12,13,"Camilo Villegas",50,2.95,295,100,"Front9Par3ScoringAverage",2016
14,13,"Zac Blair",56,2.96,334,113,"Front9Par3ScoringAverage",2016
14,18,"Rhein Gibson",36,2.96,216,73,"Front9Par3ScoringAverage",2016
14,13,"Patton Kizzire",57,2.96,314,106,"Front9Par3ScoringAverage",2016
14,18,"William McGirt",54,2.96,323,109,"Front9Par3ScoringAverage",2016
18,21,"Chad Campbell",54,2.97,321,108,"Front9Par3ScoringAverage",2016
19,21,"Billy Hurley III",22,2.98,134,45,"Front9Par3ScoringAverage",2016
19,21,"Russell Knox",48,2.98,271,91,"Front9Par3ScoringAverage",2016
19,20,"Scott Langley",41,2.98,247,83,"Front9Par3ScoringAverage",2016
19,31,"Peter Malnati",53,2.98,319,107,"Front9Par3ScoringAverage",2016
19,21,"Kevin Na",52,2.98,295,99,"Front9Par3ScoringAverage",2016
19,13,"Carlos Ortiz",47,2.98,280,94,"Front9Par3ScoringAverage",2016
19,21,"Rory Sabbatini",40,2.98,241,81,"Front9Par3ScoringAverage",2016
19,21,"Jordan Spieth",34,2.98,182,61,"Front9Par3ScoringAverage",2016
