"Approach125150yardsRTPScore_RANKTHISWEEK_2008","Approach125150yardsRTPScore_RANKLASTWEEK_2008","Approach125150yardsRTPScore_PLAYERNAME_2008","Approach125150yardsRTPScore_ROUNDS_2008","Approach125150yardsRTPScore_AVGRTP_2008","stat_name","year"
1,1,"Corey Pavin",69,-0.239,"Approach125150yardsRTPScore",2008
2,2,"Ben Crane",86,-0.236,"Approach125150yardsRTPScore",2008
3,3,"Tim Wilkinson",95,-0.219,"Approach125150yardsRTPScore",2008
4,4,"Tim Clark",90,-0.217,"Approach125150yardsRTPScore",2008
5,5,"Sergio Garcia",72,-0.214,"Approach125150yardsRTPScore",2008
5,5,"Scott Verplank",82,-0.214,"Approach125150yardsRTPScore",2008
7,7,"Ernie Els",51,-0.213,"Approach125150yardsRTPScore",2008
8,8,"Michael Allen",91,-0.205,"Approach125150yardsRTPScore",2008
8,8,"Gavin Coles",54,-0.205,"Approach125150yardsRTPScore",2008
8,8,"Geoff Ogilvy",65,-0.205,"Approach125150yardsRTPScore",2008
11,11,"Glen Day",64,-0.189,"Approach125150yardsRTPScore",2008
12,12,"Jeff Maggert",86,-0.181,"Approach125150yardsRTPScore",2008
12,12,"Brett Quigley",80,-0.181,"Approach125150yardsRTPScore",2008
14,14,"Ryuji Imada",80,-0.18,"Approach125150yardsRTPScore",2008
15,15,"Stewart Cink",87,-0.176,"Approach125150yardsRTPScore",2008
16,16,"Brian Gay",102,-0.174,"Approach125150yardsRTPScore",2008
16,16,"Todd Hamilton",92,-0.174,"Approach125150yardsRTPScore",2008
18,18,"Mark Wilson",107,-0.167,"Approach125150yardsRTPScore",2008
19,19,"Scott McCarron",63,-0.164,"Approach125150yardsRTPScore",2008
20,20,"Ken Duke",116,-0.16,"Approach125150yardsRTPScore",2008
21,21,"Brandt Snedeker",85,-0.158,"Approach125150yardsRTPScore",2008
22,22,"Camilo Villegas",79,-0.156,"Approach125150yardsRTPScore",2008
23,23,"Aaron Baddeley",76,-0.154,"Approach125150yardsRTPScore",2008
23,23,"Brandt Jobe",52,-0.154,"Approach125150yardsRTPScore",2008
23,23,"Bob Tway",70,-0.154,"Approach125150yardsRTPScore",2008
26,26,"Brad Elder",67,-0.152,"Approach125150yardsRTPScore",2008
26,26,"Dudley Hart",74,-0.152,"Approach125150yardsRTPScore",2008
26,26,"Ryan Palmer",69,-0.152,"Approach125150yardsRTPScore",2008
29,29,"KJ Choi",74,-0.15,"Approach125150yardsRTPScore",2008
29,29,"YE Yang",89,-0.15,"Approach125150yardsRTPScore",2008
31,31,"Vaughn Taylor",103,-0.149,"Approach125150yardsRTPScore",2008
32,32,"Zach Johnson",85,-0.146,"Approach125150yardsRTPScore",2008
33,33,"Paul Claxton",63,-0.145,"Approach125150yardsRTPScore",2008
34,34,"Paul Casey",55,-0.143,"Approach125150yardsRTPScore",2008
34,34,"Kevin Streelman",114,-0.143,"Approach125150yardsRTPScore",2008
36,36,"Dean Wilson",109,-0.142,"Approach125150yardsRTPScore",2008
37,37,"Michael Letzig",88,-0.141,"Approach125150yardsRTPScore",2008
38,38,"Hunter Mahan",87,-0.14,"Approach125150yardsRTPScore",2008
38,38,"Carl Pettersson",110,-0.14,"Approach125150yardsRTPScore",2008
40,40,"George McNeill",97,-0.139,"Approach125150yardsRTPScore",2008
41,41,"Brenden Pappas",66,-0.138,"Approach125150yardsRTPScore",2008
42,42,"Fred Couples",60,-0.137,"Approach125150yardsRTPScore",2008
43,43,"Bart Bryant",81,-0.133,"Approach125150yardsRTPScore",2008
43,43,"Rod Pampling",83,-0.133,"Approach125150yardsRTPScore",2008
43,43,"Omar Uresti",74,-0.133,"Approach125150yardsRTPScore",2008
46,46,"Robert Gamez",79,-0.132,"Approach125150yardsRTPScore",2008
46,46,"Justin Leonard",101,-0.132,"Approach125150yardsRTPScore",2008
48,48,"Steve Stricker",75,-0.131,"Approach125150yardsRTPScore",2008
49,49,"Chad Campbell",94,-0.13,"Approach125150yardsRTPScore",2008
50,50,"Tom Pernice Jr",104,-0.129,"Approach125150yardsRTPScore",2008
51,51,"Cameron Beckman",87,-0.128,"Approach125150yardsRTPScore",2008
51,51,"Rich Beem",90,-0.128,"Approach125150yardsRTPScore",2008
51,51,"Kenny Perry",97,-0.128,"Approach125150yardsRTPScore",2008
54,54,"Woody Austin",109,-0.127,"Approach125150yardsRTPScore",2008
55,55,"Shane Bertsch",96,-0.126,"Approach125150yardsRTPScore",2008
