"TenthTeeEarlyRound4ScoringAverage_RANKTHISWEEK_2006","TenthTeeEarlyRound4ScoringAverage_RANKLASTWEEK_2006","TenthTeeEarlyRound4ScoringAverage_PLAYERNAME_2006","TenthTeeEarlyRound4ScoringAverage__2006","TenthTeeEarlyRound4ScoringAverage_AVG_2006","TenthTeeEarlyRound4ScoringAverage_TOTALSTROKES_2006","TenthTeeEarlyRound4ScoringAverage_TOTALROUNDS_2006","stat_name","year"
26,26,"Steve Jones",NA,68.33,205,3,"TenthTeeEarlyRound4ScoringAverage",2006
27,27,"Harrison Frazar",NA,68.5,137,2,"TenthTeeEarlyRound4ScoringAverage",2006
27,27,"Vijay Singh",NA,68.5,137,2,"TenthTeeEarlyRound4ScoringAverage",2006
27,27,"Heath Slocum",NA,68.5,137,2,"TenthTeeEarlyRound4ScoringAverage",2006
30,30,"Steve Elkington",NA,68.67,206,3,"TenthTeeEarlyRound4ScoringAverage",2006
30,30,"Kent Jones",NA,68.67,206,3,"TenthTeeEarlyRound4ScoringAverage",2006
30,30,"Duffy Waldorf",NA,68.67,206,3,"TenthTeeEarlyRound4ScoringAverage",2006
33,33,"Eric Axley",NA,69,207,3,"TenthTeeEarlyRound4ScoringAverage",2006
33,33,"Jeff Brehaut",NA,69,138,2,"TenthTeeEarlyRound4ScoringAverage",2006
33,33,"John Cook",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2006
33,33,"Ben Crane",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2006
33,33,"Robert Damron",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2006
33,33,"Brian Davis",NA,69,345,5,"TenthTeeEarlyRound4ScoringAverage",2006
33,33,"Brian Gay",NA,69,276,4,"TenthTeeEarlyRound4ScoringAverage",2006
33,33,"Skip Kendall",NA,69,207,3,"TenthTeeEarlyRound4ScoringAverage",2006
33,33,"Davis Love III",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2006
33,33,"Will Ma Kenzie",NA,69,207,3,"TenthTeeEarlyRound4ScoringAverage",2006
33,33,"Jeff Maggert",NA,69,138,2,"TenthTeeEarlyRound4ScoringAverage",2006
33,33,"Geoff Ogilvy",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2006
33,33,"Kenny Perry",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2006
33,33,"Vaughn Taylor",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2006
47,47,"Ben Curtis",NA,69.25,277,4,"TenthTeeEarlyRound4ScoringAverage",2006
47,47,"Vance Veazey",NA,69.25,277,4,"TenthTeeEarlyRound4ScoringAverage",2006
49,49,"Fred Funk",NA,69.33,208,3,"TenthTeeEarlyRound4ScoringAverage",2006
49,49,"Brent Geiberger",NA,69.33,416,6,"TenthTeeEarlyRound4ScoringAverage",2006
51,51,"Jason Bohn",NA,69.5,278,4,"TenthTeeEarlyRound4ScoringAverage",2006
51,51,"Freddie Jacobson",NA,69.5,139,2,"TenthTeeEarlyRound4ScoringAverage",2006
51,51,"Kevin Sutherland",NA,69.5,278,4,"TenthTeeEarlyRound4ScoringAverage",2006
51,51,"Brett Wetterich",NA,69.5,139,2,"TenthTeeEarlyRound4ScoringAverage",2006
51,51,"Dean Wilson",NA,69.5,139,2,"TenthTeeEarlyRound4ScoringAverage",2006
56,56,"Ron Whittaker",NA,69.67,209,3,"TenthTeeEarlyRound4ScoringAverage",2006
57,57,"Paul Azinger",NA,70,210,3,"TenthTeeEarlyRound4ScoringAverage",2006
57,57,"Tim Clark",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2006
57,57,"Luke Donald",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2006
57,57,"Ryuji Imada",NA,70,210,3,"TenthTeeEarlyRound4ScoringAverage",2006
57,57,"Trevor Immelman",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2006
57,57,"Hunter Mahan",NA,70,210,3,"TenthTeeEarlyRound4ScoringAverage",2006
57,57,"Sean OHair",NA,70,140,2,"TenthTeeEarlyRound4ScoringAverage",2006
57,57,"Jerry Smith",NA,70,420,6,"TenthTeeEarlyRound4ScoringAverage",2006
57,57,"Mike Sposa",NA,70,280,4,"TenthTeeEarlyRound4ScoringAverage",2006
57,57,"Mike Weir",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2006
67,67,"Patrick Sheehan",NA,70.2,351,5,"TenthTeeEarlyRound4ScoringAverage",2006
68,68,"Carlos Franco",NA,70.25,281,4,"TenthTeeEarlyRound4ScoringAverage",2006
69,69,"Henrik Bjornstad",NA,70.33,211,3,"TenthTeeEarlyRound4ScoringAverage",2006
70,70,"Steve Flesch",NA,70.4,352,5,"TenthTeeEarlyRound4ScoringAverage",2006
71,71,"Olin Browne",NA,70.5,282,4,"TenthTeeEarlyRound4ScoringAverage",2006
71,71,"Ernie Els",NA,70.5,141,2,"TenthTeeEarlyRound4ScoringAverage",2006
71,71,"Todd Fischer",NA,70.5,141,2,"TenthTeeEarlyRound4ScoringAverage",2006
71,71,"Tom Lehman",NA,70.5,141,2,"TenthTeeEarlyRound4ScoringAverage",2006
71,71,"Jeff Overton",NA,70.5,141,2,"TenthTeeEarlyRound4ScoringAverage",2006
76,76,"Mathias Gronberg",NA,70.67,212,3,"TenthTeeEarlyRound4ScoringAverage",2006
76,76,"JL Lewis",NA,70.67,212,3,"TenthTeeEarlyRound4ScoringAverage",2006
78,78,"Alex Cejka",NA,70.75,283,4,"TenthTeeEarlyRound4ScoringAverage",2006
79,79,"Robert Allenby",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2006
79,79,"KJ Choi",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2006
79,79,"Chris DiMarco",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2006
79,79,"Jason Gore",NA,71,213,3,"TenthTeeEarlyRound4ScoringAverage",2006
79,79,"Todd Hamilton",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2006
79,79,"JB Holmes",NA,71,213,3,"TenthTeeEarlyRound4ScoringAverage",2006
79,79,"Zach Johnson",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2006
79,79,"Ryan Moore",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2006
79,79,"Justin Rose",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2006
79,79,"DJ Trahan",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2006
89,89,"Arjun Atwal",NA,71.25,285,4,"TenthTeeEarlyRound4ScoringAverage",2006
90,90,"Phil Mickelson",NA,71.33,214,3,"TenthTeeEarlyRound4ScoringAverage",2006
90,90,"Chris Riley",NA,71.33,214,3,"TenthTeeEarlyRound4ScoringAverage",2006
92,92,"Scott Verplank",NA,71.4,357,5,"TenthTeeEarlyRound4ScoringAverage",2006
93,93,"Brian Bateman",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2006
93,93,"Daniel Chopra",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2006
93,93,"Stewart Cink",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2006
93,93,"Charles Howell III",NA,71.5,286,4,"TenthTeeEarlyRound4ScoringAverage",2006
93,93,"Bob Tway",NA,71.5,286,4,"TenthTeeEarlyRound4ScoringAverage",2006
93,93,"Tjaart van der Walt",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2006
93,93,"Nick Watney",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2006
93,93,"Mark Wilson",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2006
101,101,"David Branshaw",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2006
101,101,"Chad Campbell",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2006
101,101,"Bob Estes",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2006
101,101,"Sergio Garcia",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2006
101,101,"Richard Johnson",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2006
101,101,"Bernhard Langer",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2006
101,101,"Larry Mize",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2006
101,101,"Joe Ogilvie",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2006
101,101,"Corey Pavin",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2006
101,101,"John Rollins",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2006
101,101,"Camilo Villegas",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2006
101,101,"Charles Warren",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2006
113,113,"Bubba Dickerson",NA,72.25,289,4,"TenthTeeEarlyRound4ScoringAverage",2006
113,113,"Nathan Green",NA,72.25,289,4,"TenthTeeEarlyRound4ScoringAverage",2006
115,115,"Matt Hansen",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2006
115,115,"Frank Lickliter II",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2006
117,117,"Tag Ridings",NA,72.6,363,5,"TenthTeeEarlyRound4ScoringAverage",2006
117,117,"Jason Schultz",NA,72.6,363,5,"TenthTeeEarlyRound4ScoringAverage",2006
119,119,"Steve Lowery",NA,72.67,218,3,"TenthTeeEarlyRound4ScoringAverage",2006
119,119,"Rod Pampling",NA,72.67,218,3,"TenthTeeEarlyRound4ScoringAverage",2006
121,121,"Stuart Appleby",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2006
121,121,"Alex Aragon",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2006
121,121,"Shane Bertsch",NA,73,146,2,"TenthTeeEarlyRound4ScoringAverage",2006
121,121,"Mark Brooks",NA,73,146,2,"TenthTeeEarlyRound4ScoringAverage",2006
121,121,"James Driscoll",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2006
121,121,"John Engler Jr",NA,73,146,2,"TenthTeeEarlyRound4ScoringAverage",2006
121,121,"Robert Garrigus",NA,73,219,3,"TenthTeeEarlyRound4ScoringAverage",2006
121,121,"Greg Kraft",NA,73,146,2,"TenthTeeEarlyRound4ScoringAverage",2006
121,121,"Peter Lonard",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2006
121,121,"David McKenzie",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2006
121,121,"Ted Purdy",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2006
121,121,"Rory Sabbatini",NA,73,146,2,"TenthTeeEarlyRound4ScoringAverage",2006
121,121,"Jimmy Walker",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2006
134,134,"Doug Barron",NA,73.33,220,3,"TenthTeeEarlyRound4ScoringAverage",2006
134,134,"Thomas Levet",NA,73.33,220,3,"TenthTeeEarlyRound4ScoringAverage",2006
134,134,"Jeff Sluman",NA,73.33,220,3,"TenthTeeEarlyRound4ScoringAverage",2006
137,137,"Chris Couch",NA,73.4,367,5,"TenthTeeEarlyRound4ScoringAverage",2006
138,138,"Marco Dawson",NA,73.5,294,4,"TenthTeeEarlyRound4ScoringAverage",2006
139,139,"Woody Austin",NA,74,296,4,"TenthTeeEarlyRound4ScoringAverage",2006
139,139,"Jonathan Byrd",NA,74,148,2,"TenthTeeEarlyRound4ScoringAverage",2006
139,139,"Greg Chalmers",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2006
139,139,"Michael Connell",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2006
139,139,"David Howell",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2006
139,139,"Jerry Kelly",NA,74,148,2,"TenthTeeEarlyRound4ScoringAverage",2006
139,139,"Bob May",NA,74,148,2,"TenthTeeEarlyRound4ScoringAverage",2006
139,139,"Roger Tambellini",NA,74,148,2,"TenthTeeEarlyRound4ScoringAverage",2006
139,139,"David Toms",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2006
148,148,"Charley Hoffman",NA,74.33,223,3,"TenthTeeEarlyRound4ScoringAverage",2006
149,149,"Troy Matteson",NA,74.5,149,2,"TenthTeeEarlyRound4ScoringAverage",2006
149,149,"Arron Oberholser",NA,74.5,149,2,"TenthTeeEarlyRound4ScoringAverage",2006
149,149,"Paul Stankowski",NA,74.5,149,2,"TenthTeeEarlyRound4ScoringAverage",2006
152,152,"Craig Barlow",NA,75,150,2,"TenthTeeEarlyRound4ScoringAverage",2006
152,152,"Mathew Goggin",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2006
152,152,"Tim Herron",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2006
152,152,"John Huston",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2006
152,152,"Chris Smith",NA,75,150,2,"TenthTeeEarlyRound4ScoringAverage",2006
152,152,"Kirk Triplett",NA,75,150,2,"TenthTeeEarlyRound4ScoringAverage",2006
158,158,"Rich Beem",NA,76,76,1,"TenthTeeEarlyRound4ScoringAverage",2006
158,158,"Joe Durant",NA,76,228,3,"TenthTeeEarlyRound4ScoringAverage",2006
158,158,"David Duval",NA,76,76,1,"TenthTeeEarlyRound4ScoringAverage",2006
158,158,"Wes Short Jr",NA,76,152,2,"TenthTeeEarlyRound4ScoringAverage",2006
158,158,"Joey Sindelar",NA,76,76,1,"TenthTeeEarlyRound4ScoringAverage",2006
158,158,"Nicholas Thompson",NA,76,152,2,"TenthTeeEarlyRound4ScoringAverage",2006
164,164,"Ryan Hietala",NA,76.5,153,2,"TenthTeeEarlyRound4ScoringAverage",2006
165,165,"Brad Faxon",NA,78,78,1,"TenthTeeEarlyRound4ScoringAverage",2006
166,166,"Scott Gutschewski",NA,79,79,1,"TenthTeeEarlyRound4ScoringAverage",2006
