"PercentageofYardagecoveredbyTeeShotsPar4s_RANKTHISWEEK_2010","PercentageofYardagecoveredbyTeeShotsPar4s_RANKLASTWEEK_2010","PercentageofYardagecoveredbyTeeShotsPar4s_PLAYERNAME_2010","PercentageofYardagecoveredbyTeeShotsPar4s_ROUNDS_2010","PercentageofYardagecoveredbyTeeShotsPar4s_AVGPct_2010","PercentageofYardagecoveredbyTeeShotsPar4s_TOTALSHOTDISTANCE_2010","PercentageofYardagecoveredbyTeeShotsPar4s_TOTALDISTANCE_2010","stat_name","year"
16,16,"Scott Piercy",88,67.7,251873.4,372048,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
17,17,"Rory McIlroy",54,67.6,127308,188315,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
18,18,"Charley Hoffman",85,67.53,240672.2,356397,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
19,19,"Aaron Baddeley",94,67.49,271346.5,402067,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
20,20,"Martin Laird",91,67.43,248589.5,368649,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
21,21,"Nick Watney",91,67.35,214790.5,318921,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
22,22,"Jeff Overton",89,67.31,225601.7,335186,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
23,23,"John Rollins",81,67.25,235145.9,349679,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
24,24,"Daniel Chopra",74,67.09,205156.4,305790,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
25,25,"Cameron Percy",73,67.06,180612.5,269314,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
26,26,"Kenny Perry",69,67.05,173310.7,258479,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
27,27,"Jarrod Lyle",54,67.04,143002.7,213320,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
28,28,"Ryan Palmer",84,67.03,221022.4,329733,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
29,29,"Vijay Singh",75,66.93,181170.5,270705,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
29,29,"Josh Teater",101,66.93,281737.7,420937,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
31,31,"Andres Romero",73,66.91,222524.2,332578,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
31,31,"Chris Wilson",65,66.91,158421.5,236781,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
33,33,"Garth Mulroy",53,66.9,128988.7,192804,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
34,34,"James Driscoll",78,66.83,228343.2,341694,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
35,35,"Mathias Gronberg",61,66.78,155889.6,233448,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
36,36,"Matt Bettencourt",91,66.77,211337.4,316514,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
36,36,"Matt Every",60,66.77,155908.4,233493,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
38,38,"Marc Leishman",87,66.73,226984.9,340179,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
38,38,"Rory Sabbatini",79,66.73,204404.4,306298,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
40,40,"Boo Weekley",88,66.72,232639.8,348665,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
41,41,"Bo Van Pelt",104,66.7,269702.1,404362,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
42,42,"Kevin Stadler",86,66.69,218209.2,327191,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
43,43,"Chris Couch",66,66.64,179504.1,269375,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
44,44,"Jason Day",82,66.62,222543.4,334073,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
45,45,"Davis Love III",79,66.53,204736.5,307758,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
46,46,"Charles Howell III",103,66.5,274616.7,412981,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
47,47,"Rickie Fowler",98,66.49,254261.4,382433,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
48,48,"Sean OHair",84,66.48,199196.4,299635,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
49,49,"Andrew McLardy",52,66.45,134254.1,202028,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
50,50,"Steve Marino",81,66.43,190754.5,287133,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
51,51,"Bill Lunde",79,66.36,200080.3,301501,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
51,51,"Will Ma Kenzie",72,66.36,208473.2,314167,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
53,53,"Stewart Cink",84,66.35,201505.6,303694,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
53,53,"Ted Purdy",86,66.35,227246.5,342487,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
55,55,"Derek Lamely",81,66.32,195950.7,295482,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
56,56,"Joe Ogilvie",99,66.31,262008.8,395106,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
57,57,"Tim Herron",79,66.3,212516,320542,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
58,58,"Hunter Mahan",85,66.29,206360.4,311289,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
59,59,"Nicholas Thompson",88,66.28,233751.3,352659,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
60,60,"Adam Scott",70,66.26,155983.1,235410,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
61,61,"Lucas Glover",75,66.19,180768.2,273115,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
61,61,"Retief Goosen",75,66.19,165625.1,250213,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
61,61,"Greg Owen",69,66.19,186155.5,281245,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
64,64,"Jeff Gove",57,66.17,134257.8,202888,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
64,64,"Michael Letzig",84,66.17,244782.5,369927,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
64,64,"Kevin Streelman",90,66.17,245186.5,370541,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
67,67,"Jeev Milkha Singh",59,66.16,161804.6,244557,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
68,68,"Matt Jones",89,66.13,242394.6,366523,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
69,69,"Joe Durant",67,66.12,176149.9,266403,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
70,70,"Jonathan Byrd",85,66.11,252431.8,381817,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
70,70,"Sergio Garcia",58,66.11,106782.4,161526,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
70,70,"Paul Stankowski",62,66.11,163444.8,247249,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
73,73,"Steve Wheatcroft",74,66.07,175614.2,265802,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
74,74,"JJ Henry",92,66.04,240390,364019,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
74,74,"Steve Lowery",67,66.04,170652.8,258389,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
76,76,"Chris Tidland",77,66.03,205580,311360,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
77,77,"Chris Stroud",90,66.01,218019.8,330261,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
78,78,"Mathew Goggin",85,65.98,231057.1,350197,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
79,79,"Stuart Appleby",101,65.97,271618.2,411733,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
80,80,"David Lutterus",69,65.95,170061.9,257875,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
81,81,"Troy Merritt",86,65.91,234068.7,355154,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
81,81,"Ryan Moore",80,65.91,187449.4,284394,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
83,83,"Roger Tambellini",77,65.88,188369.7,285909,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
84,84,"Paul Casey",64,65.87,138675.6,210539,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
84,84,"Bill Haas",87,65.87,226162.2,343365,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
86,86,"Brenden Pappas",66,65.86,165329.5,251028,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
86,86,"Roland Thatcher",72,65.86,205376.5,311851,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
88,88,"Pat Perez",90,65.83,251636.9,382235,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
89,89,"Blake Adams",84,65.79,230419.5,350232,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
89,89,"John Senden",103,65.79,262047.4,398300,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
91,91,"Jimmy Walker",82,65.78,211696.2,321847,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
92,92,"John Merrick",109,65.77,281984.5,428711,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
93,93,"Tom Gillis",97,65.75,270979.5,412138,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
94,94,"Vaughn Taylor",87,65.7,237012.7,360763,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
95,95,"Brendon de Jonge",114,65.68,273281.5,416074,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
96,96,"Steve Elkington",74,65.65,174844.6,266334,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
97,97,"Padraig Harrington",57,65.64,133322.4,203109,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
98,98,"Geoff Ogilvy",62,65.63,151676.1,231104,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
99,99,"Scott McCarron",90,65.6,248421.1,378683,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
100,100,"Brian Stuard",81,65.53,215490.5,328837,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
101,101,"Matt Kuchar",97,65.51,228683.1,349060,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
102,102,"Henrik Bjornstad",72,65.5,177328.5,270751,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
103,103,"Kevin Sutherland",86,65.42,231057.1,353169,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
104,104,"YE Yang",72,65.41,179409.5,274281,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
105,105,"Kris Blanks",91,65.39,219354.1,335449,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
105,105,"David Duval",71,65.39,162885.9,249103,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
107,107,"Mark Calcavecchia",50,65.35,99141.4,151700,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
108,108,"George McNeill",79,65.32,211302.4,323504,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
108,108,"James Nitties",92,65.32,242042.2,370554,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
108,108,"Webb Simpson",98,65.32,278136.4,425834,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
111,111,"Camilo Villegas",78,65.31,172542.6,264200,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
112,112,"Carl Pettersson",99,65.3,249245.4,381703,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
113,113,"Jay Williamson",76,65.25,185846,284837,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
114,114,"Rod Pampling",77,65.24,207034.1,317347,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
115,115,"Rich Barcelo",70,65.22,176527.8,270683,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
116,116,"Ricky Barnes",103,65.2,248530,381163,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
117,117,"Robert Allenby",76,65.14,186881.1,286881,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
118,118,"Cliff Kresge",50,65.13,135338.4,207799,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
119,119,"Jeff Maggert",76,65.12,190796.2,293000,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
119,119,"Justin Rose",78,65.12,214719.6,329709,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
121,121,"Billy Mayfair",78,65.06,195375.9,300294,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
122,122,"Ernie Els",72,65.04,167816.4,258035,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
123,123,"Freddie Jacobson",83,65.03,234604,360781,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
124,124,"Chad Campbell",95,65,246114.1,378658,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
125,125,"Cameron Beckman",68,64.98,179441.7,276147,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
125,125,"JP Hayes",79,64.98,199140.5,306456,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
127,127,"Michael Sim",64,64.95,159810.5,246045,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
127,127,"Mark Wilson",87,64.95,236495.7,364147,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
129,129,"Lee Janzen",77,64.94,209866.9,323192,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
130,130,"Spencer Levin",110,64.9,294337.1,453507,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
131,131,"Michael Bradley",77,64.89,203106.3,313004,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
132,132,"David Toms",86,64.87,210649,324737,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
133,133,"Woody Austin",93,64.82,247892.2,382428,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
134,134,"Ben Crane",85,64.8,202410.8,312366,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
135,135,"John Mallinger",78,64.78,193899.3,299309,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
136,136,"Chris Riley",73,64.77,192697.9,297489,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
136,136,"Jerod Turner",54,64.77,121499.6,187598,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
138,138,"Aron Price",70,64.74,186573.8,288176,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
139,139,"Heath Slocum",97,64.71,217006.8,335336,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
140,140,"Ian Poulter",55,64.7,103959.7,160688,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
141,141,"Jason Dufner",87,64.63,204936.6,317090,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
142,142,"Bob Estes",79,64.62,211763,327684,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
142,142,"Brett Quigley",96,64.62,258678.3,400316,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
144,144,"Vance Veazey",58,64.61,142810.7,221036,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
145,145,"Zach Johnson",93,64.58,227531.9,352325,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
145,145,"Garrett Willis",82,64.58,209459.9,324346,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
147,147,"DA Points",90,64.57,235591.5,364878,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
148,148,"Chris DiMarco",88,64.55,231035.1,357906,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
148,148,"Steve Stricker",73,64.55,169922.1,263246,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
150,150,"Johnson Wagner",85,64.52,220306,341452,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
151,151,"Brian Davis",101,64.5,262206.2,406530,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
152,152,"Shaun Micheel",70,64.49,159059.7,246660,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
152,152,"Tim Petrovic",105,64.49,278699.7,432130,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
154,154,"KJ Choi",82,64.48,182252.2,282647,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
155,155,"Justin Bolli",55,64.46,124787,193590,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
155,155,"Michael Connell",89,64.46,230925.3,358219,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
157,157,"Jerry Kelly",99,64.37,241168.7,374654,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
158,158,"Stephen Ames",75,64.36,206524.7,320910,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
159,159,"Dean Wilson",54,64.31,142139.5,221025,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
160,160,"Briny Baird",87,64.29,237355.8,369198,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
161,161,"Charlie Wi",95,64.28,264880.4,412083,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
162,162,"Jason Bohn",84,64.26,216043,336212,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
163,163,"Rocco Mediate",71,64.23,180483.9,280987,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
164,164,"Skip Kendall",58,64.19,144899.4,225730,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
165,165,"Brent Delahoussaye",57,64.15,139333.7,217202,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
166,166,"Ryuji Imada",90,64.04,250348.4,390928,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
167,167,"Greg Chalmers",93,64,254382.2,397489,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
168,168,"Brandt Snedeker",89,63.98,222531.4,347838,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
169,169,"Kevin Johnson",62,63.96,143899.8,224982,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
170,170,"Scott Verplank",74,63.83,167853.9,262988,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
171,171,"Justin Leonard",89,63.77,219125.8,343598,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
172,172,"Greg Kraft",52,63.69,114110.5,179178,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
173,173,"Tom Pernice Jr",74,63.68,171948,270024,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
174,174,"Kevin Na",94,63.66,225076.6,353541,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
175,175,"Nathan Green",86,63.62,240469.9,378004,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
176,176,"Steve Flesch",78,63.61,186808.3,293687,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
176,176,"Bryce Molder",84,63.61,214046.4,336476,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
178,178,"Alex Cejka",81,63.56,196684.2,309432,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
179,179,"Jim Furyk",76,63.38,175994.7,277665,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
180,180,"Chad Collins",87,63.34,222551.6,351358,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
181,181,"Ben Curtis",78,63.3,196145.1,309880,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
181,181,"Omar Uresti",74,63.3,177248.6,280008,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
183,183,"Paul Goydos",78,63.27,190565.4,301206,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
184,184,"Richard Johnson",90,63.26,216011.1,341455,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
185,185,"Tim Clark",88,63.09,199649.3,316464,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
186,186,"Jeff Quinney",91,63,233677.3,370945,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
187,187,"Trevor Immelman",55,62.98,124610.1,197854,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
188,188,"Luke Donald",71,62.78,152964.4,243644,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
189,189,"Craig Bowden",56,62.6,138415.9,221121,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
190,190,"Mike Weir",59,62.34,113987,182850,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
191,191,"Brian Gay",101,62.21,236875.9,380773,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
192,192,"Brad Faxon",58,61.93,135032.9,218031,"PercentageofYardagecoveredbyTeeShotsPar4s",2010
