"Puttingfrom1015_RANKTHISWEEK_2013","Puttingfrom1015_RANKLASTWEEK_2013","Puttingfrom1015_PLAYERNAME_2013","Puttingfrom1015_ROUNDS_2013","Puttingfrom1015_PctMADE_2013","Puttingfrom1015_ATTEMPTS_2013","Puttingfrom1015_PUTTSMADE_2013","stat_name","year"
1,1,"Vaughn Taylor",50,41.75,103,43,"Puttingfrom1015",2013
2,2,"Steve Stricker",51,40.66,91,37,"Puttingfrom1015",2013
3,3,"Billy Horschel",96,38.26,230,88,"Puttingfrom1015",2013
4,4,"Jim Furyk",80,38.15,173,66,"Puttingfrom1015",2013
5,5,"David Hearn",88,37.56,205,77,"Puttingfrom1015",2013
6,6,"Jason Dufner",78,36.18,152,55,"Puttingfrom1015",2013
7,7,"James Driscoll",76,35.93,167,60,"Puttingfrom1015",2013
8,8,"Richard Lee",81,35.75,207,74,"Puttingfrom1015",2013
9,9,"Charlie Wi",75,35.68,185,66,"Puttingfrom1015",2013
10,10,"Jason Day",86,35.57,149,53,"Puttingfrom1015",2013
11,11,"Jason Bohn",70,35.32,201,71,"Puttingfrom1015",2013
12,12,"Luke Donald",60,35.29,119,42,"Puttingfrom1015",2013
12,12,"Fabian Gomez",65,35.29,170,60,"Puttingfrom1015",2013
14,14,"Shawn Stefani",63,35.11,131,46,"Puttingfrom1015",2013
15,15,"Rickie Fowler",75,34.97,163,57,"Puttingfrom1015",2013
16,16,"Erik Compton",74,34.54,194,67,"Puttingfrom1015",2013
17,17,"Henrik Stenson",65,34.23,111,38,"Puttingfrom1015",2013
18,18,"Bob Estes",66,34.19,155,53,"Puttingfrom1015",2013
19,19,"Bryce Molder",82,34.15,164,56,"Puttingfrom1015",2013
20,20,"Michael Thompson",66,34.11,129,44,"Puttingfrom1015",2013
21,21,"Brian Gay",79,34.05,185,63,"Puttingfrom1015",2013
22,22,"Brandt Snedeker",79,33.94,165,56,"Puttingfrom1015",2013
23,23,"Greg Chalmers",77,33.84,198,67,"Puttingfrom1015",2013
24,24,"KJ Choi",85,33.77,151,51,"Puttingfrom1015",2013
25,25,"John Senden",79,33.56,149,50,"Puttingfrom1015",2013
26,26,"Aaron Baddeley",68,33.33,156,52,"Puttingfrom1015",2013
26,26,"Freddie Jacobson",63,33.33,123,41,"Puttingfrom1015",2013
26,26,"Marc Leishman",77,33.33,177,59,"Puttingfrom1015",2013
26,26,"Nick Watney",88,33.33,216,72,"Puttingfrom1015",2013
30,30,"Sangmoon Bae",83,33.03,221,73,"Puttingfrom1015",2013
31,31,"Ryan Palmer",79,32.99,194,64,"Puttingfrom1015",2013
32,32,"Matt Kuchar",93,32.97,182,60,"Puttingfrom1015",2013
33,33,"Brian Davis",91,32.86,213,70,"Puttingfrom1015",2013
34,34,"Lucas Glover",65,32.85,137,45,"Puttingfrom1015",2013
35,35,"Justin Leonard",86,32.81,192,63,"Puttingfrom1015",2013
35,35,"Kevin Streelman",86,32.81,192,63,"Puttingfrom1015",2013
37,37,"Ben Curtis",59,32.76,116,38,"Puttingfrom1015",2013
38,38,"Morgan Hoffmann",64,32.68,153,50,"Puttingfrom1015",2013
39,39,"Chris Stroud",88,32.67,202,66,"Puttingfrom1015",2013
40,40,"Chris Kirk",89,32.63,236,77,"Puttingfrom1015",2013
41,41,"David Mathis",71,32.61,184,60,"Puttingfrom1015",2013
42,42,"Daniel Summerhays",83,32.52,206,67,"Puttingfrom1015",2013
43,43,"Rory Sabbatini",86,32.49,197,64,"Puttingfrom1015",2013
44,44,"Jerry Kelly",75,32.4,179,58,"Puttingfrom1015",2013
44,44,"Robert Streb",75,32.4,179,58,"Puttingfrom1015",2013
46,46,"Charl Schwartzel",69,32.34,167,54,"Puttingfrom1015",2013
47,47,"Ben Crane",62,32.33,133,43,"Puttingfrom1015",2013
48,48,"Sergio Garcia",65,32.26,124,40,"Puttingfrom1015",2013
49,49,"Dicky Pride",71,32.19,146,47,"Puttingfrom1015",2013
50,50,"David Lynn",70,32.16,171,55,"Puttingfrom1015",2013
51,51,"Russell Henley",80,32.1,162,52,"Puttingfrom1015",2013
52,52,"Patrick Reed",83,32.08,212,68,"Puttingfrom1015",2013
53,53,"Ted Potter Jr",65,32,150,48,"Puttingfrom1015",2013
54,54,"Brendan Steele",86,31.94,191,61,"Puttingfrom1015",2013
55,55,"Phil Mickelson",78,31.88,160,51,"Puttingfrom1015",2013
56,56,"Zach Johnson",84,31.75,189,60,"Puttingfrom1015",2013
57,57,"Bill Haas",85,31.66,199,63,"Puttingfrom1015",2013
58,58,"Sean OHair",56,31.65,158,50,"Puttingfrom1015",2013
59,59,"Ryo Ishikawa",72,31.61,155,49,"Puttingfrom1015",2013
60,60,"Charles Howell III",87,31.58,190,60,"Puttingfrom1015",2013
60,60,"Brian Stuard",78,31.58,171,54,"Puttingfrom1015",2013
62,62,"Troy Matteson",68,31.52,165,52,"Puttingfrom1015",2013
63,63,"Bubba Watson",76,31.48,162,51,"Puttingfrom1015",2013
64,64,"Ben Kohles",75,31.47,197,62,"Puttingfrom1015",2013
65,65,"Webb Simpson",92,31.25,176,55,"Puttingfrom1015",2013
66,66,"Justin Hicks",79,31.21,173,54,"Puttingfrom1015",2013
66,66,"Mike Weir",60,31.21,141,44,"Puttingfrom1015",2013
68,68,"Matt Jones",83,31.15,183,57,"Puttingfrom1015",2013
69,69,"Bobby Gates",49,31.07,103,32,"Puttingfrom1015",2013
70,70,"Alistair Presnell",59,31.01,129,40,"Puttingfrom1015",2013
71,71,"Keegan Bradley",88,30.77,195,60,"Puttingfrom1015",2013
71,71,"Charley Hoffman",84,30.77,208,64,"Puttingfrom1015",2013
73,73,"DJ Trahan",48,30.7,114,35,"Puttingfrom1015",2013
74,74,"David Toms",49,30.67,75,23,"Puttingfrom1015",2013
