"Last15EventsScoring_RANKTHISWEEK_2012","Last15EventsScoring_RANKLASTWEEK_2012","Last15EventsScoring_PLAYERNAME_2012","Last15EventsScoring_EVENTS_2012","Last15EventsScoring_RATING_2012","stat_name","year"
32,32,"Steve Stricker",9,8.3,"Last15EventsScoring",2012
32,32,"Josh Teater",9,8.3,"Last15EventsScoring",2012
32,32,"Marc Turnesa",2,8.3,"Last15EventsScoring",2012
32,32,"Bo Van Pelt",10,8.3,"Last15EventsScoring",2012
52,52,"Angel Cabrera",4,8.2,"Last15EventsScoring",2012
52,52,"Chad Campbell",7,8.2,"Last15EventsScoring",2012
52,52,"Tim Clark",9,8.2,"Last15EventsScoring",2012
52,52,"Brendon de Jonge",12,8.2,"Last15EventsScoring",2012
52,52,"Joe Durant",4,8.2,"Last15EventsScoring",2012
52,52,"Matt Every",9,8.2,"Last15EventsScoring",2012
52,52,"Martin Flores",10,8.2,"Last15EventsScoring",2012
52,52,"Fred Funk",1,8.2,"Last15EventsScoring",2012
52,52,"Sergio Garcia",10,8.2,"Last15EventsScoring",2012
52,52,"Bobby Gates",5,8.2,"Last15EventsScoring",2012
52,52,"Billy Hurley III",4,8.2,"Last15EventsScoring",2012
52,52,"Lee Janzen",6,8.2,"Last15EventsScoring",2012
52,52,"Zach Johnson",9,8.2,"Last15EventsScoring",2012
52,52,"Kevin Kisner",5,8.2,"Last15EventsScoring",2012
52,52,"Russell Knox",8,8.2,"Last15EventsScoring",2012
52,52,"Matt Kuchar",11,8.2,"Last15EventsScoring",2012
52,52,"Danny Lee",6,8.2,"Last15EventsScoring",2012
52,52,"Richard Lee",8,8.2,"Last15EventsScoring",2012
52,52,"Edward Loar",3,8.2,"Last15EventsScoring",2012
52,52,"Steve Marino",4,8.2,"Last15EventsScoring",2012
52,52,"Troy Matteson",8,8.2,"Last15EventsScoring",2012
52,52,"Garth Mulroy",5,8.2,"Last15EventsScoring",2012
52,52,"Nick OHern",6,8.2,"Last15EventsScoring",2012
52,52,"Jeff Overton",12,8.2,"Last15EventsScoring",2012
52,52,"Ian Poulter",7,8.2,"Last15EventsScoring",2012
52,52,"Jeff Quinney",1,8.2,"Last15EventsScoring",2012
52,52,"Andres Romero",6,8.2,"Last15EventsScoring",2012
52,52,"Vijay Singh",11,8.2,"Last15EventsScoring",2012
52,52,"Kevin Stadler",8,8.2,"Last15EventsScoring",2012
52,52,"Shawn Stefani",1,8.2,"Last15EventsScoring",2012
52,52,"Nick Watney",9,8.2,"Last15EventsScoring",2012
52,52,"Boo Weekley",6,8.2,"Last15EventsScoring",2012
84,84,"Ricky Barnes",7,8.1,"Last15EventsScoring",2012
84,84,"Notah Begay III",1,8.1,"Last15EventsScoring",2012
84,84,"Jason Bohn",4,8.1,"Last15EventsScoring",2012
84,84,"Stewart Cink",7,8.1,"Last15EventsScoring",2012
84,84,"Nicolas Colsaerts",5,8.1,"Last15EventsScoring",2012
84,84,"Tom Gillis",10,8.1,"Last15EventsScoring",2012
84,84,"Andres Gonzales",1,8.1,"Last15EventsScoring",2012
84,84,"Retief Goosen",6,8.1,"Last15EventsScoring",2012
84,84,"Adam Hadwin",1,8.1,"Last15EventsScoring",2012
84,84,"Padraig Harrington",6,8.1,"Last15EventsScoring",2012
84,84,"Kent Jones",2,8.1,"Last15EventsScoring",2012
84,84,"Jerry Kelly",9,8.1,"Last15EventsScoring",2012
84,84,"Chris Kirk",10,8.1,"Last15EventsScoring",2012
84,84,"Martin Laird",8,8.1,"Last15EventsScoring",2012
84,84,"Derek Lamely",4,8.1,"Last15EventsScoring",2012
84,84,"Bill Lunde",8,8.1,"Last15EventsScoring",2012
84,84,"William McGirt",8,8.1,"Last15EventsScoring",2012
84,84,"John Merrick",10,8.1,"Last15EventsScoring",2012
84,84,"Dustin Morris",1,8.1,"Last15EventsScoring",2012
84,84,"Seung Yul Noh",12,8.1,"Last15EventsScoring",2012
84,84,"Geoff Ogilvy",10,8.1,"Last15EventsScoring",2012
84,84,"Greg Owen",9,8.1,"Last15EventsScoring",2012
84,84,"Kyle Reifers",7,8.1,"Last15EventsScoring",2012
84,84,"John Rollins",7,8.1,"Last15EventsScoring",2012
84,84,"John Senden",8,8.1,"Last15EventsScoring",2012
84,84,"Henrik Stenson",9,8.1,"Last15EventsScoring",2012
84,84,"Daniel Summerhays",7,8.1,"Last15EventsScoring",2012
84,84,"Michael Thompson",7,8.1,"Last15EventsScoring",2012
84,84,"Peter Tomasulo",2,8.1,"Last15EventsScoring",2012
84,84,"Steve Wheatcroft",3,8.1,"Last15EventsScoring",2012
114,114,"Blake Adams",10,8,"Last15EventsScoring",2012
114,114,"Stuart Appleby",9,8,"Last15EventsScoring",2012
114,114,"Tommy Biershenk",2,8,"Last15EventsScoring",2012
114,114,"Kris Blanks",5,8,"Last15EventsScoring",2012
114,114,"Jonathan Byrd",9,8,"Last15EventsScoring",2012
114,114,"Patrick Cantlay",5,8,"Last15EventsScoring",2012
114,114,"Roberto Castro",10,8,"Last15EventsScoring",2012
114,114,"Bud Cauley",11,8,"Last15EventsScoring",2012
114,114,"Greg Chalmers",9,8,"Last15EventsScoring",2012
114,114,"Daniel Chopra",6,8,"Last15EventsScoring",2012
114,114,"Will Claxton",12,8,"Last15EventsScoring",2012
114,114,"Gavin Coles",9,8,"Last15EventsScoring",2012
114,114,"Chris Couch",7,8,"Last15EventsScoring",2012
114,114,"Ben Crane",7,8,"Last15EventsScoring",2012
114,114,"Jamie Donaldson",2,8,"Last15EventsScoring",2012
114,114,"Steve Elkington",1,8,"Last15EventsScoring",2012
114,114,"Bob Estes",9,8,"Last15EventsScoring",2012
114,114,"Rickie Fowler",10,8,"Last15EventsScoring",2012
114,114,"Jason Gore",1,8,"Last15EventsScoring",2012
114,114,"Bill Haas",7,8,"Last15EventsScoring",2012
114,114,"Hunter Hamrick",2,8,"Last15EventsScoring",2012
114,114,"Peter Hanson",5,8,"Last15EventsScoring",2012
114,114,"Tim Herron",9,8,"Last15EventsScoring",2012
114,114,"Charley Hoffman",7,8,"Last15EventsScoring",2012
114,114,"John Huh",11,8,"Last15EventsScoring",2012
114,114,"Martin Kaymer",4,8,"Last15EventsScoring",2012
114,114,"KT Kim",4,8,"Last15EventsScoring",2012
114,114,"Colt Knost",3,8,"Last15EventsScoring",2012
114,114,"Frank Lickliter II",3,8,"Last15EventsScoring",2012
114,114,"Kevin Na",8,8,"Last15EventsScoring",2012
114,114,"Sean OHair",10,8,"Last15EventsScoring",2012
114,114,"Pat Perez",9,8,"Last15EventsScoring",2012
114,114,"DA Points",5,8,"Last15EventsScoring",2012
114,114,"Dicky Pride",7,8,"Last15EventsScoring",2012
114,114,"Chez Reavie",7,8,"Last15EventsScoring",2012
114,114,"Gene Sauers",1,8,"Last15EventsScoring",2012
114,114,"Heath Slocum",8,8,"Last15EventsScoring",2012
114,114,"Vaughn Taylor",6,8,"Last15EventsScoring",2012
114,114,"Jhonattan Vegas",8,8,"Last15EventsScoring",2012
114,114,"Jimmy Walker",11,8,"Last15EventsScoring",2012
114,114,"Charlie Wi",9,8,"Last15EventsScoring",2012
155,155,"Eric Axley",1,7.9,"Last15EventsScoring",2012
155,155,"Aaron Baddeley",6,7.9,"Last15EventsScoring",2012
155,155,"Keegan Bradley",6,7.9,"Last15EventsScoring",2012
155,155,"Alex Cejka",5,7.9,"Last15EventsScoring",2012
155,155,"Kevin Chappell",6,7.9,"Last15EventsScoring",2012
155,155,"Gary Christian",9,7.9,"Last15EventsScoring",2012
155,155,"Darren Clarke",1,7.9,"Last15EventsScoring",2012
155,155,"Fred Couples",4,7.9,"Last15EventsScoring",2012
155,155,"John Daly",7,7.9,"Last15EventsScoring",2012
155,155,"Graham DeLaet",12,7.9,"Last15EventsScoring",2012
155,155,"Paul Goydos",6,7.9,"Last15EventsScoring",2012
155,155,"Nathan Green",8,7.9,"Last15EventsScoring",2012
155,155,"Hunter Haas",7,7.9,"Last15EventsScoring",2012
155,155,"David Hearn",12,7.9,"Last15EventsScoring",2012
155,155,"JB Holmes",10,7.9,"Last15EventsScoring",2012
155,155,"Billy Horschel",11,7.9,"Last15EventsScoring",2012
155,155,"Charles Howell III",7,7.9,"Last15EventsScoring",2012
155,155,"Brandt Jobe",8,7.9,"Last15EventsScoring",2012
155,155,"Robert Karlsson",6,7.9,"Last15EventsScoring",2012
155,155,"Skip Kendall",4,7.9,"Last15EventsScoring",2012
155,155,"Jason Kokrak",7,7.9,"Last15EventsScoring",2012
155,155,"Spencer Levin",7,7.9,"Last15EventsScoring",2012
155,155,"Jeff Maggert",9,7.9,"Last15EventsScoring",2012
155,155,"Rocco Mediate",8,7.9,"Last15EventsScoring",2012
155,155,"Bryce Molder",9,7.9,"Last15EventsScoring",2012
155,155,"Francesco Molinari",3,7.9,"Last15EventsScoring",2012
155,155,"Juvic Pagunsan",1,7.9,"Last15EventsScoring",2012
155,155,"Rod Pampling",8,7.9,"Last15EventsScoring",2012
155,155,"Corey Pavin",2,7.9,"Last15EventsScoring",2012
155,155,"Tom Pernice Jr",3,7.9,"Last15EventsScoring",2012
155,155,"Kyle Stanley",8,7.9,"Last15EventsScoring",2012
155,155,"Roland Thatcher",5,7.9,"Last15EventsScoring",2012
155,155,"Justin Thomas",1,7.9,"Last15EventsScoring",2012
155,155,"Kyle Thompson",3,7.9,"Last15EventsScoring",2012
155,155,"DJ Trahan",5,7.9,"Last15EventsScoring",2012
155,155,"Cameron Tringale",8,7.9,"Last15EventsScoring",2012
155,155,"Lee Westwood",9,7.9,"Last15EventsScoring",2012
155,155,"Gary Woodland",5,7.9,"Last15EventsScoring",2012
193,193,"Rich Beem",2,7.8,"Last15EventsScoring",2012
193,193,"Mark Brooks",1,7.8,"Last15EventsScoring",2012
193,193,"KJ Choi",7,7.8,"Last15EventsScoring",2012
193,193,"Scott Dunlap",6,7.8,"Last15EventsScoring",2012
193,193,"Tommy Gainey",11,7.8,"Last15EventsScoring",2012
193,193,"Brian Harman",10,7.8,"Last15EventsScoring",2012
193,193,"JJ Henry",9,7.8,"Last15EventsScoring",2012
193,193,"Jim Herman",2,7.8,"Last15EventsScoring",2012
193,193,"Trevor Immelman",7,7.8,"Last15EventsScoring",2012
193,193,"Ryo Ishikawa",5,7.8,"Last15EventsScoring",2012
193,193,"Freddie Jacobson",8,7.8,"Last15EventsScoring",2012
193,193,"Richard Johnson",2,7.8,"Last15EventsScoring",2012
193,193,"Matt Jones",6,7.8,"Last15EventsScoring",2012
193,193,"Sung Kang",1,7.8,"Last15EventsScoring",2012
193,193,"Troy Kelly",6,7.8,"Last15EventsScoring",2012
193,193,"JJ Killeen",8,7.8,"Last15EventsScoring",2012
193,193,"Scott Langley",2,7.8,"Last15EventsScoring",2012
193,193,"Steve Lowery",1,7.8,"Last15EventsScoring",2012
193,193,"Hunter Mahan",9,7.8,"Last15EventsScoring",2012
193,193,"Billy Mayfair",6,7.8,"Last15EventsScoring",2012
193,193,"George McNeill",9,7.8,"Last15EventsScoring",2012
193,193,"Matt McQuillan",4,7.8,"Last15EventsScoring",2012
193,193,"Kenny Perry",5,7.8,"Last15EventsScoring",2012
193,193,"John Peterson",1,7.8,"Last15EventsScoring",2012
193,193,"Brett Quigley",1,7.8,"Last15EventsScoring",2012
193,193,"Chris Riley",10,7.8,"Last15EventsScoring",2012
193,193,"Paul Stankowski",6,7.8,"Last15EventsScoring",2012
193,193,"Duffy Waldorf",6,7.8,"Last15EventsScoring",2012
193,193,"YE Yang",8,7.8,"Last15EventsScoring",2012
222,222,"Robert Allenby",3,7.7,"Last15EventsScoring",2012
222,222,"Mark Anderson",5,7.7,"Last15EventsScoring",2012
222,222,"Briny Baird",4,7.7,"Last15EventsScoring",2012
222,222,"Steven Bowditch",3,7.7,"Last15EventsScoring",2012
222,222,"Chris DiMarco",6,7.7,"Last15EventsScoring",2012
222,222,"James Driscoll",5,7.7,"Last15EventsScoring",2012
222,222,"Ernie Els",9,7.7,"Last15EventsScoring",2012
222,222,"Harris English",12,7.7,"Last15EventsScoring",2012
222,222,"Mathew Goggin",7,7.7,"Last15EventsScoring",2012
222,222,"Randall Hutchison",1,7.7,"Last15EventsScoring",2012
222,222,"Ryuji Imada",8,7.7,"Last15EventsScoring",2012
222,222,"Anthony Kim",3,7.7,"Last15EventsScoring",2012
222,222,"WC Liang",1,7.7,"Last15EventsScoring",2012
222,222,"Jamie Lovemark",4,7.7,"Last15EventsScoring",2012
222,222,"Jarrod Lyle",9,7.7,"Last15EventsScoring",2012
222,222,"Will Ma Kenzie",4,7.7,"Last15EventsScoring",2012
222,222,"Zack Miller",3,7.7,"Last15EventsScoring",2012
222,222,"Carl Pettersson",8,7.7,"Last15EventsScoring",2012
222,222,"Brendan Steele",8,7.7,"Last15EventsScoring",2012
222,222,"Kevin Streelman",11,7.7,"Last15EventsScoring",2012
222,222,"Kevin Sutherland",5,7.7,"Last15EventsScoring",2012
222,222,"Camilo Villegas",9,7.7,"Last15EventsScoring",2012
222,222,"Johnson Wagner",6,7.7,"Last15EventsScoring",2012
222,222,"Garrett Willis",4,7.7,"Last15EventsScoring",2012
246,246,"Stephen Ames",3,7.6,"Last15EventsScoring",2012
246,246,"Arjun Atwal",8,7.6,"Last15EventsScoring",2012
246,246,"Michael Bradley",3,7.6,"Last15EventsScoring",2012
246,246,"Erik Compton",6,7.6,"Last15EventsScoring",2012
246,246,"David Duval",2,7.6,"Last15EventsScoring",2012
246,246,"Marc Leishman",10,7.6,"Last15EventsScoring",2012
246,246,"Alvaro Quiros",5,7.6,"Last15EventsScoring",2012
246,246,"Alexandre Rocha",7,7.6,"Last15EventsScoring",2012
246,246,"Patrick Sheehan",4,7.6,"Last15EventsScoring",2012
246,246,"Jordan Spieth",2,7.6,"Last15EventsScoring",2012
256,256,"Sangmoon Bae",5,7.5,"Last15EventsScoring",2012
256,256,"Shane Bertsch",4,7.5,"Last15EventsScoring",2012
256,256,"Derek Ernst",1,7.5,"Last15EventsScoring",2012
256,256,"Marcus Fraser",2,7.5,"Last15EventsScoring",2012
256,256,"Lucas Glover",4,7.5,"Last15EventsScoring",2012
256,256,"Branden Grace",3,7.5,"Last15EventsScoring",2012
256,256,"Todd Hamilton",2,7.5,"Last15EventsScoring",2012
256,256,"Kelly Kraft",2,7.5,"Last15EventsScoring",2012
256,256,"Hank Kuehne",2,7.5,"Last15EventsScoring",2012
256,256,"Justin Leonard",5,7.5,"Last15EventsScoring",2012
256,256,"Graeme McDowell",5,7.5,"Last15EventsScoring",2012
256,256,"Shaun Micheel",5,7.5,"Last15EventsScoring",2012
256,256,"Ted Potter Jr",6,7.5,"Last15EventsScoring",2012
256,256,"Chris Stroud",7,7.5,"Last15EventsScoring",2012
256,256,"Brendon Todd",4,7.5,"Last15EventsScoring",2012
256,256,"Chase Wright",1,7.5,"Last15EventsScoring",2012
272,272,"Craig Barlow",3,7.4,"Last15EventsScoring",2012
272,272,"Matt Bettencourt",4,7.4,"Last15EventsScoring",2012
272,272,"Guy Boros",1,7.4,"Last15EventsScoring",2012
272,272,"Joseph Bramlett",1,7.4,"Last15EventsScoring",2012
272,272,"Bart Bryant",1,7.4,"Last15EventsScoring",2012
272,272,"Paul Casey",3,7.4,"Last15EventsScoring",2012
272,272,"Simon Dyson",3,7.4,"Last15EventsScoring",2012
272,272,"Yuta Ikeda",1,7.4,"Last15EventsScoring",2012
272,272,"Miguel Angel Jimenez",2,7.4,"Last15EventsScoring",2012
272,272,"Doug LaBelle II",1,7.4,"Last15EventsScoring",2012
272,272,"Michael Putnam",1,7.4,"Last15EventsScoring",2012
272,272,"Scott Verplank",2,7.4,"Last15EventsScoring",2012
272,272,"Brett Wetterich",1,7.4,"Last15EventsScoring",2012
272,272,"Mark Wilson",8,7.4,"Last15EventsScoring",2012
286,286,"Cameron Beckman",6,7.3,"Last15EventsScoring",2012
286,286,"Albin Choi",1,7.3,"Last15EventsScoring",2012
286,286,"Marco Dawson",5,7.3,"Last15EventsScoring",2012
286,286,"Joe Ogilvie",5,7.3,"Last15EventsScoring",2012
286,286,"Carl Paulson",2,7.3,"Last15EventsScoring",2012
286,286,"Fran Quinn",2,7.3,"Last15EventsScoring",2012
286,286,"Robert Rock",2,7.3,"Last15EventsScoring",2012
293,293,"Harrison Frazar",3,7.2,"Last15EventsScoring",2012
293,293,"Stephen Gangluff",1,7.2,"Last15EventsScoring",2012
293,293,"Mathias Gronberg",1,7.2,"Last15EventsScoring",2012
293,293,"Hennie Otto",1,7.2,"Last15EventsScoring",2012
293,293,"Danny Willett",1,7.2,"Last15EventsScoring",2012
298,298,"Thomas Bjorn",4,7.1,"Last15EventsScoring",2012
298,298,"Rafa Cabrera Bello",2,7.1,"Last15EventsScoring",2012
298,298,"Miguel Angel Carballo",4,7.1,"Last15EventsScoring",2012
298,298,"Robert Gamez",3,7.1,"Last15EventsScoring",2012
298,298,"Jbe Kruger",1,7.1,"Last15EventsScoring",2012
298,298,"Koumei Oda",1,7.1,"Last15EventsScoring",2012
298,298,"Ted Purdy",2,7.1,"Last15EventsScoring",2012
298,298,"Omar Uresti",2,7.1,"Last15EventsScoring",2012
298,298,"Tom Watson",1,7.1,"Last15EventsScoring",2012
307,307,"Chad Collins",2,7,"Last15EventsScoring",2012
307,307,"Robert Damron",2,7,"Last15EventsScoring",2012
307,307,"Jesper Parnevik",2,7,"Last15EventsScoring",2012
307,307,"Marcel Siem",1,7,"Last15EventsScoring",2012
311,311,"Matt Hill",1,6.9,"Last15EventsScoring",2012
312,312,"Gonzalo Fdez Castano",2,6.8,"Last15EventsScoring",2012
312,312,"Ben Kohles",1,6.8,"Last15EventsScoring",2012
312,312,"Joost Luiten",1,6.8,"Last15EventsScoring",2012
312,312,"Jose Maria Olazabal",1,6.8,"Last15EventsScoring",2012
312,312,"Bernd Wiesberger",1,6.8,"Last15EventsScoring",2012
317,317,"Yoshinori Fujimoto",1,6.7,"Last15EventsScoring",2012
317,317,"Tadahiro Takayama",1,6.7,"Last15EventsScoring",2012
319,319,"Neal Lancaster",1,6.6,"Last15EventsScoring",2012
319,319,"Scott McCarron",2,6.6,"Last15EventsScoring",2012
321,321,"Pablo Larrazabal",1,6.4,"Last15EventsScoring",2012
321,321,"Paul Lawrie",2,6.4,"Last15EventsScoring",2012
321,321,"Jeev Milkha Singh",1,6.4,"Last15EventsScoring",2012
324,324,"Alexander Noren",1,6.3,"Last15EventsScoring",2012
325,325,"Jonathan Fly",1,5.9,"Last15EventsScoring",2012
326,326,"Toshinori Muto",1,5.8,"Last15EventsScoring",2012
327,327,"Michael Hoey",1,5.7,"Last15EventsScoring",2012
328,328,"Tetsuji Hiratsuka",1,5.6,"Last15EventsScoring",2012
329,329,"Oliver Bekker",1,5.4,"Last15EventsScoring",2012
330,330,"Tom Lewis",1,4.7,"Last15EventsScoring",2012
