"OnePuttPercentageRound2_RANKTHISWEEK_2012","OnePuttPercentageRound2_RANKLASTWEEK_2012","OnePuttPercentageRound2_PLAYERNAME_2012","OnePuttPercentageRound2__2012","OnePuttPercentageRound2_Pct_2012","OnePuttPercentageRound2_OF1PUTTS_2012","OnePuttPercentageRound2_OFHOLES_2012","stat_name","year"
21,21,"Tommy Gainey",NA,41.67,225,540,"OnePuttPercentageRound2",2012
23,23,"Chris DiMarco",NA,41.47,209,504,"OnePuttPercentageRound2",2012
24,24,"Ryan Palmer",NA,41.2,178,432,"OnePuttPercentageRound2",2012
25,25,"John Huh",NA,41.15,200,486,"OnePuttPercentageRound2",2012
26,26,"Camilo Villegas",NA,41.06,170,414,"OnePuttPercentageRound2",2012
27,27,"Aaron Baddeley",NA,41.01,155,378,"OnePuttPercentageRound2",2012
28,28,"Spencer Levin",NA,40.82,169,414,"OnePuttPercentageRound2",2012
29,29,"JJ Killeen",NA,40.8,235,576,"OnePuttPercentageRound2",2012
30,30,"Brian Gay",NA,40.74,198,486,"OnePuttPercentageRound2",2012
31,31,"Carl Pettersson",NA,40.6,190,468,"OnePuttPercentageRound2",2012
32,32,"Sangmoon Bae",NA,40.4,160,396,"OnePuttPercentageRound2",2012
32,32,"Kevin Na",NA,40.4,160,396,"OnePuttPercentageRound2",2012
34,34,"Jason Day",NA,40.37,109,270,"OnePuttPercentageRound2",2012
35,35,"Brian Davis",NA,40.28,203,504,"OnePuttPercentageRound2",2012
36,36,"Jonas Blixt",NA,40.21,152,378,"OnePuttPercentageRound2",2012
36,36,"Phil Mickelson",NA,40.21,152,378,"OnePuttPercentageRound2",2012
38,38,"Ian Poulter",NA,40.08,101,252,"OnePuttPercentageRound2",2012
39,39,"Michael Thompson",NA,40,180,450,"OnePuttPercentageRound2",2012
40,40,"Jason Kokrak",NA,39.96,187,468,"OnePuttPercentageRound2",2012
41,41,"Andres Romero",NA,39.95,151,378,"OnePuttPercentageRound2",2012
41,41,"John Senden",NA,39.95,151,378,"OnePuttPercentageRound2",2012
43,43,"Rickie Fowler",NA,39.9,158,396,"OnePuttPercentageRound2",2012
43,43,"Danny Lee",NA,39.9,158,396,"OnePuttPercentageRound2",2012
45,45,"Padraig Harrington",NA,39.87,122,306,"OnePuttPercentageRound2",2012
46,46,"Jeff Maggert",NA,39.71,193,486,"OnePuttPercentageRound2",2012
47,47,"Sergio Garcia",NA,39.63,107,270,"OnePuttPercentageRound2",2012
48,48,"Marc Leishman",NA,39.61,164,414,"OnePuttPercentageRound2",2012
48,48,"Bryce Molder",NA,39.61,164,414,"OnePuttPercentageRound2",2012
50,50,"Daniel Chopra",NA,39.44,142,360,"OnePuttPercentageRound2",2012
51,51,"Brendon de Jonge",NA,39.43,220,558,"OnePuttPercentageRound2",2012
52,52,"Gavin Coles",NA,39.39,156,396,"OnePuttPercentageRound2",2012
52,52,"Tom Pernice Jr",NA,39.39,156,396,"OnePuttPercentageRound2",2012
54,54,"Vijay Singh",NA,39.32,184,468,"OnePuttPercentageRound2",2012
54,54,"Kevin Streelman",NA,39.32,184,468,"OnePuttPercentageRound2",2012
56,56,"Harris English",NA,39.3,191,486,"OnePuttPercentageRound2",2012
57,57,"Bobby Gates",NA,39.29,198,504,"OnePuttPercentageRound2",2012
58,58,"Ken Duke",NA,39.26,212,540,"OnePuttPercentageRound2",2012
59,59,"Harrison Frazar",NA,39.18,134,342,"OnePuttPercentageRound2",2012
60,60,"Martin Laird",NA,39.15,148,378,"OnePuttPercentageRound2",2012
61,61,"Stuart Appleby",NA,38.89,161,414,"OnePuttPercentageRound2",2012
61,61,"Tommy Biershenk",NA,38.89,182,468,"OnePuttPercentageRound2",2012
61,61,"Erik Compton",NA,38.89,168,432,"OnePuttPercentageRound2",2012
61,61,"John Daly",NA,38.89,98,252,"OnePuttPercentageRound2",2012
61,61,"Martin Flores",NA,38.89,210,540,"OnePuttPercentageRound2",2012
61,61,"Stephen Gangluff",NA,38.89,154,396,"OnePuttPercentageRound2",2012
61,61,"Robert Garrigus",NA,38.89,175,450,"OnePuttPercentageRound2",2012
61,61,"JB Holmes",NA,38.89,168,432,"OnePuttPercentageRound2",2012
61,61,"Trevor Immelman",NA,38.89,168,432,"OnePuttPercentageRound2",2012
61,61,"Ryo Ishikawa",NA,38.89,119,306,"OnePuttPercentageRound2",2012
61,61,"Robert Karlsson",NA,38.89,112,288,"OnePuttPercentageRound2",2012
61,61,"Kevin Kisner",NA,38.89,161,414,"OnePuttPercentageRound2",2012
61,61,"Colt Knost",NA,38.89,189,486,"OnePuttPercentageRound2",2012
61,61,"Garth Mulroy",NA,38.89,126,324,"OnePuttPercentageRound2",2012
75,75,"Rory Sabbatini",NA,38.7,202,522,"OnePuttPercentageRound2",2012
76,76,"Jeff Overton",NA,38.69,195,504,"OnePuttPercentageRound2",2012
77,77,"Charley Hoffman",NA,38.68,188,486,"OnePuttPercentageRound2",2012
77,77,"Kyle Stanley",NA,38.68,181,468,"OnePuttPercentageRound2",2012
79,79,"Steve Stricker",NA,38.58,125,324,"OnePuttPercentageRound2",2012
80,80,"Adam Scott",NA,38.52,104,270,"OnePuttPercentageRound2",2012
81,81,"DA Points",NA,38.51,201,522,"OnePuttPercentageRound2",2012
82,82,"Heath Slocum",NA,38.48,187,486,"OnePuttPercentageRound2",2012
83,83,"Arjun Atwal",NA,38.46,180,468,"OnePuttPercentageRound2",2012
84,84,"George McNeill",NA,38.43,166,432,"OnePuttPercentageRound2",2012
85,85,"Hunter Haas",NA,38.38,152,396,"OnePuttPercentageRound2",2012
86,86,"Kris Blanks",NA,38.36,145,378,"OnePuttPercentageRound2",2012
87,87,"James Driscoll",NA,38.27,186,486,"OnePuttPercentageRound2",2012
88,88,"Kevin Chappell",NA,38.25,179,468,"OnePuttPercentageRound2",2012
88,88,"Billy Hurley III",NA,38.25,179,468,"OnePuttPercentageRound2",2012
90,90,"Ted Potter Jr",NA,38.22,172,450,"OnePuttPercentageRound2",2012
91,91,"Freddie Jacobson",NA,38.19,110,288,"OnePuttPercentageRound2",2012
91,91,"Mark Wilson",NA,38.19,165,432,"OnePuttPercentageRound2",2012
93,93,"Ernie Els",NA,38.1,144,378,"OnePuttPercentageRound2",2012
93,93,"Rocco Mediate",NA,38.1,144,378,"OnePuttPercentageRound2",2012
95,95,"Nick Watney",NA,38,171,450,"OnePuttPercentageRound2",2012
96,96,"Justin Rose",NA,37.96,123,324,"OnePuttPercentageRound2",2012
97,97,"David Hearn",NA,37.9,191,504,"OnePuttPercentageRound2",2012
98,98,"Edward Loar",NA,37.88,150,396,"OnePuttPercentageRound2",2012
99,99,"Chez Reavie",NA,37.82,177,468,"OnePuttPercentageRound2",2012
100,100,"Charl Schwartzel",NA,37.78,102,270,"OnePuttPercentageRound2",2012
101,101,"Matt Jones",NA,37.65,122,324,"OnePuttPercentageRound2",2012
102,102,"Russell Knox",NA,37.63,149,396,"OnePuttPercentageRound2",2012
103,103,"Tim Herron",NA,37.45,182,486,"OnePuttPercentageRound2",2012
104,104,"Rory McIlroy",NA,37.41,101,270,"OnePuttPercentageRound2",2012
105,105,"Scott Dunlap",NA,37.35,121,324,"OnePuttPercentageRound2",2012
106,106,"Bud Cauley",NA,37.3,188,504,"OnePuttPercentageRound2",2012
106,106,"Scott Piercy",NA,37.3,188,504,"OnePuttPercentageRound2",2012
106,106,"Brendon Todd",NA,37.3,188,504,"OnePuttPercentageRound2",2012
109,109,"Dustin Johnson",NA,37.25,114,306,"OnePuttPercentageRound2",2012
110,110,"Ricky Barnes",NA,37.24,181,486,"OnePuttPercentageRound2",2012
111,111,"Jason Bohn",NA,37.18,174,468,"OnePuttPercentageRound2",2012
112,112,"Charles Howell III",NA,37.16,194,522,"OnePuttPercentageRound2",2012
112,112,"Sung Kang",NA,37.16,194,522,"OnePuttPercentageRound2",2012
114,114,"John Merrick",NA,37.04,160,432,"OnePuttPercentageRound2",2012
114,114,"Louis Oosthuizen",NA,37.04,120,324,"OnePuttPercentageRound2",2012
114,114,"Johnson Wagner",NA,37.04,180,486,"OnePuttPercentageRound2",2012
117,117,"Scott Stallings",NA,36.97,173,468,"OnePuttPercentageRound2",2012
118,118,"David Mathis",NA,36.9,186,504,"OnePuttPercentageRound2",2012
118,118,"Henrik Stenson",NA,36.9,93,252,"OnePuttPercentageRound2",2012
120,120,"Tim Clark",NA,36.84,126,342,"OnePuttPercentageRound2",2012
121,121,"Chris Stroud",NA,36.83,179,486,"OnePuttPercentageRound2",2012
122,122,"Miguel Angel Carballo",NA,36.71,152,414,"OnePuttPercentageRound2",2012
122,122,"John Mallinger",NA,36.71,152,414,"OnePuttPercentageRound2",2012
124,124,"Kevin Stadler",NA,36.57,158,432,"OnePuttPercentageRound2",2012
125,125,"Nathan Green",NA,36.51,138,378,"OnePuttPercentageRound2",2012
125,125,"Webb Simpson",NA,36.51,138,378,"OnePuttPercentageRound2",2012
125,125,"Josh Teater",NA,36.51,184,504,"OnePuttPercentageRound2",2012
128,128,"Cameron Beckman",NA,36.44,164,450,"OnePuttPercentageRound2",2012
129,129,"Matt Bettencourt",NA,36.42,177,486,"OnePuttPercentageRound2",2012
129,129,"Dicky Pride",NA,36.42,118,324,"OnePuttPercentageRound2",2012
131,131,"Troy Matteson",NA,36.38,203,558,"OnePuttPercentageRound2",2012
132,132,"Bill Haas",NA,36.36,144,396,"OnePuttPercentageRound2",2012
132,132,"Richard Lee",NA,36.36,144,396,"OnePuttPercentageRound2",2012
134,134,"DJ Trahan",NA,36.34,157,432,"OnePuttPercentageRound2",2012
135,135,"Jonathan Byrd",NA,36.11,130,360,"OnePuttPercentageRound2",2012
135,135,"Angel Cabrera",NA,36.11,117,324,"OnePuttPercentageRound2",2012
135,135,"Roberto Castro",NA,36.11,169,468,"OnePuttPercentageRound2",2012
135,135,"Matt Every",NA,36.11,156,432,"OnePuttPercentageRound2",2012
135,135,"Kyle Thompson",NA,36.11,130,360,"OnePuttPercentageRound2",2012
140,140,"Seung Yul Noh",NA,36.01,175,486,"OnePuttPercentageRound2",2012
141,141,"Bill Lunde",NA,35.88,155,432,"OnePuttPercentageRound2",2012
142,142,"Chad Campbell",NA,35.8,174,486,"OnePuttPercentageRound2",2012
142,142,"Greg Owen",NA,35.8,174,486,"OnePuttPercentageRound2",2012
144,144,"John Rollins",NA,35.78,161,450,"OnePuttPercentageRound2",2012
145,145,"Scott Brown",NA,35.75,148,414,"OnePuttPercentageRound2",2012
145,145,"Sean OHair",NA,35.75,148,414,"OnePuttPercentageRound2",2012
147,147,"Lee Westwood",NA,35.71,90,252,"OnePuttPercentageRound2",2012
148,148,"Charlie Beljan",NA,35.67,122,342,"OnePuttPercentageRound2",2012
149,149,"Keegan Bradley",NA,35.65,154,432,"OnePuttPercentageRound2",2012
150,150,"Derek Lamely",NA,35.56,160,450,"OnePuttPercentageRound2",2012
151,151,"Cameron Tringale",NA,35.47,166,468,"OnePuttPercentageRound2",2012
152,152,"Michael Bradley",NA,35.35,140,396,"OnePuttPercentageRound2",2012
153,153,"Nick OHern",NA,35.33,159,450,"OnePuttPercentageRound2",2012
154,154,"Will Claxton",NA,35.32,178,504,"OnePuttPercentageRound2",2012
155,155,"David Toms",NA,35.19,114,324,"OnePuttPercentageRound2",2012
155,155,"Gary Woodland",NA,35.19,133,378,"OnePuttPercentageRound2",2012
157,157,"Jim Furyk",NA,35.02,145,414,"OnePuttPercentageRound2",2012
158,158,"Patrick Sheehan",NA,35,126,360,"OnePuttPercentageRound2",2012
159,159,"Gary Christian",NA,34.98,170,486,"OnePuttPercentageRound2",2012
159,159,"Billy Mayfair",NA,34.98,170,486,"OnePuttPercentageRound2",2012
161,161,"Mark Anderson",NA,34.95,151,432,"OnePuttPercentageRound2",2012
162,162,"Chris Kirk",NA,34.89,157,450,"OnePuttPercentageRound2",2012
163,163,"Steve Wheatcroft",NA,34.8,119,342,"OnePuttPercentageRound2",2012
164,164,"Hunter Mahan",NA,34.6,137,396,"OnePuttPercentageRound2",2012
165,165,"Robert Allenby",NA,34.57,168,486,"OnePuttPercentageRound2",2012
166,166,"Stephen Ames",NA,34.44,124,360,"OnePuttPercentageRound2",2012
166,166,"Davis Love III",NA,34.44,124,360,"OnePuttPercentageRound2",2012
168,168,"Luke Donald",NA,34.38,99,288,"OnePuttPercentageRound2",2012
169,169,"Stewart Cink",NA,34.17,123,360,"OnePuttPercentageRound2",2012
170,170,"Boo Weekley",NA,34.09,135,396,"OnePuttPercentageRound2",2012
171,171,"William McGirt",NA,34.07,184,540,"OnePuttPercentageRound2",2012
172,172,"KJ Choi",NA,33.89,122,360,"OnePuttPercentageRound2",2012
172,172,"Alexandre Rocha",NA,33.89,122,360,"OnePuttPercentageRound2",2012
174,174,"Troy Kelly",NA,33.84,134,396,"OnePuttPercentageRound2",2012
175,175,"Jerry Kelly",NA,33.76,158,468,"OnePuttPercentageRound2",2012
176,176,"JJ Henry",NA,33.74,164,486,"OnePuttPercentageRound2",2012
177,177,"Blake Adams",NA,33.68,194,576,"OnePuttPercentageRound2",2012
178,178,"Marco Dawson",NA,33.61,121,360,"OnePuttPercentageRound2",2012
179,179,"Billy Horschel",NA,33.33,96,288,"OnePuttPercentageRound2",2012
179,179,"Brandt Jobe",NA,33.33,108,324,"OnePuttPercentageRound2",2012
179,179,"Daniel Summerhays",NA,33.33,156,468,"OnePuttPercentageRound2",2012
179,179,"Vaughn Taylor",NA,33.33,150,450,"OnePuttPercentageRound2",2012
179,179,"Bubba Watson",NA,33.33,108,324,"OnePuttPercentageRound2",2012
184,184,"Rod Pampling",NA,33.11,149,450,"OnePuttPercentageRound2",2012
185,185,"Ben Curtis",NA,32.75,112,342,"OnePuttPercentageRound2",2012
186,186,"Kyle Reifers",NA,32.72,159,486,"OnePuttPercentageRound2",2012
187,187,"Mathew Goggin",NA,32.28,122,378,"OnePuttPercentageRound2",2012
188,188,"Graham DeLaet",NA,31.88,132,414,"OnePuttPercentageRound2",2012
189,189,"Brendan Steele",NA,30.19,125,414,"OnePuttPercentageRound2",2012
190,190,"Roland Thatcher",NA,29.82,102,342,"OnePuttPercentageRound2",2012
191,191,"Jhonattan Vegas",NA,29.33,132,450,"OnePuttPercentageRound2",2012
