"3PuttAvoidanceRound4_RANKTHISWEEK_2013","3PuttAvoidanceRound4_RANKLASTWEEK_2013","3PuttAvoidanceRound4_PLAYERNAME_2013","3PuttAvoidanceRound4__2013","3PuttAvoidanceRound4_Pct_2013","3PuttAvoidanceRound4_TOTAL3PUTTS_2013","3PuttAvoidanceRound4_TOTALHOLES_2013","stat_name","year"
44,44,"Bo Van Pelt",NA,2.38,6,252,"3PuttAvoidanceRound4",2013
46,46,"Boo Weekley",NA,2.42,10,414,"3PuttAvoidanceRound4",2013
47,47,"Russell Henley",NA,2.43,7,288,"3PuttAvoidanceRound4",2013
47,47,"Jeff Overton",NA,2.43,7,288,"3PuttAvoidanceRound4",2013
49,49,"Stuart Appleby",NA,2.47,8,324,"3PuttAvoidanceRound4",2013
49,49,"Charles Howell III",NA,2.47,8,324,"3PuttAvoidanceRound4",2013
49,49,"Ted Potter Jr",NA,2.47,4,162,"3PuttAvoidanceRound4",2013
49,49,"Kevin Streelman",NA,2.47,8,324,"3PuttAvoidanceRound4",2013
53,53,"Jonas Blixt",NA,2.56,6,234,"3PuttAvoidanceRound4",2013
53,53,"David Lynn",NA,2.56,6,234,"3PuttAvoidanceRound4",2013
53,53,"Cameron Percy",NA,2.56,6,234,"3PuttAvoidanceRound4",2013
56,56,"Sergio Garcia",NA,2.59,7,270,"3PuttAvoidanceRound4",2013
56,56,"Marc Leishman",NA,2.59,7,270,"3PuttAvoidanceRound4",2013
56,56,"Adam Scott",NA,2.59,7,270,"3PuttAvoidanceRound4",2013
59,59,"Brian Davis",NA,2.61,8,306,"3PuttAvoidanceRound4",2013
59,59,"Ryan Palmer",NA,2.61,8,306,"3PuttAvoidanceRound4",2013
61,61,"Jim Furyk",NA,2.78,9,324,"3PuttAvoidanceRound4",2013
61,61,"Robert Garrigus",NA,2.78,6,216,"3PuttAvoidanceRound4",2013
61,61,"Peter Hanson",NA,2.78,4,144,"3PuttAvoidanceRound4",2013
61,61,"Justin Hicks",NA,2.78,7,252,"3PuttAvoidanceRound4",2013
61,61,"Zach Johnson",NA,2.78,9,324,"3PuttAvoidanceRound4",2013
61,61,"Dustin Johnson",NA,2.78,7,252,"3PuttAvoidanceRound4",2013
61,61,"Eric Meierdierks",NA,2.78,2,72,"3PuttAvoidanceRound4",2013
61,61,"John Merrick",NA,2.78,8,288,"3PuttAvoidanceRound4",2013
61,61,"Justin Rose",NA,2.78,7,252,"3PuttAvoidanceRound4",2013
70,70,"Brendon de Jonge",NA,2.89,13,450,"3PuttAvoidanceRound4",2013
71,71,"Graham DeLaet",NA,2.91,11,378,"3PuttAvoidanceRound4",2013
72,72,"KJ Choi",NA,2.92,10,342,"3PuttAvoidanceRound4",2013
72,72,"Webb Simpson",NA,2.92,10,342,"3PuttAvoidanceRound4",2013
74,74,"Ken Duke",NA,2.96,8,270,"3PuttAvoidanceRound4",2013
74,74,"Bob Estes",NA,2.96,8,270,"3PuttAvoidanceRound4",2013
74,74,"Rickie Fowler",NA,2.96,8,270,"3PuttAvoidanceRound4",2013
77,77,"Chad Campbell",NA,2.99,7,234,"3PuttAvoidanceRound4",2013
77,77,"Luke Donald",NA,2.99,7,234,"3PuttAvoidanceRound4",2013
77,77,"Ernie Els",NA,2.99,7,234,"3PuttAvoidanceRound4",2013
77,77,"Pat Perez",NA,2.99,7,234,"3PuttAvoidanceRound4",2013
77,77,"Charlie Wi",NA,2.99,7,234,"3PuttAvoidanceRound4",2013
82,82,"Henrik Norlander",NA,3.03,6,198,"3PuttAvoidanceRound4",2013
82,82,"Ian Poulter",NA,3.03,6,198,"3PuttAvoidanceRound4",2013
84,84,"Fabian Gomez",NA,3.09,5,162,"3PuttAvoidanceRound4",2013
84,84,"Colt Knost",NA,3.09,5,162,"3PuttAvoidanceRound4",2013
84,84,"Troy Matteson",NA,3.09,5,162,"3PuttAvoidanceRound4",2013
84,84,"Phil Mickelson",NA,3.09,10,324,"3PuttAvoidanceRound4",2013
84,84,"YE Yang",NA,3.09,5,162,"3PuttAvoidanceRound4",2013
89,89,"Nicolas Colsaerts",NA,3.17,4,126,"3PuttAvoidanceRound4",2013
90,90,"James Hahn",NA,3.24,7,216,"3PuttAvoidanceRound4",2013
90,90,"Freddie Jacobson",NA,3.24,7,216,"3PuttAvoidanceRound4",2013
90,90,"Scott Stallings",NA,3.24,7,216,"3PuttAvoidanceRound4",2013
90,90,"Brian Stuard",NA,3.24,7,216,"3PuttAvoidanceRound4",2013
94,94,"Matt Jones",NA,3.27,10,306,"3PuttAvoidanceRound4",2013
95,95,"Billy Horschel",NA,3.28,13,396,"3PuttAvoidanceRound4",2013
96,96,"Chris Kirk",NA,3.33,12,360,"3PuttAvoidanceRound4",2013
96,96,"Andrew Svoboda",NA,3.33,3,90,"3PuttAvoidanceRound4",2013
96,96,"Tiger Woods",NA,3.33,9,270,"3PuttAvoidanceRound4",2013
99,99,"Jimmy Walker",NA,3.4,11,324,"3PuttAvoidanceRound4",2013
100,100,"Ben Crane",NA,3.47,5,144,"3PuttAvoidanceRound4",2013
100,100,"Brandt Snedeker",NA,3.47,10,288,"3PuttAvoidanceRound4",2013
100,100,"Brendan Steele",NA,3.47,10,288,"3PuttAvoidanceRound4",2013
100,100,"David Toms",NA,3.47,5,144,"3PuttAvoidanceRound4",2013
100,100,"Lee Williams",NA,3.47,5,144,"3PuttAvoidanceRound4",2013
105,105,"Ben Kohles",NA,3.54,7,198,"3PuttAvoidanceRound4",2013
105,105,"Scott Langley",NA,3.54,7,198,"3PuttAvoidanceRound4",2013
105,105,"DH Lee",NA,3.54,7,198,"3PuttAvoidanceRound4",2013
108,108,"Ryan Moore",NA,3.57,9,252,"3PuttAvoidanceRound4",2013
108,108,"Scott Piercy",NA,3.57,9,252,"3PuttAvoidanceRound4",2013
108,108,"Chez Reavie",NA,3.57,9,252,"3PuttAvoidanceRound4",2013
108,108,"Patrick Reed",NA,3.57,9,252,"3PuttAvoidanceRound4",2013
112,112,"Stephen Ames",NA,3.7,4,108,"3PuttAvoidanceRound4",2013
112,112,"Tommy Gainey",NA,3.7,8,216,"3PuttAvoidanceRound4",2013
112,112,"Ryo Ishikawa",NA,3.7,8,216,"3PuttAvoidanceRound4",2013
112,112,"Jerry Kelly",NA,3.7,10,270,"3PuttAvoidanceRound4",2013
112,112,"Graeme McDowell",NA,3.7,6,162,"3PuttAvoidanceRound4",2013
112,112,"Rod Pampling",NA,3.7,4,108,"3PuttAvoidanceRound4",2013
112,112,"DA Points",NA,3.7,10,270,"3PuttAvoidanceRound4",2013
119,119,"Charley Hoffman",NA,3.8,13,342,"3PuttAvoidanceRound4",2013
119,119,"Justin Leonard",NA,3.8,13,342,"3PuttAvoidanceRound4",2013
121,121,"Angel Cabrera",NA,3.82,11,288,"3PuttAvoidanceRound4",2013
121,121,"Richard Lee",NA,3.82,11,288,"3PuttAvoidanceRound4",2013
123,123,"Stewart Cink",NA,3.85,9,234,"3PuttAvoidanceRound4",2013
123,123,"James Driscoll",NA,3.85,9,234,"3PuttAvoidanceRound4",2013
125,125,"Kyle Stanley",NA,3.89,7,180,"3PuttAvoidanceRound4",2013
125,125,"Nicholas Thompson",NA,3.89,14,360,"3PuttAvoidanceRound4",2013
127,127,"Jason Dufner",NA,3.92,12,306,"3PuttAvoidanceRound4",2013
127,127,"Carl Pettersson",NA,3.92,12,306,"3PuttAvoidanceRound4",2013
129,129,"Tim Clark",NA,4.04,8,198,"3PuttAvoidanceRound4",2013
129,129,"Steve Stricker",NA,4.04,8,198,"3PuttAvoidanceRound4",2013
131,131,"Brad Fritsch",NA,4.07,11,270,"3PuttAvoidanceRound4",2013
131,131,"Kevin Stadler",NA,4.07,11,270,"3PuttAvoidanceRound4",2013
131,131,"Henrik Stenson",NA,4.07,11,270,"3PuttAvoidanceRound4",2013
134,134,"Sangmoon Bae",NA,4.17,12,288,"3PuttAvoidanceRound4",2013
134,134,"Luke List",NA,4.17,6,144,"3PuttAvoidanceRound4",2013
134,134,"Vaughn Taylor",NA,4.17,6,144,"3PuttAvoidanceRound4",2013
137,137,"Nick Watney",NA,4.25,13,306,"3PuttAvoidanceRound4",2013
138,138,"Jason Kokrak",NA,4.27,10,234,"3PuttAvoidanceRound4",2013
139,139,"Tag Ridings",NA,4.32,7,162,"3PuttAvoidanceRound4",2013
140,140,"Robert Allenby",NA,4.44,4,90,"3PuttAvoidanceRound4",2013
140,140,"Aaron Baddeley",NA,4.44,8,180,"3PuttAvoidanceRound4",2013
140,140,"David Mathis",NA,4.44,8,180,"3PuttAvoidanceRound4",2013
140,140,"Dicky Pride",NA,4.44,8,180,"3PuttAvoidanceRound4",2013
140,140,"Darron Stiles",NA,4.44,4,90,"3PuttAvoidanceRound4",2013
145,145,"Greg Owen",NA,4.63,10,216,"3PuttAvoidanceRound4",2013
146,146,"Martin Kaymer",NA,4.7,11,234,"3PuttAvoidanceRound4",2013
147,147,"Scott Gardiner",NA,4.76,6,126,"3PuttAvoidanceRound4",2013
147,147,"Tim Herron",NA,4.76,6,126,"3PuttAvoidanceRound4",2013
147,147,"Alistair Presnell",NA,4.76,6,126,"3PuttAvoidanceRound4",2013
147,147,"Mark Wilson",NA,4.76,6,126,"3PuttAvoidanceRound4",2013
151,151,"Will Claxton",NA,4.86,7,144,"3PuttAvoidanceRound4",2013
151,151,"Martin Flores",NA,4.86,14,288,"3PuttAvoidanceRound4",2013
151,151,"Robert Karlsson",NA,4.86,7,144,"3PuttAvoidanceRound4",2013
151,151,"Casey Wittenberg",NA,4.86,7,144,"3PuttAvoidanceRound4",2013
155,155,"Hunter Mahan",NA,4.9,15,306,"3PuttAvoidanceRound4",2013
156,156,"Ricky Barnes",NA,4.94,8,162,"3PuttAvoidanceRound4",2013
156,156,"Ben Curtis",NA,4.94,8,162,"3PuttAvoidanceRound4",2013
158,158,"Lucas Glover",NA,5,9,180,"3PuttAvoidanceRound4",2013
159,159,"Tom Gillis",NA,5.05,10,198,"3PuttAvoidanceRound4",2013
160,160,"Kevin Chappell",NA,5.19,14,270,"3PuttAvoidanceRound4",2013
160,160,"John Huh",NA,5.19,14,270,"3PuttAvoidanceRound4",2013
162,162,"Charlie Beljan",NA,5.56,6,108,"3PuttAvoidanceRound4",2013
162,162,"Michael Bradley",NA,5.56,5,90,"3PuttAvoidanceRound4",2013
162,162,"Matt Every",NA,5.56,15,270,"3PuttAvoidanceRound4",2013
162,162,"Brandt Jobe",NA,5.56,11,198,"3PuttAvoidanceRound4",2013
162,162,"Steve LeBrun",NA,5.56,10,180,"3PuttAvoidanceRound4",2013
162,162,"Sean OHair",NA,5.56,7,126,"3PuttAvoidanceRound4",2013
162,162,"John Senden",NA,5.56,15,270,"3PuttAvoidanceRound4",2013
162,162,"Johnson Wagner",NA,5.56,6,108,"3PuttAvoidanceRound4",2013
162,162,"Lee Westwood",NA,5.56,17,306,"3PuttAvoidanceRound4",2013
171,171,"Rory Sabbatini",NA,5.93,16,270,"3PuttAvoidanceRound4",2013
172,172,"Vijay Singh",NA,6.06,12,198,"3PuttAvoidanceRound4",2013
173,173,"Jim Herman",NA,6.17,10,162,"3PuttAvoidanceRound4",2013
173,173,"Seung Yul Noh",NA,6.17,10,162,"3PuttAvoidanceRound4",2013
175,175,"David Lingmerth",NA,6.57,13,198,"3PuttAvoidanceRound4",2013
175,175,"Jeff Maggert",NA,6.57,13,198,"3PuttAvoidanceRound4",2013
177,177,"Luke Guthrie",NA,6.75,17,252,"3PuttAvoidanceRound4",2013
178,178,"Geoff Ogilvy",NA,6.79,11,162,"3PuttAvoidanceRound4",2013
179,179,"Trevor Immelman",NA,7.58,15,198,"3PuttAvoidanceRound4",2013
