"TenthTeeEarlyPar3ScoringAverage_RANKTHISWEEK_2016","TenthTeeEarlyPar3ScoringAverage_RANKLASTWEEK_2016","TenthTeeEarlyPar3ScoringAverage_PLAYERNAME_2016","TenthTeeEarlyPar3ScoringAverage_ROUNDS_2016","TenthTeeEarlyPar3ScoringAverage_AVG_2016","TenthTeeEarlyPar3ScoringAverage_TOTALSTROKES_2016","TenthTeeEarlyPar3ScoringAverage_TOTALHOLES_2016","stat_name","year"
29,16,"Jhonattan Vegas",49,2.95,177,60,"TenthTeeEarlyPar3ScoringAverage",2016
37,40,"Jerry Kelly",44,2.96,71,24,"TenthTeeEarlyPar3ScoringAverage",2016
37,25,"Jason Kokrak",52,2.96,219,74,"TenthTeeEarlyPar3ScoringAverage",2016
37,40,"Vijay Singh",42,2.96,83,28,"TenthTeeEarlyPar3ScoringAverage",2016
37,40,"Bubba Watson",30,2.96,71,24,"TenthTeeEarlyPar3ScoringAverage",2016
41,48,"Aaron Baddeley",51,2.97,190,64,"TenthTeeEarlyPar3ScoringAverage",2016
41,40,"Kevin Chappell",49,2.97,95,32,"TenthTeeEarlyPar3ScoringAverage",2016
41,48,"Ben Crane",48,2.97,107,36,"TenthTeeEarlyPar3ScoringAverage",2016
41,48,"Jon Curran",55,2.97,193,65,"TenthTeeEarlyPar3ScoringAverage",2016
41,40,"Robert Garrigus",34,2.97,95,32,"TenthTeeEarlyPar3ScoringAverage",2016
41,48,"Brendan Steele",48,2.97,95,32,"TenthTeeEarlyPar3ScoringAverage",2016
41,48,"Daniel Summerhays",55,2.97,86,29,"TenthTeeEarlyPar3ScoringAverage",2016
41,48,"Tim Wilkinson",40,2.97,181,61,"TenthTeeEarlyPar3ScoringAverage",2016
49,54,"Bronson Burgoon",53,2.98,125,42,"TenthTeeEarlyPar3ScoringAverage",2016
49,54,"Hiroshi Iwata",51,2.98,131,44,"TenthTeeEarlyPar3ScoringAverage",2016
51,57,"Tyler Aldridge",53,3,132,44,"TenthTeeEarlyPar3ScoringAverage",2016
51,57,"Alex Cejka",47,3,108,36,"TenthTeeEarlyPar3ScoringAverage",2016
51,57,"KJ Choi",47,3,99,33,"TenthTeeEarlyPar3ScoringAverage",2016
51,57,"Retief Goosen",37,3,72,24,"TenthTeeEarlyPar3ScoringAverage",2016
51,40,"Bill Haas",42,3,87,29,"TenthTeeEarlyPar3ScoringAverage",2016
51,57,"Sung Kang",51,3,159,53,"TenthTeeEarlyPar3ScoringAverage",2016
51,57,"Andrew Landry",24,3,84,28,"TenthTeeEarlyPar3ScoringAverage",2016
51,57,"Shane Lowry",35,3,96,32,"TenthTeeEarlyPar3ScoringAverage",2016
51,40,"Steve Marino",40,3,84,28,"TenthTeeEarlyPar3ScoringAverage",2016
51,57,"George McNeill",33,3,96,32,"TenthTeeEarlyPar3ScoringAverage",2016
51,57,"Troy Merritt",41,3,36,12,"TenthTeeEarlyPar3ScoringAverage",2016
51,57,"Louis Oosthuizen",25,3,51,17,"TenthTeeEarlyPar3ScoringAverage",2016
51,57,"Greg Owen",56,3,144,48,"TenthTeeEarlyPar3ScoringAverage",2016
51,57,"Cameron Percy",22,3,36,12,"TenthTeeEarlyPar3ScoringAverage",2016
51,90,"Ian Poulter",37,3,96,32,"TenthTeeEarlyPar3ScoringAverage",2016
51,25,"Adam Scott",39,3,120,40,"TenthTeeEarlyPar3ScoringAverage",2016
51,57,"Darron Stiles",28,3,60,20,"TenthTeeEarlyPar3ScoringAverage",2016
51,79,"Robert Streb",51,3,108,36,"TenthTeeEarlyPar3ScoringAverage",2016
51,57,"David Toms",38,3,60,20,"TenthTeeEarlyPar3ScoringAverage",2016
51,33,"Johnson Wagner",44,3,72,24,"TenthTeeEarlyPar3ScoringAverage",2016
71,103,"Tom Hoge",47,3.02,145,48,"TenthTeeEarlyPar3ScoringAverage",2016
71,76,"Billy Horschel",45,3.02,145,48,"TenthTeeEarlyPar3ScoringAverage",2016
71,76,"Seung Yul Noh",54,3.02,169,56,"TenthTeeEarlyPar3ScoringAverage",2016
71,57,"Sam Saunders",40,3.02,124,41,"TenthTeeEarlyPar3ScoringAverage",2016
71,76,"Brandt Snedeker",47,3.02,172,57,"TenthTeeEarlyPar3ScoringAverage",2016
76,79,"Blayne Barber",44,3.03,88,29,"TenthTeeEarlyPar3ScoringAverage",2016
76,79,"Brendon de Jonge",55,3.03,218,72,"TenthTeeEarlyPar3ScoringAverage",2016
76,79,"Luke Donald",49,3.03,91,30,"TenthTeeEarlyPar3ScoringAverage",2016
76,79,"Chesson Hadley",51,3.03,88,29,"TenthTeeEarlyPar3ScoringAverage",2016
76,79,"John Huh",51,3.03,112,37,"TenthTeeEarlyPar3ScoringAverage",2016
76,79,"Whee Kim",54,3.03,209,69,"TenthTeeEarlyPar3ScoringAverage",2016
76,131,"Colt Knost",56,3.03,112,37,"TenthTeeEarlyPar3ScoringAverage",2016
76,79,"Francesco Molinari",36,3.03,121,40,"TenthTeeEarlyPar3ScoringAverage",2016
76,57,"Henrik Norlander",41,3.03,109,36,"TenthTeeEarlyPar3ScoringAverage",2016
76,136,"Justin Rose",35,3.03,100,33,"TenthTeeEarlyPar3ScoringAverage",2016
76,79,"Rory Sabbatini",40,3.03,97,32,"TenthTeeEarlyPar3ScoringAverage",2016
76,22,"Henrik Stenson",30,3.03,100,33,"TenthTeeEarlyPar3ScoringAverage",2016
76,57,"Chris Stroud",52,3.03,121,40,"TenthTeeEarlyPar3ScoringAverage",2016
76,79,"Vaughn Taylor",30,3.03,100,33,"TenthTeeEarlyPar3ScoringAverage",2016
76,79,"Brendon Todd",43,3.03,88,29,"TenthTeeEarlyPar3ScoringAverage",2016
91,90,"Shane Bertsch",30,3.04,137,45,"TenthTeeEarlyPar3ScoringAverage",2016
91,90,"Steven Bowditch",40,3.04,85,28,"TenthTeeEarlyPar3ScoringAverage",2016
91,90,"Jason Gore",51,3.04,137,45,"TenthTeeEarlyPar3ScoringAverage",2016
91,90,"Charley Hoffman",49,3.04,85,28,"TenthTeeEarlyPar3ScoringAverage",2016
91,90,"Michael Kim",62,3.04,210,69,"TenthTeeEarlyPar3ScoringAverage",2016
91,57,"Davis Love III",40,3.04,149,49,"TenthTeeEarlyPar3ScoringAverage",2016
91,90,"Will Ma Kenzie",54,3.04,161,53,"TenthTeeEarlyPar3ScoringAverage",2016
91,90,"Ryan Palmer",46,3.04,73,24,"TenthTeeEarlyPar3ScoringAverage",2016
91,13,"DA Points",32,3.04,73,24,"TenthTeeEarlyPar3ScoringAverage",2016
91,103,"Brian Stuard",24,3.04,73,24,"TenthTeeEarlyPar3ScoringAverage",2016
91,90,"Justin Thomas",53,3.04,161,53,"TenthTeeEarlyPar3ScoringAverage",2016
102,103,"Chad Campbell",54,3.05,174,57,"TenthTeeEarlyPar3ScoringAverage",2016
102,103,"Ernie Els",34,3.05,125,41,"TenthTeeEarlyPar3ScoringAverage",2016
102,103,"Sergio Garcia",28,3.05,61,20,"TenthTeeEarlyPar3ScoringAverage",2016
102,103,"Russell Knox",48,3.05,128,42,"TenthTeeEarlyPar3ScoringAverage",2016
102,110,"Jeff Overton",51,3.05,122,40,"TenthTeeEarlyPar3ScoringAverage",2016
102,110,"Shawn Stefani",45,3.05,122,40,"TenthTeeEarlyPar3ScoringAverage",2016
102,103,"Hudson Swafford",52,3.05,113,37,"TenthTeeEarlyPar3ScoringAverage",2016
109,110,"Zac Blair",56,3.06,202,66,"TenthTeeEarlyPar3ScoringAverage",2016
109,90,"Erik Compton",45,3.06,162,53,"TenthTeeEarlyPar3ScoringAverage",2016
109,90,"Lucas Glover",53,3.06,150,49,"TenthTeeEarlyPar3ScoringAverage",2016
109,110,"Luke Guthrie",31,3.06,110,36,"TenthTeeEarlyPar3ScoringAverage",2016
109,110,"John Senden",48,3.06,110,36,"TenthTeeEarlyPar3ScoringAverage",2016
114,117,"Abraham Ancer",26,3.07,86,28,"TenthTeeEarlyPar3ScoringAverage",2016
114,117,"Stewart Cink",45,3.07,138,45,"TenthTeeEarlyPar3ScoringAverage",2016
114,117,"Jason Day",36,3.07,86,28,"TenthTeeEarlyPar3ScoringAverage",2016
114,173,"Emiliano Grillo",47,3.07,86,28,"TenthTeeEarlyPar3ScoringAverage",2016
114,117,"Graeme McDowell",33,3.07,89,29,"TenthTeeEarlyPar3ScoringAverage",2016
114,117,"Scott Pinckney",53,3.07,135,44,"TenthTeeEarlyPar3ScoringAverage",2016
114,125,"Boo Weekley",53,3.07,135,44,"TenthTeeEarlyPar3ScoringAverage",2016
121,110,"Jonas Blixt",46,3.08,163,53,"TenthTeeEarlyPar3ScoringAverage",2016
121,125,"Angel Cabrera",42,3.08,123,40,"TenthTeeEarlyPar3ScoringAverage",2016
121,33,"JB Holmes",39,3.08,74,24,"TenthTeeEarlyPar3ScoringAverage",2016
121,125,"Zach Johnson",42,3.08,111,36,"TenthTeeEarlyPar3ScoringAverage",2016
121,125,"Anirban Lahiri",44,3.08,123,40,"TenthTeeEarlyPar3ScoringAverage",2016
121,90,"Ben Martin",48,3.08,151,49,"TenthTeeEarlyPar3ScoringAverage",2016
121,125,"Michael Thompson",46,3.08,148,48,"TenthTeeEarlyPar3ScoringAverage",2016
121,125,"DJ Trahan",23,3.08,77,25,"TenthTeeEarlyPar3ScoringAverage",2016
121,117,"Dawie van der Walt",48,3.08,148,48,"TenthTeeEarlyPar3ScoringAverage",2016
130,131,"Kelly Kraft",35,3.09,99,32,"TenthTeeEarlyPar3ScoringAverage",2016
130,131,"Matt Kuchar",46,3.09,176,57,"TenthTeeEarlyPar3ScoringAverage",2016
130,131,"Danny Lee",53,3.09,99,32,"TenthTeeEarlyPar3ScoringAverage",2016
130,117,"Patrick Reed",53,3.09,139,45,"TenthTeeEarlyPar3ScoringAverage",2016
130,143,"Ollie Schniederjans",23,3.09,99,32,"TenthTeeEarlyPar3ScoringAverage",2016
130,131,"Jimmy Walker",43,3.09,99,32,"TenthTeeEarlyPar3ScoringAverage",2016
136,90,"Thomas Aiken",42,3.1,161,52,"TenthTeeEarlyPar3ScoringAverage",2016
136,117,"Harris English",51,3.1,152,49,"TenthTeeEarlyPar3ScoringAverage",2016
136,136,"Andres Gonzales",46,3.1,155,50,"TenthTeeEarlyPar3ScoringAverage",2016
136,136,"Pat Perez",28,3.1,90,29,"TenthTeeEarlyPar3ScoringAverage",2016
136,136,"Carl Pettersson",31,3.1,90,29,"TenthTeeEarlyPar3ScoringAverage",2016
136,136,"Charl Schwartzel",29,3.1,65,21,"TenthTeeEarlyPar3ScoringAverage",2016
142,136,"Andrew Loupe",50,3.11,140,45,"TenthTeeEarlyPar3ScoringAverage",2016
142,136,"Jamie Lovemark",57,3.11,165,53,"TenthTeeEarlyPar3ScoringAverage",2016
142,143,"William McGirt",54,3.11,140,45,"TenthTeeEarlyPar3ScoringAverage",2016
142,151,"Martin Piller",37,3.11,137,44,"TenthTeeEarlyPar3ScoringAverage",2016
142,143,"Kyle Stanley",57,3.11,165,53,"TenthTeeEarlyPar3ScoringAverage",2016
142,143,"Brett Stegmaier",57,3.11,174,56,"TenthTeeEarlyPar3ScoringAverage",2016
142,151,"Harold Varner III",58,3.11,112,36,"TenthTeeEarlyPar3ScoringAverage",2016
149,149,"Graham DeLaet",50,3.12,128,41,"TenthTeeEarlyPar3ScoringAverage",2016
149,162,"Justin Hicks",26,3.12,53,17,"TenthTeeEarlyPar3ScoringAverage",2016
149,151,"Kyle Reifers",63,3.12,212,68,"TenthTeeEarlyPar3ScoringAverage",2016
149,149,"Jordan Spieth",34,3.12,81,26,"TenthTeeEarlyPar3ScoringAverage",2016
153,151,"Derek Fathauer",58,3.13,100,32,"TenthTeeEarlyPar3ScoringAverage",2016
153,159,"Adam Hadwin",53,3.13,150,48,"TenthTeeEarlyPar3ScoringAverage",2016
153,151,"Russell Henley",42,3.13,75,24,"TenthTeeEarlyPar3ScoringAverage",2016
153,151,"JJ Henry",44,3.13,125,40,"TenthTeeEarlyPar3ScoringAverage",2016
153,151,"Scott Stallings",46,3.13,50,16,"TenthTeeEarlyPar3ScoringAverage",2016
153,151,"Cameron Tringale",47,3.13,50,16,"TenthTeeEarlyPar3ScoringAverage",2016
153,167,"Mark Wilson",42,3.13,150,48,"TenthTeeEarlyPar3ScoringAverage",2016
160,159,"Jason Dufner",53,3.14,157,50,"TenthTeeEarlyPar3ScoringAverage",2016
160,184,"Kevin Streelman",46,3.14,88,28,"TenthTeeEarlyPar3ScoringAverage",2016
160,162,"Gary Woodland",45,3.14,116,37,"TenthTeeEarlyPar3ScoringAverage",2016
163,162,"Charlie Beljan",26,3.15,126,40,"TenthTeeEarlyPar3ScoringAverage",2016
163,143,"Tony Finau",49,3.15,129,41,"TenthTeeEarlyPar3ScoringAverage",2016
163,162,"Mark Hubbard",73,3.15,258,82,"TenthTeeEarlyPar3ScoringAverage",2016
163,159,"Si Woo Kim",63,3.15,129,41,"TenthTeeEarlyPar3ScoringAverage",2016
163,143,"Kevin Kisner",49,3.15,126,40,"TenthTeeEarlyPar3ScoringAverage",2016
163,162,"Dicky Pride",33,3.15,63,20,"TenthTeeEarlyPar3ScoringAverage",2016
169,167,"Rhein Gibson",36,3.16,101,32,"TenthTeeEarlyPar3ScoringAverage",2016
169,167,"Luke List",51,3.16,193,61,"TenthTeeEarlyPar3ScoringAverage",2016
169,167,"Carlos Ortiz",47,3.16,180,57,"TenthTeeEarlyPar3ScoringAverage",2016
172,173,"Branden Grace",31,3.17,92,29,"TenthTeeEarlyPar3ScoringAverage",2016
172,173,"Billy Hurley III",22,3.17,92,29,"TenthTeeEarlyPar3ScoringAverage",2016
172,167,"Steve Wheatcroft",53,3.17,168,53,"TenthTeeEarlyPar3ScoringAverage",2016
175,176,"James Hahn",45,3.18,70,22,"TenthTeeEarlyPar3ScoringAverage",2016
175,181,"Morgan Hoffmann",43,3.18,207,65,"TenthTeeEarlyPar3ScoringAverage",2016
175,176,"Hunter Mahan",43,3.18,156,49,"TenthTeeEarlyPar3ScoringAverage",2016
175,176,"Bryce Molder",50,3.18,89,28,"TenthTeeEarlyPar3ScoringAverage",2016
175,176,"Patrick Rodgers",49,3.18,105,33,"TenthTeeEarlyPar3ScoringAverage",2016
180,167,"Robert Allenby",35,3.19,115,36,"TenthTeeEarlyPar3ScoringAverage",2016
180,184,"Daniel Berger",52,3.19,182,57,"TenthTeeEarlyPar3ScoringAverage",2016
180,180,"Padraig Harrington",38,3.19,102,32,"TenthTeeEarlyPar3ScoringAverage",2016
183,181,"Matt Every",34,3.2,64,20,"TenthTeeEarlyPar3ScoringAverage",2016
183,181,"Cameron Smith",45,3.2,157,49,"TenthTeeEarlyPar3ScoringAverage",2016
185,184,"Miguel Angel Carballo",24,3.21,106,33,"TenthTeeEarlyPar3ScoringAverage",2016
185,184,"Brian Gay",22,3.21,77,24,"TenthTeeEarlyPar3ScoringAverage",2016
185,184,"Sean OHair",45,3.21,106,33,"TenthTeeEarlyPar3ScoringAverage",2016
185,184,"Scott Piercy",45,3.21,77,24,"TenthTeeEarlyPar3ScoringAverage",2016
189,184,"Rickie Fowler",42,3.22,103,32,"TenthTeeEarlyPar3ScoringAverage",2016
189,191,"Chris Kirk",51,3.22,103,32,"TenthTeeEarlyPar3ScoringAverage",2016
191,192,"Derek Ernst",36,3.24,68,21,"TenthTeeEarlyPar3ScoringAverage",2016
192,194,"Matthew Fitzpatrick",23,3.25,39,12,"TenthTeeEarlyPar3ScoringAverage",2016
192,194,"Brice Garnett",29,3.25,39,12,"TenthTeeEarlyPar3ScoringAverage",2016
192,194,"Smylie Kaufman",57,3.25,143,44,"TenthTeeEarlyPar3ScoringAverage",2016
192,194,"Wes Roach",33,3.25,117,36,"TenthTeeEarlyPar3ScoringAverage",2016
196,199,"Geoff Ogilvy",37,3.27,121,37,"TenthTeeEarlyPar3ScoringAverage",2016
197,192,"Webb Simpson",34,3.28,95,29,"TenthTeeEarlyPar3ScoringAverage",2016
198,202,"Jim Herman",55,3.29,135,41,"TenthTeeEarlyPar3ScoringAverage",2016
198,200,"Brooks Koepka",39,3.29,92,28,"TenthTeeEarlyPar3ScoringAverage",2016
198,200,"Justin Leonard",28,3.29,92,28,"TenthTeeEarlyPar3ScoringAverage",2016
198,207,"Rory McIlroy",37,3.29,92,28,"TenthTeeEarlyPar3ScoringAverage",2016
198,194,"Will Wilcox",47,3.29,92,28,"TenthTeeEarlyPar3ScoringAverage",2016
203,203,"Ken Duke",26,3.33,40,12,"TenthTeeEarlyPar3ScoringAverage",2016
203,203,"Andy Sullivan",25,3.33,40,12,"TenthTeeEarlyPar3ScoringAverage",2016
203,203,"Bernd Wiesberger",23,3.33,40,12,"TenthTeeEarlyPar3ScoringAverage",2016
206,203,"DH Lee",35,3.36,94,28,"TenthTeeEarlyPar3ScoringAverage",2016
207,208,"Jason Bohn",37,3.4,68,20,"TenthTeeEarlyPar3ScoringAverage",2016
