"TenthTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2013","TenthTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2013","TenthTeeEarlyRound1ScoringAverage_PLAYERNAME_2013","TenthTeeEarlyRound1ScoringAverage__2013","TenthTeeEarlyRound1ScoringAverage_AVG_2013","TenthTeeEarlyRound1ScoringAverage_TOTALSTROKES_2013","TenthTeeEarlyRound1ScoringAverage_TOTALROUNDS_2013","stat_name","year"
48,48,"Nick Watney",NA,69.83,419,6,"TenthTeeEarlyRound1ScoringAverage",2013
49,49,"Jason Kokrak",NA,69.86,489,7,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Scott Brown",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Stewart Cink",NA,70,350,5,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Luke Donald",NA,70,140,2,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Russell Henley",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Jim Herman",NA,70,350,5,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Charles Howell III",NA,70,560,8,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Ryo Ishikawa",NA,70,350,5,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Justin Leonard",NA,70,420,6,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"David Lynn",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Pat Perez",NA,70,350,5,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Ian Poulter",NA,70,280,4,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Chez Reavie",NA,70,280,4,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"John Senden",NA,70,350,5,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Jordan Spieth",NA,70,490,7,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Brian Stuard",NA,70,350,5,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Daniel Summerhays",NA,70,350,5,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Josh Teater",NA,70,280,4,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"Nicholas Thompson",NA,70,630,9,"TenthTeeEarlyRound1ScoringAverage",2013
50,50,"David Toms",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2013
69,69,"Brendan Steele",NA,70.14,491,7,"TenthTeeEarlyRound1ScoringAverage",2013
70,70,"Chad Campbell",NA,70.17,421,6,"TenthTeeEarlyRound1ScoringAverage",2013
70,70,"Bob Estes",NA,70.17,421,6,"TenthTeeEarlyRound1ScoringAverage",2013
70,70,"Bryce Molder",NA,70.17,421,6,"TenthTeeEarlyRound1ScoringAverage",2013
70,70,"Shawn Stefani",NA,70.17,421,6,"TenthTeeEarlyRound1ScoringAverage",2013
70,70,"Kevin Streelman",NA,70.17,421,6,"TenthTeeEarlyRound1ScoringAverage",2013
75,75,"Ben Crane",NA,70.2,351,5,"TenthTeeEarlyRound1ScoringAverage",2013
75,75,"JJ Henry",NA,70.2,351,5,"TenthTeeEarlyRound1ScoringAverage",2013
75,75,"DH Lee",NA,70.2,351,5,"TenthTeeEarlyRound1ScoringAverage",2013
75,75,"Tag Ridings",NA,70.2,351,5,"TenthTeeEarlyRound1ScoringAverage",2013
75,75,"Gary Woodland",NA,70.2,351,5,"TenthTeeEarlyRound1ScoringAverage",2013
80,80,"Casey Wittenberg",NA,70.25,281,4,"TenthTeeEarlyRound1ScoringAverage",2013
81,81,"Robert Garrigus",NA,70.33,422,6,"TenthTeeEarlyRound1ScoringAverage",2013
81,81,"George McNeill",NA,70.33,422,6,"TenthTeeEarlyRound1ScoringAverage",2013
81,81,"Camilo Villegas",NA,70.33,422,6,"TenthTeeEarlyRound1ScoringAverage",2013
84,84,"Sangmoon Bae",NA,70.4,352,5,"TenthTeeEarlyRound1ScoringAverage",2013
84,84,"Ken Duke",NA,70.4,352,5,"TenthTeeEarlyRound1ScoringAverage",2013
86,86,"Jim Furyk",NA,70.43,493,7,"TenthTeeEarlyRound1ScoringAverage",2013
87,87,"Jeff Overton",NA,70.44,634,9,"TenthTeeEarlyRound1ScoringAverage",2013
88,88,"Jerry Kelly",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2013
88,88,"Vijay Singh",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2013
88,88,"Bo Van Pelt",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2013
88,88,"YE Yang",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2013
92,92,"Brad Fritsch",NA,70.6,353,5,"TenthTeeEarlyRound1ScoringAverage",2013
92,92,"Graeme McDowell",NA,70.6,353,5,"TenthTeeEarlyRound1ScoringAverage",2013
94,94,"Will Claxton",NA,70.67,636,9,"TenthTeeEarlyRound1ScoringAverage",2013
94,94,"Tommy Gainey",NA,70.67,636,9,"TenthTeeEarlyRound1ScoringAverage",2013
94,94,"Sergio Garcia",NA,70.67,212,3,"TenthTeeEarlyRound1ScoringAverage",2013
94,94,"Andrew Svoboda",NA,70.67,212,3,"TenthTeeEarlyRound1ScoringAverage",2013
98,98,"Rickie Fowler",NA,70.71,495,7,"TenthTeeEarlyRound1ScoringAverage",2013
99,99,"Padraig Harrington",NA,70.8,354,5,"TenthTeeEarlyRound1ScoringAverage",2013
100,100,"Michael Bradley",NA,71,142,2,"TenthTeeEarlyRound1ScoringAverage",2013
100,100,"Tim Clark",NA,71,213,3,"TenthTeeEarlyRound1ScoringAverage",2013
100,100,"James Driscoll",NA,71,497,7,"TenthTeeEarlyRound1ScoringAverage",2013
100,100,"Bill Haas",NA,71,426,6,"TenthTeeEarlyRound1ScoringAverage",2013
100,100,"Martin Kaymer",NA,71,213,3,"TenthTeeEarlyRound1ScoringAverage",2013
100,100,"Troy Matteson",NA,71,213,3,"TenthTeeEarlyRound1ScoringAverage",2013
100,100,"Geoff Ogilvy",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2013
100,100,"Dicky Pride",NA,71,355,5,"TenthTeeEarlyRound1ScoringAverage",2013
100,100,"Andres Romero",NA,71,497,7,"TenthTeeEarlyRound1ScoringAverage",2013
100,100,"Adam Scott",NA,71,355,5,"TenthTeeEarlyRound1ScoringAverage",2013
100,100,"Mike Weir",NA,71,355,5,"TenthTeeEarlyRound1ScoringAverage",2013
111,111,"Jason Bohn",NA,71.14,498,7,"TenthTeeEarlyRound1ScoringAverage",2013
111,111,"Dustin Johnson",NA,71.14,498,7,"TenthTeeEarlyRound1ScoringAverage",2013
113,113,"Sean OHair",NA,71.17,427,6,"TenthTeeEarlyRound1ScoringAverage",2013
114,114,"Seung Yul Noh",NA,71.22,641,9,"TenthTeeEarlyRound1ScoringAverage",2013
115,115,"Brandt Jobe",NA,71.29,499,7,"TenthTeeEarlyRound1ScoringAverage",2013
116,116,"Tom Gillis",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2013
117,117,"Lucas Glover",NA,71.4,357,5,"TenthTeeEarlyRound1ScoringAverage",2013
118,118,"KJ Choi",NA,71.43,500,7,"TenthTeeEarlyRound1ScoringAverage",2013
118,118,"Derek Ernst",NA,71.43,500,7,"TenthTeeEarlyRound1ScoringAverage",2013
118,118,"Henrik Norlander",NA,71.43,500,7,"TenthTeeEarlyRound1ScoringAverage",2013
118,118,"Kyle Stanley",NA,71.43,500,7,"TenthTeeEarlyRound1ScoringAverage",2013
122,122,"Stuart Appleby",NA,71.44,643,9,"TenthTeeEarlyRound1ScoringAverage",2013
123,123,"James Hahn",NA,71.5,429,6,"TenthTeeEarlyRound1ScoringAverage",2013
123,123,"Brian Harman",NA,71.5,572,8,"TenthTeeEarlyRound1ScoringAverage",2013
123,123,"Robert Karlsson",NA,71.5,286,4,"TenthTeeEarlyRound1ScoringAverage",2013
123,123,"Scott Langley",NA,71.5,429,6,"TenthTeeEarlyRound1ScoringAverage",2013
123,123,"Richard Lee",NA,71.5,286,4,"TenthTeeEarlyRound1ScoringAverage",2013
123,123,"Eric Meierdierks",NA,71.5,286,4,"TenthTeeEarlyRound1ScoringAverage",2013
123,123,"Patrick Reed",NA,71.5,429,6,"TenthTeeEarlyRound1ScoringAverage",2013
123,123,"Bubba Watson",NA,71.5,429,6,"TenthTeeEarlyRound1ScoringAverage",2013
131,131,"Ricky Barnes",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2013
131,131,"David Lingmerth",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2013
131,131,"Jeff Maggert",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2013
134,134,"Scott Stallings",NA,71.67,215,3,"TenthTeeEarlyRound1ScoringAverage",2013
135,135,"Bud Cauley",NA,71.75,287,4,"TenthTeeEarlyRound1ScoringAverage",2013
135,135,"Jin Park",NA,71.75,287,4,"TenthTeeEarlyRound1ScoringAverage",2013
137,137,"Luke List",NA,71.8,718,10,"TenthTeeEarlyRound1ScoringAverage",2013
137,137,"Lee Westwood",NA,71.8,359,5,"TenthTeeEarlyRound1ScoringAverage",2013
139,139,"DA Points",NA,71.83,431,6,"TenthTeeEarlyRound1ScoringAverage",2013
140,140,"Erik Compton",NA,71.86,503,7,"TenthTeeEarlyRound1ScoringAverage",2013
141,141,"Justin Hicks",NA,71.9,719,10,"TenthTeeEarlyRound1ScoringAverage",2013
142,142,"Ben Curtis",NA,72,432,6,"TenthTeeEarlyRound1ScoringAverage",2013
142,142,"Tim Herron",NA,72,216,3,"TenthTeeEarlyRound1ScoringAverage",2013
142,142,"Trevor Immelman",NA,72,288,4,"TenthTeeEarlyRound1ScoringAverage",2013
142,142,"Rory McIlroy",NA,72,360,5,"TenthTeeEarlyRound1ScoringAverage",2013
142,142,"Cameron Percy",NA,72,288,4,"TenthTeeEarlyRound1ScoringAverage",2013
142,142,"Scott Piercy",NA,72,288,4,"TenthTeeEarlyRound1ScoringAverage",2013
142,142,"Mark Wilson",NA,72,504,7,"TenthTeeEarlyRound1ScoringAverage",2013
149,149,"Fabian Gomez",NA,72.14,505,7,"TenthTeeEarlyRound1ScoringAverage",2013
150,150,"Brian Davis",NA,72.17,433,6,"TenthTeeEarlyRound1ScoringAverage",2013
150,150,"Scott Gardiner",NA,72.17,433,6,"TenthTeeEarlyRound1ScoringAverage",2013
152,152,"Bobby Gates",NA,72.2,361,5,"TenthTeeEarlyRound1ScoringAverage",2013
152,152,"Ben Kohles",NA,72.2,361,5,"TenthTeeEarlyRound1ScoringAverage",2013
154,154,"Colt Knost",NA,72.25,289,4,"TenthTeeEarlyRound1ScoringAverage",2013
155,155,"Charlie Wi",NA,72.29,506,7,"TenthTeeEarlyRound1ScoringAverage",2013
156,156,"Greg Chalmers",NA,72.56,653,9,"TenthTeeEarlyRound1ScoringAverage",2013
157,157,"Jonas Blixt",NA,72.57,508,7,"TenthTeeEarlyRound1ScoringAverage",2013
157,157,"Steven Bowditch",NA,72.57,508,7,"TenthTeeEarlyRound1ScoringAverage",2013
157,157,"David Mathis",NA,72.57,508,7,"TenthTeeEarlyRound1ScoringAverage",2013
160,160,"John Rollins",NA,72.6,363,5,"TenthTeeEarlyRound1ScoringAverage",2013
161,161,"Luke Guthrie",NA,72.67,436,6,"TenthTeeEarlyRound1ScoringAverage",2013
161,161,"Martin Laird",NA,72.67,218,3,"TenthTeeEarlyRound1ScoringAverage",2013
163,163,"Michael Thompson",NA,72.75,291,4,"TenthTeeEarlyRound1ScoringAverage",2013
164,164,"Cameron Tringale",NA,72.8,364,5,"TenthTeeEarlyRound1ScoringAverage",2013
165,165,"Martin Flores",NA,73,219,3,"TenthTeeEarlyRound1ScoringAverage",2013
165,165,"Johnson Wagner",NA,73,438,6,"TenthTeeEarlyRound1ScoringAverage",2013
167,167,"Ernie Els",NA,73.14,512,7,"TenthTeeEarlyRound1ScoringAverage",2013
168,168,"Stephen Ames",NA,73.25,293,4,"TenthTeeEarlyRound1ScoringAverage",2013
169,169,"Darron Stiles",NA,73.33,220,3,"TenthTeeEarlyRound1ScoringAverage",2013
170,170,"Greg Owen",NA,73.5,294,4,"TenthTeeEarlyRound1ScoringAverage",2013
170,170,"Aaron Watkins",NA,73.5,294,4,"TenthTeeEarlyRound1ScoringAverage",2013
172,172,"Doug LaBelle II",NA,74,444,6,"TenthTeeEarlyRound1ScoringAverage",2013
173,173,"Robert Streb",NA,74.25,297,4,"TenthTeeEarlyRound1ScoringAverage",2013
174,174,"Ryan Moore",NA,74.33,223,3,"TenthTeeEarlyRound1ScoringAverage",2013
175,175,"Robert Allenby",NA,74.57,522,7,"TenthTeeEarlyRound1ScoringAverage",2013
176,176,"Justin Bolli",NA,74.6,373,5,"TenthTeeEarlyRound1ScoringAverage",2013
177,177,"Alistair Presnell",NA,75.25,301,4,"TenthTeeEarlyRound1ScoringAverage",2013
178,178,"Aaron Baddeley",NA,75.33,226,3,"TenthTeeEarlyRound1ScoringAverage",2013
179,179,"Kevin Chappell",NA,76,152,2,"TenthTeeEarlyRound1ScoringAverage",2013
