"DrivingPct280300AllDrives_RANKTHISWEEK_2009","DrivingPct280300AllDrives_RANKLASTWEEK_2009","DrivingPct280300AllDrives_PLAYERNAME_2009","DrivingPct280300AllDrives_ROUNDS_2009","DrivingPct280300AllDrives_Pct_2009","DrivingPct280300AllDrives_TOTALDRIVESFOR280300_2009","DrivingPct280300AllDrives_TOTALDRIVESOVERALL_2009","DrivingPct280300AllDrives_RELATIVETOPAR_2009","stat_name","year"
1,1,"Woody Austin",84,36.48,386,1058,-0.08,"DrivingPct280300AllDrives",2009
2,2,"Vijay Singh",71,36.07,259,718,-0.054,"DrivingPct280300AllDrives",2009
3,3,"Nicholas Thompson",96,36.03,436,1210,-0.078,"DrivingPct280300AllDrives",2009
4,4,"Kevin Sutherland",96,36.02,366,1016,-0.169,"DrivingPct280300AllDrives",2009
5,5,"YE Yang",83,35.48,347,978,-0.037,"DrivingPct280300AllDrives",2009
6,6,"Rich Beem",77,35.45,285,804,-0.046,"DrivingPct280300AllDrives",2009
7,7,"Bo Van Pelt",100,35.15,400,1138,-0.143,"DrivingPct280300AllDrives",2009
8,8,"David Toms",98,35.01,390,1114,-0.11,"DrivingPct280300AllDrives",2009
9,9,"Aaron Baddeley",66,34.85,283,812,-0.039,"DrivingPct280300AllDrives",2009
10,10,"Mathew Goggin",76,34.69,289,833,-0.083,"DrivingPct280300AllDrives",2009
11,11,"Michael Letzig",96,34.67,414,1194,-0.111,"DrivingPct280300AllDrives",2009
12,12,"Retief Goosen",74,34.36,268,780,-0.127,"DrivingPct280300AllDrives",2009
13,13,"Bill Haas",91,34.12,389,1140,-0.064,"DrivingPct280300AllDrives",2009
14,14,"John Merrick",91,34.11,324,950,-0.009,"DrivingPct280300AllDrives",2009
15,15,"Mark Calcavecchia",72,34.1,295,865,-0.041,"DrivingPct280300AllDrives",2009
16,16,"Matt Bettencourt",98,34.02,412,1211,-0.029,"DrivingPct280300AllDrives",2009
17,17,"Charlie Wi",92,34,374,1100,-0.099,"DrivingPct280300AllDrives",2009
18,18,"Steve Marino",98,33.87,397,1172,-0.073,"DrivingPct280300AllDrives",2009
19,19,"Ian Poulter",59,33.84,199,588,-0.136,"DrivingPct280300AllDrives",2009
20,20,"John Rollins",92,33.79,372,1101,0.003,"DrivingPct280300AllDrives",2009
21,21,"Steve Stricker",81,33.64,290,862,-0.162,"DrivingPct280300AllDrives",2009
22,22,"Tommy Armour III",58,33.61,243,723,-0.099,"DrivingPct280300AllDrives",2009
23,23,"Heath Slocum",95,33.56,396,1180,-0.053,"DrivingPct280300AllDrives",2009
24,24,"Jeff Maggert",79,33.5,340,1015,-0.094,"DrivingPct280300AllDrives",2009
25,25,"Todd Hamilton",83,33.48,299,893,-0.054,"DrivingPct280300AllDrives",2009
26,26,"Ryan Palmer",78,33.47,328,980,0.003,"DrivingPct280300AllDrives",2009
27,27,"Jonathan Byrd",89,33.42,368,1101,-0.122,"DrivingPct280300AllDrives",2009
28,28,"Padraig Harrington",66,33.33,224,672,-0.174,"DrivingPct280300AllDrives",2009
29,29,"Joe Ogilvie",85,33.24,355,1068,-0.059,"DrivingPct280300AllDrives",2009
30,30,"Ted Purdy",101,33.2,413,1244,0.005,"DrivingPct280300AllDrives",2009
31,31,"Stephen Ames",77,33.08,262,792,-0.16,"DrivingPct280300AllDrives",2009
32,32,"Jason Gore",74,33.02,285,863,-0.007,"DrivingPct280300AllDrives",2009
33,33,"Geoff Ogilvy",78,32.97,269,816,-0.037,"DrivingPct280300AllDrives",2009
34,34,"Webb Simpson",94,32.95,400,1214,-0.083,"DrivingPct280300AllDrives",2009
35,35,"Steve Lowery",83,32.93,353,1072,-0.014,"DrivingPct280300AllDrives",2009
36,36,"Charles Howell III",99,32.9,381,1158,-0.102,"DrivingPct280300AllDrives",2009
37,37,"Kenny Perry",92,32.88,336,1022,-0.065,"DrivingPct280300AllDrives",2009
38,38,"Will Ma Kenzie",69,32.83,280,853,-0.004,"DrivingPct280300AllDrives",2009
39,39,"Pat Perez",74,32.79,284,866,-0.116,"DrivingPct280300AllDrives",2009
40,40,"Greg Owen",97,32.75,375,1145,-0.088,"DrivingPct280300AllDrives",2009
41,41,"Derek Fathauer",63,32.68,232,710,-0.065,"DrivingPct280300AllDrives",2009
42,42,"Lucas Glover",93,32.58,359,1102,-0.067,"DrivingPct280300AllDrives",2009
43,43,"Bryce Molder",69,32.54,246,756,-0.114,"DrivingPct280300AllDrives",2009
44,44,"Hunter Mahan",94,32.48,341,1050,-0.062,"DrivingPct280300AllDrives",2009
44,44,"John Senden",100,32.48,417,1284,-0.12,"DrivingPct280300AllDrives",2009
46,46,"Kris Blanks",60,32.47,212,653,-0.061,"DrivingPct280300AllDrives",2009
47,47,"Scott McCarron",91,32.45,366,1128,-0.077,"DrivingPct280300AllDrives",2009
48,48,"Fred Couples",54,32.42,190,586,-0.037,"DrivingPct280300AllDrives",2009
49,49,"Stewart Cink",79,32.41,269,830,-0.052,"DrivingPct280300AllDrives",2009
50,50,"Rocco Mediate",79,32.24,296,918,-0.118,"DrivingPct280300AllDrives",2009
51,51,"Troy Matteson",95,32.19,394,1224,-0.03,"DrivingPct280300AllDrives",2009
52,52,"Brett Quigley",92,32.18,335,1041,-0.06,"DrivingPct280300AllDrives",2009
53,53,"Jason Bohn",88,32.14,367,1142,-0.054,"DrivingPct280300AllDrives",2009
54,54,"Zach Johnson",94,32.04,355,1108,-0.208,"DrivingPct280300AllDrives",2009
55,55,"Casey Wittenberg",71,32,240,750,-0.025,"DrivingPct280300AllDrives",2009
56,56,"Ben Crane",93,31.96,356,1114,-0.152,"DrivingPct280300AllDrives",2009
57,57,"Jason Dufner",90,31.92,346,1084,-0.098,"DrivingPct280300AllDrives",2009
58,58,"Jeff Overton",92,31.89,338,1060,0.027,"DrivingPct280300AllDrives",2009
58,58,"Charles Warren",63,31.89,236,740,-0.047,"DrivingPct280300AllDrives",2009
60,60,"Daniel Chopra",89,31.85,371,1165,-0.075,"DrivingPct280300AllDrives",2009
61,61,"Jason Day",61,31.81,222,698,-0.036,"DrivingPct280300AllDrives",2009
62,62,"George McNeill",82,31.79,336,1057,-0.128,"DrivingPct280300AllDrives",2009
63,63,"DJ Trahan",96,31.75,355,1118,-0.059,"DrivingPct280300AllDrives",2009
64,64,"Kevin Streelman",97,31.68,384,1212,-0.031,"DrivingPct280300AllDrives",2009
65,65,"Sean OHair",80,31.45,256,814,-0.188,"DrivingPct280300AllDrives",2009
66,66,"Boo Weekley",79,31.43,286,910,-0.094,"DrivingPct280300AllDrives",2009
67,67,"Anthony Kim",76,31.4,265,844,-0.113,"DrivingPct280300AllDrives",2009
68,68,"Camilo Villegas",76,31.35,247,788,-0.069,"DrivingPct280300AllDrives",2009
69,69,"Cameron Beckman",87,31.23,326,1044,-0.052,"DrivingPct280300AllDrives",2009
70,70,"Chad Campbell",90,31.21,309,990,-0.129,"DrivingPct280300AllDrives",2009
71,71,"Martin Laird",72,31.18,270,866,-0.078,"DrivingPct280300AllDrives",2009
72,72,"Jerry Kelly",90,31.16,334,1072,-0.135,"DrivingPct280300AllDrives",2009
73,73,"Harrison Frazar",93,31.14,364,1169,-0.022,"DrivingPct280300AllDrives",2009
74,74,"Tim Herron",87,31.11,350,1125,-0.02,"DrivingPct280300AllDrives",2009
75,75,"Sergio Garcia",59,31.01,191,616,-0.11,"DrivingPct280300AllDrives",2009
76,76,"Peter Tomasulo",61,30.99,198,639,0.051,"DrivingPct280300AllDrives",2009
77,77,"Brad Adamonis",70,30.9,262,848,-0.053,"DrivingPct280300AllDrives",2009
78,78,"Ryan Moore",89,30.81,322,1045,-0.056,"DrivingPct280300AllDrives",2009
79,79,"Robert Allenby",71,30.74,241,784,-0.087,"DrivingPct280300AllDrives",2009
