"2PuttsperRound_RANKTHISWEEK_2006","2PuttsperRound_RANKLASTWEEK_2006","2PuttsperRound_PLAYERNAME_2006","2PuttsperRound_ROUNDS_2006","2PuttsperRound_AVG_2006","2PuttsperRound_TOTAL2PUTTS_2006","2PuttsperRound_TOTALROUNDS_2006","stat_name","year"
78,78,"Brian Bateman",69,10.37,674,65,"2PuttsperRound",2006
79,79,"Jerry Kelly",100,10.36,1036,100,"2PuttsperRound",2006
80,80,"Bill Haas",99,10.35,994,96,"2PuttsperRound",2006
81,81,"Sean OHair",100,10.34,1013,98,"2PuttsperRound",2006
82,82,"Bob Tway",81,10.33,806,78,"2PuttsperRound",2006
82,82,"Mark Wilson",79,10.33,785,76,"2PuttsperRound",2006
84,84,"Jason Bohn",104,10.32,1073,104,"2PuttsperRound",2006
84,84,"Chris DiMarco",83,10.32,805,78,"2PuttsperRound",2006
84,84,"Retief Goosen",68,10.32,619,60,"2PuttsperRound",2006
84,84,"Greg Kraft",79,10.32,774,75,"2PuttsperRound",2006
84,84,"Daisuke Maruyama",83,10.32,815,79,"2PuttsperRound",2006
84,84,"Justin Rose",98,10.32,980,95,"2PuttsperRound",2006
90,90,"Robert Allenby",79,10.31,794,77,"2PuttsperRound",2006
90,90,"Ian Poulter",53,10.31,536,52,"2PuttsperRound",2006
92,92,"Ernie Els",69,10.3,659,64,"2PuttsperRound",2006
92,92,"Ryuji Imada",105,10.3,1051,102,"2PuttsperRound",2006
92,92,"Stephen Leaney",84,10.3,865,84,"2PuttsperRound",2006
92,92,"Justin Leonard",83,10.3,814,79,"2PuttsperRound",2006
92,92,"Jeff Sluman",101,10.3,1040,101,"2PuttsperRound",2006
97,97,"Jeff Overton",95,10.29,957,93,"2PuttsperRound",2006
97,97,"Jesper Parnevik",84,10.29,864,84,"2PuttsperRound",2006
99,99,"Kris Cox",83,10.28,833,81,"2PuttsperRound",2006
99,99,"Steve Jones",83,10.28,843,82,"2PuttsperRound",2006
99,99,"Patrick Sheehan",104,10.28,1028,100,"2PuttsperRound",2006
102,102,"Billy Andrade",78,10.26,759,74,"2PuttsperRound",2006
102,102,"Frank Lickliter II",99,10.26,995,97,"2PuttsperRound",2006
104,104,"David McKenzie",82,10.25,820,80,"2PuttsperRound",2006
105,105,"Brent Geiberger",99,10.24,993,97,"2PuttsperRound",2006
105,105,"Paul Goydos",72,10.24,737,72,"2PuttsperRound",2006
105,105,"Bernhard Langer",77,10.24,737,72,"2PuttsperRound",2006
105,105,"Brett Quigley",109,10.24,1075,105,"2PuttsperRound",2006
109,109,"Phil Mickelson",74,10.23,706,69,"2PuttsperRound",2006
110,110,"Bo Van Pelt",102,10.22,1042,102,"2PuttsperRound",2006
110,110,"Camilo Villegas",95,10.22,950,93,"2PuttsperRound",2006
112,112,"Eric Axley",91,10.21,909,89,"2PuttsperRound",2006
112,112,"Henrik Bjornstad",97,10.21,970,95,"2PuttsperRound",2006
112,112,"Robert Gamez",94,10.21,960,94,"2PuttsperRound",2006
112,112,"Davis Love III",85,10.21,776,76,"2PuttsperRound",2006
116,116,"Corey Pavin",74,10.2,714,70,"2PuttsperRound",2006
117,117,"Robert Garrigus",85,10.19,846,83,"2PuttsperRound",2006
117,117,"Charley Hoffman",100,10.19,999,98,"2PuttsperRound",2006
117,117,"DJ Trahan",92,10.19,917,90,"2PuttsperRound",2006
120,120,"Stephen Ames",63,10.18,631,62,"2PuttsperRound",2006
120,120,"Tommy Armour III",65,10.18,662,65,"2PuttsperRound",2006
120,120,"Jerry Smith",94,10.18,937,92,"2PuttsperRound",2006
123,123,"John Cook",67,10.15,680,67,"2PuttsperRound",2006
123,123,"Steve Flesch",119,10.15,1167,115,"2PuttsperRound",2006
123,123,"Kent Jones",103,10.15,1025,101,"2PuttsperRound",2006
123,123,"Ryan Moore",68,10.15,660,65,"2PuttsperRound",2006
127,127,"Tjaart van der Walt",60,10.14,578,57,"2PuttsperRound",2006
128,128,"Marco Dawson",87,10.13,881,87,"2PuttsperRound",2006
128,128,"Adam Scott",70,10.13,689,68,"2PuttsperRound",2006
130,130,"Arjun Atwal",97,10.12,961,95,"2PuttsperRound",2006
131,131,"Freddie Jacobson",56,10.11,566,56,"2PuttsperRound",2006
131,131,"Geoff Ogilvy",76,10.11,708,70,"2PuttsperRound",2006
133,133,"Jason Gore",86,10.1,848,84,"2PuttsperRound",2006
133,133,"Todd Hamilton",72,10.1,727,72,"2PuttsperRound",2006
133,133,"Ryan Palmer",101,10.1,1000,99,"2PuttsperRound",2006
133,133,"Tim Petrovic",95,10.1,919,91,"2PuttsperRound",2006
133,133,"David Toms",76,10.1,697,69,"2PuttsperRound",2006
138,138,"Stuart Appleby",83,10.09,787,78,"2PuttsperRound",2006
138,138,"Olin Browne",108,10.09,1049,104,"2PuttsperRound",2006
140,140,"Jonathan Byrd",66,10.08,665,66,"2PuttsperRound",2006
140,140,"Danny Ellis",68,10.08,645,64,"2PuttsperRound",2006
140,140,"Padraig Harrington",54,10.08,504,50,"2PuttsperRound",2006
140,140,"Pat Perez",50,10.08,504,50,"2PuttsperRound",2006
140,140,"DA Points",82,10.08,806,80,"2PuttsperRound",2006
145,145,"Todd Fischer",101,10.07,997,99,"2PuttsperRound",2006
145,145,"Dean Wilson",115,10.07,1118,111,"2PuttsperRound",2006
147,147,"Brian Davis",92,10.06,905,90,"2PuttsperRound",2006
147,147,"JB Holmes",81,10.06,775,77,"2PuttsperRound",2006
149,149,"Matt Hansen",68,10.05,663,66,"2PuttsperRound",2006
149,149,"JL Lewis",57,10.05,573,57,"2PuttsperRound",2006
149,149,"Mike Weir",88,10.05,854,85,"2PuttsperRound",2006
152,152,"Stewart Cink",93,10.03,883,88,"2PuttsperRound",2006
152,152,"Scott Verplank",88,10.03,863,86,"2PuttsperRound",2006
154,154,"Vijay Singh",103,10.01,1001,100,"2PuttsperRound",2006
155,155,"Steve Stricker",64,10,620,62,"2PuttsperRound",2006
156,156,"Lee Janzen",79,9.99,789,79,"2PuttsperRound",2006
156,156,"Rory Sabbatini",84,9.99,829,83,"2PuttsperRound",2006
156,156,"Wes Short Jr",96,9.99,939,94,"2PuttsperRound",2006
159,159,"Michael Allen",84,9.96,837,84,"2PuttsperRound",2006
159,159,"Ben Crane",85,9.96,797,80,"2PuttsperRound",2006
161,161,"Luke Donald",66,9.95,627,63,"2PuttsperRound",2006
162,162,"Shane Bertsch",104,9.94,1014,102,"2PuttsperRound",2006
162,162,"Mike Sposa",68,9.94,646,65,"2PuttsperRound",2006
164,164,"Robert Damron",91,9.93,904,91,"2PuttsperRound",2006
165,165,"Nick Watney",97,9.92,942,95,"2PuttsperRound",2006
166,166,"Brad Faxon",78,9.91,773,78,"2PuttsperRound",2006
166,166,"Harrison Frazar",95,9.91,902,91,"2PuttsperRound",2006
166,166,"Joe Ogilvie",95,9.91,902,91,"2PuttsperRound",2006
169,169,"Alex Aragon",63,9.89,603,61,"2PuttsperRound",2006
170,170,"James Driscoll",80,9.88,790,80,"2PuttsperRound",2006
170,170,"Rod Pampling",89,9.88,830,84,"2PuttsperRound",2006
170,170,"Kirk Triplett",58,9.88,553,56,"2PuttsperRound",2006
173,173,"Tim Clark",80,9.87,780,79,"2PuttsperRound",2006
173,173,"David Duval",71,9.87,681,69,"2PuttsperRound",2006
173,173,"Dudley Hart",83,9.87,819,83,"2PuttsperRound",2006
173,173,"Tag Ridings",103,9.87,987,100,"2PuttsperRound",2006
177,177,"Mark OMeara",52,9.86,493,50,"2PuttsperRound",2006
177,177,"Carl Pettersson",95,9.86,917,93,"2PuttsperRound",2006
179,179,"Chris Riley",86,9.85,808,82,"2PuttsperRound",2006
180,180,"John Daly",51,9.84,482,49,"2PuttsperRound",2006
181,181,"Paul Azinger",87,9.83,855,87,"2PuttsperRound",2006
182,182,"Mark Calcavecchia",94,9.82,913,93,"2PuttsperRound",2006
183,183,"Greg Chalmers",71,9.81,657,67,"2PuttsperRound",2006
183,183,"Vaughn Taylor",88,9.81,863,88,"2PuttsperRound",2006
185,185,"David Howell",52,9.8,441,45,"2PuttsperRound",2006
186,186,"Daniel Chopra",110,9.79,1047,107,"2PuttsperRound",2006
187,187,"Brian Gay",107,9.76,1044,107,"2PuttsperRound",2006
187,187,"Tom Pernice Jr",108,9.76,1015,104,"2PuttsperRound",2006
189,189,"Shigeki Maruyama",94,9.74,896,92,"2PuttsperRound",2006
190,190,"Len Mattiace",59,9.73,574,59,"2PuttsperRound",2006
191,191,"Aaron Baddeley",78,9.68,736,76,"2PuttsperRound",2006
192,192,"Woody Austin",107,9.67,1035,107,"2PuttsperRound",2006
193,193,"Nathan Green",108,9.63,1001,104,"2PuttsperRound",2006
194,194,"John Huston",74,9.61,692,72,"2PuttsperRound",2006
195,195,"JP Hayes",55,9.49,522,55,"2PuttsperRound",2006
196,196,"Doug Barron",74,9.42,688,73,"2PuttsperRound",2006
