"EarlyPar5ScoringAverage_RANKTHISWEEK_2007","EarlyPar5ScoringAverage_RANKLASTWEEK_2007","EarlyPar5ScoringAverage_PLAYERNAME_2007","EarlyPar5ScoringAverage_ROUNDS_2007","EarlyPar5ScoringAverage_AVG_2007","EarlyPar5ScoringAverage_TOTALSTROKES_2007","EarlyPar5ScoringAverage_TOTALHOLES_2007","stat_name","year"
19,19,"Bo Van Pelt",104,4.6,791,172,"EarlyPar5ScoringAverage",2007
25,25,"Rich Barcelo",80,4.61,650,141,"EarlyPar5ScoringAverage",2007
25,25,"Kent Jones",97,4.61,858,186,"EarlyPar5ScoringAverage",2007
25,25,"Pat Perez",84,4.61,470,102,"EarlyPar5ScoringAverage",2007
25,25,"Brett Quigley",79,4.61,558,121,"EarlyPar5ScoringAverage",2007
25,25,"Johnson Wagner",97,4.61,728,158,"EarlyPar5ScoringAverage",2007
25,25,"Charlie Wi",90,4.61,609,132,"EarlyPar5ScoringAverage",2007
31,31,"Harrison Frazar",88,4.62,665,144,"EarlyPar5ScoringAverage",2007
31,31,"Sergio Garcia",68,4.62,360,78,"EarlyPar5ScoringAverage",2007
31,31,"Mathew Goggin",97,4.62,675,146,"EarlyPar5ScoringAverage",2007
31,31,"Mathias Gronberg",95,4.62,790,171,"EarlyPar5ScoringAverage",2007
31,31,"Ted Purdy",102,4.62,794,172,"EarlyPar5ScoringAverage",2007
31,31,"Kyle Reifers",71,4.62,596,129,"EarlyPar5ScoringAverage",2007
31,31,"Chris Riley",59,4.62,430,93,"EarlyPar5ScoringAverage",2007
31,31,"Kevin Sutherland",85,4.62,596,129,"EarlyPar5ScoringAverage",2007
31,31,"Vaughn Taylor",91,4.62,647,140,"EarlyPar5ScoringAverage",2007
31,31,"Chris Tidland",59,4.62,430,93,"EarlyPar5ScoringAverage",2007
41,41,"Briny Baird",115,4.63,829,179,"EarlyPar5ScoringAverage",2007
41,41,"Cameron Beckman",96,4.63,774,167,"EarlyPar5ScoringAverage",2007
41,41,"Andrew Buckle",77,4.63,477,103,"EarlyPar5ScoringAverage",2007
41,41,"Jonathan Byrd",73,4.63,514,111,"EarlyPar5ScoringAverage",2007
41,41,"Daniel Chopra",106,4.63,847,183,"EarlyPar5ScoringAverage",2007
41,41,"Ryan Moore",92,4.63,774,167,"EarlyPar5ScoringAverage",2007
41,41,"John Rollins",102,4.63,801,173,"EarlyPar5ScoringAverage",2007
41,41,"Steve Stricker",81,4.63,472,102,"EarlyPar5ScoringAverage",2007
49,49,"Steve Elkington",87,4.64,626,135,"EarlyPar5ScoringAverage",2007
49,49,"Lucas Glover",98,4.64,691,149,"EarlyPar5ScoringAverage",2007
49,49,"JP Hayes",89,4.64,700,151,"EarlyPar5ScoringAverage",2007
49,49,"Tim Herron",98,4.64,798,172,"EarlyPar5ScoringAverage",2007
49,49,"Kevin Na",84,4.64,678,146,"EarlyPar5ScoringAverage",2007
49,49,"Brandt Snedeker",105,4.64,678,146,"EarlyPar5ScoringAverage",2007
49,49,"DJ Trahan",99,4.64,794,171,"EarlyPar5ScoringAverage",2007
49,49,"Nick Watney",87,4.64,649,140,"EarlyPar5ScoringAverage",2007
57,57,"Tim Clark",66,4.65,363,78,"EarlyPar5ScoringAverage",2007
57,57,"John Daly",59,4.65,437,94,"EarlyPar5ScoringAverage",2007
57,57,"Bob Estes",88,4.65,688,148,"EarlyPar5ScoringAverage",2007
57,57,"Freddie Jacobson",70,4.65,428,92,"EarlyPar5ScoringAverage",2007
57,57,"Matt Kuchar",85,4.65,656,141,"EarlyPar5ScoringAverage",2007
57,57,"Hunter Mahan",91,4.65,619,133,"EarlyPar5ScoringAverage",2007
57,57,"Troy Matteson",87,4.65,632,136,"EarlyPar5ScoringAverage",2007
64,64,"Steve Lowery",74,4.66,601,129,"EarlyPar5ScoringAverage",2007
64,64,"Adam Scott",69,4.66,410,88,"EarlyPar5ScoringAverage",2007
64,64,"Paul Stankowski",52,4.66,419,90,"EarlyPar5ScoringAverage",2007
64,64,"David Toms",80,4.66,541,116,"EarlyPar5ScoringAverage",2007
64,64,"Bob Tway",103,4.66,835,179,"EarlyPar5ScoringAverage",2007
64,64,"Scott Verplank",82,4.66,443,95,"EarlyPar5ScoringAverage",2007
70,70,"Billy Andrade",88,4.67,710,152,"EarlyPar5ScoringAverage",2007
70,70,"Jerry Kelly",101,4.67,677,145,"EarlyPar5ScoringAverage",2007
70,70,"Parker McLachlin",83,4.67,659,141,"EarlyPar5ScoringAverage",2007
70,70,"Joe Ogilvie",102,4.67,752,161,"EarlyPar5ScoringAverage",2007
70,70,"Ryan Palmer",91,4.67,743,159,"EarlyPar5ScoringAverage",2007
70,70,"Jeff Sluman",60,4.67,518,111,"EarlyPar5ScoringAverage",2007
70,70,"Chris Stroud",66,4.67,486,104,"EarlyPar5ScoringAverage",2007
70,70,"Steve Wheatcroft",73,4.67,551,118,"EarlyPar5ScoringAverage",2007
78,78,"Gavin Coles",87,4.68,749,160,"EarlyPar5ScoringAverage",2007
78,78,"Ernie Els",59,4.68,346,74,"EarlyPar5ScoringAverage",2007
78,78,"Steve Flesch",100,4.68,786,168,"EarlyPar5ScoringAverage",2007
78,78,"Robert Gamez",88,4.68,721,154,"EarlyPar5ScoringAverage",2007
78,78,"Anders Hansen",55,4.68,374,80,"EarlyPar5ScoringAverage",2007
78,78,"Padraig Harrington",64,4.68,356,76,"EarlyPar5ScoringAverage",2007
78,78,"Doug LaBelle II",104,4.68,865,185,"EarlyPar5ScoringAverage",2007
78,78,"Frank Lickliter II",95,4.68,781,167,"EarlyPar5ScoringAverage",2007
78,78,"Peter Lonard",85,4.68,613,131,"EarlyPar5ScoringAverage",2007
78,78,"Nick OHern",72,4.68,407,87,"EarlyPar5ScoringAverage",2007
78,78,"Tim Petrovic",106,4.68,777,166,"EarlyPar5ScoringAverage",2007
78,78,"Kevin Stadler",95,4.68,833,178,"EarlyPar5ScoringAverage",2007
78,78,"Duffy Waldorf",69,4.68,533,114,"EarlyPar5ScoringAverage",2007
78,78,"Brett Wetterich",88,4.68,627,134,"EarlyPar5ScoringAverage",2007
92,92,"Ryan Armour",107,4.69,769,164,"EarlyPar5ScoringAverage",2007
92,92,"Brendon de Jonge",76,4.69,506,108,"EarlyPar5ScoringAverage",2007
92,92,"Brian Gay",107,4.69,834,178,"EarlyPar5ScoringAverage",2007
92,92,"Paul Gow",70,4.69,595,127,"EarlyPar5ScoringAverage",2007
92,92,"Matt Hendrix",63,4.69,535,114,"EarlyPar5ScoringAverage",2007
92,92,"Tom Johnson",74,4.69,647,138,"EarlyPar5ScoringAverage",2007
92,92,"Steve Marino",106,4.69,717,153,"EarlyPar5ScoringAverage",2007
92,92,"Jason Schultz",63,4.69,502,107,"EarlyPar5ScoringAverage",2007
92,92,"Mike Weir",82,4.69,605,129,"EarlyPar5ScoringAverage",2007
101,101,"Steve Allan",63,4.7,484,103,"EarlyPar5ScoringAverage",2007
101,101,"Bart Bryant",87,4.7,616,131,"EarlyPar5ScoringAverage",2007
101,101,"Chris DiMarco",79,4.7,555,118,"EarlyPar5ScoringAverage",2007
101,101,"Jason Gore",86,4.7,597,127,"EarlyPar5ScoringAverage",2007
101,101,"Cliff Kresge",107,4.7,790,168,"EarlyPar5ScoringAverage",2007
101,101,"Billy Mayfair",98,4.7,672,143,"EarlyPar5ScoringAverage",2007
101,101,"George McNeill",95,4.7,789,168,"EarlyPar5ScoringAverage",2007
101,101,"Bryce Molder",56,4.7,494,105,"EarlyPar5ScoringAverage",2007
101,101,"Dean Wilson",92,4.7,776,165,"EarlyPar5ScoringAverage",2007
110,110,"Craig Barlow",52,4.71,504,107,"EarlyPar5ScoringAverage",2007
110,110,"Rich Beem",89,4.71,664,141,"EarlyPar5ScoringAverage",2007
110,110,"KJ Choi",87,4.71,429,91,"EarlyPar5ScoringAverage",2007
110,110,"Stewart Cink",91,4.71,560,119,"EarlyPar5ScoringAverage",2007
110,110,"Ian Poulter",63,4.71,462,98,"EarlyPar5ScoringAverage",2007
110,110,"Joey Sindelar",75,4.71,660,140,"EarlyPar5ScoringAverage",2007
110,110,"Heath Slocum",101,4.71,655,139,"EarlyPar5ScoringAverage",2007
110,110,"Mark Wilson",87,4.71,636,135,"EarlyPar5ScoringAverage",2007
118,118,"Craig Bowden",78,4.72,736,156,"EarlyPar5ScoringAverage",2007
118,118,"DJ Brigman",67,4.72,505,107,"EarlyPar5ScoringAverage",2007
118,118,"Tom Byrum",50,4.72,401,85,"EarlyPar5ScoringAverage",2007
118,118,"JB Holmes",71,4.72,519,110,"EarlyPar5ScoringAverage",2007
118,118,"Ryuji Imada",104,4.72,774,164,"EarlyPar5ScoringAverage",2007
118,118,"Zach Johnson",76,4.72,529,112,"EarlyPar5ScoringAverage",2007
118,118,"Davis Love III",66,4.72,439,93,"EarlyPar5ScoringAverage",2007
118,118,"Will Ma Kenzie",100,4.72,751,159,"EarlyPar5ScoringAverage",2007
118,118,"Jeff Maggert",79,4.72,637,135,"EarlyPar5ScoringAverage",2007
118,118,"John Mallinger",96,4.72,778,165,"EarlyPar5ScoringAverage",2007
118,118,"John Merrick",92,4.72,737,156,"EarlyPar5ScoringAverage",2007
118,118,"Geoff Ogilvy",84,4.72,458,97,"EarlyPar5ScoringAverage",2007
118,118,"Corey Pavin",81,4.72,712,151,"EarlyPar5ScoringAverage",2007
118,118,"Rory Sabbatini",81,4.72,519,110,"EarlyPar5ScoringAverage",2007
132,132,"Brian Davis",101,4.73,894,189,"EarlyPar5ScoringAverage",2007
132,132,"Jason Dufner",100,4.73,799,169,"EarlyPar5ScoringAverage",2007
132,132,"Mark Hensby",81,4.73,662,140,"EarlyPar5ScoringAverage",2007
132,132,"Charles Howell III",89,4.73,662,140,"EarlyPar5ScoringAverage",2007
132,132,"Craig Kanada",109,4.73,814,172,"EarlyPar5ScoringAverage",2007
132,132,"Rocco Mediate",72,4.73,629,133,"EarlyPar5ScoringAverage",2007
132,132,"Sean OHair",98,4.73,658,139,"EarlyPar5ScoringAverage",2007
132,132,"Arron Oberholser",69,4.73,454,96,"EarlyPar5ScoringAverage",2007
132,132,"Camilo Villegas",82,4.73,587,124,"EarlyPar5ScoringAverage",2007
141,141,"Chris Couch",76,4.74,488,103,"EarlyPar5ScoringAverage",2007
141,141,"Glen Day",85,4.74,669,141,"EarlyPar5ScoringAverage",2007
141,141,"Ken Duke",112,4.74,972,205,"EarlyPar5ScoringAverage",2007
141,141,"Tripp Isenhour",86,4.74,640,135,"EarlyPar5ScoringAverage",2007
141,141,"Tom Lehman",62,4.74,431,91,"EarlyPar5ScoringAverage",2007
141,141,"Justin Leonard",95,4.74,711,150,"EarlyPar5ScoringAverage",2007
141,141,"Jarrod Lyle",77,4.74,688,145,"EarlyPar5ScoringAverage",2007
141,141,"Michael Putnam",96,4.74,683,144,"EarlyPar5ScoringAverage",2007
149,149,"Woody Austin",95,4.75,794,167,"EarlyPar5ScoringAverage",2007
149,149,"Brian Bateman",55,4.75,432,91,"EarlyPar5ScoringAverage",2007
149,149,"Luke Donald",69,4.75,475,100,"EarlyPar5ScoringAverage",2007
149,149,"Robert Garrigus",95,4.75,788,166,"EarlyPar5ScoringAverage",2007
149,149,"Craig Lile",77,4.75,589,124,"EarlyPar5ScoringAverage",2007
149,149,"Kenny Perry",83,4.75,618,130,"EarlyPar5ScoringAverage",2007
155,155,"Michael Boyd",61,4.76,466,98,"EarlyPar5ScoringAverage",2007
155,155,"Joe Durant",88,4.76,743,156,"EarlyPar5ScoringAverage",2007
155,155,"Bob Heintz",85,4.76,686,144,"EarlyPar5ScoringAverage",2007
155,155,"Trevor Immelman",74,4.76,424,89,"EarlyPar5ScoringAverage",2007
155,155,"Tag Ridings",52,4.76,462,97,"EarlyPar5ScoringAverage",2007
155,155,"Justin Rose",63,4.76,333,70,"EarlyPar5ScoringAverage",2007
161,161,"Jeff Brehaut",59,4.77,410,86,"EarlyPar5ScoringAverage",2007
161,161,"Ben Curtis",80,4.77,691,145,"EarlyPar5ScoringAverage",2007
161,161,"Richard Johnson",93,4.77,845,177,"EarlyPar5ScoringAverage",2007
161,161,"Stephen Leaney",82,4.77,649,136,"EarlyPar5ScoringAverage",2007
161,161,"Shigeki Maruyama",84,4.77,601,126,"EarlyPar5ScoringAverage",2007
161,161,"Jeff Quinney",95,4.77,754,158,"EarlyPar5ScoringAverage",2007
161,161,"Darron Stiles",65,4.77,496,104,"EarlyPar5ScoringAverage",2007
168,168,"Michael Allen",74,4.78,645,135,"EarlyPar5ScoringAverage",2007
168,168,"Retief Goosen",50,4.78,354,74,"EarlyPar5ScoringAverage",2007
168,168,"Boo Weekley",101,4.78,731,153,"EarlyPar5ScoringAverage",2007
171,171,"Eric Axley",107,4.79,834,174,"EarlyPar5ScoringAverage",2007
171,171,"Daisuke Maruyama",86,4.79,742,155,"EarlyPar5ScoringAverage",2007
171,171,"Jose Maria Olazabal",52,4.79,412,86,"EarlyPar5ScoringAverage",2007
171,171,"Jim Rutledge",59,4.79,479,100,"EarlyPar5ScoringAverage",2007
171,171,"Michael Sim",52,4.79,383,80,"EarlyPar5ScoringAverage",2007
171,171,"Kirk Triplett",77,4.79,694,145,"EarlyPar5ScoringAverage",2007
177,177,"Stuart Appleby",74,4.8,432,90,"EarlyPar5ScoringAverage",2007
177,177,"Tommy Armour III",81,4.8,663,138,"EarlyPar5ScoringAverage",2007
177,177,"Fred Funk",65,4.8,470,98,"EarlyPar5ScoringAverage",2007
177,177,"Scott Gutschewski",67,4.8,591,123,"EarlyPar5ScoringAverage",2007
177,177,"Lee Janzen",66,4.8,542,113,"EarlyPar5ScoringAverage",2007
177,177,"Greg Owen",81,4.8,681,142,"EarlyPar5ScoringAverage",2007
183,183,"Jaco Van Zyl",51,4.81,385,80,"EarlyPar5ScoringAverage",2007
183,183,"Jay Williamson",50,4.81,438,91,"EarlyPar5ScoringAverage",2007
185,185,"Stephen Ames",81,4.82,448,93,"EarlyPar5ScoringAverage",2007
185,185,"Marco Dawson",73,4.82,670,139,"EarlyPar5ScoringAverage",2007
185,185,"Bubba Dickerson",51,4.82,395,82,"EarlyPar5ScoringAverage",2007
188,188,"David Branshaw",83,4.83,720,149,"EarlyPar5ScoringAverage",2007
189,189,"Mark Brooks",53,4.84,436,90,"EarlyPar5ScoringAverage",2007
189,189,"Chad Campbell",96,4.84,682,141,"EarlyPar5ScoringAverage",2007
189,189,"Shaun Micheel",91,4.84,706,146,"EarlyPar5ScoringAverage",2007
192,192,"Paul Goydos",60,4.86,467,96,"EarlyPar5ScoringAverage",2007
193,193,"Dicky Pride",71,4.87,618,127,"EarlyPar5ScoringAverage",2007
194,194,"Jose Coceres",50,4.88,356,73,"EarlyPar5ScoringAverage",2007
194,194,"Henrik Stenson",52,4.88,332,68,"EarlyPar5ScoringAverage",2007
196,196,"Todd Hamilton",76,4.9,656,134,"EarlyPar5ScoringAverage",2007
