"LateRound3ScoringAverage_RANKTHISWEEK_2005","LateRound3ScoringAverage_RANKLASTWEEK_2005","LateRound3ScoringAverage_PLAYERNAME_2005","LateRound3ScoringAverage__2005","LateRound3ScoringAverage_AVG_2005","LateRound3ScoringAverage_TOTALSTROKES_2005","LateRound3ScoringAverage_TOTALROUNDS_2005","stat_name","year"
149,149,"Jeff Hart",NA,72,216,3,"LateRound3ScoringAverage",2005
149,149,"Glen Hnatiuk",NA,72,216,3,"LateRound3ScoringAverage",2005
149,149,"Steve Jones",NA,72,288,4,"LateRound3ScoringAverage",2005
149,149,"Hunter Mahan",NA,72,720,10,"LateRound3ScoringAverage",2005
149,149,"Justin Rose",NA,72,864,12,"LateRound3ScoringAverage",2005
149,149,"John Senden",NA,72,576,8,"LateRound3ScoringAverage",2005
149,149,"Kirk Triplett",NA,72,504,7,"LateRound3ScoringAverage",2005
162,162,"Brian Gay",NA,72.13,577,8,"LateRound3ScoringAverage",2005
162,162,"Bob Tway",NA,72.13,577,8,"LateRound3ScoringAverage",2005
164,164,"Tom Gillis",NA,72.14,505,7,"LateRound3ScoringAverage",2005
165,165,"Hunter Haas",NA,72.17,433,6,"LateRound3ScoringAverage",2005
166,166,"Bob Estes",NA,72.29,506,7,"LateRound3ScoringAverage",2005
166,166,"Steve Flesch",NA,72.29,506,7,"LateRound3ScoringAverage",2005
168,168,"Michael Allen",NA,72.33,434,6,"LateRound3ScoringAverage",2005
168,168,"Jeff Sluman",NA,72.33,651,9,"LateRound3ScoringAverage",2005
170,170,"Glen Day",NA,72.4,362,5,"LateRound3ScoringAverage",2005
171,171,"DJ Brigman",NA,72.5,145,2,"LateRound3ScoringAverage",2005
171,171,"Bradley Hughes",NA,72.5,145,2,"LateRound3ScoringAverage",2005
173,173,"Paul Claxton",NA,72.6,363,5,"LateRound3ScoringAverage",2005
173,173,"Scott Hend",NA,72.6,363,5,"LateRound3ScoringAverage",2005
175,175,"Tommy Armour III",NA,72.67,436,6,"LateRound3ScoringAverage",2005
175,175,"Paul Gow",NA,72.67,218,3,"LateRound3ScoringAverage",2005
175,175,"Michael Long",NA,72.67,218,3,"LateRound3ScoringAverage",2005
175,175,"Duffy Waldorf",NA,72.67,436,6,"LateRound3ScoringAverage",2005
179,179,"Jason Allred",NA,72.75,291,4,"LateRound3ScoringAverage",2005
179,179,"Bill Glasson",NA,72.75,291,4,"LateRound3ScoringAverage",2005
181,181,"Neal Lancaster",NA,72.8,364,5,"LateRound3ScoringAverage",2005
182,182,"Brian Bateman",NA,73,511,7,"LateRound3ScoringAverage",2005
182,182,"Skip Kendall",NA,73,219,3,"LateRound3ScoringAverage",2005
182,182,"Tom Lehman",NA,73,511,7,"LateRound3ScoringAverage",2005
182,182,"Len Mattiace",NA,73,292,4,"LateRound3ScoringAverage",2005
182,182,"Mark OMeara",NA,73,292,4,"LateRound3ScoringAverage",2005
182,182,"Craig Perks",NA,73,292,4,"LateRound3ScoringAverage",2005
188,188,"Scott McCarron",NA,73.13,585,8,"LateRound3ScoringAverage",2005
189,189,"Robert Damron",NA,73.14,512,7,"LateRound3ScoringAverage",2005
189,189,"Will Ma Kenzie",NA,73.14,512,7,"LateRound3ScoringAverage",2005
191,191,"Rocco Mediate",NA,73.17,439,6,"LateRound3ScoringAverage",2005
192,192,"Charlie Wi",NA,73.29,513,7,"LateRound3ScoringAverage",2005
193,193,"Rob Rashell",NA,73.33,220,3,"LateRound3ScoringAverage",2005
194,194,"Hank Kuehne",NA,73.56,662,9,"LateRound3ScoringAverage",2005
195,195,"Patrick Sheehan",NA,73.64,810,11,"LateRound3ScoringAverage",2005
196,196,"Lee Westwood",NA,73.67,442,6,"LateRound3ScoringAverage",2005
197,197,"Chris Anderson",NA,73.75,295,4,"LateRound3ScoringAverage",2005
198,198,"Dennis Paulson",NA,74,74,1,"LateRound3ScoringAverage",2005
198,198,"Hideto Tanihara",NA,74,74,1,"LateRound3ScoringAverage",2005
198,198,"Nick Watney",NA,74,518,7,"LateRound3ScoringAverage",2005
201,201,"Chris Riley",NA,74.4,372,5,"LateRound3ScoringAverage",2005
202,202,"Thomas Levet",NA,75,225,3,"LateRound3ScoringAverage",2005
