"GIRPutting2025_RANKTHISWEEK_2010","GIRPutting2025_RANKLASTWEEK_2010","GIRPutting2025_PLAYERNAME_2010","GIRPutting2025_ROUNDS_2010","GIRPutting2025_Pct_2010","GIRPutting2025_ATTEMPTS_2010","GIRPutting2025_PUTTSMADE_2010","stat_name","year"
1,1,"Robert Allenby",76,22.81,57,13,"GIRPutting2025",2010
2,2,"Charles Warren",64,22.37,76,17,"GIRPutting2025",2010
3,3,"Michael Sim",64,22.22,72,16,"GIRPutting2025",2010
4,4,"Zach Johnson",93,21.35,89,19,"GIRPutting2025",2010
5,5,"Matt Bettencourt",91,21.28,94,20,"GIRPutting2025",2010
6,6,"Chris Couch",66,21.05,76,16,"GIRPutting2025",2010
7,7,"Dean Wilson",54,20.63,63,13,"GIRPutting2025",2010
8,8,"Rory McIlroy",54,20.45,44,9,"GIRPutting2025",2010
9,9,"Paul Stankowski",62,19.54,87,17,"GIRPutting2025",2010
10,10,"Rich Barcelo",70,19.4,67,13,"GIRPutting2025",2010
11,11,"Jason Day",82,19.35,93,18,"GIRPutting2025",2010
12,12,"Paul Casey",64,19.18,73,14,"GIRPutting2025",2010
13,13,"Bryce Molder",84,19.15,94,18,"GIRPutting2025",2010
14,14,"YE Yang",72,18.89,90,17,"GIRPutting2025",2010
15,15,"Kevin Na",94,18.75,96,18,"GIRPutting2025",2010
16,16,"Andres Romero",73,18.52,81,15,"GIRPutting2025",2010
17,17,"David Toms",86,18.29,82,15,"GIRPutting2025",2010
18,18,"Ernie Els",72,17.81,73,13,"GIRPutting2025",2010
19,19,"Chris Tidland",77,17.76,107,19,"GIRPutting2025",2010
20,20,"Matt Every",60,17.74,62,11,"GIRPutting2025",2010
21,21,"Adam Scott",70,17.65,68,12,"GIRPutting2025",2010
22,22,"Sergio Garcia",58,17.54,57,10,"GIRPutting2025",2010
23,23,"Michael Connell",89,17.53,97,17,"GIRPutting2025",2010
23,23,"Kevin Streelman",90,17.53,97,17,"GIRPutting2025",2010
25,25,"Jason Bohn",84,17.39,92,16,"GIRPutting2025",2010
26,26,"Kenny Perry",69,17.24,87,15,"GIRPutting2025",2010
27,27,"Rory Sabbatini",79,16.85,89,15,"GIRPutting2025",2010
28,28,"Stephen Ames",75,16.83,101,17,"GIRPutting2025",2010
29,29,"Brad Faxon",58,16.36,55,9,"GIRPutting2025",2010
30,30,"Ben Crane",85,16.09,87,14,"GIRPutting2025",2010
30,30,"Justin Rose",78,16.09,87,14,"GIRPutting2025",2010
32,32,"Hunter Mahan",85,16.05,81,13,"GIRPutting2025",2010
32,32,"Tom Pernice Jr",74,16.05,81,13,"GIRPutting2025",2010
34,34,"Lucas Glover",75,16,75,12,"GIRPutting2025",2010
35,35,"Aaron Baddeley",94,15.84,101,16,"GIRPutting2025",2010
