"FirstTeeLateRound2ScoringAverage_RANKTHISWEEK_2006","FirstTeeLateRound2ScoringAverage_RANKLASTWEEK_2006","FirstTeeLateRound2ScoringAverage_PLAYERNAME_2006","FirstTeeLateRound2ScoringAverage__2006","FirstTeeLateRound2ScoringAverage_AVG_2006","FirstTeeLateRound2ScoringAverage_TOTALSTROKES_2006","FirstTeeLateRound2ScoringAverage_TOTALROUNDS_2006","stat_name","year"
25,25,"Davis Love III",NA,69.83,419,6,"FirstTeeLateRound2ScoringAverage",2006
27,27,"Tim Petrovic",NA,69.86,489,7,"FirstTeeLateRound2ScoringAverage",2006
28,28,"Camilo Villegas",NA,69.89,629,9,"FirstTeeLateRound2ScoringAverage",2006
29,29,"Paul Azinger",NA,70,420,6,"FirstTeeLateRound2ScoringAverage",2006
29,29,"David Branshaw",NA,70,560,8,"FirstTeeLateRound2ScoringAverage",2006
29,29,"Jerry Smith",NA,70,560,8,"FirstTeeLateRound2ScoringAverage",2006
29,29,"Nick Watney",NA,70,840,12,"FirstTeeLateRound2ScoringAverage",2006
33,33,"Adam Scott",NA,70.1,701,10,"FirstTeeLateRound2ScoringAverage",2006
34,34,"Chris Smith",NA,70.14,491,7,"FirstTeeLateRound2ScoringAverage",2006
35,35,"Briny Baird",NA,70.17,421,6,"FirstTeeLateRound2ScoringAverage",2006
35,35,"Jeff Gove",NA,70.17,421,6,"FirstTeeLateRound2ScoringAverage",2006
37,37,"Shigeki Maruyama",NA,70.25,562,8,"FirstTeeLateRound2ScoringAverage",2006
37,37,"Steve Stricker",NA,70.25,281,4,"FirstTeeLateRound2ScoringAverage",2006
37,37,"David Toms",NA,70.25,562,8,"FirstTeeLateRound2ScoringAverage",2006
40,40,"Daniel Chopra",NA,70.29,492,7,"FirstTeeLateRound2ScoringAverage",2006
40,40,"Steve Flesch",NA,70.29,492,7,"FirstTeeLateRound2ScoringAverage",2006
42,42,"Jonathan Byrd",NA,70.33,211,3,"FirstTeeLateRound2ScoringAverage",2006
42,42,"Bob Estes",NA,70.33,633,9,"FirstTeeLateRound2ScoringAverage",2006
42,42,"Skip Kendall",NA,70.33,422,6,"FirstTeeLateRound2ScoringAverage",2006
45,45,"James Driscoll",NA,70.38,563,8,"FirstTeeLateRound2ScoringAverage",2006
46,46,"Michael Allen",NA,70.4,352,5,"FirstTeeLateRound2ScoringAverage",2006
46,46,"Charley Hoffman",NA,70.4,352,5,"FirstTeeLateRound2ScoringAverage",2006
48,48,"Stewart Cink",NA,70.43,493,7,"FirstTeeLateRound2ScoringAverage",2006
49,49,"Jim Furyk",NA,70.44,634,9,"FirstTeeLateRound2ScoringAverage",2006
50,50,"Woody Austin",NA,70.5,423,6,"FirstTeeLateRound2ScoringAverage",2006
50,50,"Alex Cejka",NA,70.5,423,6,"FirstTeeLateRound2ScoringAverage",2006
50,50,"Harrison Frazar",NA,70.5,564,8,"FirstTeeLateRound2ScoringAverage",2006
50,50,"Brian Gay",NA,70.5,423,6,"FirstTeeLateRound2ScoringAverage",2006
50,50,"Scott Gutschewski",NA,70.5,423,6,"FirstTeeLateRound2ScoringAverage",2006
50,50,"Dudley Hart",NA,70.5,282,4,"FirstTeeLateRound2ScoringAverage",2006
50,50,"Sean OHair",NA,70.5,423,6,"FirstTeeLateRound2ScoringAverage",2006
50,50,"Arron Oberholser",NA,70.5,705,10,"FirstTeeLateRound2ScoringAverage",2006
58,58,"Arjun Atwal",NA,70.57,494,7,"FirstTeeLateRound2ScoringAverage",2006
58,58,"Tim Clark",NA,70.57,494,7,"FirstTeeLateRound2ScoringAverage",2006
58,58,"Ryan Moore",NA,70.57,494,7,"FirstTeeLateRound2ScoringAverage",2006
58,58,"Tjaart van der Walt",NA,70.57,494,7,"FirstTeeLateRound2ScoringAverage",2006
62,62,"Steve Elkington",NA,70.6,353,5,"FirstTeeLateRound2ScoringAverage",2006
63,63,"Jason Bohn",NA,70.67,424,6,"FirstTeeLateRound2ScoringAverage",2006
63,63,"Fred Funk",NA,70.67,424,6,"FirstTeeLateRound2ScoringAverage",2006
63,63,"Paul Goydos",NA,70.67,424,6,"FirstTeeLateRound2ScoringAverage",2006
63,63,"Daisuke Maruyama",NA,70.67,424,6,"FirstTeeLateRound2ScoringAverage",2006
63,63,"Rory Sabbatini",NA,70.67,424,6,"FirstTeeLateRound2ScoringAverage",2006
68,68,"Richard Johnson",NA,70.75,566,8,"FirstTeeLateRound2ScoringAverage",2006
69,69,"Brian Bateman",NA,70.8,354,5,"FirstTeeLateRound2ScoringAverage",2006
70,70,"Marco Dawson",NA,70.83,425,6,"FirstTeeLateRound2ScoringAverage",2006
70,70,"Mark Wilson",NA,70.83,425,6,"FirstTeeLateRound2ScoringAverage",2006
72,72,"Hunter Mahan",NA,70.86,496,7,"FirstTeeLateRound2ScoringAverage",2006
73,73,"John Senden",NA,70.88,567,8,"FirstTeeLateRound2ScoringAverage",2006
74,74,"Jonathan Kaye",NA,70.9,709,10,"FirstTeeLateRound2ScoringAverage",2006
75,75,"Tag Ridings",NA,70.92,851,12,"FirstTeeLateRound2ScoringAverage",2006
76,76,"Billy Andrade",NA,71,355,5,"FirstTeeLateRound2ScoringAverage",2006
76,76,"Bart Bryant",NA,71,497,7,"FirstTeeLateRound2ScoringAverage",2006
76,76,"Todd Fischer",NA,71,426,6,"FirstTeeLateRound2ScoringAverage",2006
76,76,"JP Hayes",NA,71,426,6,"FirstTeeLateRound2ScoringAverage",2006
76,76,"Ryan Hietala",NA,71,213,3,"FirstTeeLateRound2ScoringAverage",2006
76,76,"Peter Lonard",NA,71,568,8,"FirstTeeLateRound2ScoringAverage",2006
76,76,"David McKenzie",NA,71,284,4,"FirstTeeLateRound2ScoringAverage",2006
76,76,"Shaun Micheel",NA,71,497,7,"FirstTeeLateRound2ScoringAverage",2006
84,84,"Bo Van Pelt",NA,71.11,640,9,"FirstTeeLateRound2ScoringAverage",2006
85,85,"Bubba Dickerson",NA,71.14,498,7,"FirstTeeLateRound2ScoringAverage",2006
85,85,"Nathan Green",NA,71.14,498,7,"FirstTeeLateRound2ScoringAverage",2006
85,85,"Greg Owen",NA,71.14,498,7,"FirstTeeLateRound2ScoringAverage",2006
88,88,"Heath Slocum",NA,71.17,854,12,"FirstTeeLateRound2ScoringAverage",2006
89,89,"Robert Allenby",NA,71.2,356,5,"FirstTeeLateRound2ScoringAverage",2006
89,89,"Ian Leggatt",NA,71.2,712,10,"FirstTeeLateRound2ScoringAverage",2006
89,89,"Jimmy Walker",NA,71.2,356,5,"FirstTeeLateRound2ScoringAverage",2006
92,92,"Aaron Baddeley",NA,71.22,641,9,"FirstTeeLateRound2ScoringAverage",2006
92,92,"Justin Rose",NA,71.22,641,9,"FirstTeeLateRound2ScoringAverage",2006
94,94,"Doug Barron",NA,71.25,285,4,"FirstTeeLateRound2ScoringAverage",2006
94,94,"Mark Calcavecchia",NA,71.25,570,8,"FirstTeeLateRound2ScoringAverage",2006
94,94,"JJ Henry",NA,71.25,570,8,"FirstTeeLateRound2ScoringAverage",2006
94,94,"Brandt Jobe",NA,71.25,570,8,"FirstTeeLateRound2ScoringAverage",2006
94,94,"Steve Lowery",NA,71.25,285,4,"FirstTeeLateRound2ScoringAverage",2006
99,99,"Sergio Garcia",NA,71.33,428,6,"FirstTeeLateRound2ScoringAverage",2006
99,99,"Trevor Immelman",NA,71.33,642,9,"FirstTeeLateRound2ScoringAverage",2006
99,99,"Zach Johnson",NA,71.33,856,12,"FirstTeeLateRound2ScoringAverage",2006
99,99,"Steve Jones",NA,71.33,428,6,"FirstTeeLateRound2ScoringAverage",2006
99,99,"Vijay Singh",NA,71.33,1070,15,"FirstTeeLateRound2ScoringAverage",2006
104,104,"Tommy Armour III",NA,71.4,357,5,"FirstTeeLateRound2ScoringAverage",2006
104,104,"Ben Curtis",NA,71.4,357,5,"FirstTeeLateRound2ScoringAverage",2006
104,104,"Ron Whittaker",NA,71.4,357,5,"FirstTeeLateRound2ScoringAverage",2006
107,107,"Matt Hansen",NA,71.43,500,7,"FirstTeeLateRound2ScoringAverage",2006
107,107,"John Rollins",NA,71.43,500,7,"FirstTeeLateRound2ScoringAverage",2006
109,109,"Justin Leonard",NA,71.44,643,9,"FirstTeeLateRound2ScoringAverage",2006
110,110,"Henrik Bjornstad",NA,71.5,429,6,"FirstTeeLateRound2ScoringAverage",2006
110,110,"Kris Cox",NA,71.5,429,6,"FirstTeeLateRound2ScoringAverage",2006
112,112,"Jeff Maggert",NA,71.56,644,9,"FirstTeeLateRound2ScoringAverage",2006
113,113,"Stuart Appleby",NA,71.6,716,10,"FirstTeeLateRound2ScoringAverage",2006
113,113,"Olin Browne",NA,71.6,716,10,"FirstTeeLateRound2ScoringAverage",2006
115,115,"Jeff Brehaut",NA,71.63,573,8,"FirstTeeLateRound2ScoringAverage",2006
115,115,"Tom Lehman",NA,71.63,573,8,"FirstTeeLateRound2ScoringAverage",2006
117,117,"Greg Chalmers",NA,71.67,430,6,"FirstTeeLateRound2ScoringAverage",2006
117,117,"Chris Couch",NA,71.67,645,9,"FirstTeeLateRound2ScoringAverage",2006
117,117,"Kirk Triplett",NA,71.67,215,3,"FirstTeeLateRound2ScoringAverage",2006
117,117,"Brett Wetterich",NA,71.67,430,6,"FirstTeeLateRound2ScoringAverage",2006
121,121,"Chris DiMarco",NA,71.7,717,10,"FirstTeeLateRound2ScoringAverage",2006
122,122,"John Cook",NA,71.71,502,7,"FirstTeeLateRound2ScoringAverage",2006
122,122,"Greg Kraft",NA,71.71,502,7,"FirstTeeLateRound2ScoringAverage",2006
124,124,"Robert Garrigus",NA,71.75,287,4,"FirstTeeLateRound2ScoringAverage",2006
124,124,"Mathias Gronberg",NA,71.75,574,8,"FirstTeeLateRound2ScoringAverage",2006
124,124,"Jesper Parnevik",NA,71.75,574,8,"FirstTeeLateRound2ScoringAverage",2006
124,124,"Ian Poulter",NA,71.75,287,4,"FirstTeeLateRound2ScoringAverage",2006
124,124,"Patrick Sheehan",NA,71.75,574,8,"FirstTeeLateRound2ScoringAverage",2006
129,129,"Bubba Watson",NA,71.78,646,9,"FirstTeeLateRound2ScoringAverage",2006
130,130,"Robert Gamez",NA,71.8,359,5,"FirstTeeLateRound2ScoringAverage",2006
130,130,"Lee Janzen",NA,71.8,718,10,"FirstTeeLateRound2ScoringAverage",2006
132,132,"Mark Brooks",NA,71.86,503,7,"FirstTeeLateRound2ScoringAverage",2006
132,132,"Jon Mills",NA,71.86,503,7,"FirstTeeLateRound2ScoringAverage",2006
132,132,"Duffy Waldorf",NA,71.86,503,7,"FirstTeeLateRound2ScoringAverage",2006
135,135,"Jeff Overton",NA,71.88,575,8,"FirstTeeLateRound2ScoringAverage",2006
135,135,"Jason Schultz",NA,71.88,575,8,"FirstTeeLateRound2ScoringAverage",2006
137,137,"Brian Davis",NA,71.89,647,9,"FirstTeeLateRound2ScoringAverage",2006
138,138,"Joey Sindelar",NA,71.9,719,10,"FirstTeeLateRound2ScoringAverage",2006
139,139,"Ben Crane",NA,72,288,4,"FirstTeeLateRound2ScoringAverage",2006
139,139,"Carlos Franco",NA,72,504,7,"FirstTeeLateRound2ScoringAverage",2006
139,139,"Kent Jones",NA,72,432,6,"FirstTeeLateRound2ScoringAverage",2006
139,139,"Jerry Kelly",NA,72,792,11,"FirstTeeLateRound2ScoringAverage",2006
139,139,"Phil Mickelson",NA,72,504,7,"FirstTeeLateRound2ScoringAverage",2006
139,139,"Pat Perez",NA,72,144,2,"FirstTeeLateRound2ScoringAverage",2006
139,139,"Tom Pernice Jr",NA,72,648,9,"FirstTeeLateRound2ScoringAverage",2006
139,139,"Ted Purdy",NA,72,720,10,"FirstTeeLateRound2ScoringAverage",2006
139,139,"Chris Riley",NA,72,432,6,"FirstTeeLateRound2ScoringAverage",2006
139,139,"Nicholas Thompson",NA,72,504,7,"FirstTeeLateRound2ScoringAverage",2006
149,149,"Wes Short Jr",NA,72.11,649,9,"FirstTeeLateRound2ScoringAverage",2006
149,149,"Dean Wilson",NA,72.11,649,9,"FirstTeeLateRound2ScoringAverage",2006
151,151,"Michael Connell",NA,72.13,577,8,"FirstTeeLateRound2ScoringAverage",2006
152,152,"Charles Warren",NA,72.17,433,6,"FirstTeeLateRound2ScoringAverage",2006
153,153,"Jeff Sluman",NA,72.22,650,9,"FirstTeeLateRound2ScoringAverage",2006
154,154,"JB Holmes",NA,72.25,578,8,"FirstTeeLateRound2ScoringAverage",2006
154,154,"Geoff Ogilvy",NA,72.25,289,4,"FirstTeeLateRound2ScoringAverage",2006
156,156,"Larry Mize",NA,72.33,217,3,"FirstTeeLateRound2ScoringAverage",2006
157,157,"Will Ma Kenzie",NA,72.38,579,8,"FirstTeeLateRound2ScoringAverage",2006
158,158,"Alex Aragon",NA,72.4,362,5,"FirstTeeLateRound2ScoringAverage",2006
159,159,"Fred Couples",NA,72.43,507,7,"FirstTeeLateRound2ScoringAverage",2006
159,159,"Retief Goosen",NA,72.43,507,7,"FirstTeeLateRound2ScoringAverage",2006
161,161,"Rod Pampling",NA,72.5,435,6,"FirstTeeLateRound2ScoringAverage",2006
161,161,"Bob Tway",NA,72.5,435,6,"FirstTeeLateRound2ScoringAverage",2006
161,161,"Omar Uresti",NA,72.5,290,4,"FirstTeeLateRound2ScoringAverage",2006
164,164,"Mike Weir",NA,72.63,581,8,"FirstTeeLateRound2ScoringAverage",2006
165,165,"Eric Axley",NA,72.75,291,4,"FirstTeeLateRound2ScoringAverage",2006
165,165,"Freddie Jacobson",NA,72.75,291,4,"FirstTeeLateRound2ScoringAverage",2006
165,165,"Vaughn Taylor",NA,72.75,582,8,"FirstTeeLateRound2ScoringAverage",2006
168,168,"Jason Gore",NA,72.8,364,5,"FirstTeeLateRound2ScoringAverage",2006
169,169,"Robert Damron",NA,72.83,874,12,"FirstTeeLateRound2ScoringAverage",2006
170,170,"Lucas Glover",NA,72.9,729,10,"FirstTeeLateRound2ScoringAverage",2006
171,171,"Stephen Ames",NA,73,292,4,"FirstTeeLateRound2ScoringAverage",2006
171,171,"Rich Beem",NA,73,511,7,"FirstTeeLateRound2ScoringAverage",2006
171,171,"Brad Faxon",NA,73,219,3,"FirstTeeLateRound2ScoringAverage",2006
171,171,"Thomas Levet",NA,73,219,3,"FirstTeeLateRound2ScoringAverage",2006
171,171,"Len Mattiace",NA,73,438,6,"FirstTeeLateRound2ScoringAverage",2006
176,176,"Joe Ogilvie",NA,73.11,658,9,"FirstTeeLateRound2ScoringAverage",2006
177,177,"Charles Howell III",NA,73.14,512,7,"FirstTeeLateRound2ScoringAverage",2006
177,177,"Billy Mayfair",NA,73.14,512,7,"FirstTeeLateRound2ScoringAverage",2006
179,179,"Roger Tambellini",NA,73.17,439,6,"FirstTeeLateRound2ScoringAverage",2006
180,180,"John Huston",NA,73.25,293,4,"FirstTeeLateRound2ScoringAverage",2006
180,180,"Mark OMeara",NA,73.25,293,4,"FirstTeeLateRound2ScoringAverage",2006
182,182,"Troy Matteson",NA,73.4,734,10,"FirstTeeLateRound2ScoringAverage",2006
183,183,"Hidemichi Tanaka",NA,73.5,588,8,"FirstTeeLateRound2ScoringAverage",2006
183,183,"Vance Veazey",NA,73.5,147,2,"FirstTeeLateRound2ScoringAverage",2006
185,185,"KJ Choi",NA,73.75,295,4,"FirstTeeLateRound2ScoringAverage",2006
186,186,"Todd Hamilton",NA,73.8,369,5,"FirstTeeLateRound2ScoringAverage",2006
187,187,"Danny Ellis",NA,74,518,7,"FirstTeeLateRound2ScoringAverage",2006
187,187,"Mathew Goggin",NA,74,444,6,"FirstTeeLateRound2ScoringAverage",2006
187,187,"JL Lewis",NA,74,222,3,"FirstTeeLateRound2ScoringAverage",2006
187,187,"Corey Pavin",NA,74,148,2,"FirstTeeLateRound2ScoringAverage",2006
191,191,"John Engler Jr",NA,74.2,742,10,"FirstTeeLateRound2ScoringAverage",2006
192,192,"David Duval",NA,74.33,223,3,"FirstTeeLateRound2ScoringAverage",2006
193,193,"John Daly",NA,74.67,224,3,"FirstTeeLateRound2ScoringAverage",2006
194,194,"DJ Trahan",NA,75,150,2,"FirstTeeLateRound2ScoringAverage",2006
195,195,"Carl Pettersson",NA,75.25,301,4,"FirstTeeLateRound2ScoringAverage",2006
196,196,"DA Points",NA,76.33,229,3,"FirstTeeLateRound2ScoringAverage",2006
