"DrivingPctMeasured_RANKTHISWEEK_2014","DrivingPctMeasured_RANKLASTWEEK_2014","DrivingPctMeasured_PLAYERNAME_2014","DrivingPctMeasured_ROUNDS_2014","DrivingPctMeasured_Pct_2014","DrivingPctMeasured_TOTALDRIVESFOR_2014","DrivingPctMeasured_TOTALDRVSOVERALL_2014","DrivingPctMeasured_RELATIVETOPAR_2014","stat_name","year"
26,26,"Gonzalo Fdez Castano",83,2.86,4,140,0.25,"DrivingPctMeasured",2014
27,27,"Brandt Snedeker",89,2.82,4,142,-0.5,"DrivingPctMeasured",2014
28,28,"Charlie Beljan",76,2.78,4,144,0.5,"DrivingPctMeasured",2014
29,29,"Matt Every",85,2.74,4,146,0.25,"DrivingPctMeasured",2014
30,30,"Russell Knox",92,2.72,5,184,0.2,"DrivingPctMeasured",2014
31,31,"Ben Martin",80,2.63,4,152,0.75,"DrivingPctMeasured",2014
32,32,"Andres Romero",81,2.6,4,154,0.25,"DrivingPctMeasured",2014
33,33,"David Toms",64,2.5,3,120,0.33,"DrivingPctMeasured",2014
34,34,"Jason Bohn",81,2.47,4,162,0.5,"DrivingPctMeasured",2014
35,35,"Troy Merritt",62,2.42,3,124,0,"DrivingPctMeasured",2014
36,36,"Jason Dufner",57,2.38,2,84,0.5,"DrivingPctMeasured",2014
36,36,"Wes Roach",67,2.38,3,126,0.67,"DrivingPctMeasured",2014
38,38,"Kevin Na",94,2.33,4,172,0.5,"DrivingPctMeasured",2014
39,39,"Scott Langley",95,2.25,4,178,0.25,"DrivingPctMeasured",2014
40,40,"Ted Potter Jr",68,2.21,3,136,1.33,"DrivingPctMeasured",2014
41,41,"KJ Choi",80,2.14,3,140,0.67,"DrivingPctMeasured",2014
42,42,"Bronson La Cassie",51,2.13,2,94,-0.5,"DrivingPctMeasured",2014
43,43,"David Lingmerth",80,2.08,3,144,1,"DrivingPctMeasured",2014
43,43,"Graeme McDowell",66,2.08,2,96,0.5,"DrivingPctMeasured",2014
43,43,"Jeff Overton",80,2.08,3,144,0.67,"DrivingPctMeasured",2014
46,46,"Ryan Palmer",85,2,3,150,0.33,"DrivingPctMeasured",2014
46,46,"Brendon Todd",108,2,4,200,0,"DrivingPctMeasured",2014
48,48,"Russell Henley",92,1.92,3,156,0,"DrivingPctMeasured",2014
48,48,"Trevor Immelman",84,1.92,3,156,0.67,"DrivingPctMeasured",2014
48,48,"Patrick Reed",92,1.92,3,156,0,"DrivingPctMeasured",2014
51,51,"Robert Allenby",83,1.9,3,158,-0.33,"DrivingPctMeasured",2014
51,51,"Kyle Stanley",87,1.9,3,158,0,"DrivingPctMeasured",2014
53,53,"JB Holmes",86,1.88,3,160,0.67,"DrivingPctMeasured",2014
53,53,"Danny Lee",84,1.88,3,160,0.67,"DrivingPctMeasured",2014
55,55,"Erik Compton",88,1.83,3,164,1.33,"DrivingPctMeasured",2014
56,56,"DA Points",75,1.75,2,114,0.5,"DrivingPctMeasured",2014
57,57,"Martin Laird",66,1.72,2,116,1,"DrivingPctMeasured",2014
58,58,"Brice Garnett",92,1.7,3,176,0.33,"DrivingPctMeasured",2014
59,59,"Woody Austin",63,1.69,2,118,-0.5,"DrivingPctMeasured",2014
59,59,"John Senden",99,1.69,3,178,0.67,"DrivingPctMeasured",2014
61,61,"Camilo Villegas",95,1.65,3,182,0,"DrivingPctMeasured",2014
62,62,"Roberto Castro",76,1.56,2,128,0,"DrivingPctMeasured",2014
63,63,"Jason Kokrak",65,1.54,2,130,0,"DrivingPctMeasured",2014
64,64,"Morgan Hoffmann",103,1.52,3,198,1.33,"DrivingPctMeasured",2014
64,64,"Ryan Moore",86,1.52,2,132,0,"DrivingPctMeasured",2014
64,64,"Michael Thompson",74,1.52,2,132,0.5,"DrivingPctMeasured",2014
67,67,"Michael Putnam",106,1.47,3,204,1,"DrivingPctMeasured",2014
68,68,"Hudson Swafford",75,1.45,2,138,0.5,"DrivingPctMeasured",2014
69,69,"Cameron Tringale",111,1.43,3,210,0.67,"DrivingPctMeasured",2014
70,70,"Jason Day",54,1.39,1,72,0,"DrivingPctMeasured",2014
70,70,"Davis Love III",74,1.39,2,144,0.5,"DrivingPctMeasured",2014
72,72,"Hunter Mahan",88,1.33,2,150,0,"DrivingPctMeasured",2014
72,72,"John Merrick",87,1.33,2,150,0,"DrivingPctMeasured",2014
74,74,"Matt Kuchar",91,1.32,2,152,0,"DrivingPctMeasured",2014
74,74,"Webb Simpson",87,1.32,2,152,-0.5,"DrivingPctMeasured",2014
76,76,"John Huh",87,1.3,2,154,2,"DrivingPctMeasured",2014
76,76,"Nicholas Thompson",85,1.3,2,154,0,"DrivingPctMeasured",2014
78,78,"Billy Hurley III",86,1.28,2,156,0,"DrivingPctMeasured",2014
78,78,"Tyrone Van Aswegen",79,1.28,2,156,2,"DrivingPctMeasured",2014
80,80,"Brendan Steele",89,1.27,2,158,0.5,"DrivingPctMeasured",2014
81,81,"Harris English",95,1.25,2,160,1.5,"DrivingPctMeasured",2014
81,81,"Sergio Garcia",61,1.25,1,80,0,"DrivingPctMeasured",2014
83,83,"Chris Stroud",88,1.22,2,164,0.5,"DrivingPctMeasured",2014
83,83,"Tim Wilkinson",86,1.22,2,164,0,"DrivingPctMeasured",2014
85,85,"Kevin Kisner",85,1.2,2,166,0.5,"DrivingPctMeasured",2014
86,86,"Zach Johnson",97,1.16,2,172,0,"DrivingPctMeasured",2014
87,87,"JJ Henry",91,1.15,2,174,0.5,"DrivingPctMeasured",2014
88,88,"Luke Donald",57,1.14,1,88,0,"DrivingPctMeasured",2014
88,88,"Lee Westwood",57,1.14,1,88,0,"DrivingPctMeasured",2014
90,90,"Steven Bowditch",93,1.12,2,178,1.5,"DrivingPctMeasured",2014
91,91,"Carl Pettersson",91,1.1,2,182,1,"DrivingPctMeasured",2014
92,92,"Scott Brown",100,1.04,2,192,0.5,"DrivingPctMeasured",2014
92,92,"Martin Kaymer",65,1.04,1,96,0,"DrivingPctMeasured",2014
94,94,"Justin Hicks",103,1.01,2,198,0.5,"DrivingPctMeasured",2014
95,95,"Charles Howell III",106,0.98,2,204,1,"DrivingPctMeasured",2014
96,96,"Justin Rose",70,0.96,1,104,1,"DrivingPctMeasured",2014
97,97,"Chad Campbell",57,0.94,1,106,1,"DrivingPctMeasured",2014
98,98,"Bud Cauley",56,0.89,1,112,0,"DrivingPctMeasured",2014
99,99,"Jim Renner",61,0.88,1,114,0,"DrivingPctMeasured",2014
100,100,"Shawn Stefani",60,0.86,1,116,1,"DrivingPctMeasured",2014
101,101,"Nick Watney",80,0.85,1,118,0,"DrivingPctMeasured",2014
102,102,"John Peterson",62,0.83,1,120,-1,"DrivingPctMeasured",2014
103,103,"Andrew Loupe",65,0.82,1,122,1,"DrivingPctMeasured",2014
104,104,"Aaron Baddeley",74,0.78,1,128,1,"DrivingPctMeasured",2014
105,105,"Graham DeLaet",80,0.77,1,130,0,"DrivingPctMeasured",2014
105,105,"Johnson Wagner",69,0.77,1,130,1,"DrivingPctMeasured",2014
107,107,"Tommy Gainey",73,0.72,1,138,-1,"DrivingPctMeasured",2014
107,107,"Heath Slocum",71,0.72,1,138,1,"DrivingPctMeasured",2014
109,109,"Sangmoon Bae",76,0.71,1,140,2,"DrivingPctMeasured",2014
109,109,"Marc Leishman",81,0.71,1,140,0,"DrivingPctMeasured",2014
109,109,"Charlie Wi",72,0.71,1,140,0,"DrivingPctMeasured",2014
112,112,"Ben Curtis",77,0.7,1,142,1,"DrivingPctMeasured",2014
112,112,"Robert Streb",75,0.7,1,142,0,"DrivingPctMeasured",2014
112,112,"Bo Van Pelt",83,0.7,1,142,4,"DrivingPctMeasured",2014
115,115,"Stewart Cink",91,0.67,1,150,1,"DrivingPctMeasured",2014
115,115,"Jhonattan Vegas",77,0.67,1,150,0,"DrivingPctMeasured",2014
117,117,"Jerry Kelly",80,0.66,1,152,0,"DrivingPctMeasured",2014
117,117,"Jimmy Walker",98,0.66,1,152,0,"DrivingPctMeasured",2014
119,119,"George McNeill",79,0.65,1,154,-1,"DrivingPctMeasured",2014
119,119,"Sean OHair",77,0.65,1,154,1,"DrivingPctMeasured",2014
121,121,"Geoff Ogilvy",84,0.64,1,156,0,"DrivingPctMeasured",2014
122,122,"James Hahn",82,0.63,1,160,1,"DrivingPctMeasured",2014
122,122,"Vijay Singh",83,0.63,1,158,1,"DrivingPctMeasured",2014
124,124,"Martin Flores",85,0.62,1,162,0,"DrivingPctMeasured",2014
125,125,"Chesson Hadley",84,0.61,1,164,1,"DrivingPctMeasured",2014
126,126,"Luke Guthrie",85,0.6,1,166,2,"DrivingPctMeasured",2014
126,126,"Pat Perez",84,0.6,1,168,0,"DrivingPctMeasured",2014
128,128,"Charley Hoffman",93,0.59,1,170,2,"DrivingPctMeasured",2014
128,128,"Brian Stuard",91,0.59,1,170,1,"DrivingPctMeasured",2014
130,130,"Chris Kirk",105,0.57,1,176,0,"DrivingPctMeasured",2014
130,130,"Seung Yul Noh",92,0.57,1,176,0,"DrivingPctMeasured",2014
132,132,"Daniel Summerhays",98,0.53,1,188,-1,"DrivingPctMeasured",2014
133,133,"Brian Harman",111,0.47,1,214,2,"DrivingPctMeasured",2014
134,134,"Ricky Barnes",92,0,NA,176,0,"DrivingPctMeasured",2014
134,134,"Jonas Blixt",64,0,NA,92,0,"DrivingPctMeasured",2014
134,134,"Keegan Bradley",89,0,NA,140,0,"DrivingPctMeasured",2014
134,134,"Jonathan Byrd",76,0,NA,144,0,"DrivingPctMeasured",2014
134,134,"Angel Cabrera",69,0,NA,122,0,"DrivingPctMeasured",2014
134,134,"Paul Casey",56,0,NA,88,0,"DrivingPctMeasured",2014
134,134,"Kevin Chappell",100,0,NA,184,0,"DrivingPctMeasured",2014
134,134,"Brendon de Jonge",109,0,NA,190,0,"DrivingPctMeasured",2014
134,134,"Derek Ernst",80,0,NA,140,0,"DrivingPctMeasured",2014
134,134,"Rickie Fowler",91,0,NA,130,0,"DrivingPctMeasured",2014
134,134,"Brad Fritsch",50,0,NA,96,0,"DrivingPctMeasured",2014
134,134,"Robert Garrigus",80,0,NA,160,0,"DrivingPctMeasured",2014
134,134,"Lucas Glover",68,0,NA,112,0,"DrivingPctMeasured",2014
134,134,"Bill Haas",107,0,NA,170,0,"DrivingPctMeasured",2014
134,134,"David Hearn",97,0,NA,178,0,"DrivingPctMeasured",2014
134,134,"Jim Herman",62,0,NA,116,0,"DrivingPctMeasured",2014
134,134,"Billy Horschel",92,0,NA,144,0,"DrivingPctMeasured",2014
134,134,"Dustin Johnson",58,0,NA,86,0,"DrivingPctMeasured",2014
134,134,"Matt Jones",83,0,NA,142,0,"DrivingPctMeasured",2014
134,134,"Brooks Koepka",56,0,NA,96,0,"DrivingPctMeasured",2014
134,134,"Jamie Lovemark",64,0,NA,120,0,"DrivingPctMeasured",2014
134,134,"Will Ma Kenzie",82,0,NA,164,0,"DrivingPctMeasured",2014
134,134,"Troy Matteson",62,0,NA,116,0,"DrivingPctMeasured",2014
134,134,"Rory McIlroy",66,0,NA,96,0,"DrivingPctMeasured",2014
134,134,"Phil Mickelson",71,0,NA,106,0,"DrivingPctMeasured",2014
134,134,"Louis Oosthuizen",50,0,NA,60,0,"DrivingPctMeasured",2014
134,134,"Ian Poulter",57,0,NA,84,0,"DrivingPctMeasured",2014
134,134,"John Rollins",84,0,NA,152,0,"DrivingPctMeasured",2014
134,134,"Rory Sabbatini",82,0,NA,148,0,"DrivingPctMeasured",2014
134,134,"Charl Schwartzel",64,0,NA,108,0,"DrivingPctMeasured",2014
134,134,"Adam Scott",68,0,NA,112,0,"DrivingPctMeasured",2014
134,134,"Jordan Spieth",102,0,NA,164,0,"DrivingPctMeasured",2014
134,134,"Kevin Stadler",90,0,NA,146,0,"DrivingPctMeasured",2014
134,134,"Scott Stallings",77,0,NA,136,0,"DrivingPctMeasured",2014
134,134,"Henrik Stenson",56,0,NA,76,0,"DrivingPctMeasured",2014
134,134,"Kevin Streelman",79,0,NA,120,0,"DrivingPctMeasured",2014
134,134,"Andrew Svoboda",77,0,NA,154,0,"DrivingPctMeasured",2014
134,134,"Josh Teater",90,0,NA,168,0,"DrivingPctMeasured",2014
134,134,"Kevin Tway",64,0,NA,112,0,"DrivingPctMeasured",2014
134,134,"Bubba Watson",76,0,NA,114,0,"DrivingPctMeasured",2014
134,134,"Boo Weekley",73,0,NA,112,0,"DrivingPctMeasured",2014
134,134,"Will Wilcox",51,0,NA,98,0,"DrivingPctMeasured",2014
134,134,"Mark Wilson",69,0,NA,126,0,"DrivingPctMeasured",2014
134,134,"Gary Woodland",93,0,NA,152,0,"DrivingPctMeasured",2014
