"FirstTeeLatePar4ScoringAverage_RANKTHISWEEK_2016","FirstTeeLatePar4ScoringAverage_RANKLASTWEEK_2016","FirstTeeLatePar4ScoringAverage_PLAYERNAME_2016","FirstTeeLatePar4ScoringAverage_ROUNDS_2016","FirstTeeLatePar4ScoringAverage_AVG_2016","FirstTeeLatePar4ScoringAverage_TOTALSTROKES_2016","FirstTeeLatePar4ScoringAverage_TOTALHOLES_2016","stat_name","year"
19,17,"Graham DeLaet",50,3.98,872,219,"FirstTeeLatePar4ScoringAverage",2016
19,26,"Luke Donald",49,3.98,502,126,"FirstTeeLatePar4ScoringAverage",2016
19,17,"Adam Hadwin",53,3.98,502,126,"FirstTeeLatePar4ScoringAverage",2016
19,26,"Russell Henley",42,3.98,497,125,"FirstTeeLatePar4ScoringAverage",2016
19,26,"Brooks Koepka",39,3.98,757,190,"FirstTeeLatePar4ScoringAverage",2016
19,26,"Bryce Molder",50,3.98,493,124,"FirstTeeLatePar4ScoringAverage",2016
19,14,"Adam Scott",39,3.98,840,211,"FirstTeeLatePar4ScoringAverage",2016
26,32,"Daniel Berger",52,3.99,719,180,"FirstTeeLatePar4ScoringAverage",2016
26,32,"Shane Bertsch",30,3.99,307,77,"FirstTeeLatePar4ScoringAverage",2016
26,8,"Kevin Chappell",49,3.99,758,190,"FirstTeeLatePar4ScoringAverage",2016
26,32,"Derek Fathauer",58,3.99,578,145,"FirstTeeLatePar4ScoringAverage",2016
26,17,"Brian Harman",60,3.99,451,113,"FirstTeeLatePar4ScoringAverage",2016
26,32,"Peter Malnati",53,3.99,627,157,"FirstTeeLatePar4ScoringAverage",2016
26,26,"Sean OHair",45,3.99,558,140,"FirstTeeLatePar4ScoringAverage",2016
26,17,"Patrick Reed",53,3.99,889,223,"FirstTeeLatePar4ScoringAverage",2016
26,32,"Steve Stricker",25,3.99,447,112,"FirstTeeLatePar4ScoringAverage",2016
35,40,"Danny Lee",53,4,796,199,"FirstTeeLatePar4ScoringAverage",2016
35,32,"Hideki Matsuyama",40,4,819,205,"FirstTeeLatePar4ScoringAverage",2016
35,40,"Patrick Rodgers",49,4,692,173,"FirstTeeLatePar4ScoringAverage",2016
35,17,"Robert Streb",51,4,420,105,"FirstTeeLatePar4ScoringAverage",2016
35,44,"Jhonattan Vegas",49,4,656,164,"FirstTeeLatePar4ScoringAverage",2016
35,32,"Camilo Villegas",50,4,600,150,"FirstTeeLatePar4ScoringAverage",2016
35,17,"Will Wilcox",47,4,420,105,"FirstTeeLatePar4ScoringAverage",2016
42,44,"Abraham Ancer",26,4.01,289,72,"FirstTeeLatePar4ScoringAverage",2016
42,44,"Zac Blair",56,4.01,645,161,"FirstTeeLatePar4ScoringAverage",2016
42,44,"Scott Brown",59,4.01,963,240,"FirstTeeLatePar4ScoringAverage",2016
42,44,"Brice Garnett",29,4.01,329,82,"FirstTeeLatePar4ScoringAverage",2016
42,44,"Branden Grace",31,4.01,493,123,"FirstTeeLatePar4ScoringAverage",2016
42,44,"Charles Howell III",63,4.01,918,229,"FirstTeeLatePar4ScoringAverage",2016
42,44,"Freddie Jacobson",54,4.01,835,208,"FirstTeeLatePar4ScoringAverage",2016
42,44,"Chris Kirk",51,4.01,517,129,"FirstTeeLatePar4ScoringAverage",2016
42,44,"Russell Knox",48,4.01,807,201,"FirstTeeLatePar4ScoringAverage",2016
42,44,"Matt Kuchar",46,4.01,726,181,"FirstTeeLatePar4ScoringAverage",2016
42,32,"Ben Martin",48,4.01,381,95,"FirstTeeLatePar4ScoringAverage",2016
42,44,"William McGirt",54,4.01,605,151,"FirstTeeLatePar4ScoringAverage",2016
42,44,"Ryan Palmer",46,4.01,469,117,"FirstTeeLatePar4ScoringAverage",2016
42,44,"Andy Sullivan",25,4.01,293,73,"FirstTeeLatePar4ScoringAverage",2016
42,44,"Tyrone Van Aswegen",67,4.01,690,172,"FirstTeeLatePar4ScoringAverage",2016
42,44,"Bubba Watson",30,4.01,554,138,"FirstTeeLatePar4ScoringAverage",2016
58,44,"Roberto Castro",55,4.02,655,163,"FirstTeeLatePar4ScoringAverage",2016
58,65,"Alex Cejka",47,4.02,648,161,"FirstTeeLatePar4ScoringAverage",2016
58,65,"Jon Curran",55,4.02,671,167,"FirstTeeLatePar4ScoringAverage",2016
58,40,"Bill Haas",42,4.02,699,174,"FirstTeeLatePar4ScoringAverage",2016
58,65,"Dustin Johnson",37,4.02,868,216,"FirstTeeLatePar4ScoringAverage",2016
58,65,"Andrew Landry",24,4.02,245,61,"FirstTeeLatePar4ScoringAverage",2016
58,65,"Jordan Spieth",34,4.02,736,183,"FirstTeeLatePar4ScoringAverage",2016
58,65,"David Toms",38,4.02,362,90,"FirstTeeLatePar4ScoringAverage",2016
66,73,"Aaron Baddeley",51,4.03,580,144,"FirstTeeLatePar4ScoringAverage",2016
66,73,"Ricky Barnes",57,4.03,761,189,"FirstTeeLatePar4ScoringAverage",2016
66,73,"Brian Gay",22,4.03,125,31,"FirstTeeLatePar4ScoringAverage",2016
66,98,"Lucas Glover",53,4.03,717,178,"FirstTeeLatePar4ScoringAverage",2016
66,65,"Fabian Gomez",49,4.03,431,107,"FirstTeeLatePar4ScoringAverage",2016
66,73,"Padraig Harrington",38,4.03,395,98,"FirstTeeLatePar4ScoringAverage",2016
66,73,"Smylie Kaufman",57,4.03,950,236,"FirstTeeLatePar4ScoringAverage",2016
66,73,"Patton Kizzire",57,4.03,932,231,"FirstTeeLatePar4ScoringAverage",2016
66,73,"Marc Leishman",41,4.03,592,147,"FirstTeeLatePar4ScoringAverage",2016
66,73,"Jamie Lovemark",57,4.03,915,227,"FirstTeeLatePar4ScoringAverage",2016
66,65,"Henrik Stenson",30,4.03,632,157,"FirstTeeLatePar4ScoringAverage",2016
77,98,"Tony Finau",49,4.04,663,164,"FirstTeeLatePar4ScoringAverage",2016
77,88,"Matthew Fitzpatrick",23,4.04,335,83,"FirstTeeLatePar4ScoringAverage",2016
77,88,"Luke Guthrie",31,4.04,400,99,"FirstTeeLatePar4ScoringAverage",2016
77,73,"JB Holmes",39,4.04,586,145,"FirstTeeLatePar4ScoringAverage",2016
77,44,"Scott Langley",41,4.04,565,140,"FirstTeeLatePar4ScoringAverage",2016
77,88,"Davis Love III",40,4.04,485,120,"FirstTeeLatePar4ScoringAverage",2016
77,88,"Seung Yul Noh",54,4.04,497,123,"FirstTeeLatePar4ScoringAverage",2016
77,88,"Rob Oppenheim",37,4.04,416,103,"FirstTeeLatePar4ScoringAverage",2016
77,44,"Martin Piller",37,4.04,529,131,"FirstTeeLatePar4ScoringAverage",2016
77,88,"Kyle Stanley",57,4.04,578,143,"FirstTeeLatePar4ScoringAverage",2016
77,73,"Brendan Steele",48,4.04,885,219,"FirstTeeLatePar4ScoringAverage",2016
77,88,"Vaughn Taylor",30,4.04,295,73,"FirstTeeLatePar4ScoringAverage",2016
77,73,"Justin Thomas",53,4.04,933,231,"FirstTeeLatePar4ScoringAverage",2016
77,40,"Cameron Tringale",47,4.04,456,113,"FirstTeeLatePar4ScoringAverage",2016
77,88,"Bernd Wiesberger",23,4.04,416,103,"FirstTeeLatePar4ScoringAverage",2016
92,44,"Robert Allenby",35,4.05,336,83,"FirstTeeLatePar4ScoringAverage",2016
92,98,"Jason Day",36,4.05,616,152,"FirstTeeLatePar4ScoringAverage",2016
92,98,"Brendon de Jonge",55,4.05,523,129,"FirstTeeLatePar4ScoringAverage",2016
92,111,"Harris English",51,4.05,681,168,"FirstTeeLatePar4ScoringAverage",2016
92,98,"David Hearn",55,4.05,636,157,"FirstTeeLatePar4ScoringAverage",2016
92,73,"Jim Herman",55,4.05,636,157,"FirstTeeLatePar4ScoringAverage",2016
92,98,"Charley Hoffman",49,4.05,782,193,"FirstTeeLatePar4ScoringAverage",2016
92,98,"Sung Kang",51,4.05,716,177,"FirstTeeLatePar4ScoringAverage",2016
92,73,"Si Woo Kim",63,4.05,700,173,"FirstTeeLatePar4ScoringAverage",2016
92,73,"Spencer Levin",62,4.05,603,149,"FirstTeeLatePar4ScoringAverage",2016
92,98,"Will Ma Kenzie",54,4.05,725,179,"FirstTeeLatePar4ScoringAverage",2016
92,98,"Graeme McDowell",33,4.05,628,155,"FirstTeeLatePar4ScoringAverage",2016
92,98,"Greg Owen",56,4.05,316,78,"FirstTeeLatePar4ScoringAverage",2016
92,98,"Scott Piercy",45,4.05,474,117,"FirstTeeLatePar4ScoringAverage",2016
92,98,"Brett Stegmaier",57,4.05,733,181,"FirstTeeLatePar4ScoringAverage",2016
92,98,"Hudson Swafford",52,4.05,510,126,"FirstTeeLatePar4ScoringAverage",2016
108,111,"Chad Campbell",54,4.06,695,171,"FirstTeeLatePar4ScoringAverage",2016
108,111,"Sergio Garcia",28,4.06,515,127,"FirstTeeLatePar4ScoringAverage",2016
108,111,"Rhein Gibson",36,4.06,325,80,"FirstTeeLatePar4ScoringAverage",2016
108,147,"James Hahn",45,4.06,463,114,"FirstTeeLatePar4ScoringAverage",2016
108,111,"Kelly Kraft",35,4.06,288,71,"FirstTeeLatePar4ScoringAverage",2016
108,111,"Martin Laird",46,4.06,463,114,"FirstTeeLatePar4ScoringAverage",2016
108,88,"David Lingmerth",54,4.06,516,127,"FirstTeeLatePar4ScoringAverage",2016
108,111,"Justin Rose",35,4.06,743,183,"FirstTeeLatePar4ScoringAverage",2016
116,123,"Jerry Kelly",44,4.07,334,82,"FirstTeeLatePar4ScoringAverage",2016
116,44,"Colt Knost",56,4.07,452,111,"FirstTeeLatePar4ScoringAverage",2016
116,88,"Jason Kokrak",52,4.07,732,180,"FirstTeeLatePar4ScoringAverage",2016
116,123,"Lucas Lee",22,4.07,244,60,"FirstTeeLatePar4ScoringAverage",2016
116,123,"Luke List",51,4.07,1029,253,"FirstTeeLatePar4ScoringAverage",2016
116,130,"Rory McIlroy",37,4.07,631,155,"FirstTeeLatePar4ScoringAverage",2016
116,111,"Phil Mickelson",37,4.07,708,174,"FirstTeeLatePar4ScoringAverage",2016
116,111,"Francesco Molinari",36,4.07,431,106,"FirstTeeLatePar4ScoringAverage",2016
116,123,"Scott Pinckney",53,4.07,431,106,"FirstTeeLatePar4ScoringAverage",2016
116,123,"Wes Roach",33,4.07,293,72,"FirstTeeLatePar4ScoringAverage",2016
116,111,"Sam Saunders",40,4.07,599,147,"FirstTeeLatePar4ScoringAverage",2016
116,73,"Steve Wheatcroft",53,4.07,643,158,"FirstTeeLatePar4ScoringAverage",2016
116,111,"Tim Wilkinson",40,4.07,374,92,"FirstTeeLatePar4ScoringAverage",2016
129,130,"Keegan Bradley",40,4.08,510,125,"FirstTeeLatePar4ScoringAverage",2016
129,130,"Billy Hurley III",22,4.08,241,59,"FirstTeeLatePar4ScoringAverage",2016
129,130,"Justin Leonard",28,4.08,437,107,"FirstTeeLatePar4ScoringAverage",2016
129,130,"Vijay Singh",42,4.08,359,88,"FirstTeeLatePar4ScoringAverage",2016
129,130,"Cameron Smith",45,4.08,445,109,"FirstTeeLatePar4ScoringAverage",2016
129,130,"Kevin Streelman",46,4.08,539,132,"FirstTeeLatePar4ScoringAverage",2016
135,138,"Billy Horschel",45,4.09,683,167,"FirstTeeLatePar4ScoringAverage",2016
135,138,"Whee Kim",54,4.09,638,156,"FirstTeeLatePar4ScoringAverage",2016
135,138,"DJ Trahan",23,4.09,331,81,"FirstTeeLatePar4ScoringAverage",2016
138,147,"Miguel Angel Carballo",24,4.1,418,102,"FirstTeeLatePar4ScoringAverage",2016
138,147,"Ben Crane",48,4.1,476,116,"FirstTeeLatePar4ScoringAverage",2016
138,138,"Morgan Hoffmann",43,4.1,886,216,"FirstTeeLatePar4ScoringAverage",2016
138,123,"Mark Hubbard",73,4.1,676,165,"FirstTeeLatePar4ScoringAverage",2016
138,147,"Matt Jones",45,4.1,250,61,"FirstTeeLatePar4ScoringAverage",2016
138,138,"Anirban Lahiri",44,4.1,545,133,"FirstTeeLatePar4ScoringAverage",2016
138,147,"Carlos Ortiz",47,4.1,418,102,"FirstTeeLatePar4ScoringAverage",2016
138,147,"Cameron Percy",22,4.1,254,62,"FirstTeeLatePar4ScoringAverage",2016
138,147,"Pat Perez",28,4.1,172,42,"FirstTeeLatePar4ScoringAverage",2016
138,147,"Chez Reavie",56,4.1,521,127,"FirstTeeLatePar4ScoringAverage",2016
138,147,"Andres Romero",22,4.1,205,50,"FirstTeeLatePar4ScoringAverage",2016
138,147,"Brendon Todd",43,4.1,258,63,"FirstTeeLatePar4ScoringAverage",2016
150,138,"Tyler Aldridge",53,4.11,752,183,"FirstTeeLatePar4ScoringAverage",2016
150,162,"Steven Bowditch",40,4.11,432,105,"FirstTeeLatePar4ScoringAverage",2016
150,138,"Paul Casey",39,4.11,501,122,"FirstTeeLatePar4ScoringAverage",2016
150,123,"Jamie Donaldson",28,4.11,481,117,"FirstTeeLatePar4ScoringAverage",2016
150,147,"Retief Goosen",37,4.11,329,80,"FirstTeeLatePar4ScoringAverage",2016
150,162,"JJ Henry",44,4.11,255,62,"FirstTeeLatePar4ScoringAverage",2016
150,167,"Tom Hoge",47,4.11,460,112,"FirstTeeLatePar4ScoringAverage",2016
150,179,"Andrew Loupe",50,4.11,579,141,"FirstTeeLatePar4ScoringAverage",2016
150,147,"Jeff Overton",51,4.11,617,150,"FirstTeeLatePar4ScoringAverage",2016
150,147,"Kyle Reifers",63,4.11,941,229,"FirstTeeLatePar4ScoringAverage",2016
150,162,"Dawie van der Walt",48,4.11,534,130,"FirstTeeLatePar4ScoringAverage",2016
161,138,"Jonas Blixt",46,4.12,668,162,"FirstTeeLatePar4ScoringAverage",2016
161,167,"Angel Cabrera",42,4.12,342,83,"FirstTeeLatePar4ScoringAverage",2016
161,147,"Erik Compton",45,4.12,478,116,"FirstTeeLatePar4ScoringAverage",2016
161,167,"Andres Gonzales",46,4.12,379,92,"FirstTeeLatePar4ScoringAverage",2016
161,130,"Emiliano Grillo",47,4.12,428,104,"FirstTeeLatePar4ScoringAverage",2016
161,167,"Shane Lowry",35,4.12,474,115,"FirstTeeLatePar4ScoringAverage",2016
161,162,"Harold Varner III",58,4.12,638,155,"FirstTeeLatePar4ScoringAverage",2016
161,162,"Johnson Wagner",44,4.12,383,93,"FirstTeeLatePar4ScoringAverage",2016
169,138,"Byeong Hun An",23,4.13,330,80,"FirstTeeLatePar4ScoringAverage",2016
169,172,"KJ Choi",47,4.13,587,142,"FirstTeeLatePar4ScoringAverage",2016
169,172,"Stewart Cink",45,4.13,421,102,"FirstTeeLatePar4ScoringAverage",2016
169,111,"Jason Gore",51,4.13,458,111,"FirstTeeLatePar4ScoringAverage",2016
169,167,"Chesson Hadley",51,4.13,392,95,"FirstTeeLatePar4ScoringAverage",2016
169,172,"Hiroshi Iwata",51,4.13,561,136,"FirstTeeLatePar4ScoringAverage",2016
169,172,"Zach Johnson",42,4.13,756,183,"FirstTeeLatePar4ScoringAverage",2016
169,172,"Michael Thompson",46,4.13,495,120,"FirstTeeLatePar4ScoringAverage",2016
169,172,"Jimmy Walker",43,4.13,867,210,"FirstTeeLatePar4ScoringAverage",2016
178,179,"Blayne Barber",44,4.14,402,97,"FirstTeeLatePar4ScoringAverage",2016
178,179,"Bronson Burgoon",53,4.14,608,147,"FirstTeeLatePar4ScoringAverage",2016
178,179,"John Huh",51,4.14,596,144,"FirstTeeLatePar4ScoringAverage",2016
181,183,"Michael Kim",62,4.15,655,158,"FirstTeeLatePar4ScoringAverage",2016
181,183,"Louis Oosthuizen",25,4.15,444,107,"FirstTeeLatePar4ScoringAverage",2016
181,186,"Ollie Schniederjans",23,4.15,303,73,"FirstTeeLatePar4ScoringAverage",2016
181,147,"Brian Stuard",24,4.15,162,39,"FirstTeeLatePar4ScoringAverage",2016
185,186,"Dicky Pride",33,4.16,204,49,"FirstTeeLatePar4ScoringAverage",2016
186,190,"Ken Duke",26,4.17,175,42,"FirstTeeLatePar4ScoringAverage",2016
186,190,"George McNeill",33,4.17,567,136,"FirstTeeLatePar4ScoringAverage",2016
186,190,"Ian Poulter",37,4.17,430,103,"FirstTeeLatePar4ScoringAverage",2016
186,190,"Gary Woodland",45,4.17,613,147,"FirstTeeLatePar4ScoringAverage",2016
190,183,"Ernie Els",34,4.18,301,72,"FirstTeeLatePar4ScoringAverage",2016
190,194,"Matt Every",34,4.18,309,74,"FirstTeeLatePar4ScoringAverage",2016
190,194,"Carl Pettersson",31,4.18,439,105,"FirstTeeLatePar4ScoringAverage",2016
190,172,"DA Points",32,4.18,167,40,"FirstTeeLatePar4ScoringAverage",2016
190,186,"Shawn Stefani",45,4.18,485,116,"FirstTeeLatePar4ScoringAverage",2016
190,198,"Daniel Summerhays",55,4.18,543,130,"FirstTeeLatePar4ScoringAverage",2016
190,186,"Mark Wilson",42,4.18,355,85,"FirstTeeLatePar4ScoringAverage",2016
197,198,"Derek Ernst",36,4.19,218,52,"FirstTeeLatePar4ScoringAverage",2016
198,200,"Boo Weekley",53,4.2,705,168,"FirstTeeLatePar4ScoringAverage",2016
199,200,"Charlie Beljan",26,4.21,316,75,"FirstTeeLatePar4ScoringAverage",2016
199,194,"Chad Collins",45,4.21,492,117,"FirstTeeLatePar4ScoringAverage",2016
199,194,"Robert Garrigus",34,4.21,303,72,"FirstTeeLatePar4ScoringAverage",2016
202,202,"Troy Merritt",41,4.23,436,103,"FirstTeeLatePar4ScoringAverage",2016
203,204,"Darron Stiles",28,4.27,141,33,"FirstTeeLatePar4ScoringAverage",2016
204,205,"Geoff Ogilvy",37,4.28,342,80,"FirstTeeLatePar4ScoringAverage",2016
204,205,"Rory Sabbatini",40,4.28,184,43,"FirstTeeLatePar4ScoringAverage",2016
206,207,"Justin Hicks",26,4.33,208,48,"FirstTeeLatePar4ScoringAverage",2016
206,203,"DH Lee",35,4.33,264,61,"FirstTeeLatePar4ScoringAverage",2016
