"LowestRound_RANKTHISWEEK_2007","LowestRound_RANKLASTWEEK_2007","LowestRound_PLAYERNAME_2007","LowestRound_ROUNDS_2007","LowestRound_VALUE_2007","LowestRound_TOURNCOURSE_2007","LowestRound_ROUND_2007","stat_name","year"
110,110,"Tim Petrovic",106,65,NA,2,"LowestRound",2007
110,110,"Ian Poulter",63,65,NA,3,"LowestRound",2007
110,110,"Michael Putnam",96,65,NA,2,"LowestRound",2007
110,110,"Brett Quigley",79,65,NA,1,"LowestRound",2007
110,110,"Justin Rose",63,65,NA,1,"LowestRound",2007
110,110,"Michael Sim",52,65,NA,1,"LowestRound",2007
110,110,"Jeff Sluman",60,65,NA,2,"LowestRound",2007
110,110,"Paul Stankowski",52,65,NA,1,"LowestRound",2007
110,110,"Graeme Storm",10,65,NA,1,"LowestRound",2007
110,110,"David Toms",80,65,NA,2,"LowestRound",2007
110,110,"DJ Trahan",99,65,NA,2,"LowestRound",2007
110,110,"Duffy Waldorf",69,65,NA,1,"LowestRound",2007
110,110,"Nick Watney",87,65,NA,1,"LowestRound",2007
110,110,"Brett Wetterich",88,65,NA,2,"LowestRound",2007
110,110,"Steve Wheatcroft",73,65,NA,2,"LowestRound",2007
110,110,"Jay Williamson",50,65,NA,1,"LowestRound",2007
110,110,"Dean Wilson",92,65,NA,4,"LowestRound",2007
110,110,"Mark Wilson",87,65,NA,4,"LowestRound",2007
185,185,"Stuart Appleby",74,66,NA,1,"LowestRound",2007
185,185,"Eric Axley",107,66,NA,2,"LowestRound",2007
185,185,"Andy Bare",4,66,NA,2,"LowestRound",2007
185,185,"Craig Barlow",52,66,NA,3,"LowestRound",2007
185,185,"Chris Baryla",4,66,NA,2,"LowestRound",2007
185,185,"Shane Bertsch",12,66,NA,1,"LowestRound",2007
185,185,"Jason Bohn",57,66,NA,2,"LowestRound",2007
185,185,"Michael Boyd",61,66,NA,4,"LowestRound",2007
185,185,"David Branshaw",83,66,NA,1,"LowestRound",2007
185,185,"Olin Browne",44,66,NA,1,"LowestRound",2007
185,185,"Tom Byrum",50,66,NA,1,"LowestRound",2007
185,185,"Darren Clarke",22,66,NA,2,"LowestRound",2007
185,185,"John Cook",34,66,NA,2,"LowestRound",2007
185,185,"Bubba Dickerson",51,66,NA,1,"LowestRound",2007
185,185,"Joe Durant",88,66,NA,2,"LowestRound",2007
185,185,"David Duval",23,66,NA,1,"LowestRound",2007
185,185,"Steve Elkington",87,66,NA,1,"LowestRound",2007
185,185,"Danny Ellis",8,66,NA,4,"LowestRound",2007
185,185,"Matt Every",6,66,NA,2,"LowestRound",2007
185,185,"Todd Fischer",13,66,NA,1,"LowestRound",2007
185,185,"Carlos Franco",34,66,NA,2,"LowestRound",2007
185,185,"Harrison Frazar",88,66,NA,4,"LowestRound",2007
185,185,"Tadd Fujikawa",10,66,NA,3,"LowestRound",2007
185,185,"Mathew Goggin",97,66,NA,4,"LowestRound",2007
185,185,"Bill Haas",93,66,NA,2,"LowestRound",2007
185,185,"Todd Hamilton",76,66,NA,1,"LowestRound",2007
185,185,"Ryuji Imada",104,66,NA,1,"LowestRound",2007
185,185,"Trevor Immelman",74,66,NA,3,"LowestRound",2007
185,185,"Lee Janzen",66,66,NA,2,"LowestRound",2007
185,185,"Tom Johnson",74,66,NA,1,"LowestRound",2007
185,185,"Robert Karlsson",43,66,NA,4,"LowestRound",2007
185,185,"Chris Kirk",6,66,NA,1,"LowestRound",2007
185,185,"Greg Kraft",30,66,NA,4,"LowestRound",2007
185,185,"Bronson La Cassie",4,66,NA,2,"LowestRound",2007
185,185,"Stephen Leaney",82,66,NA,4,"LowestRound",2007
185,185,"Tom Lehman",62,66,NA,1,"LowestRound",2007
185,185,"Jamie Lovemark",8,66,NA,1,"LowestRound",2007
185,185,"Paul McGinley",20,66,NA,2,"LowestRound",2007
185,185,"Spike McRoy",16,66,NA,2,"LowestRound",2007
185,185,"Greg Owen",81,66,NA,2,"LowestRound",2007
185,185,"Ryan Palmer",91,66,NA,4,"LowestRound",2007
185,185,"Andrew Parr",4,66,NA,2,"LowestRound",2007
185,185,"Corey Pavin",81,66,NA,1,"LowestRound",2007
185,185,"Tag Ridings",52,66,NA,2,"LowestRound",2007
185,185,"Chris Riley",59,66,NA,3,"LowestRound",2007
185,185,"Jason Schultz",63,66,NA,1,"LowestRound",2007
185,185,"Joey Sindelar",75,66,NA,2,"LowestRound",2007
185,185,"Kevin Stadler",95,66,NA,4,"LowestRound",2007
185,185,"BJ Staten",21,66,NA,4,"LowestRound",2007
185,185,"Henrik Stenson",52,66,NA,1,"LowestRound",2007
185,185,"Esteban Toledo",7,66,NA,1,"LowestRound",2007
185,185,"Grant Waite",37,66,NA,1,"LowestRound",2007
185,185,"Azuma Yano",4,66,NA,2,"LowestRound",2007
238,238,"Michael Bradley",22,67,NA,3,"LowestRound",2007
238,238,"Kris Cox",16,67,NA,4,"LowestRound",2007
238,238,"Pelle Edberg",4,67,NA,3,"LowestRound",2007
238,238,"Johan Edfors",21,67,NA,2,"LowestRound",2007
238,238,"Paul Gow",70,67,NA,1,"LowestRound",2007
238,238,"David Howell",28,67,NA,1,"LowestRound",2007
238,238,"Shingo Katayama",23,67,NA,2,"LowestRound",2007
238,238,"Han Lee",2,67,NA,1,"LowestRound",2007
238,238,"Len Mattiace",21,67,NA,2,"LowestRound",2007
238,238,"Graeme McDowell",10,67,NA,1,"LowestRound",2007
238,238,"Jim McGovern",16,67,NA,2,"LowestRound",2007
238,238,"Shaun Micheel",91,67,NA,3,"LowestRound",2007
238,238,"Bryce Molder",56,67,NA,1,"LowestRound",2007
238,238,"Scott Piercy",12,67,NA,2,"LowestRound",2007
238,238,"Andres Romero",10,67,NA,4,"LowestRound",2007
238,238,"Jim Rutledge",59,67,NA,3,"LowestRound",2007
238,238,"Paul Sheehan",25,67,NA,1,"LowestRound",2007
238,238,"Phil Tataurangi",21,67,NA,1,"LowestRound",2007
238,238,"Chris Tidland",59,67,NA,2,"LowestRound",2007
238,238,"Kirk Triplett",77,67,NA,2,"LowestRound",2007
238,238,"Paul Trittler",4,67,NA,1,"LowestRound",2007
238,238,"Vance Veazey",27,67,NA,4,"LowestRound",2007
238,238,"Willie Wood",14,67,NA,2,"LowestRound",2007
261,261,"Notah Begay III",18,68,NA,1,"LowestRound",2007
261,261,"Thomas Bjorn",17,68,NA,1,"LowestRound",2007
261,261,"Ronnie Black",2,68,NA,2,"LowestRound",2007
261,261,"Ryan Blaum",4,68,NA,2,"LowestRound",2007
261,261,"Markus Brier",6,68,NA,1,"LowestRound",2007
261,261,"Paul Broadhurst",8,68,NA,3,"LowestRound",2007
261,261,"Bob Burns",14,68,NA,2,"LowestRound",2007
261,261,"Michael Campbell",25,68,NA,1,"LowestRound",2007
261,261,"Alejandro Canizares",11,68,NA,2,"LowestRound",2007
261,261,"Michael Clark II",2,68,NA,1,"LowestRound",2007
261,261,"Robert Damron",22,68,NA,2,"LowestRound",2007
261,261,"Graham DeLaet",2,68,NA,1,"LowestRound",2007
261,261,"Nick Dougherty",10,68,NA,1,"LowestRound",2007
261,261,"James Driscoll",4,68,NA,1,"LowestRound",2007
261,261,"Niclas Fasth",33,68,NA,2,"LowestRound",2007
261,261,"Nick Flanagan",12,68,NA,1,"LowestRound",2007
261,261,"Philip Francis",6,68,NA,2,"LowestRound",2007
261,261,"Tom Gillis",8,68,NA,1,"LowestRound",2007
261,261,"Andres Gonzales",4,68,NA,1,"LowestRound",2007
261,261,"Retief Goosen",50,68,NA,2,"LowestRound",2007
261,261,"Scott Gump",27,68,NA,1,"LowestRound",2007
261,261,"Mike Heinen",2,68,NA,1,"LowestRound",2007
261,261,"Nolan Henke",2,68,NA,2,"LowestRound",2007
261,261,"Billy Hurley III",2,68,NA,1,"LowestRound",2007
261,261,"Steve Jones",26,68,NA,1,"LowestRound",2007
261,261,"Danny King",2,68,NA,2,"LowestRound",2007
261,261,"Franklin Langham",4,68,NA,3,"LowestRound",2007
261,261,"Jose Manuel Lara",7,68,NA,2,"LowestRound",2007
261,261,"Jim Lemon",2,68,NA,2,"LowestRound",2007
261,261,"James Love",2,68,NA,2,"LowestRound",2007
261,261,"Bill Lunde",4,68,NA,2,"LowestRound",2007
261,261,"William McGirt",2,68,NA,2,"LowestRound",2007
261,261,"Rory McIlroy",4,68,NA,1,"LowestRound",2007
261,261,"Kelly Mitchum",10,68,NA,1,"LowestRound",2007
261,261,"Jonathan Moore",4,68,NA,2,"LowestRound",2007
261,261,"Mark OMeara",14,68,NA,4,"LowestRound",2007
261,261,"Martin Rominger",4,68,NA,2,"LowestRound",2007
261,261,"Phil Schmitt",2,68,NA,2,"LowestRound",2007
261,261,"Brady Schnell",4,68,NA,2,"LowestRound",2007
261,261,"Wes Short Jr",31,68,NA,1,"LowestRound",2007
261,261,"Chris Smith",23,68,NA,1,"LowestRound",2007
261,261,"Jerry Smith",49,68,NA,2,"LowestRound",2007
261,261,"Kyle Thompson",4,68,NA,1,"LowestRound",2007
261,261,"Omar Uresti",10,68,NA,2,"LowestRound",2007
261,261,"Jaco Van Zyl",51,68,NA,4,"LowestRound",2007
261,261,"Tom Watson",6,68,NA,2,"LowestRound",2007
261,261,"Lee Westwood",29,68,NA,4,"LowestRound",2007
308,308,"Alex Aragon",2,69,NA,2,"LowestRound",2007
308,308,"Ricky Barnes",6,69,NA,3,"LowestRound",2007
308,308,"David Berganio Jr",8,69,NA,1,"LowestRound",2007
308,308,"Guy Boros",10,69,NA,2,"LowestRound",2007
308,308,"Russ Cochran",4,69,NA,2,"LowestRound",2007
308,308,"Joe Daley",6,69,NA,2,"LowestRound",2007
308,308,"Mark Foster",4,69,NA,4,"LowestRound",2007
308,308,"Jim Gallagher Jr",26,69,NA,2,"LowestRound",2007
308,308,"Mike Grob",4,69,NA,2,"LowestRound",2007
308,308,"Anton Haig",8,69,NA,2,"LowestRound",2007
308,308,"Peter Hanson",12,69,NA,3,"LowestRound",2007
308,308,"Raphael Jacquelin",10,69,NA,2,"LowestRound",2007
308,308,"Miguel Angel Jimenez",13,69,NA,1,"LowestRound",2007
308,308,"Joel Kribel",3,69,NA,2,"LowestRound",2007
308,308,"Ian Leggatt",8,69,NA,2,"LowestRound",2007
308,308,"JL Lewis",12,69,NA,1,"LowestRound",2007
308,308,"Luke List",8,69,NA,1,"LowestRound",2007
308,308,"Eric Manning",2,69,NA,1,"LowestRound",2007
308,308,"Pablo Martin Benavides",16,69,NA,2,"LowestRound",2007
308,308,"Brian Miller",2,69,NA,2,"LowestRound",2007
308,308,"Yusaku Miyazato",4,69,NA,1,"LowestRound",2007
308,308,"Louis Oosthuizen",4,69,NA,4,"LowestRound",2007
308,308,"Ron Philo Jr",12,69,NA,1,"LowestRound",2007
308,308,"Richie Ramsay",12,69,NA,1,"LowestRound",2007
308,308,"Loren Roberts",8,69,NA,2,"LowestRound",2007
308,308,"Charl Schwartzel",20,69,NA,3,"LowestRound",2007
308,308,"Chris Taylor",2,69,NA,1,"LowestRound",2007
308,308,"Oliver Thomson",6,69,NA,1,"LowestRound",2007
308,308,"Jon Turcott",2,69,NA,1,"LowestRound",2007
308,308,"Lee Williams",6,69,NA,1,"LowestRound",2007
308,308,"YE Yang",25,69,NA,2,"LowestRound",2007
308,308,"Kaname Yokoo",6,69,NA,1,"LowestRound",2007
308,308,"Eli Zackheim",2,69,NA,2,"LowestRound",2007
341,341,"Brad Adamonis",4,70,NA,2,"LowestRound",2007
341,341,"Gregory Bourdy",4,70,NA,1,"LowestRound",2007
341,341,"Brandel Chamblee",2,70,NA,2,"LowestRound",2007
341,341,"Fred Couples",6,70,NA,2,"LowestRound",2007
341,341,"Stuart Deane",6,70,NA,2,"LowestRound",2007
341,341,"Bradley Dredge",10,70,NA,2,"LowestRound",2007
341,341,"Keith Fergus",4,70,NA,1,"LowestRound",2007
341,341,"Alastair Forsyth",4,70,NA,1,"LowestRound",2007
341,341,"Derek Gillespie",2,70,NA,1,"LowestRound",2007
341,341,"Gary Hallberg",15,70,NA,1,"LowestRound",2007
341,341,"Donnie Hammond",4,70,NA,1,"LowestRound",2007
341,341,"Scott Hebert",4,70,NA,1,"LowestRound",2007
341,341,"Mike Hulbert",6,70,NA,2,"LowestRound",2007
341,341,"Thongchai Jaidee",10,70,NA,3,"LowestRound",2007
341,341,"Brandt Jobe",10,70,NA,1,"LowestRound",2007
341,341,"Dustin Johnson",2,70,NA,1,"LowestRound",2007
341,341,"Brad Lardon",6,70,NA,1,"LowestRound",2007
341,341,"Won Joon Lee",4,70,NA,3,"LowestRound",2007
341,341,"James Lepp",2,70,NA,2,"LowestRound",2007
341,341,"Thomas Levet",10,70,NA,1,"LowestRound",2007
341,341,"Andrew Magee",3,70,NA,3,"LowestRound",2007
341,341,"Colin Montgomerie",26,70,NA,4,"LowestRound",2007
341,341,"Brock Mulder",2,70,NA,2,"LowestRound",2007
341,341,"Dennis Paulson",6,70,NA,1,"LowestRound",2007
341,341,"Jeev Milkha Singh",33,70,NA,2,"LowestRound",2007
341,341,"Mike Small",6,70,NA,2,"LowestRound",2007
341,341,"Stan Utley",3,70,NA,2,"LowestRound",2007
341,341,"Wei Tze Yeh",2,70,NA,2,"LowestRound",2007
341,341,"Don Yrene",4,70,NA,2,"LowestRound",2007
370,370,"Scott Abbott",2,71,NA,1,"LowestRound",2007
370,370,"Lonny Alexander",2,71,NA,2,"LowestRound",2007
370,370,"Fulton Allem",2,71,NA,2,"LowestRound",2007
370,370,"Fredrik Andersson Hed",4,71,NA,2,"LowestRound",2007
370,370,"Ross Bain",4,71,NA,2,"LowestRound",2007
370,370,"Ryan Benzel",4,71,NA,1,"LowestRound",2007
370,370,"Steven Bowditch",10,71,NA,1,"LowestRound",2007
370,370,"Charlie Brown",2,71,NA,1,"LowestRound",2007
370,370,"Bobby Clampett",3,71,NA,1,"LowestRound",2007
370,370,"Keith Clearwater",4,71,NA,2,"LowestRound",2007
370,370,"Steve Conway",2,71,NA,2,"LowestRound",2007
370,370,"David Diaz",2,71,NA,2,"LowestRound",2007
370,370,"Joel Edwards",8,71,NA,2,"LowestRound",2007
370,370,"Efren Serna Espinoza",2,71,NA,1,"LowestRound",2007
370,370,"Angel Franco",2,71,NA,2,"LowestRound",2007
370,370,"Brad Fritsch",2,71,NA,1,"LowestRound",2007
370,370,"David Frost",7,71,NA,1,"LowestRound",2007
370,370,"Ryan Garrity",2,71,NA,1,"LowestRound",2007
370,370,"Bill Glasson",7,71,NA,1,"LowestRound",2007
370,370,"Wes Heffernan",2,71,NA,2,"LowestRound",2007
370,370,"David Higgins",2,71,NA,2,"LowestRound",2007
370,370,"Gabriel Hjertstedt",19,71,NA,1,"LowestRound",2007
370,370,"Tim Hogarth",2,71,NA,2,"LowestRound",2007
370,370,"Vince Jewell",2,71,NA,2,"LowestRound",2007
370,370,"Corbin King",2,71,NA,1,"LowestRound",2007
370,370,"Richard Lee",2,71,NA,2,"LowestRound",2007
370,370,"Sandy Lyle",8,71,NA,4,"LowestRound",2007
370,370,"Blaine McCallister",19,71,NA,1,"LowestRound",2007
370,370,"Alan McLean",2,71,NA,2,"LowestRound",2007
370,370,"Prom Meesawat",4,71,NA,2,"LowestRound",2007
370,370,"Alan Morin",4,71,NA,1,"LowestRound",2007
370,370,"John Morse",2,71,NA,1,"LowestRound",2007
370,370,"Jin Park",2,71,NA,2,"LowestRound",2007
370,370,"Craig Perks",28,71,NA,1,"LowestRound",2007
370,370,"Lee Rinker",5,71,NA,2,"LowestRound",2007
370,370,"Adam Rubinson",2,71,NA,2,"LowestRound",2007
370,370,"Mark Rummings",4,71,NA,2,"LowestRound",2007
370,370,"Achi Sato",2,71,NA,1,"LowestRound",2007
370,370,"Richard Sterne",7,71,NA,4,"LowestRound",2007
370,370,"Toru Taniguchi",10,71,NA,2,"LowestRound",2007
370,370,"Ted Tryba",2,71,NA,2,"LowestRound",2007
411,411,"Derek Abel",2,72,NA,2,"LowestRound",2007
411,411,"Jon Bevan",4,72,NA,4,"LowestRound",2007
411,411,"John Bickerton",6,72,NA,4,"LowestRound",2007
411,411,"Justin Bolli",2,72,NA,1,"LowestRound",2007
411,411,"Daniel DeLeon",2,72,NA,1,"LowestRound",2007
411,411,"Todd Demsey",4,72,NA,3,"LowestRound",2007
411,411,"Clark Dennis",2,72,NA,1,"LowestRound",2007
411,411,"John Ellis",3,72,NA,2,"LowestRound",2007
411,411,"Derek Fathauer",2,72,NA,1,"LowestRound",2007
411,411,"Ben Ferguson",2,72,NA,2,"LowestRound",2007
411,411,"Kenneth Ferrie",6,72,NA,4,"LowestRound",2007
411,411,"Robert Floyd",5,72,NA,2,"LowestRound",2007
411,411,"Marcus Fraser",4,72,NA,1,"LowestRound",2007
411,411,"Brian Hadley",2,72,NA,2,"LowestRound",2007
411,411,"Ty Harris",2,72,NA,2,"LowestRound",2007
411,411,"Gregory Havret",8,72,NA,1,"LowestRound",2007
