"DrivingPct320AllDrives_RANKTHISWEEK_2009","DrivingPct320AllDrives_RANKLASTWEEK_2009","DrivingPct320AllDrives_PLAYERNAME_2009","DrivingPct320AllDrives_ROUNDS_2009","DrivingPct320AllDrives_Pct_2009","DrivingPct320AllDrives_TOTALDRIVESFOR320_2009","DrivingPct320AllDrives_TOTALDRIVESOVERALL_2009","DrivingPct320AllDrives_RELATIVETOPAR_2009","stat_name","year"
1,1,"JB Holmes",74,25.82,221,856,-0.145,"DrivingPct320AllDrives",2009
2,2,"Dustin Johnson",85,25.28,227,898,-0.225,"DrivingPct320AllDrives",2009
3,3,"Bubba Watson",73,25.06,199,794,-0.251,"DrivingPct320AllDrives",2009
4,4,"Gary Woodland",53,22.72,117,515,-0.179,"DrivingPct320AllDrives",2009
5,5,"Tag Ridings",50,20,114,570,-0.333,"DrivingPct320AllDrives",2009
6,6,"Phil Mickelson",66,19.49,131,672,-0.153,"DrivingPct320AllDrives",2009
7,7,"Robert Garrigus",83,19.14,192,1003,-0.255,"DrivingPct320AllDrives",2009
7,7,"Andres Romero",58,19.14,116,606,-0.138,"DrivingPct320AllDrives",2009
9,9,"Angel Cabrera",55,18.8,100,532,-0.19,"DrivingPct320AllDrives",2009
10,10,"Anthony Kim",76,17.65,149,844,-0.268,"DrivingPct320AllDrives",2009
11,11,"Nick Watney",86,17.55,166,946,-0.331,"DrivingPct320AllDrives",2009
12,12,"Troy Matteson",95,13.64,167,1224,-0.281,"DrivingPct320AllDrives",2009
13,13,"Martin Laird",72,13.63,118,866,-0.347,"DrivingPct320AllDrives",2009
14,14,"Charley Hoffman",97,13.2,160,1212,-0.294,"DrivingPct320AllDrives",2009
15,15,"Sean OHair",80,13.14,107,814,-0.355,"DrivingPct320AllDrives",2009
16,16,"Daniel Chopra",89,12.88,150,1165,-0.187,"DrivingPct320AllDrives",2009
17,17,"Leif Olson",51,12.19,73,599,-0.219,"DrivingPct320AllDrives",2009
18,18,"Davis Love III",89,12.01,130,1082,-0.331,"DrivingPct320AllDrives",2009
19,19,"Marc Leishman",91,11.86,139,1172,-0.23,"DrivingPct320AllDrives",2009
20,20,"Harrison Frazar",93,11.46,134,1169,-0.254,"DrivingPct320AllDrives",2009
21,21,"Charles Warren",63,11.35,84,740,-0.298,"DrivingPct320AllDrives",2009
22,22,"Vijay Singh",71,11.28,81,718,-0.16,"DrivingPct320AllDrives",2009
23,23,"Adam Scott",53,11.19,66,590,-0.167,"DrivingPct320AllDrives",2009
24,24,"Tiger Woods",64,11.01,74,672,-0.527,"DrivingPct320AllDrives",2009
25,25,"Hunter Mahan",94,10.57,111,1050,-0.351,"DrivingPct320AllDrives",2009
26,26,"Scott Piercy",85,10.4,110,1058,-0.382,"DrivingPct320AllDrives",2009
27,27,"Jeff Overton",92,10.38,110,1060,-0.327,"DrivingPct320AllDrives",2009
28,28,"Camilo Villegas",76,9.9,78,788,-0.41,"DrivingPct320AllDrives",2009
29,29,"Kenny Perry",92,9.88,101,1022,-0.267,"DrivingPct320AllDrives",2009
30,30,"Lucas Glover",93,9.8,108,1102,-0.25,"DrivingPct320AllDrives",2009
30,30,"Geoff Ogilvy",78,9.8,80,816,-0.263,"DrivingPct320AllDrives",2009
32,32,"Rory Sabbatini",81,9.74,91,934,-0.286,"DrivingPct320AllDrives",2009
33,33,"Ryan Palmer",78,9.59,94,980,-0.223,"DrivingPct320AllDrives",2009
34,34,"Matt Jones",56,9.58,60,626,-0.45,"DrivingPct320AllDrives",2009
35,35,"Stewart Cink",79,9.4,78,830,-0.167,"DrivingPct320AllDrives",2009
36,36,"Jason Day",61,9.17,64,698,-0.219,"DrivingPct320AllDrives",2009
37,37,"Ted Purdy",101,8.92,111,1244,-0.225,"DrivingPct320AllDrives",2009
38,38,"John Rollins",92,8.9,98,1101,-0.184,"DrivingPct320AllDrives",2009
39,39,"Sergio Garcia",59,8.77,54,616,-0.278,"DrivingPct320AllDrives",2009
40,40,"Retief Goosen",74,8.59,67,780,-0.284,"DrivingPct320AllDrives",2009
41,41,"Ernie Els",70,8.55,65,760,-0.215,"DrivingPct320AllDrives",2009
42,42,"Jonathan Byrd",89,8.54,94,1101,-0.223,"DrivingPct320AllDrives",2009
43,43,"Ryan Moore",89,8.52,89,1045,-0.281,"DrivingPct320AllDrives",2009
44,44,"Kevin Streelman",97,8.5,103,1212,-0.291,"DrivingPct320AllDrives",2009
44,44,"DJ Trahan",96,8.5,95,1118,-0.326,"DrivingPct320AllDrives",2009
46,46,"Boo Weekley",79,8.02,73,910,-0.137,"DrivingPct320AllDrives",2009
47,47,"Matt Bettencourt",98,8.01,97,1211,-0.299,"DrivingPct320AllDrives",2009
48,48,"Fred Couples",54,7.85,46,586,-0.196,"DrivingPct320AllDrives",2009
49,49,"Charles Howell III",99,7.69,89,1158,-0.247,"DrivingPct320AllDrives",2009
50,50,"JJ Henry",97,7.34,86,1172,-0.337,"DrivingPct320AllDrives",2009
51,51,"Tim Herron",87,7.29,82,1125,-0.22,"DrivingPct320AllDrives",2009
52,52,"Nicholas Thompson",96,6.94,84,1210,-0.155,"DrivingPct320AllDrives",2009
53,53,"George McNeill",82,6.91,73,1057,-0.384,"DrivingPct320AllDrives",2009
54,54,"Peter Tomasulo",61,6.89,44,639,-0.182,"DrivingPct320AllDrives",2009
55,55,"David Duval",56,6.85,42,613,-0.381,"DrivingPct320AllDrives",2009
55,55,"Padraig Harrington",66,6.85,46,672,-0.217,"DrivingPct320AllDrives",2009
57,57,"Bill Haas",91,6.75,77,1140,-0.325,"DrivingPct320AllDrives",2009
58,58,"Jason Gore",74,6.72,58,863,-0.328,"DrivingPct320AllDrives",2009
