"DrivingPct320Measured_RANKTHISWEEK_2013","DrivingPct320Measured_RANKLASTWEEK_2013","DrivingPct320Measured_PLAYERNAME_2013","DrivingPct320Measured_ROUNDS_2013","DrivingPct320Measured_Pct_2013","DrivingPct320Measured_TOTALDRIVESFOR320_2013","DrivingPct320Measured_TOTALDRVSOVERALL_2013","DrivingPct320Measured_RELATIVETOPAR_2013","stat_name","year"
1,1,"Nicolas Colsaerts",50,33.78,25,74,0,"DrivingPct320Measured",2013
2,2,"Dustin Johnson",71,32.41,35,108,-0.54,"DrivingPct320Measured",2013
3,3,"Luke List",65,30.33,37,122,-0.43,"DrivingPct320Measured",2013
4,4,"Bubba Watson",76,27.12,32,118,-0.31,"DrivingPct320Measured",2013
5,5,"Rory McIlroy",56,23.17,19,82,-0.11,"DrivingPct320Measured",2013
6,6,"Eric Meierdierks",48,22.83,21,92,-0.52,"DrivingPct320Measured",2013
7,7,"Gary Woodland",94,22.67,39,172,-0.33,"DrivingPct320Measured",2013
8,8,"Jason Kokrak",78,22.37,34,152,-0.29,"DrivingPct320Measured",2013
9,9,"Robert Garrigus",69,22.22,24,108,-0.21,"DrivingPct320Measured",2013
10,10,"Jason Day",86,20.31,26,128,-0.31,"DrivingPct320Measured",2013
11,11,"Keegan Bradley",88,19.86,29,146,-0.34,"DrivingPct320Measured",2013
12,12,"Peter Hanson",45,19.7,13,66,-0.38,"DrivingPct320Measured",2013
13,13,"Jimmy Walker",84,18.75,30,160,-0.3,"DrivingPct320Measured",2013
14,14,"Ryan Palmer",79,18.49,27,146,-0.37,"DrivingPct320Measured",2013
15,15,"Adam Scott",61,18.18,16,88,-0.5,"DrivingPct320Measured",2013
16,16,"Jim Herman",59,17.65,18,102,-0.44,"DrivingPct320Measured",2013
17,17,"Charl Schwartzel",69,17.59,19,108,-0.42,"DrivingPct320Measured",2013
18,18,"Steven Bowditch",67,16.92,22,130,-0.32,"DrivingPct320Measured",2013
19,19,"Charlie Beljan",62,16.67,20,120,-0.4,"DrivingPct320Measured",2013
20,20,"Seung Yul Noh",71,15.67,21,134,-0.19,"DrivingPct320Measured",2013
21,21,"Martin Flores",83,15.66,26,166,-0.31,"DrivingPct320Measured",2013
22,22,"Angel Cabrera",73,15.32,19,124,-0.37,"DrivingPct320Measured",2013
23,23,"Scott Stallings",79,15.22,21,138,-0.52,"DrivingPct320Measured",2013
24,24,"Graham DeLaet",94,14.77,26,176,-0.35,"DrivingPct320Measured",2013
25,25,"Kyle Stanley",71,13.49,17,126,-0.29,"DrivingPct320Measured",2013
26,26,"Robert Streb",75,13.38,19,142,-0.32,"DrivingPct320Measured",2013
27,27,"Harris English",95,13.22,23,174,-0.22,"DrivingPct320Measured",2013
28,28,"Shawn Stefani",63,12.71,15,118,-0.53,"DrivingPct320Measured",2013
