"BestRoundsin60sStreak_RANKTHISWEEK_2005","BestRoundsin60sStreak_RANKLASTWEEK_2005","BestRoundsin60sStreak_PLAYERNAME_2005","BestRoundsin60sStreak__2005","BestRoundsin60sStreak_CAREERBESTSTREAK_2005","BestRoundsin60sStreak_BESTYTDSTREAK_2005","BestRoundsin60sStreak_CURRENTSTREAK_2005","stat_name","year"
20,20,"Joey Sindelar",NA,10,10,NA,"BestRoundsin60sStreak",2005
20,20,"Chris Smith",NA,10,7,NA,"BestRoundsin60sStreak",2005
20,20,"David Toms",NA,10,7,NA,"BestRoundsin60sStreak",2005
20,20,"Grant Waite",NA,10,3,NA,"BestRoundsin60sStreak",2005
38,38,"Billy Andrade",NA,9,4,NA,"BestRoundsin60sStreak",2005
38,38,"Stuart Appleby",NA,9,4,NA,"BestRoundsin60sStreak",2005
38,38,"Cameron Beckman",NA,9,3,NA,"BestRoundsin60sStreak",2005
38,38,"Notah Begay III",NA,9,1,NA,"BestRoundsin60sStreak",2005
38,38,"Brad Bryant",NA,9,1,NA,"BestRoundsin60sStreak",2005
38,38,"Mark Calcavecchia",NA,9,4,NA,"BestRoundsin60sStreak",2005
38,38,"KJ Choi",NA,9,5,NA,"BestRoundsin60sStreak",2005
38,38,"Stewart Cink",NA,9,4,NA,"BestRoundsin60sStreak",2005
38,38,"Lennie Clements",NA,9,NA,NA,"BestRoundsin60sStreak",2005
38,38,"Ben Crane",NA,9,9,NA,"BestRoundsin60sStreak",2005
38,38,"Ernie Els",NA,9,3,NA,"BestRoundsin60sStreak",2005
38,38,"Fred Funk",NA,9,4,NA,"BestRoundsin60sStreak",2005
38,38,"Sergio Garcia",NA,9,5,NA,"BestRoundsin60sStreak",2005
38,38,"Brian Gay",NA,9,5,NA,"BestRoundsin60sStreak",2005
38,38,"Paul Gow",NA,9,3,NA,"BestRoundsin60sStreak",2005
38,38,"Paul Goydos",NA,9,2,NA,"BestRoundsin60sStreak",2005
38,38,"Jay Haas",NA,9,4,NA,"BestRoundsin60sStreak",2005
38,38,"John Huston",NA,9,9,NA,"BestRoundsin60sStreak",2005
38,38,"Per Ulrik Johansson",NA,9,1,NA,"BestRoundsin60sStreak",2005
38,38,"Tom Lehman",NA,9,3,NA,"BestRoundsin60sStreak",2005
38,38,"Justin Leonard",NA,9,5,NA,"BestRoundsin60sStreak",2005
38,38,"Blaine McCallister",NA,9,2,NA,"BestRoundsin60sStreak",2005
38,38,"Phil Mickelson",NA,9,6,NA,"BestRoundsin60sStreak",2005
38,38,"Gil Morgan",NA,9,NA,NA,"BestRoundsin60sStreak",2005
38,38,"Greg Norman",NA,9,NA,NA,"BestRoundsin60sStreak",2005
38,38,"Jesper Parnevik",NA,9,5,NA,"BestRoundsin60sStreak",2005
38,38,"Chris Perry",NA,9,NA,NA,"BestRoundsin60sStreak",2005
38,38,"Heath Slocum",NA,9,9,NA,"BestRoundsin60sStreak",2005
38,38,"Jeff Sluman",NA,9,4,NA,"BestRoundsin60sStreak",2005
38,38,"Payne Stewart",NA,9,NA,NA,"BestRoundsin60sStreak",2005
38,38,"Hal Sutton",NA,9,1,NA,"BestRoundsin60sStreak",2005
38,38,"Kirk Triplett",NA,9,3,NA,"BestRoundsin60sStreak",2005
38,38,"Bob Tway",NA,9,8,NA,"BestRoundsin60sStreak",2005
38,38,"Scott Verplank",NA,9,7,NA,"BestRoundsin60sStreak",2005
38,38,"Mike Weir",NA,9,2,NA,"BestRoundsin60sStreak",2005
73,73,"John Adams",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Robert Allenby",NA,8,4,NA,"BestRoundsin60sStreak",2005
73,73,"Paul Azinger",NA,8,3,NA,"BestRoundsin60sStreak",2005
73,73,"Ian Baker Finch",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Doug Barron",NA,8,4,NA,"BestRoundsin60sStreak",2005
73,73,"Andy Bean",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Bill Britton",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Rex Caldwell",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Chad Campbell",NA,8,4,NA,"BestRoundsin60sStreak",2005
73,73,"Jim Carter",NA,8,4,NA,"BestRoundsin60sStreak",2005
73,73,"Bobby Clampett",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Tim Clark",NA,8,5,NA,"BestRoundsin60sStreak",2005
73,73,"Russ Cochran",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"John Cook",NA,8,4,NA,"BestRoundsin60sStreak",2005
73,73,"David Duval",NA,8,2,NA,"BestRoundsin60sStreak",2005
73,73,"Bob Gilder",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Bill Glasson",NA,8,3,NA,"BestRoundsin60sStreak",2005
73,73,"Hubert Green",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Ken Green",NA,8,1,NA,"BestRoundsin60sStreak",2005
73,73,"Donnie Hammond",NA,8,3,NA,"BestRoundsin60sStreak",2005
73,73,"Dudley Hart",NA,8,4,NA,"BestRoundsin60sStreak",2005
73,73,"Mark Hayes",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Mike Hulbert",NA,8,1,NA,"BestRoundsin60sStreak",2005
73,73,"Hale Irwin",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Steve Jones",NA,8,3,NA,"BestRoundsin60sStreak",2005
73,73,"Tom Kite",NA,8,3,NA,"BestRoundsin60sStreak",2005
73,73,"Greg Kraft",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Ian Leggatt",NA,8,2,NA,"BestRoundsin60sStreak",2005
73,73,"Steve Lowery",NA,8,8,NA,"BestRoundsin60sStreak",2005
73,73,"Larry Mize",NA,8,3,NA,"BestRoundsin60sStreak",2005
73,73,"Craig Parry",NA,8,4,NA,"BestRoundsin60sStreak",2005
73,73,"Calvin Peete",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Kenny Perry",NA,8,5,NA,"BestRoundsin60sStreak",2005
73,73,"Nick Price",NA,8,5,NA,"BestRoundsin60sStreak",2005
73,73,"Rory Sabbatini",NA,8,8,NA,"BestRoundsin60sStreak",2005
73,73,"Vijay Singh",NA,8,5,NA,"BestRoundsin60sStreak",2005
73,73,"Craig Stadler",NA,8,6,NA,"BestRoundsin60sStreak",2005
73,73,"Curtis Strange",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Jim Thorpe",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Bobby Wadkins",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"DA Weibring",NA,8,NA,NA,"BestRoundsin60sStreak",2005
73,73,"Robert Wrenn",NA,8,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Woody Austin",NA,7,5,NA,"BestRoundsin60sStreak",2005
115,115,"Bart Bryant",NA,7,7,NA,"BestRoundsin60sStreak",2005
115,115,"Tom Byrum",NA,7,2,NA,"BestRoundsin60sStreak",2005
115,115,"Greg Chalmers",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Rod Curl",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Robert Damron",NA,7,5,NA,"BestRoundsin60sStreak",2005
115,115,"Glen Day",NA,7,3,NA,"BestRoundsin60sStreak",2005
115,115,"Joel Edwards",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Dan Forsman",NA,7,3,NA,"BestRoundsin60sStreak",2005
115,115,"Jim Gallagher Jr",NA,7,1,NA,"BestRoundsin60sStreak",2005
115,115,"Brent Geiberger",NA,7,4,NA,"BestRoundsin60sStreak",2005
115,115,"Kelly Gibson",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Matt Gogel",NA,7,3,NA,"BestRoundsin60sStreak",2005
115,115,"Gary Hallberg",NA,7,2,NA,"BestRoundsin60sStreak",2005
115,115,"Tim Herron",NA,7,3,NA,"BestRoundsin60sStreak",2005
115,115,"Lon Hinkle",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Peter Jacobsen",NA,7,2,NA,"BestRoundsin60sStreak",2005
115,115,"Richard Johnson",NA,7,6,NA,"BestRoundsin60sStreak",2005
115,115,"Kent Jones",NA,7,3,NA,"BestRoundsin60sStreak",2005
115,115,"Jonathan Kaye",NA,7,5,NA,"BestRoundsin60sStreak",2005
115,115,"Kenny Knox",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Gary Koch",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Neal Lancaster",NA,7,4,NA,"BestRoundsin60sStreak",2005
115,115,"Stephen Leaney",NA,7,7,NA,"BestRoundsin60sStreak",2005
115,115,"Wayne Levi",NA,7,2,NA,"BestRoundsin60sStreak",2005
115,115,"JL Lewis",NA,7,4,NA,"BestRoundsin60sStreak",2005
115,115,"Frank Lickliter II",NA,7,4,NA,"BestRoundsin60sStreak",2005
115,115,"Sandy Lyle",NA,7,2,NA,"BestRoundsin60sStreak",2005
115,115,"Andrew Magee",NA,7,6,NA,"BestRoundsin60sStreak",2005
115,115,"Jeff Maggert",NA,7,6,NA,"BestRoundsin60sStreak",2005
115,115,"John Maginnes",NA,7,2,NA,"BestRoundsin60sStreak",2005
115,115,"John Mahaffey",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Hunter Mahan",NA,7,5,NA,"BestRoundsin60sStreak",2005
115,115,"Roger Maltbie",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Bob May",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Scott McCarron",NA,7,3,NA,"BestRoundsin60sStreak",2005
115,115,"John Morgan",NA,7,2,NA,"BestRoundsin60sStreak",2005
115,115,"Larry Nelson",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Rod Pampling",NA,7,7,NA,"BestRoundsin60sStreak",2005
115,115,"Don Pooley",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Jack Renner",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Clarence Rose",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Patrick Sheehan",NA,7,5,NA,"BestRoundsin60sStreak",2005
115,115,"Wes Short Jr",NA,7,7,NA,"BestRoundsin60sStreak",2005
115,115,"Tony Sills",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Scott Simpson",NA,7,2,NA,"BestRoundsin60sStreak",2005
115,115,"Mike Springer",NA,7,5,NA,"BestRoundsin60sStreak",2005
115,115,"Paul Stankowski",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Dave Stockton Jr",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Kevin Sutherland",NA,7,4,NA,"BestRoundsin60sStreak",2005
115,115,"Lance Ten Broeck",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Lee Trevino",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Howard Twitty",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Lanny Wadkins",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Duffy Waldorf",NA,7,4,NA,"BestRoundsin60sStreak",2005
115,115,"Tom Watson",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Mark Wiebe",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Fuzzy Zoeller",NA,7,NA,NA,"BestRoundsin60sStreak",2005
115,115,"Richard Zokol",NA,7,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Steve Allan",NA,6,3,NA,"BestRoundsin60sStreak",2005
174,174,"Fulton Allem",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Stephen Ames",NA,6,4,NA,"BestRoundsin60sStreak",2005
174,174,"Tommy Armour III",NA,6,3,NA,"BestRoundsin60sStreak",2005
174,174,"Briny Baird",NA,6,4,NA,"BestRoundsin60sStreak",2005
174,174,"Dave Barr",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Pat Bates",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Chip Beck",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Ronnie Black",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Phil Blackmar",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Jay Don Blake",NA,6,1,NA,"BestRoundsin60sStreak",2005
174,174,"Jason Bohn",NA,6,6,NA,"BestRoundsin60sStreak",2005
174,174,"Jeff Brehaut",NA,6,4,NA,"BestRoundsin60sStreak",2005
174,174,"Mark Brooks",NA,6,3,NA,"BestRoundsin60sStreak",2005
174,174,"Olin Browne",NA,6,4,NA,"BestRoundsin60sStreak",2005
174,174,"George Burns",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Bob Burns",NA,6,2,NA,"BestRoundsin60sStreak",2005
174,174,"Jonathan Byrd",NA,6,3,NA,"BestRoundsin60sStreak",2005
174,174,"Curt Byrum",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Keith Clearwater",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Jim Colbert",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"John Daly",NA,6,6,NA,"BestRoundsin60sStreak",2005
174,174,"Marco Dawson",NA,6,4,NA,"BestRoundsin60sStreak",2005
174,174,"Jay Delsing",NA,6,4,NA,"BestRoundsin60sStreak",2005
174,174,"Luke Donald",NA,6,6,NA,"BestRoundsin60sStreak",2005
174,174,"Scott Dunlap",NA,6,2,NA,"BestRoundsin60sStreak",2005
174,174,"Danny Edwards",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Dave Eichelberger",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Brad Elder",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Steve Elkington",NA,6,5,NA,"BestRoundsin60sStreak",2005
174,174,"Rick Fehr",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Ed Fiori",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Bruce Fleisher",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Robin Freeman",NA,6,2,NA,"BestRoundsin60sStreak",2005
174,174,"Edward Fryatt",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Retief Goosen",NA,6,3,NA,"BestRoundsin60sStreak",2005
174,174,"Dan Halldorson",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Morris Hatalsky",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Vance Heafner",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Mike Heinen",NA,6,2,NA,"BestRoundsin60sStreak",2005
174,174,"Nolan Henke",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Joe Inman",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"John Inman",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Barry Jaeckel",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Lee Janzen",NA,6,4,NA,"BestRoundsin60sStreak",2005
174,174,"Tom Jenkins",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Brandt Jobe",NA,6,4,NA,"BestRoundsin60sStreak",2005
174,174,"Brendan Jones",NA,6,6,NA,"BestRoundsin60sStreak",2005
174,174,"Pete Jordan",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Jerry Kelly",NA,6,6,NA,"BestRoundsin60sStreak",2005
174,174,"Skip Kendall",NA,6,4,NA,"BestRoundsin60sStreak",2005
174,174,"Hank Kuehne",NA,6,5,NA,"BestRoundsin60sStreak",2005
174,174,"Bob Lohr",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Len Mattiace",NA,6,2,NA,"BestRoundsin60sStreak",2005
174,174,"Billy Mayfair",NA,6,5,NA,"BestRoundsin60sStreak",2005
174,174,"Jim McGovern",NA,6,3,NA,"BestRoundsin60sStreak",2005
174,174,"Shaun Micheel",NA,6,6,NA,"BestRoundsin60sStreak",2005
174,174,"Johnny Miller",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Perry Moss",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Tim Norris",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Arron Oberholser",NA,6,6,NA,"BestRoundsin60sStreak",2005
174,174,"Geoff Ogilvy",NA,6,4,NA,"BestRoundsin60sStreak",2005
174,174,"David Ogrin",NA,6,1,NA,"BestRoundsin60sStreak",2005
174,174,"Jose Maria Olazabal",NA,6,6,NA,"BestRoundsin60sStreak",2005
174,174,"Ryan Palmer",NA,6,6,NA,"BestRoundsin60sStreak",2005
174,174,"Brenden Pappas",NA,6,2,NA,"BestRoundsin60sStreak",2005
174,174,"Steve Pate",NA,6,2,NA,"BestRoundsin60sStreak",2005
174,174,"Dennis Paulson",NA,6,2,NA,"BestRoundsin60sStreak",2005
174,174,"Carl Paulson",NA,6,3,NA,"BestRoundsin60sStreak",2005
174,174,"Craig Perks",NA,6,2,NA,"BestRoundsin60sStreak",2005
174,174,"Tom Pernice Jr",NA,6,5,NA,"BestRoundsin60sStreak",2005
174,174,"Mark Pfeil",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Dan Pohl",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Ted Purdy",NA,6,6,NA,"BestRoundsin60sStreak",2005
174,174,"Sam Randolph",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"John Riegger",NA,6,2,NA,"BestRoundsin60sStreak",2005
174,174,"Lee Rinker",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Bill Rogers",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Justin Rose",NA,6,4,NA,"BestRoundsin60sStreak",2005
174,174,"Dave Rummells",NA,6,2,NA,"BestRoundsin60sStreak",2005
174,174,"Bill Sander",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Ted Schulz",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"John Senden",NA,6,6,NA,"BestRoundsin60sStreak",2005
174,174,"Tim Simpson",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Darron Stiles",NA,6,6,NA,"BestRoundsin60sStreak",2005
174,174,"Steve Stricker",NA,6,5,NA,"BestRoundsin60sStreak",2005
174,174,"Hidemichi Tanaka",NA,6,6,NA,"BestRoundsin60sStreak",2005
174,174,"Phil Tataurangi",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Leonard Thompson",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Esteban Toledo",NA,6,4,NA,"BestRoundsin60sStreak",2005
174,174,"Ted Tryba",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Fred Wadsworth",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Denis Watson",NA,6,NA,NA,"BestRoundsin60sStreak",2005
174,174,"Lee Westwood",NA,6,3,NA,"BestRoundsin60sStreak",2005
174,174,"Willie Wood",NA,6,1,NA,"BestRoundsin60sStreak",2005
269,269,"JC Anderson",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Isao Aoki",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Seve Ballesteros",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Aaron Barber",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Craig Barlow",NA,5,3,NA,"BestRoundsin60sStreak",2005
269,269,"David Berganio Jr",NA,5,1,NA,"BestRoundsin60sStreak",2005
269,269,"Thomas Bjorn",NA,5,1,NA,"BestRoundsin60sStreak",2005
269,269,"Guy Boros",NA,5,4,NA,"BestRoundsin60sStreak",2005
269,269,"Bob Boyd",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Michael Bradley",NA,5,2,NA,"BestRoundsin60sStreak",2005
269,269,"Billy Ray Brown",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Ken Brown",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Jason Buha",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"George Cadle",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Alex Cejka",NA,5,4,NA,"BestRoundsin60sStreak",2005
269,269,"Brandel Chamblee",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Barry Cheesman",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Brian Claar",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Darren Clarke",NA,5,2,NA,"BestRoundsin60sStreak",2005
269,269,"Jose Coceres",NA,5,3,NA,"BestRoundsin60sStreak",2005
269,269,"Frank Conner",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Ben Crenshaw",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Ben Curtis",NA,5,5,NA,"BestRoundsin60sStreak",2005
269,269,"Brian Davis",NA,5,5,NA,"BestRoundsin60sStreak",2005
269,269,"Clark Dennis",NA,5,1,NA,"BestRoundsin60sStreak",2005
269,269,"Jim Dent",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Mike Donald",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Ed Dougherty",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Jason Dufner",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Lee Elder",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Brad Fabel",NA,5,2,NA,"BestRoundsin60sStreak",2005
269,269,"Nick Faldo",NA,5,1,NA,"BestRoundsin60sStreak",2005
269,269,"Brad Faxon",NA,5,2,NA,"BestRoundsin60sStreak",2005
269,269,"Keith Fergus",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Todd Fischer",NA,5,4,NA,"BestRoundsin60sStreak",2005
269,269,"Raymond Floyd",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Stephen Gangluff",NA,5,1,NA,"BestRoundsin60sStreak",2005
269,269,"Tom Gillis",NA,5,2,NA,"BestRoundsin60sStreak",2005
269,269,"Lucas Glover",NA,5,5,NA,"BestRoundsin60sStreak",2005
269,269,"David Gossett",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Wayne Grady",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"David Graham",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Mathias Gronberg",NA,5,5,NA,"BestRoundsin60sStreak",2005
269,269,"Jerry Haas",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Brian Henninger",NA,5,1,NA,"BestRoundsin60sStreak",2005
269,269,"JJ Henry",NA,5,5,NA,"BestRoundsin60sStreak",2005
269,269,"Mark Hensby",NA,5,2,NA,"BestRoundsin60sStreak",2005
269,269,"Gabriel Hjertstedt",NA,5,1,NA,"BestRoundsin60sStreak",2005
269,269,"Glen Hnatiuk",NA,5,2,NA,"BestRoundsin60sStreak",2005
269,269,"Bradley Hughes",NA,5,4,NA,"BestRoundsin60sStreak",2005
269,269,"Tripp Isenhour",NA,5,2,NA,"BestRoundsin60sStreak",2005
269,269,"Freddie Jacobson",NA,5,3,NA,"BestRoundsin60sStreak",2005
269,269,"Kevin Johnson",NA,5,1,NA,"BestRoundsin60sStreak",2005
269,269,"Billy Kratzert",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Matt Kuchar",NA,5,3,NA,"BestRoundsin60sStreak",2005
269,269,"Franklin Langham",NA,5,3,NA,"BestRoundsin60sStreak",2005
269,269,"Spencer Levin",NA,5,5,NA,"BestRoundsin60sStreak",2005
269,269,"Michael Long",NA,5,3,NA,"BestRoundsin60sStreak",2005
269,269,"Dick Mast",NA,5,2,NA,"BestRoundsin60sStreak",2005
269,269,"Pat McGowan",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Spike McRoy",NA,5,2,NA,"BestRoundsin60sStreak",2005
269,269,"Steve Melnyk",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Colin Montgomerie",NA,5,5,NA,"BestRoundsin60sStreak",2005
269,269,"Jodie Mudd",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Bob Murphy",NA,5,NA,NA,"BestRoundsin60sStreak",2005
269,269,"Sean Murphy",NA,5,1,NA,"BestRoundsin60sStreak",2005
269,269,"Kevin Na",NA,5,5,NA,"BestRoundsin60sStreak",2005
269,269,"Mac OGrady",NA,5,NA,NA,"BestRoundsin60sStreak",2005
