"Approachesfrom75100yards_RANKTHISWEEK_2009","Approachesfrom75100yards_RANKLASTWEEK_2009","Approachesfrom75100yards_PLAYERNAME_2009","Approachesfrom75100yards_ROUNDS_2009","Approachesfrom75100yards_AVG_2009","Approachesfrom75100yards_TOTALDISTANCEFEET_2009","Approachesfrom75100yards_OFATTEMPTS_2009","Approachesfrom75100yards_RELATIVETOPAR_2009","stat_name","year"
1,1,"Steve Stricker",81,NA,1038.5,80,-32,"Approachesfrom75100yards",2009
2,2,"Sergio Garcia",59,NA,369.417,28,-11,"Approachesfrom75100yards",2009
3,3,"Bo Van Pelt",100,NA,782.083,57,-14,"Approachesfrom75100yards",2009
4,4,"Ernie Els",70,NA,663,48,-3,"Approachesfrom75100yards",2009
5,5,"Justin Leonard",95,NA,1092.583,78,-15,"Approachesfrom75100yards",2009
5,5,"Nick OHern",90,NA,1119.917,80,-19,"Approachesfrom75100yards",2009
7,7,"Padraig Harrington",66,NA,548.25,39,-5,"Approachesfrom75100yards",2009
7,7,"Camilo Villegas",76,NA,579.083,41,-3,"Approachesfrom75100yards",2009
9,9,"Briny Baird",89,NA,1126.917,78,-11,"Approachesfrom75100yards",2009
9,9,"David Toms",98,NA,1225.917,85,-12,"Approachesfrom75100yards",2009
11,11,"Greg Chalmers",85,NA,759.333,52,-8,"Approachesfrom75100yards",2009
12,12,"Dean Wilson",81,NA,1175.917,80,-25,"Approachesfrom75100yards",2009
13,13,"Woody Austin",84,NA,1024.417,69,-13,"Approachesfrom75100yards",2009
13,13,"Joe Durant",62,NA,743.083,50,-10,"Approachesfrom75100yards",2009
13,13,"Bryce Molder",69,NA,1082.083,73,-15,"Approachesfrom75100yards",2009
16,16,"Bob Estes",78,NA,795.083,53,-4,"Approachesfrom75100yards",2009
16,16,"Webb Simpson",94,NA,1182.583,79,-18,"Approachesfrom75100yards",2009
18,18,"Chris Riley",77,NA,1025.583,68,-14,"Approachesfrom75100yards",2009
19,19,"Luke Donald",79,NA,939.083,62,-8,"Approachesfrom75100yards",2009
19,19,"Johnson Wagner",81,NA,728.333,48,-1,"Approachesfrom75100yards",2009
21,21,"Brian Gay",96,NA,1758.5,115,-20,"Approachesfrom75100yards",2009
21,21,"John Merrick",91,NA,778.25,51,-16,"Approachesfrom75100yards",2009
21,21,"Mike Weir",85,NA,1146.417,75,-16,"Approachesfrom75100yards",2009
24,24,"Glen Day",79,NA,1101.75,72,-14,"Approachesfrom75100yards",2009
24,24,"Heath Slocum",95,NA,1487.5,97,-13,"Approachesfrom75100yards",2009
26,26,"Paul Goydos",79,NA,1126.583,73,-21,"Approachesfrom75100yards",2009
26,26,"Charles Howell III",99,NA,1048.5,68,-10,"Approachesfrom75100yards",2009
26,26,"Jeff Overton",92,NA,785.583,51,-7,"Approachesfrom75100yards",2009
26,26,"Greg Owen",97,NA,970,63,-13,"Approachesfrom75100yards",2009
26,26,"Chez Reavie",81,NA,1325.083,86,-9,"Approachesfrom75100yards",2009
