"DrivingPct240260Measured_RANKTHISWEEK_2012","DrivingPct240260Measured_RANKLASTWEEK_2012","DrivingPct240260Measured_PLAYERNAME_2012","DrivingPct240260Measured_ROUNDS_2012","DrivingPct240260Measured_Pct_2012","DrivingPct240260Measured_TOTALDRIVESFOR240260_2012","DrivingPct240260Measured_TOTALDRVSOVERALL_2012","DrivingPct240260Measured_RELATIVETOPAR_2012","stat_name","year"
1,1,"Billy Hurley III",70,25,33,132,0.09,"DrivingPct240260Measured",2012
2,2,"Gavin Coles",72,22.73,30,132,0.2,"DrivingPct240260Measured",2012
3,3,"Tom Pernice Jr",62,22.41,26,116,0.31,"DrivingPct240260Measured",2012
4,4,"Chris DiMarco",83,21.52,34,158,0.09,"DrivingPct240260Measured",2012
5,5,"Nick OHern",78,20.95,31,148,0.03,"DrivingPct240260Measured",2012
6,6,"Mark Wilson",84,20.71,29,140,-0.07,"DrivingPct240260Measured",2012
7,7,"Colt Knost",79,20.67,31,150,0.06,"DrivingPct240260Measured",2012
8,8,"Jerry Kelly",84,18.13,29,160,0.14,"DrivingPct240260Measured",2012
9,9,"Ryuji Imada",78,17.76,27,152,0.33,"DrivingPct240260Measured",2012
10,10,"Tim Clark",60,17,17,100,0.12,"DrivingPct240260Measured",2012
11,11,"Brian Gay",91,16.67,29,174,0.14,"DrivingPct240260Measured",2012
12,12,"David Toms",60,16.3,15,92,-0.2,"DrivingPct240260Measured",2012
13,13,"Bryce Molder",83,16.23,25,154,0.12,"DrivingPct240260Measured",2012
14,14,"Jason Bohn",81,14.08,20,142,0.3,"DrivingPct240260Measured",2012
15,15,"Rocco Mediate",70,14.06,18,128,-0.11,"DrivingPct240260Measured",2012
16,16,"David Mathis",83,14,21,150,0.1,"DrivingPct240260Measured",2012
17,17,"KJ Choi",71,13.39,15,112,0.27,"DrivingPct240260Measured",2012
18,18,"Brian Davis",91,12.94,22,170,0,"DrivingPct240260Measured",2012
19,19,"Scott Dunlap",57,11.76,12,102,-0.08,"DrivingPct240260Measured",2012
20,20,"Kevin Na",80,11.59,16,138,-0.13,"DrivingPct240260Measured",2012
21,21,"Hunter Haas",69,11.48,14,122,0.29,"DrivingPct240260Measured",2012
22,22,"Heath Slocum",93,11.18,19,170,0.32,"DrivingPct240260Measured",2012
23,23,"Kris Blanks",65,10.94,14,128,0.07,"DrivingPct240260Measured",2012
24,24,"John Mallinger",74,10.71,15,140,0.2,"DrivingPct240260Measured",2012
25,25,"Gary Christian",91,10.59,18,170,0.11,"DrivingPct240260Measured",2012
26,26,"Ben Curtis",62,10.58,11,104,0.27,"DrivingPct240260Measured",2012
27,27,"Luke Donald",63,10.42,10,96,-0.2,"DrivingPct240260Measured",2012
28,28,"Jim Furyk",85,10.29,14,136,0.07,"DrivingPct240260Measured",2012
29,29,"Justin Leonard",79,10.27,15,146,0.6,"DrivingPct240260Measured",2012
30,30,"Steve Stricker",73,10.19,11,108,-0.09,"DrivingPct240260Measured",2012
31,31,"Nathan Green",73,10,13,130,0.31,"DrivingPct240260Measured",2012
31,31,"Brendon Todd",78,10,14,140,0.21,"DrivingPct240260Measured",2012
33,33,"Marc Leishman",84,9.62,15,156,0.13,"DrivingPct240260Measured",2012
33,33,"Patrick Sheehan",58,9.62,10,104,0.3,"DrivingPct240260Measured",2012
35,35,"Greg Chalmers",88,9.49,15,158,0,"DrivingPct240260Measured",2012
36,36,"Michael Bradley",63,9.32,11,118,0.18,"DrivingPct240260Measured",2012
37,37,"Jonathan Byrd",69,8.93,10,112,0.1,"DrivingPct240260Measured",2012
38,38,"Kyle Thompson",51,8.89,8,90,0.38,"DrivingPct240260Measured",2012
39,39,"George McNeill",85,8.44,13,154,0.38,"DrivingPct240260Measured",2012
40,40,"Roland Thatcher",55,8.16,8,98,0,"DrivingPct240260Measured",2012
41,41,"Rory Sabbatini",84,8.13,13,160,-0.15,"DrivingPct240260Measured",2012
42,42,"Johnson Wagner",88,7.93,13,164,0.38,"DrivingPct240260Measured",2012
43,43,"Jeff Maggert",83,7.83,13,166,0.54,"DrivingPct240260Measured",2012
44,44,"Ken Duke",104,7.81,15,192,0,"DrivingPct240260Measured",2012
45,45,"William McGirt",96,7.78,14,180,0,"DrivingPct240260Measured",2012
46,46,"DA Points",88,7.74,13,168,0.46,"DrivingPct240260Measured",2012
47,47,"Miguel Angel Carballo",73,7.69,10,130,-0.2,"DrivingPct240260Measured",2012
47,47,"Richard Lee",71,7.69,10,130,0.7,"DrivingPct240260Measured",2012
49,49,"Matt Every",80,7.64,11,144,0.18,"DrivingPct240260Measured",2012
50,50,"Stephen Ames",54,7.61,7,92,0.14,"DrivingPct240260Measured",2012
51,51,"Tommy Biershenk",74,7.58,10,132,0.3,"DrivingPct240260Measured",2012
52,52,"JJ Killeen",101,7.53,14,186,0.14,"DrivingPct240260Measured",2012
53,53,"Charlie Wi",86,7.5,12,160,0.83,"DrivingPct240260Measured",2012
54,54,"Ted Potter Jr",77,7.46,10,134,0.1,"DrivingPct240260Measured",2012
55,55,"David Hearn",95,7.37,14,190,-0.07,"DrivingPct240260Measured",2012
56,56,"Matt Jones",53,7.14,7,98,0.14,"DrivingPct240260Measured",2012
57,57,"Brendan Steele",77,7.04,10,142,0.2,"DrivingPct240260Measured",2012
58,58,"Arjun Atwal",79,6.85,10,146,0.3,"DrivingPct240260Measured",2012
59,59,"Blake Adams",107,6.84,13,190,0.54,"DrivingPct240260Measured",2012
60,60,"Chris Stroud",86,6.55,11,168,0.18,"DrivingPct240260Measured",2012
61,61,"Camilo Villegas",79,6.49,10,154,0.1,"DrivingPct240260Measured",2012
62,62,"Derek Lamely",64,6.45,8,124,0.63,"DrivingPct240260Measured",2012
63,63,"Stuart Appleby",75,6.34,9,142,0.11,"DrivingPct240260Measured",2012
64,64,"Will Claxton",99,6.32,12,190,0.42,"DrivingPct240260Measured",2012
65,65,"Chad Campbell",84,6.25,10,160,0.4,"DrivingPct240260Measured",2012
65,65,"Ian Poulter",57,6.25,5,80,-0.2,"DrivingPct240260Measured",2012
