"GIRPuttingAvg2530_RANKTHISWEEK_2013","GIRPuttingAvg2530_RANKLASTWEEK_2013","GIRPuttingAvg2530_PLAYERNAME_2013","GIRPuttingAvg2530_ROUNDS_2013","GIRPuttingAvg2530_PctMADE_2013","GIRPuttingAvg2530_ATTEMPTS_2013","GIRPuttingAvg2530_PUTTSMADE_2013","stat_name","year"
105,105,"Johnson Wagner",64,0.69,58,4,"GIRPuttingAvg2530",2013
105,105,"Bubba Watson",76,0.69,58,4,"GIRPuttingAvg2530",2013
108,108,"Jonas Blixt",76,0.68,59,4,"GIRPuttingAvg2530",2013
108,108,"Brian Davis",91,0.68,74,5,"GIRPuttingAvg2530",2013
108,108,"Luke Donald",60,0.68,44,3,"GIRPuttingAvg2530",2013
108,108,"Robert Garrigus",69,0.68,44,3,"GIRPuttingAvg2530",2013
108,108,"William McGirt",75,0.68,88,6,"GIRPuttingAvg2530",2013
108,108,"Jeff Overton",78,0.68,88,6,"GIRPuttingAvg2530",2013
114,114,"Tom Gillis",69,0.67,60,4,"GIRPuttingAvg2530",2013
114,114,"Scott Piercy",78,0.67,60,4,"GIRPuttingAvg2530",2013
116,116,"Jason Day",86,0.66,61,4,"GIRPuttingAvg2530",2013
117,117,"Rod Pampling",46,0.65,31,2,"GIRPuttingAvg2530",2013
117,117,"Patrick Reed",83,0.65,77,5,"GIRPuttingAvg2530",2013
119,119,"Henrik Stenson",65,0.64,47,3,"GIRPuttingAvg2530",2013
119,119,"Casey Wittenberg",72,0.64,78,5,"GIRPuttingAvg2530",2013
121,121,"Michael Bradley",56,0.63,48,3,"GIRPuttingAvg2530",2013
121,121,"Jerry Kelly",75,0.63,63,4,"GIRPuttingAvg2530",2013
123,123,"David Lingmerth",68,0.61,49,3,"GIRPuttingAvg2530",2013
124,124,"Justin Leonard",86,0.6,84,5,"GIRPuttingAvg2530",2013
124,124,"Chez Reavie",72,0.6,83,5,"GIRPuttingAvg2530",2013
126,126,"Jimmy Walker",84,0.59,85,5,"GIRPuttingAvg2530",2013
126,126,"Tiger Woods",61,0.59,51,3,"GIRPuttingAvg2530",2013
128,128,"Andres Romero",63,0.58,52,3,"GIRPuttingAvg2530",2013
129,129,"Ernie Els",63,0.57,53,3,"GIRPuttingAvg2530",2013
129,129,"Lucas Glover",65,0.57,53,3,"GIRPuttingAvg2530",2013
129,129,"Justin Hicks",79,0.57,70,4,"GIRPuttingAvg2530",2013
132,132,"Matt Kuchar",93,0.55,73,4,"GIRPuttingAvg2530",2013
132,132,"Marc Leishman",77,0.55,73,4,"GIRPuttingAvg2530",2013
134,134,"Justin Bolli",59,0.54,37,2,"GIRPuttingAvg2530",2013
134,134,"Fabian Gomez",65,0.54,56,3,"GIRPuttingAvg2530",2013
136,136,"David Hearn",88,0.53,75,4,"GIRPuttingAvg2530",2013
136,136,"JJ Henry",83,0.53,95,5,"GIRPuttingAvg2530",2013
138,138,"Greg Owen",73,0.51,79,4,"GIRPuttingAvg2530",2013
138,138,"Kyle Stanley",71,0.51,59,3,"GIRPuttingAvg2530",2013
138,138,"Cameron Tringale",80,0.51,78,4,"GIRPuttingAvg2530",2013
141,141,"Luke List",65,0.5,60,3,"GIRPuttingAvg2530",2013
142,142,"Brendon de Jonge",110,0.49,103,5,"GIRPuttingAvg2530",2013
142,142,"Bill Haas",85,0.49,82,4,"GIRPuttingAvg2530",2013
144,144,"Troy Matteson",68,0.48,63,3,"GIRPuttingAvg2530",2013
145,145,"Stephen Ames",49,0.47,43,2,"GIRPuttingAvg2530",2013
145,145,"David Lynn",70,0.47,64,3,"GIRPuttingAvg2530",2013
145,145,"Darron Stiles",51,0.47,43,2,"GIRPuttingAvg2530",2013
148,148,"Martin Kaymer",61,0.45,67,3,"GIRPuttingAvg2530",2013
149,149,"Nicolas Colsaerts",50,0.44,45,2,"GIRPuttingAvg2530",2013
149,149,"Ben Kohles",75,0.44,68,3,"GIRPuttingAvg2530",2013
151,151,"KJ Choi",85,0.43,70,3,"GIRPuttingAvg2530",2013
151,151,"Robert Streb",75,0.43,70,3,"GIRPuttingAvg2530",2013
151,151,"Michael Thompson",66,0.43,47,2,"GIRPuttingAvg2530",2013
154,154,"Trevor Immelman",73,0.41,73,3,"GIRPuttingAvg2530",2013
154,154,"Nicholas Thompson",99,0.41,97,4,"GIRPuttingAvg2530",2013
156,156,"Sean OHair",56,0.4,50,2,"GIRPuttingAvg2530",2013
157,157,"Freddie Jacobson",63,0.39,51,2,"GIRPuttingAvg2530",2013
157,157,"Matt Jones",83,0.39,76,3,"GIRPuttingAvg2530",2013
157,157,"Webb Simpson",92,0.39,76,3,"GIRPuttingAvg2530",2013
160,160,"John Huh",88,0.38,78,3,"GIRPuttingAvg2530",2013
160,160,"Hunter Mahan",91,0.38,78,3,"GIRPuttingAvg2530",2013
162,162,"Scott Brown",65,0.33,61,2,"GIRPuttingAvg2530",2013
163,163,"Steve LeBrun",66,0.32,63,2,"GIRPuttingAvg2530",2013
163,163,"Seung Yul Noh",71,0.32,63,2,"GIRPuttingAvg2530",2013
165,165,"Scott Stallings",79,0.3,67,2,"GIRPuttingAvg2530",2013
166,166,"David Toms",49,0.29,35,1,"GIRPuttingAvg2530",2013
167,167,"James Hahn",78,0.26,78,2,"GIRPuttingAvg2530",2013
168,168,"John Merrick",79,0.25,81,2,"GIRPuttingAvg2530",2013
169,169,"Bobby Gates",49,0.24,42,1,"GIRPuttingAvg2530",2013
170,170,"Morgan Hoffmann",64,0.22,46,1,"GIRPuttingAvg2530",2013
171,171,"Kevin Chappell",80,0.19,53,1,"GIRPuttingAvg2530",2013
171,171,"Adam Scott",61,0.19,53,1,"GIRPuttingAvg2530",2013
173,173,"Camilo Villegas",79,0.18,57,1,"GIRPuttingAvg2530",2013
173,173,"YE Yang",56,0.18,56,1,"GIRPuttingAvg2530",2013
175,175,"Justin Rose",62,0.17,59,1,"GIRPuttingAvg2530",2013
176,176,"Stewart Cink",71,0.16,64,1,"GIRPuttingAvg2530",2013
177,177,"Jason Kokrak",78,0.15,66,1,"GIRPuttingAvg2530",2013
178,178,"Brian Stuard",78,0.14,69,1,"GIRPuttingAvg2530",2013
179,179,"Eric Meierdierks",48,0,43,NA,"GIRPuttingAvg2530",2013
179,179,"Vaughn Taylor",50,0,34,NA,"GIRPuttingAvg2530",2013
